,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,3.51,92.0,1.12,2.0,12.5,0.73,133.0,51.0,1
1,3.19,2.0,1.5,3.0,12.29,0.44,795.0,56.0,0
2,4.21,1.0,0.18,4.0,17.43,0.0,120.0,108.0,1
3,3.39,29.0,2.47,3.0,114.21,0.0,250.0,110.0,1
4,4.65,25.0,0.28,2.0,13.05,1.0,423.0,385.0,1
5,3.23,216.0,0.55,2.0,21.64,0.99,529.0,33.0,1
6,2.33,0.0,8.0,3.0,32.43,0.0,42.0,31.0,1
7,2.48,228.0,2.4,2.0,34.6,0.99,159.0,117.0,1
8,4.0,0.0,0.35,2.0,24.6,0.0,203.0,121.0,1
9,3.72,10.0,3.25,4.0,28.95,0.25,930.0,397.0,1
10,4.46,12.0,0.4,3.0,49.32,0.33,926.0,591.0,1
11,3.18,54.0,4.36,3.0,8.18,0.5,29.0,19.0,1
12,4.01,26.0,0.49,4.0,16.79,0.25,390.0,329.0,1
13,2.62,24.0,6.38,4.0,4.12,0.33,179.0,2.0,1
14,2.46,2.0,8.33,2.0,15.33,0.0,223.0,17.0,0
15,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,1
16,2.22,9.0,8.86,2.0,13.71,0.91,656.0,16.0,1
17,2.46,43.0,10.0,2.0,16.0,0.15,115.0,1.0,1
18,2.4,61.0,0.5,1.0,89.67,14.0,425.0,2.0,1
19,2.19,172.0,4.81,3.0,15.62,0.0,186.0,223.0,1
20,3.49,51.0,4.29,4.0,69.71,0.33,195.0,87.0,1
21,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,0
22,2.99,71.0,4.11,3.0,63.56,0.35,21.0,18.0,1
23,2.43,13.0,3.2,2.0,31.3,0.5,87.0,36.0,1
24,2.16,83.0,7.75,2.0,48.12,0.96,310.0,106.0,1
25,2.88,1.0,6.8,1.0,22.8,0.0,892.0,5.0,1
26,3.17,86.0,2.3,2.0,9.9,0.0,573.0,56.0,1
27,3.77,19.0,1.75,1.0,5.29,0.0,620.0,146.0,1
28,4.14,145.0,2.22,4.0,6.49,0.33,1257.0,392.0,1
29,4.13,151.0,0.93,2.0,2.1,1.0,640.0,284.0,1
30,3.04,0.0,2.11,1.0,104.89,0.0,83.0,8.0,1
31,3.23,260.0,1.27,1.0,104.47,74.0,766.0,376.0,0
32,2.38,0.0,3.0,2.0,95.17,0.0,240.0,38.0,1
33,3.39,153.0,3.12,3.0,8.0,0.5,104.0,64.0,1
34,2.38,44.0,2.6,3.0,25.1,0.0,651.0,143.0,1
35,2.39,194.0,8.71,2.0,5.29,1.53,269.0,172.0,1
36,3.34,104.0,0.65,2.0,16.65,0.51,382.0,437.0,1
37,2.46,25.0,1.74,4.0,22.26,0.4,1140.0,182.0,1
38,2.5,27.0,0.94,3.0,8.65,0.62,1205.0,24.0,1
39,3.1,88.0,6.21,4.0,40.43,0.25,45.0,32.0,1
40,4.03,206.0,2.04,5.0,58.65,0.45,216.0,232.0,1
41,3.92,212.0,4.64,3.0,47.24,0.72,168.0,48.0,1
42,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,0
43,2.4,97.0,14.67,3.0,19.67,0.33,62.0,0.0,0
44,2.81,114.0,7.21,4.0,38.57,0.58,254.0,75.0,1
45,4.35,52.0,1.65,2.0,2.38,0.63,1357.0,350.0,1
46,2.67,151.0,7.82,2.0,0.09,0.51,1308.0,1.0,1
47,1.43,0.0,4.25,2.0,84.25,0.0,322.0,91.0,1
48,2.86,58.0,2.83,3.0,32.92,0.0,502.0,311.0,1
49,2.04,5.0,3.06,2.0,18.76,0.97,929.0,461.0,1
50,2.36,363.0,5.0,2.0,18.0,0.99,503.0,61.0,1
51,3.35,14.0,5.43,4.0,48.22,0.33,488.0,81.0,1
52,3.51,365.0,1.23,2.0,14.14,0.0,686.0,207.0,1
53,2.36,366.0,5.0,2.0,3.43,0.99,503.0,61.0,1
54,3.72,55.0,0.64,2.0,7.32,1.31,593.0,274.0,1
55,3.12,10.0,4.38,4.0,16.56,0.0,635.0,111.0,1
56,2.78,19.0,4.0,2.0,5.3,0.0,149.0,46.0,1
57,3.43,78.0,1.59,2.0,54.26,0.91,1070.0,106.0,1
58,2.19,373.0,7.43,2.0,57.86,0.0,147.0,33.0,1
59,4.84,192.0,0.38,2.0,6.13,0.51,452.0,213.0,1
60,2.56,5.0,13.0,3.0,49.33,0.0,15.0,3.0,1
61,3.24,88.0,4.27,3.0,40.0,0.49,147.0,192.0,1
62,4.61,166.0,2.0,3.0,20.53,0.61,272.0,172.0,1
63,5.53,225.0,0.48,2.0,19.94,0.51,350.0,55.0,1
64,2.25,135.0,6.8,1.0,94.0,35.0,56.0,8.0,0
65,2.49,97.0,3.86,2.0,0.86,0.87,1202.0,24.0,1
66,2.63,142.0,2.77,1.0,55.38,95.0,684.0,28.0,0
67,2.12,12.0,12.62,4.0,11.12,0.27,617.0,5.0,1
68,3.69,294.0,6.06,2.0,9.75,0.73,243.0,26.0,1
69,3.13,9.0,6.5,1.0,14.33,8.0,59.0,15.0,0
70,3.71,199.0,1.2,2.0,13.35,0.02,444.0,135.0,1
71,4.23,200.0,1.92,3.0,16.21,0.5,459.0,473.0,1
72,3.3,103.0,5.08,1.0,11.0,99.0,389.0,20.0,0
73,4.22,77.0,2.03,2.0,6.88,0.91,430.0,181.0,1
74,2.53,0.0,4.25,3.0,0.62,0.0,180.0,0.0,0
75,2.6,9.0,4.38,3.0,0.0,0.17,261.0,2.0,1
76,4.41,78.0,2.3,2.0,1.52,0.91,750.0,532.0,1
77,3.0,79.0,1.25,2.0,0.62,0.91,1295.0,31.0,1
78,3.1,9.0,6.53,4.0,56.4,0.27,394.0,17.0,1
79,3.04,63.0,1.5,3.0,29.71,0.0,265.0,40.0,1
80,1.79,25.0,9.4,2.0,15.0,0.62,309.0,0.0,1
81,4.85,16.0,0.73,2.0,24.76,0.02,138.0,22.0,1
82,2.78,0.0,6.38,3.0,18.56,0.0,574.0,64.0,0
83,3.82,16.0,4.4,2.0,34.2,0.2,80.0,27.0,1
84,3.56,185.0,2.65,4.0,37.55,0.33,1708.0,68.0,1
85,2.06,124.0,7.17,3.0,45.5,0.61,48.0,27.0,1
86,2.04,48.0,1.0,1.0,115.22,0.0,337.0,75.0,1
87,2.94,24.0,1.44,2.0,3.0,0.0,480.0,209.0,1
