,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,3.57,0.0,0.52,3.0,3.44,0.0,1761.0,4.0,1
1,1.77,53.0,0.2,1.0,2.0,18.0,617.0,32.0,1
2,2.9,167.0,0.5,1.0,13.17,79.0,693.0,452.0,1
3,3.48,175.0,0.44,1.0,5.78,86.0,208.0,97.0,1
4,3.19,2.0,1.5,3.0,12.29,0.44,795.0,56.0,0
5,3.79,108.0,1.82,3.0,3.64,0.0,626.0,170.0,1
6,2.67,2.0,0.62,1.0,0.75,0.0,713.0,176.0,1
7,2.9,120.0,0.7,1.0,10.4,24.0,347.0,228.0,1
8,3.63,256.0,0.43,1.0,8.33,132.0,255.0,56.0,1
9,4.65,25.0,0.28,2.0,13.05,1.0,423.0,385.0,1
10,3.23,216.0,0.55,2.0,21.64,0.99,529.0,33.0,1
11,2.33,217.0,0.62,2.0,3.0,0.99,424.0,179.0,1
12,4.0,0.0,0.35,2.0,24.6,0.0,203.0,121.0,1
13,4.32,273.0,0.26,2.0,2.71,0.0,383.0,646.0,1
14,3.38,616.0,0.0,1.0,0.0,0.0,984.0,0.0,1
15,3.72,10.0,3.25,4.0,28.95,0.25,930.0,397.0,1
16,4.46,12.0,0.4,3.0,49.32,0.33,926.0,591.0,1
17,4.01,26.0,0.49,4.0,16.79,0.25,390.0,329.0,1
18,1.36,130.0,1.43,2.0,45.29,1.0,1222.0,32.0,1
19,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,1
20,2.22,9.0,8.86,2.0,13.71,0.91,656.0,16.0,1
21,4.41,89.0,0.55,2.0,8.53,0.25,1861.0,19.0,1
22,2.4,61.0,0.5,1.0,89.67,14.0,425.0,2.0,1
23,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,0
24,2.88,1.0,6.8,1.0,22.8,0.0,892.0,5.0,1
25,3.17,86.0,2.3,2.0,9.9,0.0,573.0,56.0,1
26,3.77,19.0,1.75,1.0,5.29,0.0,620.0,146.0,1
27,4.14,145.0,2.22,4.0,6.49,0.33,1257.0,392.0,1
28,2.62,20.0,0.86,2.0,2.57,1.31,462.0,206.0,1
29,2.37,149.0,0.12,2.0,3.19,1.0,668.0,45.0,1
30,4.13,151.0,0.93,2.0,2.1,1.0,640.0,284.0,1
31,3.23,260.0,1.27,1.0,104.47,74.0,766.0,376.0,0
32,4.6,96.0,0.7,2.0,8.03,0.51,2425.0,16.0,1
33,2.38,44.0,2.6,3.0,25.1,0.0,651.0,143.0,1
34,3.34,104.0,0.65,2.0,16.65,0.51,382.0,437.0,1
35,2.46,25.0,1.74,4.0,22.26,0.4,1140.0,182.0,1
36,2.5,27.0,0.94,3.0,8.65,0.62,1205.0,24.0,1
37,1.79,5.0,0.4,1.0,66.0,1.0,622.0,4.0,1
38,1.37,0.0,1.0,1.0,41.75,0.0,868.0,43.0,1
39,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,0
40,2.63,35.0,0.0,2.0,0.0,1.31,1791.0,0.0,1
41,3.64,123.0,2.58,1.0,18.42,74.0,160.0,119.0,0
42,3.91,37.0,1.31,3.0,7.31,0.62,1753.0,156.0,1
43,3.08,353.0,0.29,2.0,13.47,0.0,1048.0,262.0,1
44,4.35,52.0,1.65,2.0,2.38,0.63,1357.0,350.0,1
45,3.75,171.0,3.53,3.0,18.43,0.43,483.0,405.0,1
46,2.67,151.0,7.82,2.0,0.09,0.51,1308.0,1.0,1
47,2.28,57.0,1.0,1.0,44.43,5.0,364.0,10.0,1
48,2.86,58.0,2.83,3.0,32.92,0.0,502.0,311.0,1
49,2.04,5.0,3.06,2.0,18.76,0.97,929.0,461.0,1
50,2.02,49.0,0.78,1.0,18.22,30.0,818.0,19.0,1
51,3.98,50.0,0.61,2.0,14.03,1.31,2426.0,263.0,1
52,2.36,363.0,5.0,2.0,18.0,0.99,503.0,61.0,1
53,4.24,52.0,0.26,2.0,13.13,1.31,2658.0,174.0,1
54,2.22,11.0,3.44,1.0,7.0,0.0,1259.0,1.0,1
55,3.35,14.0,5.43,4.0,48.22,0.33,488.0,81.0,1
56,3.51,365.0,1.23,2.0,14.14,0.0,686.0,207.0,1
57,2.36,366.0,5.0,2.0,3.43,0.99,503.0,61.0,1
58,3.72,55.0,0.64,2.0,7.32,1.31,593.0,274.0,1
59,3.12,10.0,4.38,4.0,16.56,0.0,635.0,111.0,1
60,3.43,78.0,1.59,2.0,54.26,0.91,1070.0,106.0,1
61,5.3,179.0,0.27,2.0,18.98,0.51,671.0,805.0,1
62,2.17,0.0,0.2,1.0,16.8,0.0,471.0,8.0,1
63,4.84,192.0,0.38,2.0,6.13,0.51,452.0,213.0,1
64,2.4,86.0,2.31,1.0,1.15,83.0,807.0,7.0,1
65,3.33,261.0,1.41,1.0,10.53,153.0,738.0,423.0,0
66,2.91,69.0,1.0,1.0,10.85,47.0,284.0,19.0,1
67,2.89,164.0,8.17,4.0,18.78,0.06,1116.0,888.0,1
68,4.61,166.0,2.0,3.0,20.53,0.61,272.0,172.0,1
69,3.29,168.0,1.36,1.0,5.07,29.0,141.0,129.0,0
70,5.53,225.0,0.48,2.0,19.94,0.51,350.0,55.0,1
71,4.0,178.0,2.0,1.0,10.1,37.0,299.0,575.0,0
72,2.92,180.0,1.6,1.0,3.2,38.0,615.0,311.0,0
73,2.49,97.0,3.86,2.0,0.86,0.87,1202.0,24.0,1
74,2.63,142.0,2.77,1.0,55.38,95.0,684.0,28.0,0
75,2.67,196.0,1.82,1.0,3.55,48.0,266.0,72.0,0
76,3.69,294.0,6.06,2.0,9.75,0.73,243.0,26.0,1
77,3.71,199.0,1.2,2.0,13.35,0.02,444.0,135.0,1
78,4.23,200.0,1.92,3.0,16.21,0.5,459.0,473.0,1
79,3.3,103.0,5.08,1.0,11.0,99.0,389.0,20.0,0
80,4.22,77.0,2.03,2.0,6.88,0.91,430.0,181.0,1
81,3.34,205.0,1.7,1.0,1.65,56.0,237.0,125.0,0
82,4.41,78.0,2.3,2.0,1.52,0.91,750.0,532.0,1
83,3.0,79.0,1.25,2.0,0.62,0.91,1295.0,31.0,1
84,4.85,16.0,0.73,2.0,24.76,0.02,138.0,22.0,1
85,2.78,0.0,6.38,3.0,18.56,0.0,574.0,64.0,0
86,3.56,185.0,2.65,4.0,37.55,0.33,1708.0,68.0,1
87,2.4,108.0,1.25,1.0,36.08,104.0,950.0,84.0,0
88,2.34,260.0,1.58,1.0,7.0,97.0,352.0,266.0,0
89,3.45,115.0,3.25,1.0,28.25,111.0,212.0,327.0,0
90,2.94,24.0,1.44,2.0,3.0,0.0,480.0,209.0,1
91,2.94,1.0,1.75,2.0,6.5,0.0,391.0,207.0,1
92,2.82,2.0,0.62,2.0,3.5,0.0,387.0,161.0,1
93,3.53,140.0,0.5,1.0,96.5,14.0,1196.0,29.0,1
94,3.66,280.0,0.47,3.0,26.0,0.11,265.0,189.0,1
95,1.82,136.0,5.88,1.0,5.5,131.0,644.0,12.0,1
96,3.63,347.0,2.38,1.0,4.48,184.0,828.0,465.0,0
97,2.53,0.0,0.14,2.0,10.86,0.0,527.0,330.0,1
98,1.59,45.0,0.0,1.0,0.0,9.0,841.0,0.0,1
99,1.85,200.0,0.0,1.0,0.0,61.0,665.0,0.0,1
100,2.57,27.0,1.12,2.0,0.88,0.0,438.0,247.0,1
101,2.98,284.0,6.25,1.0,26.5,60.0,402.0,52.0,0
102,3.17,3.0,0.31,2.0,2.85,0.75,885.0,514.0,1
103,2.94,29.0,0.56,2.0,0.44,0.0,491.0,210.0,1
104,3.09,30.0,0.47,2.0,0.8,0.0,1070.0,740.0,1
105,1.71,6.0,1.88,2.0,16.38,0.95,944.0,43.0,1
