,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.5,0.0,0.33,4.0,140.89,0.0,8.0,425.0,1
1,3.5,438.0,0.13,2.0,18.93,0.0,105.0,63.0,1
2,2.65,650.0,0.57,3.0,44.36,0.0,90.0,24.0,1
3,3.51,92.0,1.12,2.0,12.5,0.73,133.0,51.0,1
4,4.15,24.0,0.65,6.0,29.88,0.2,248.0,251.0,1
5,2.9,167.0,0.5,1.0,13.17,79.0,693.0,452.0,1
6,2.84,170.0,0.78,2.0,3.56,0.0,231.0,189.0,1
7,3.48,175.0,0.44,1.0,5.78,86.0,208.0,97.0,1
8,2.61,178.0,1.0,3.0,7.89,0.0,36.0,35.0,1
9,3.19,2.0,1.5,3.0,12.29,0.44,795.0,56.0,0
10,2.8,162.0,1.9,1.0,17.1,86.0,129.0,112.0,0
11,3.79,108.0,1.82,3.0,3.64,0.0,626.0,170.0,1
12,2.8,3.0,0.44,1.0,2.11,1.0,84.0,282.0,1
13,2.9,120.0,0.7,1.0,10.4,24.0,347.0,228.0,1
14,3.63,256.0,0.43,1.0,8.33,132.0,255.0,56.0,1
15,3.84,60.0,1.96,5.0,11.65,0.5,109.0,80.0,1
16,4.21,1.0,0.18,4.0,17.43,0.0,120.0,108.0,1
17,3.39,29.0,2.47,3.0,114.21,0.0,250.0,110.0,1
18,4.65,25.0,0.28,2.0,13.05,1.0,423.0,385.0,1
19,3.23,216.0,0.55,2.0,21.64,0.99,529.0,33.0,1
20,2.33,217.0,0.62,2.0,3.0,0.99,424.0,179.0,1
21,2.84,374.0,1.44,2.0,6.44,0.88,123.0,1.0,1
22,2.48,228.0,2.4,2.0,34.6,0.99,159.0,117.0,1
23,4.0,0.0,0.35,2.0,24.6,0.0,203.0,121.0,1
24,3.51,271.0,0.4,2.0,1.6,0.0,67.0,76.0,1
25,4.32,273.0,0.26,2.0,2.71,0.0,383.0,646.0,1
26,3.95,510.0,0.48,2.0,1.24,0.0,80.0,34.0,1
27,3.42,540.0,1.33,4.0,12.0,0.33,2.0,18.0,1
28,4.09,312.0,0.59,1.0,9.29,21.0,17.0,0.0,1
29,3.09,1.0,0.0,1.0,0.0,1.0,56.0,92.0,1
30,4.46,12.0,0.4,3.0,49.32,0.33,926.0,591.0,1
31,5.65,648.0,0.77,5.0,25.17,0.25,614.0,130.0,1
32,2.19,323.0,0.9,2.0,18.1,0.0,476.0,35.0,1
33,4.64,12.0,0.72,4.0,0.62,0.32,69.0,72.0,1
34,3.74,326.0,0.22,2.0,4.83,0.0,130.0,95.0,1
35,2.87,598.0,8.64,3.0,21.82,0.46,189.0,135.0,1
36,1.54,37.0,4.75,2.0,33.0,0.5,358.0,334.0,1
37,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,1
38,3.16,662.0,0.75,1.0,71.75,251.0,292.0,364.0,1
39,2.54,670.0,3.88,2.0,11.62,0.87,193.0,73.0,1
40,1.48,68.0,2.5,3.0,2.5,0.33,418.0,306.0,1
41,2.19,172.0,4.81,3.0,15.62,0.0,186.0,223.0,1
42,3.49,51.0,4.29,4.0,69.71,0.33,195.0,87.0,1
43,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,0
44,3.17,86.0,2.3,2.0,9.9,0.0,573.0,56.0,1
45,3.77,19.0,1.75,1.0,5.29,0.0,620.0,146.0,1
46,4.14,145.0,2.22,4.0,6.49,0.33,1257.0,392.0,1
47,2.62,20.0,0.86,2.0,2.57,1.31,462.0,206.0,1
48,2.37,149.0,0.12,2.0,3.19,1.0,668.0,45.0,1
49,4.13,151.0,0.93,2.0,2.1,1.0,640.0,284.0,1
50,2.82,710.0,0.44,2.0,9.19,0.37,191.0,40.0,1
51,3.23,260.0,1.27,1.0,104.47,74.0,766.0,376.0,0
52,3.39,153.0,3.12,3.0,8.0,0.5,104.0,64.0,1
53,2.39,194.0,8.71,2.0,5.29,1.53,269.0,172.0,1
54,4.03,206.0,2.04,5.0,58.65,0.45,216.0,232.0,1
55,3.92,212.0,4.64,3.0,47.24,0.72,168.0,48.0,1
56,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,0
