,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.69,4.0,1.25,2.0,1.62,1.44,25.0,25.0,1
1,1.54,41.0,3.0,2.0,1.25,0.03,190.0,1.0,1
2,1.42,77.0,3.75,3.0,0.75,0.0,226.0,83.0,1
3,1.78,154.0,2.0,2.0,73.0,0.99,18.0,5.0,1
4,2.69,65.0,1.6,1.0,14.7,57.0,78.0,24.0,0
5,2.84,170.0,0.78,2.0,3.56,0.0,231.0,189.0,1
6,1.16,17.0,5.67,1.0,18.0,10.0,31.0,3.0,1
7,1.88,15.0,1.6,2.0,15.8,0.82,44.0,25.0,1
8,1.0,2.0,5.5,1.0,62.5,2.0,19.0,24.0,1
9,2.44,123.0,2.0,3.0,20.0,0.39,109.0,37.0,1
10,3.39,29.0,2.47,3.0,114.21,0.0,250.0,110.0,1
11,2.33,0.0,8.0,3.0,32.43,0.0,42.0,31.0,1
12,2.48,228.0,2.4,2.0,34.6,0.99,159.0,117.0,1
13,1.68,129.0,2.4,2.0,14.4,1.0,39.0,9.0,1
14,1.51,157.0,2.75,2.0,12.0,0.73,22.0,5.0,1
15,2.11,134.0,4.6,2.0,2.6,0.0,75.0,0.0,1
16,2.4,2.0,5.17,1.0,5.17,0.0,313.0,3.0,1
17,1.7,0.0,8.0,1.0,8.0,0.0,35.0,1.0,1
18,3.18,54.0,4.36,3.0,8.18,0.5,29.0,19.0,1
19,2.72,1.0,1.86,2.0,22.0,0.5,2.0,8.0,1
20,1.84,65.0,3.2,1.0,8.2,53.0,17.0,22.0,1
21,1.54,37.0,4.75,2.0,33.0,0.5,358.0,334.0,1
22,2.46,2.0,8.33,2.0,15.33,0.0,223.0,17.0,0
23,1.88,1.0,11.0,2.0,6.75,0.0,8.0,5.0,1
24,1.7,1.0,2.6,2.0,52.6,1.0,147.0,16.0,1
25,1.0,0.0,12.0,1.0,17.5,0.0,15.0,3.0,1
26,2.22,9.0,8.86,2.0,13.71,0.91,656.0,16.0,1
27,2.77,132.0,5.43,1.0,9.86,107.0,222.0,11.0,0
28,1.08,39.0,3.67,1.0,71.67,2.0,293.0,35.0,1
29,1.55,13.0,10.25,1.0,8.0,6.0,216.0,128.0,1
30,2.4,61.0,0.5,1.0,89.67,14.0,425.0,2.0,1
31,1.9,4.0,1.25,2.0,39.5,0.06,103.0,5.0,1
32,1.17,170.0,8.71,1.0,14.71,63.0,284.0,131.0,1
33,2.19,172.0,4.81,3.0,15.62,0.0,186.0,223.0,1
34,3.49,51.0,4.29,4.0,69.71,0.33,195.0,87.0,1
35,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,0
36,2.43,13.0,3.2,2.0,31.3,0.5,87.0,36.0,1
37,2.88,1.0,6.8,1.0,22.8,0.0,892.0,5.0,1
38,3.17,86.0,2.3,2.0,9.9,0.0,573.0,56.0,1
39,2.62,20.0,0.86,2.0,2.57,1.31,462.0,206.0,1
40,1.7,148.0,4.83,2.0,2.33,1.0,79.0,26.0,1
41,2.38,0.0,3.0,2.0,95.17,0.0,240.0,38.0,1
42,3.39,153.0,3.12,3.0,8.0,0.5,104.0,64.0,1
43,1.18,98.0,6.33,1.0,83.0,56.0,53.0,53.0,1
44,2.38,44.0,2.6,3.0,25.1,0.0,651.0,143.0,1
45,2.39,194.0,8.71,2.0,5.29,1.53,269.0,172.0,1
46,0.87,83.0,8.67,2.0,29.33,0.5,75.0,3.0,1
47,3.1,88.0,6.21,4.0,40.43,0.25,45.0,32.0,1
48,3.92,212.0,4.64,3.0,47.24,0.72,168.0,48.0,1
49,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,0
50,2.4,97.0,14.67,3.0,19.67,0.33,62.0,0.0,0
51,1.27,53.0,6.0,1.0,2.67,47.0,17.0,13.0,1
52,1.49,3.0,9.5,3.0,11.25,0.0,69.0,125.0,1
53,1.43,0.0,4.25,2.0,84.25,0.0,322.0,91.0,1
54,1.29,10.0,4.25,3.0,35.38,0.5,256.0,151.0,1
55,3.35,14.0,5.43,4.0,48.22,0.33,488.0,81.0,1
56,2.36,366.0,5.0,2.0,3.43,0.99,503.0,61.0,1
57,3.12,10.0,4.38,4.0,16.56,0.0,635.0,111.0,1
58,1.76,244.0,12.71,2.0,0.86,0.5,125.0,24.0,1
59,1.88,18.0,4.0,1.0,0.4,5.0,256.0,5.0,1
60,2.78,19.0,4.0,2.0,5.3,0.0,149.0,46.0,1
61,2.1,21.0,2.0,2.0,2.14,0.0,157.0,5.0,1
62,2.0,3.0,3.0,2.0,21.17,0.88,104.0,27.0,0
63,1.48,161.0,3.5,2.0,9.25,1.0,102.0,39.0,1
64,2.19,373.0,7.43,2.0,57.86,0.0,147.0,33.0,1
65,2.56,5.0,13.0,3.0,49.33,0.0,15.0,3.0,1
66,3.24,88.0,4.27,3.0,40.0,0.49,147.0,192.0,1
67,1.92,4.0,8.4,3.0,17.4,0.51,5.0,27.0,1
68,2.25,135.0,6.8,1.0,94.0,35.0,56.0,8.0,0
69,1.3,2.0,5.67,2.0,25.0,0.25,23.0,5.0,1
70,1.65,187.0,2.25,2.0,25.0,0.02,210.0,112.0,1
71,2.11,47.0,6.71,2.0,1.0,0.91,185.0,20.0,1
72,1.75,51.0,3.5,2.0,3.5,0.91,120.0,1.0,1
73,2.37,0.0,1.5,2.0,59.67,0.0,21.0,12.0,1
74,2.17,55.0,2.71,1.0,9.43,51.0,50.0,74.0,0
75,2.67,196.0,1.82,1.0,3.55,48.0,266.0,72.0,0
76,2.35,103.0,5.25,2.0,2.75,0.01,136.0,14.0,1
77,1.75,34.0,3.6,1.0,2.0,22.0,400.0,8.0,1
78,1.57,15.0,5.0,2.0,0.0,1.39,28.0,4.0,1
79,3.69,294.0,6.06,2.0,9.75,0.73,243.0,26.0,1
80,3.13,9.0,6.5,1.0,14.33,8.0,59.0,15.0,0
81,3.3,103.0,5.08,1.0,11.0,99.0,389.0,20.0,0
82,1.1,104.0,5.33,2.0,3.0,0.87,41.0,26.0,1
83,1.86,15.0,1.8,1.0,7.8,13.0,348.0,104.0,1
84,1.72,235.0,6.25,2.0,10.25,0.0,102.0,2.0,1
85,2.53,0.0,4.25,3.0,0.62,0.0,180.0,0.0,0
86,2.6,9.0,4.38,3.0,0.0,0.17,261.0,2.0,1
87,2.31,10.0,5.5,3.0,0.0,0.17,109.0,13.0,1
88,2.46,138.0,7.0,1.0,4.88,123.0,80.0,46.0,0
89,2.71,217.0,1.4,2.0,7.6,0.02,183.0,61.0,1
90,2.41,259.0,2.25,2.0,18.0,1.0,184.0,22.0,1
91,1.79,25.0,9.4,2.0,15.0,0.62,309.0,0.0,1
92,2.27,51.0,2.8,1.0,20.0,34.0,99.0,3.0,0
93,0.98,44.0,6.0,2.0,1.0,0.88,171.0,3.0,1
94,1.93,118.0,3.85,3.0,70.23,0.49,221.0,36.0,1
95,2.78,0.0,6.38,3.0,18.56,0.0,574.0,64.0,0
96,3.82,16.0,4.4,2.0,34.2,0.2,80.0,27.0,1
97,2.06,124.0,7.17,3.0,45.5,0.61,48.0,27.0,1
98,2.94,24.0,1.44,2.0,3.0,0.0,480.0,209.0,1
99,2.45,124.0,5.38,1.0,1.38,120.0,257.0,0.0,1
100,2.94,1.0,1.75,2.0,6.5,0.0,391.0,207.0,1
101,1.99,86.0,3.0,2.0,9.4,0.0,281.0,0.0,1
102,1.91,2.0,3.25,2.0,6.25,0.5,221.0,135.0,1
103,2.59,139.0,3.56,2.0,128.78,1.0,118.0,25.0,1
104,2.57,27.0,1.12,2.0,0.88,0.0,438.0,247.0,1
105,1.56,3.0,3.67,2.0,11.33,0.25,200.0,143.0,1
106,2.98,284.0,6.25,1.0,26.5,60.0,402.0,52.0,0
107,1.76,56.0,2.0,1.0,24.4,6.0,48.0,7.0,1
108,2.11,9.0,11.6,4.0,31.4,0.25,120.0,2.0,1
109,3.12,8.0,2.74,2.0,102.87,0.06,84.0,50.0,1
110,1.58,39.0,6.4,2.0,14.4,0.52,204.0,1.0,1
111,1.58,296.0,6.6,2.0,0.0,0.02,1.0,204.0,1
112,2.84,149.0,12.57,4.0,12.79,0.33,356.0,47.0,1
113,3.41,11.0,4.38,3.0,51.95,0.46,327.0,135.0,1
114,3.42,12.0,4.43,3.0,2.81,0.46,329.0,135.0,1
115,1.89,45.0,1.8,2.0,52.8,1.0,96.0,27.0,1
116,2.84,7.0,5.25,2.0,59.25,0.33,18.0,12.0,1
117,1.93,159.0,3.8,3.0,13.8,0.49,39.0,14.0,1
118,2.24,107.0,3.83,1.0,6.83,15.0,88.0,26.0,0
119,1.25,16.0,4.33,1.0,17.33,12.0,37.0,0.0,1
120,1.58,2.0,3.67,1.0,10.67,1.0,178.0,29.0,1
121,1.47,316.0,14.0,2.0,22.5,0.28,45.0,11.0,1
122,2.18,208.0,11.8,2.0,11.2,0.5,49.0,42.0,1
123,2.33,14.0,7.43,3.0,32.29,0.33,69.0,74.0,1
124,1.45,38.0,12.17,4.0,72.33,0.34,202.0,20.0,1
125,3.13,181.0,7.58,3.0,11.83,0.49,84.0,64.0,1
126,2.92,307.0,4.26,2.0,28.52,1.0,281.0,246.0,1
127,3.54,28.0,5.15,1.0,6.4,23.0,322.0,122.0,0
128,2.44,271.0,4.71,2.0,9.0,0.5,205.0,37.0,1
129,2.54,194.0,2.43,2.0,0.14,0.91,306.0,93.0,1
130,2.57,22.0,0.75,2.0,7.38,0.97,484.0,42.0,1
131,2.46,341.0,6.6,3.0,24.0,0.11,182.0,127.0,1
132,2.69,14.0,3.9,4.0,64.4,0.31,431.0,298.0,1
133,2.43,4.0,10.25,3.0,33.12,0.0,22.0,239.0,1
134,2.54,2.0,1.33,2.0,12.33,0.0,316.0,108.0,0
135,1.91,351.0,2.91,2.0,9.27,0.3,360.0,52.0,1
136,2.67,31.0,3.22,1.0,3.89,27.0,284.0,45.0,0
137,1.55,52.0,6.33,2.0,5.67,0.52,133.0,0.0,1
138,3.02,285.0,4.06,3.0,1.71,0.17,40.0,54.0,1
139,2.14,1.0,5.29,2.0,15.0,0.0,195.0,53.0,1
140,1.67,379.0,7.4,2.0,10.2,0.3,52.0,133.0,1
141,2.24,33.0,2.83,1.0,18.83,29.0,97.0,14.0,0
142,2.32,27.0,2.71,1.0,14.29,23.0,713.0,110.0,0
143,1.74,34.0,6.0,4.0,5.43,0.2,20.0,22.0,1
144,2.62,4.0,11.89,3.0,109.11,0.35,13.0,158.0,1
145,1.67,188.0,14.17,3.0,3.17,0.5,104.0,15.0,1
146,2.43,390.0,12.88,3.0,10.12,0.61,83.0,16.0,1
147,1.61,124.0,2.6,2.0,11.0,0.0,144.0,138.0,1
148,2.49,0.0,8.88,3.0,28.0,0.0,35.0,20.0,1
149,0.95,3.0,7.5,1.0,4.5,0.0,26.0,1.0,1
150,2.23,10.0,9.2,3.0,23.4,0.35,9.0,7.0,1
151,3.24,240.0,2.45,3.0,32.09,0.37,16.0,14.0,1
152,2.21,10.0,10.5,2.0,37.75,0.52,324.0,46.0,1
153,2.96,11.0,4.8,3.0,30.2,0.23,39.0,39.0,1
154,2.88,81.0,7.17,1.0,15.42,76.0,132.0,111.0,0
155,2.03,255.0,6.0,2.0,51.17,0.91,186.0,14.0,1
156,2.46,175.0,3.78,2.0,46.89,0.54,87.0,50.0,1
157,1.79,2.0,2.5,1.0,33.5,2.0,110.0,22.0,1
158,2.19,190.0,7.71,3.0,39.43,0.61,38.0,24.0,1
159,2.08,25.0,1.4,3.0,31.2,0.02,139.0,48.0,1
