,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,3.5,438.0,0.13,2.0,18.93,0.0,105.0,63.0,1
1,2.65,650.0,0.57,3.0,44.36,0.0,90.0,24.0,1
2,3.51,92.0,1.12,2.0,12.5,0.73,133.0,51.0,1
3,2.84,170.0,0.78,2.0,3.56,0.0,231.0,189.0,1
4,3.48,175.0,0.44,1.0,5.78,86.0,208.0,97.0,1
5,2.61,178.0,1.0,3.0,7.89,0.0,36.0,35.0,1
6,2.8,162.0,1.9,1.0,17.1,86.0,129.0,112.0,0
7,2.44,123.0,2.0,3.0,20.0,0.39,109.0,37.0,1
8,2.9,120.0,0.7,1.0,10.4,24.0,347.0,228.0,1
9,3.23,216.0,0.55,2.0,21.64,0.99,529.0,33.0,1
10,2.33,217.0,0.62,2.0,3.0,0.99,424.0,179.0,1
11,1.37,220.0,1.8,2.0,1.6,0.99,169.0,33.0,1
12,2.84,374.0,1.44,2.0,6.44,0.88,123.0,1.0,1
13,2.48,228.0,2.4,2.0,34.6,0.99,159.0,117.0,1
14,3.51,271.0,0.4,2.0,1.6,0.0,67.0,76.0,1
15,3.38,616.0,0.0,1.0,0.0,0.0,984.0,0.0,1
16,2.11,134.0,4.6,2.0,2.6,0.0,75.0,0.0,1
17,3.18,54.0,4.36,3.0,8.18,0.5,29.0,19.0,1
18,2.19,323.0,0.9,2.0,18.1,0.0,476.0,35.0,1
19,1.45,324.0,3.6,3.0,22.2,0.0,360.0,146.0,1
20,3.74,326.0,0.22,2.0,4.83,0.0,130.0,95.0,1
21,2.87,598.0,8.64,3.0,21.82,0.46,189.0,135.0,1
22,2.34,32.0,8.5,2.0,3.67,0.02,159.0,4.0,1
23,2.46,2.0,8.33,2.0,15.33,0.0,223.0,17.0,0
24,2.22,9.0,8.86,2.0,13.71,0.91,656.0,16.0,1
25,2.77,132.0,5.43,1.0,9.86,107.0,222.0,11.0,0
26,2.54,670.0,3.88,2.0,11.62,0.87,193.0,73.0,1
27,2.46,43.0,10.0,2.0,16.0,0.15,115.0,1.0,1
28,1.17,170.0,8.71,1.0,14.71,63.0,284.0,131.0,1
29,2.19,172.0,4.81,3.0,15.62,0.0,186.0,223.0,1
30,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,0
31,2.99,71.0,4.11,3.0,63.56,0.35,21.0,18.0,1
32,2.16,83.0,7.75,2.0,48.12,0.96,310.0,106.0,1
33,3.17,86.0,2.3,2.0,9.9,0.0,573.0,56.0,1
34,2.51,146.0,2.67,4.0,1.6,0.33,272.0,23.0,1
35,1.7,148.0,4.83,2.0,2.33,1.0,79.0,26.0,1
36,2.37,149.0,0.12,2.0,3.19,1.0,668.0,45.0,1
37,1.88,150.0,6.38,2.0,2.25,1.0,319.0,22.0,1
38,4.13,151.0,0.93,2.0,2.1,1.0,640.0,284.0,1
39,2.82,710.0,0.44,2.0,9.19,0.37,191.0,40.0,1
40,3.39,153.0,3.12,3.0,8.0,0.5,104.0,64.0,1
41,2.39,194.0,8.71,2.0,5.29,1.53,269.0,172.0,1
42,3.34,104.0,0.65,2.0,16.65,0.51,382.0,437.0,1
43,1.12,718.0,1.0,1.0,18.67,2.0,180.0,46.0,1
44,1.25,719.0,1.0,1.0,22.67,3.0,6.0,6.0,1
45,3.1,88.0,6.21,4.0,40.43,0.25,45.0,32.0,1
46,1.82,727.0,1.71,1.0,24.0,34.0,304.0,174.0,1
47,3.92,212.0,4.64,3.0,47.24,0.72,168.0,48.0,1
48,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,0
49,4.15,734.0,1.96,1.0,6.74,41.0,101.0,77.0,0
50,2.81,114.0,7.21,4.0,38.57,0.58,254.0,75.0,1
51,3.45,742.0,2.18,4.0,9.68,0.0,325.0,299.0,1
52,2.96,743.0,1.75,2.0,1.33,0.0,114.0,45.0,1
53,3.64,123.0,2.58,1.0,18.42,74.0,160.0,119.0,0
54,3.08,353.0,0.29,2.0,13.47,0.0,1048.0,262.0,1
55,3.75,171.0,3.53,3.0,18.43,0.43,483.0,405.0,1
56,1.59,138.0,4.25,2.0,0.75,0.02,216.0,0.0,1
57,1.8,780.0,0.71,1.0,1.43,79.0,108.0,143.0,1
58,2.86,58.0,2.83,3.0,32.92,0.0,502.0,311.0,1
59,2.36,363.0,5.0,2.0,18.0,0.99,503.0,61.0,1
60,2.36,822.0,5.0,2.0,1.0,0.88,61.0,503.0,1
61,3.51,365.0,1.23,2.0,14.14,0.0,686.0,207.0,1
62,2.36,366.0,5.0,2.0,3.43,0.99,503.0,61.0,1
63,3.12,826.0,4.38,4.0,0.0,0.33,111.0,635.0,1
64,1.76,244.0,12.71,2.0,0.86,0.5,125.0,24.0,1
65,2.78,19.0,4.0,2.0,5.3,0.0,149.0,46.0,1
66,1.48,161.0,3.5,2.0,9.25,1.0,102.0,39.0,1
67,2.19,373.0,7.43,2.0,57.86,0.0,147.0,33.0,1
68,3.25,841.0,3.0,1.0,27.53,115.0,706.0,26.0,0
69,3.23,844.0,2.92,2.0,13.54,0.0,772.0,541.0,1
70,2.62,863.0,4.25,1.0,18.12,129.0,32.0,14.0,0
71,3.24,88.0,4.27,3.0,40.0,0.49,147.0,192.0,1
72,3.29,168.0,1.36,1.0,5.07,29.0,141.0,129.0,0
73,2.98,897.0,3.76,3.0,8.24,0.33,390.0,335.0,1
74,2.72,176.0,1.0,2.0,8.2,0.02,139.0,135.0,1
75,2.92,180.0,1.6,1.0,3.2,38.0,615.0,311.0,0
76,2.25,135.0,6.8,1.0,94.0,35.0,56.0,8.0,0
77,1.65,187.0,2.25,2.0,25.0,0.02,210.0,112.0,1
78,2.11,47.0,6.71,2.0,1.0,0.91,185.0,20.0,1
79,1.7,286.0,1.75,1.0,3.0,22.0,87.0,19.0,1
80,2.63,142.0,2.77,1.0,55.38,95.0,684.0,28.0,0
81,2.67,196.0,1.82,1.0,3.55,48.0,266.0,72.0,0
82,2.35,103.0,5.25,2.0,2.75,0.01,136.0,14.0,1
83,2.04,942.0,4.44,2.0,1.89,0.0,421.0,247.0,1
84,2.81,949.0,4.3,2.0,0.6,0.0,256.0,38.0,1
85,3.69,294.0,6.06,2.0,9.75,0.73,243.0,26.0,1
86,3.13,9.0,6.5,1.0,14.33,8.0,59.0,15.0,0
87,3.53,957.0,4.92,2.0,8.42,0.5,355.0,631.0,1
88,4.0,960.0,1.9,2.0,5.78,0.0,647.0,433.0,1
89,2.53,965.0,1.5,2.0,0.8,0.0,262.0,438.0,1
90,3.3,103.0,5.08,1.0,11.0,99.0,389.0,20.0,0
91,1.45,301.0,1.0,2.0,12.0,0.73,31.0,4.0,1
92,3.21,983.0,2.57,2.0,2.83,0.0,286.0,252.0,1
93,3.01,305.0,2.08,3.0,17.83,0.39,112.0,65.0,1
94,2.23,985.0,3.25,2.0,6.88,0.37,35.0,67.0,1
95,1.85,986.0,1.75,2.0,2.25,0.37,36.0,32.0,1
96,2.23,989.0,3.25,2.0,0.0,0.37,67.0,35.0,1
97,1.72,235.0,6.25,2.0,10.25,0.0,102.0,2.0,1
98,3.34,205.0,1.7,1.0,1.65,56.0,237.0,125.0,0
99,2.02,308.0,1.5,4.0,8.17,0.27,353.0,126.0,1
100,2.6,9.0,4.38,3.0,0.0,0.17,261.0,2.0,1
101,3.11,997.0,1.35,2.0,5.35,0.37,823.0,215.0,1
102,1.87,310.0,0.5,3.0,34.88,0.39,372.0,167.0,1
103,3.35,216.0,3.31,1.0,6.25,67.0,122.0,50.0,0
104,2.46,138.0,7.0,1.0,4.88,123.0,80.0,46.0,0
105,2.71,217.0,1.4,2.0,7.6,0.02,183.0,61.0,1
106,2.41,259.0,2.25,2.0,18.0,1.0,184.0,22.0,1
107,3.25,1011.0,5.65,5.0,4.75,0.04,93.0,46.0,1
108,1.79,25.0,9.4,2.0,15.0,0.62,309.0,0.0,1
109,4.32,1021.0,0.79,3.0,13.77,0.13,371.0,499.0,1
110,1.44,240.0,2.0,2.0,4.67,0.02,11.0,45.0,1
111,2.82,410.0,1.85,3.0,45.08,0.0,28.0,54.0,1
112,1.93,118.0,3.85,3.0,70.23,0.49,221.0,36.0,1
113,2.78,0.0,6.38,3.0,18.56,0.0,574.0,64.0,0
114,2.06,124.0,7.17,3.0,45.5,0.61,48.0,27.0,1
115,2.34,260.0,1.58,1.0,7.0,97.0,352.0,266.0,0
116,3.45,115.0,3.25,1.0,28.25,111.0,212.0,327.0,0
117,2.58,269.0,2.43,1.0,1.57,105.0,291.0,132.0,1
118,2.94,24.0,1.44,2.0,3.0,0.0,480.0,209.0,1
119,0.99,1057.0,6.0,2.0,14.0,0.0,28.0,207.0,1
120,1.53,276.0,3.0,2.0,40.0,0.28,15.0,244.0,1
121,3.66,280.0,0.47,3.0,26.0,0.11,265.0,189.0,1
122,3.4,1071.0,3.5,2.0,14.43,0.37,316.0,97.0,1
123,1.99,86.0,3.0,2.0,9.4,0.0,281.0,0.0,1
124,1.78,142.0,4.75,2.0,24.25,0.91,39.0,13.0,1
125,2.98,284.0,6.25,1.0,26.5,60.0,402.0,52.0,0
126,2.42,355.0,2.33,4.0,111.33,0.58,90.0,53.0,1
127,1.95,201.0,9.75,2.0,53.75,0.97,28.0,10.0,1
128,2.77,8.0,5.4,3.0,6.9,0.5,175.0,80.0,1
129,1.43,248.0,2.67,2.0,0.67,0.25,30.0,29.0,1
130,1.41,1092.0,5.44,2.0,17.11,0.37,131.0,45.0,1
131,1.74,1096.0,9.0,2.0,3.2,0.0,66.0,15.0,1
132,2.09,151.0,1.8,2.0,2.0,0.91,75.0,24.0,1
133,3.37,152.0,1.78,2.0,24.06,0.91,374.0,192.0,1
134,1.31,298.0,2.25,2.0,7.5,0.3,139.0,9.0,1
135,3.42,12.0,4.43,3.0,2.81,0.46,329.0,135.0,1
136,2.84,7.0,5.25,2.0,59.25,0.33,18.0,12.0,1
137,2.24,107.0,3.83,1.0,6.83,15.0,88.0,26.0,0
138,3.04,313.0,1.19,1.0,43.44,136.0,86.0,137.0,0
139,2.18,208.0,11.8,2.0,11.2,0.5,49.0,42.0,1
140,2.33,14.0,7.43,3.0,32.29,0.33,69.0,74.0,1
141,1.11,180.0,5.17,3.0,30.67,0.49,288.0,29.0,1
142,3.13,181.0,7.58,3.0,11.83,0.49,84.0,64.0,1
143,3.37,322.0,3.62,1.0,10.05,144.0,694.0,107.0,0
144,3.54,28.0,5.15,1.0,6.4,23.0,322.0,122.0,0
145,2.5,193.0,0.5,1.0,0.0,1.0,159.0,44.0,1
146,2.44,271.0,4.71,2.0,9.0,0.5,205.0,37.0,1
147,2.54,194.0,2.43,2.0,0.14,0.91,306.0,93.0,1
148,1.51,273.0,2.33,2.0,0.33,0.5,99.0,35.0,1
149,2.33,339.0,1.29,1.0,40.14,72.0,35.0,21.0,0
150,2.46,341.0,6.6,3.0,24.0,0.11,182.0,127.0,1
151,2.95,1174.0,8.0,2.0,109.33,0.87,169.0,85.0,1
152,2.67,31.0,3.22,1.0,3.89,27.0,284.0,45.0,0
153,4.17,283.0,4.76,4.0,0.79,0.08,78.0,69.0,1
154,3.02,285.0,4.06,3.0,1.71,0.17,40.0,54.0,1
155,1.61,175.0,6.0,2.0,27.0,0.0,31.0,66.0,1
156,2.14,1.0,5.29,2.0,15.0,0.0,195.0,53.0,1
157,3.44,419.0,4.86,3.0,78.86,0.72,135.0,73.0,1
158,2.95,421.0,4.28,3.0,59.11,0.39,463.0,138.0,1
159,1.67,379.0,7.4,2.0,10.2,0.3,52.0,133.0,1
160,1.89,385.0,2.0,2.0,6.14,0.3,299.0,220.0,1
161,3.46,427.0,3.15,3.0,8.65,0.39,345.0,176.0,1
162,2.43,390.0,12.88,3.0,10.12,0.61,83.0,16.0,1
163,1.61,124.0,2.6,2.0,11.0,0.0,144.0,138.0,1
