,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.42,3.0,0.17,1.0,2.0,2.0,90.0,43.0,1
1,2.69,4.0,1.25,2.0,1.62,1.44,25.0,25.0,1
2,3.5,438.0,0.13,2.0,18.93,0.0,105.0,63.0,1
3,2.07,48.0,0.2,1.0,0.8,14.0,359.0,100.0,1
4,3.51,92.0,1.12,2.0,12.5,0.73,133.0,51.0,1
5,2.69,65.0,1.6,1.0,14.7,57.0,78.0,24.0,0
6,2.84,170.0,0.78,2.0,3.56,0.0,231.0,189.0,1
7,3.48,175.0,0.44,1.0,5.78,86.0,208.0,97.0,1
8,2.61,178.0,1.0,3.0,7.89,0.0,36.0,35.0,1
9,3.19,2.0,1.5,3.0,12.29,0.44,795.0,56.0,0
10,2.8,162.0,1.9,1.0,17.1,86.0,129.0,112.0,0
11,3.79,108.0,1.82,3.0,3.64,0.0,626.0,170.0,1
12,2.44,123.0,2.0,3.0,20.0,0.39,109.0,37.0,1
13,2.67,2.0,0.62,1.0,0.75,0.0,713.0,176.0,1
14,2.8,3.0,0.44,1.0,2.11,1.0,84.0,282.0,1
15,2.9,120.0,0.7,1.0,10.4,24.0,347.0,228.0,1
16,4.21,1.0,0.18,4.0,17.43,0.0,120.0,108.0,1
17,4.65,25.0,0.28,2.0,13.05,1.0,423.0,385.0,1
18,2.44,35.0,1.43,1.0,0.0,29.0,13.0,15.0,1
19,3.23,216.0,0.55,2.0,21.64,0.99,529.0,33.0,1
20,2.33,217.0,0.62,2.0,3.0,0.99,424.0,179.0,1
21,2.84,374.0,1.44,2.0,6.44,0.88,123.0,1.0,1
22,2.48,228.0,2.4,2.0,34.6,0.99,159.0,117.0,1
23,4.0,0.0,0.35,2.0,24.6,0.0,203.0,121.0,1
24,3.51,271.0,0.4,2.0,1.6,0.0,67.0,76.0,1
25,3.29,2.0,0.3,1.0,1.0,1.0,2.0,33.0,1
26,4.09,312.0,0.59,1.0,9.29,21.0,17.0,0.0,1
27,3.09,1.0,0.0,1.0,0.0,1.0,56.0,92.0,1
28,2.11,134.0,4.6,2.0,2.6,0.0,75.0,0.0,1
29,2.4,2.0,5.17,1.0,5.17,0.0,313.0,3.0,1
30,3.18,54.0,4.36,3.0,8.18,0.5,29.0,19.0,1
31,2.72,1.0,1.86,2.0,22.0,0.5,2.0,8.0,1
32,4.01,26.0,0.49,4.0,16.79,0.25,390.0,329.0,1
33,4.64,12.0,0.72,4.0,0.62,0.32,69.0,72.0,1
34,3.74,326.0,0.22,2.0,4.83,0.0,130.0,95.0,1
35,2.47,30.0,1.17,1.0,27.0,16.0,76.0,2.0,1
36,2.46,2.0,8.33,2.0,15.33,0.0,223.0,17.0,0
37,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,1
38,3.23,17.0,0.33,1.0,0.58,14.0,108.0,118.0,1
39,2.34,3.0,0.67,1.0,1.0,0.0,265.0,15.0,1
40,2.19,172.0,4.81,3.0,15.62,0.0,186.0,223.0,1
41,3.49,51.0,4.29,4.0,69.71,0.33,195.0,87.0,1
42,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,0
43,2.99,71.0,4.11,3.0,63.56,0.35,21.0,18.0,1
44,2.43,13.0,3.2,2.0,31.3,0.5,87.0,36.0,1
45,2.88,1.0,6.8,1.0,22.8,0.0,892.0,5.0,1
46,3.17,86.0,2.3,2.0,9.9,0.0,573.0,56.0,1
47,3.03,144.0,3.67,4.0,12.25,0.33,78.0,32.0,1
48,3.77,19.0,1.75,1.0,5.29,0.0,620.0,146.0,1
49,2.62,20.0,0.86,2.0,2.57,1.31,462.0,206.0,1
50,2.37,149.0,0.12,2.0,3.19,1.0,668.0,45.0,1
51,4.13,151.0,0.93,2.0,2.1,1.0,640.0,284.0,1
52,3.39,153.0,3.12,3.0,8.0,0.5,104.0,64.0,1
53,2.38,44.0,2.6,3.0,25.1,0.0,651.0,143.0,1
54,2.39,194.0,8.71,2.0,5.29,1.53,269.0,172.0,1
55,3.34,104.0,0.65,2.0,16.65,0.51,382.0,437.0,1
56,3.92,212.0,4.64,3.0,47.24,0.72,168.0,48.0,1
57,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,0
58,3.64,123.0,2.58,1.0,18.42,74.0,160.0,119.0,0
59,3.75,171.0,3.53,3.0,18.43,0.43,483.0,405.0,1
60,2.28,57.0,1.0,1.0,44.43,5.0,364.0,10.0,1
61,2.86,58.0,2.83,3.0,32.92,0.0,502.0,311.0,1
62,2.36,363.0,5.0,2.0,18.0,0.99,503.0,61.0,1
63,3.35,14.0,5.43,4.0,48.22,0.33,488.0,81.0,1
64,3.51,365.0,1.23,2.0,14.14,0.0,686.0,207.0,1
65,3.72,55.0,0.64,2.0,7.32,1.31,593.0,274.0,1
66,3.12,10.0,4.38,4.0,16.56,0.0,635.0,111.0,1
67,2.78,19.0,4.0,2.0,5.3,0.0,149.0,46.0,1
68,2.1,21.0,2.0,2.0,2.14,0.0,157.0,5.0,1
69,2.0,3.0,3.0,2.0,21.17,0.88,104.0,27.0,0
70,3.43,78.0,1.59,2.0,54.26,0.91,1070.0,106.0,1
71,2.25,23.0,2.67,2.0,1.5,0.0,130.0,26.0,1
72,2.43,24.0,2.83,2.0,0.0,0.0,160.0,31.0,1
73,2.17,0.0,0.2,1.0,16.8,0.0,471.0,8.0,1
74,4.84,192.0,0.38,2.0,6.13,0.51,452.0,213.0,1
75,2.91,69.0,1.0,1.0,10.85,47.0,284.0,19.0,1
76,3.24,88.0,4.27,3.0,40.0,0.49,147.0,192.0,1
77,4.61,166.0,2.0,3.0,20.53,0.61,272.0,172.0,1
78,3.29,168.0,1.36,1.0,5.07,29.0,141.0,129.0,0
79,5.53,225.0,0.48,2.0,19.94,0.51,350.0,55.0,1
80,2.72,176.0,1.0,2.0,8.2,0.02,139.0,135.0,1
81,4.0,178.0,2.0,1.0,10.1,37.0,299.0,575.0,0
82,2.92,180.0,1.6,1.0,3.2,38.0,615.0,311.0,0
