,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,23.0,19.0,1.0,3.0,12.33,1.97,24.0,10.0,True
1,37.33,50.0,1.0,2.0,35.33,1.97,9.0,0.0,True
2,36.57,72.0,0.43,3.0,26.29,1.97,157.0,20.0,True
3,63.33,98.0,1.0,3.0,23.67,1.25,5.0,4.0,True
4,56.17,217.0,0.67,3.0,21.17,1.97,21.0,26.0,True
5,22.0,68.0,2.0,2.0,33.0,62.0,13.0,5.0,True
6,57.67,85.0,3.33,3.0,19.33,0.55,7.0,7.0,False
7,48.0,95.0,1.4,3.0,24.2,86.0,39.0,30.0,True
8,20.75,10.0,1.75,4.0,30.75,7.0,25.0,11.0,True
9,58.75,64.0,2.5,3.0,37.25,54.0,185.0,1.0,False
10,29.71,0.0,1.71,4.0,25.71,0.0,140.0,33.0,False
11,33.0,3.0,2.6,3.0,6.4,2.0,81.0,38.0,False
12,51.71,38.0,2.0,3.0,43.43,34.0,120.0,12.0,True
13,61.4,300.0,3.4,4.0,30.6,0.87,78.0,6.0,False
14,24.33,52.0,3.67,2.0,30.67,45.0,11.0,12.0,False
15,50.5,20.0,3.25,3.0,32.5,15.0,141.0,4.0,False
16,52.75,9.0,2.5,2.0,15.5,7.0,25.0,7.0,True
17,68.67,14.0,2.17,3.0,9.5,10.0,152.0,18.0,True
18,17.25,18.0,2.0,3.0,10.0,14.0,138.0,9.0,True
19,23.0,19.0,4.5,2.0,43.5,16.0,24.0,4.0,True
20,38.67,32.0,4.33,2.0,26.33,26.0,26.0,3.0,True
21,54.8,35.0,2.0,3.0,8.4,30.0,116.0,6.0,True
22,2.5,113.0,1.5,2.0,44.5,0.0,18.0,1.0,True
23,7.8,120.0,1.2,3.0,14.2,0.0,78.0,62.0,False
24,7.5,12.0,3.5,2.0,11.0,10.0,41.0,0.0,False
25,23.0,132.0,2.25,2.0,16.25,37.0,57.0,3.0,True
26,5.5,4.0,2.0,2.0,26.0,1.0,51.0,14.0,False
27,4.0,11.0,2.0,3.0,25.33,10.0,36.0,31.0,True
28,17.0,13.0,2.67,2.0,15.0,0.12,85.0,29.0,False
29,11.25,148.0,1.12,4.0,27.5,0.0,42.0,5.0,False
30,15.8,149.0,2.4,2.0,32.0,0.0,58.0,60.0,False
31,4.0,365.0,2.33,2.0,33.33,37.0,8.0,59.0,True
32,10.25,54.0,1.5,2.0,29.75,4.0,12.0,8.0,True
33,16.75,59.0,3.0,3.0,12.5,52.0,112.0,6.0,False
34,18.86,17.0,1.71,3.0,31.0,12.0,30.0,26.0,True
35,9.5,19.0,2.5,3.0,29.0,0.37,266.0,36.0,False
36,18.75,69.0,2.25,2.0,24.0,61.0,60.0,26.0,True
37,12.75,35.0,2.25,2.0,41.25,24.0,18.0,35.0,True
38,12.2,90.0,2.0,3.0,37.2,47.0,255.0,20.0,True
39,11.67,110.0,3.33,3.0,6.67,66.0,135.0,19.0,False
40,10.0,22.0,4.0,2.0,12.0,21.0,5.0,0.0,False
41,13.0,6.0,3.67,2.0,40.67,5.0,45.0,0.0,False
42,10.83,25.0,2.33,4.0,23.17,0.17,22.0,18.0,False
43,3.8,59.0,0.6,3.0,36.6,0.39,89.0,33.0,False
44,6.0,64.0,1.75,3.0,10.25,0.0,137.0,2.0,False
45,20.29,56.0,2.14,3.0,12.43,40.0,166.0,4.0,True
46,17.0,185.0,1.4,3.0,20.8,85.0,56.0,33.0,True
47,7.5,66.0,3.5,2.0,15.5,0.75,83.0,17.0,False
48,32.0,34.0,4.67,3.0,15.67,33.0,93.0,70.0,False
49,7.5,67.0,2.0,2.0,26.5,0.0,66.0,11.0,False
50,37.9,4.0,1.7,4.0,31.6,0.12,148.0,23.0,False
51,7.0,34.0,2.0,3.0,4.33,0.5,89.0,38.0,False
52,40.67,36.0,4.67,3.0,5.0,0.5,19.0,0.0,False
53,20.75,91.0,2.75,2.0,16.5,0.5,80.0,4.0,False
54,9.5,70.0,3.5,2.0,54.5,32.0,26.0,2.0,False
55,36.8,2.0,3.6,3.0,31.0,1.0,33.0,21.0,False
56,26.75,77.0,3.75,2.0,16.0,0.25,12.0,20.0,False
57,8.0,45.0,3.5,2.0,38.5,34.0,31.0,3.0,True
58,5.5,98.0,1.5,2.0,44.0,0.5,12.0,0.0,False
59,27.0,78.0,3.33,3.0,20.33,0.75,42.0,26.0,False
60,14.0,80.0,2.75,2.0,33.5,0.75,140.0,44.0,False
61,17.33,53.0,5.0,2.0,18.0,0.5,40.0,2.0,False
62,12.89,204.0,1.78,4.0,43.44,0.0,40.0,40.0,False
63,21.5,121.0,1.75,3.0,45.38,0.5,131.0,40.0,False
64,45.0,97.0,2.86,4.0,16.0,0.39,83.0,25.0,False
65,10.4,1.0,2.6,2.0,23.8,0.0,36.0,6.0,False
66,26.0,104.0,3.67,3.0,17.0,0.75,9.0,78.0,False
67,26.75,102.0,3.25,2.0,32.0,73.0,135.0,23.0,False
68,15.8,22.0,3.0,4.0,26.6,0.33,117.0,22.0,False
69,7.0,22.0,3.0,2.0,24.0,18.0,127.0,9.0,False
70,44.0,18.0,2.88,4.0,25.25,0.18,232.0,15.0,False
71,13.5,76.0,3.25,3.0,7.5,0.5,117.0,6.0,False
72,28.0,127.0,4.0,3.0,25.2,0.02,89.0,66.0,False
73,9.0,166.0,2.33,3.0,21.0,9.0,10.0,30.0,True
74,36.0,17.0,4.5,3.0,16.75,0.48,103.0,5.0,False
75,9.78,145.0,1.44,4.0,38.22,23.0,21.0,29.0,True
76,11.33,409.0,2.67,3.0,56.0,3.0,11.0,3.0,True
77,4.0,119.0,1.4,3.0,54.2,0.06,11.0,11.0,False
78,54.25,9.0,4.75,3.0,17.25,8.0,60.0,35.0,False
79,9.0,25.0,2.6,3.0,38.8,0.06,38.0,1.0,False
80,39.0,33.0,3.33,3.0,30.17,29.0,97.0,25.0,False
81,6.0,95.0,1.71,3.0,49.0,0.0,55.0,37.0,False
82,47.6,191.0,2.2,3.0,42.0,159.0,38.0,35.0,True
83,9.5,4.0,3.0,2.0,21.75,0.94,116.0,18.0,False
84,4.0,0.0,2.0,2.0,14.33,0.0,30.0,23.0,False
85,21.5,41.0,3.17,3.0,60.33,0.44,158.0,63.0,False
86,77.56,7.0,2.89,3.0,27.78,7.0,151.0,32.0,False
87,24.5,11.0,6.0,3.0,29.75,0.88,7.0,10.0,False
88,17.14,19.0,3.0,3.0,22.0,1.0,136.0,127.0,False
89,37.22,37.0,2.33,3.0,53.11,33.0,51.0,74.0,True
90,28.67,62.0,4.33,2.0,19.67,43.0,93.0,62.0,False
91,12.25,76.0,2.75,3.0,53.75,0.03,241.0,26.0,False
92,11.62,0.0,2.75,2.0,34.5,0.0,29.0,9.0,False
93,9.0,145.0,4.0,2.0,13.5,0.03,90.0,2.0,False
94,16.5,3.0,5.5,2.0,24.0,3.0,12.0,1.0,False
95,21.38,164.0,2.62,3.0,30.5,0.0,258.0,5.0,False
96,30.75,95.0,4.75,2.0,28.75,68.0,10.0,4.0,True
97,9.71,52.0,2.43,3.0,67.57,1.21,38.0,17.0,False
98,13.0,30.0,4.5,2.0,42.5,0.86,31.0,23.0,False
99,11.5,31.0,4.5,2.0,44.0,3.0,32.0,4.0,False
100,12.69,3.0,1.46,3.0,37.38,3.0,84.0,9.0,True
101,12.0,29.0,4.5,2.0,21.0,0.5,102.0,1.0,False
102,10.14,231.0,2.86,3.0,14.43,13.0,42.0,17.0,False
103,16.0,36.0,3.5,2.0,19.0,13.0,60.0,21.0,False
104,31.82,40.0,2.82,4.0,27.18,0.89,120.0,105.0,False
105,10.25,279.0,3.5,2.0,30.75,0.03,49.0,18.0,False
106,10.0,3.0,3.5,2.0,44.0,0.88,49.0,5.0,False
107,16.2,49.0,4.2,3.0,53.6,23.0,50.0,9.0,False
108,4.0,24.0,2.0,2.0,15.0,15.0,3.0,9.0,True
109,25.0,40.0,5.14,2.0,37.0,0.43,160.0,13.0,False
110,39.89,57.0,4.67,3.0,44.44,0.89,100.0,28.0,False
111,10.0,43.0,4.33,2.0,45.67,25.0,76.0,0.0,False
112,12.6,131.0,3.8,3.0,19.4,89.0,211.0,2.0,False
113,26.6,81.0,5.0,3.0,22.6,31.0,44.0,11.0,False
114,20.0,82.0,3.88,3.0,28.88,59.0,88.0,43.0,False
115,5.0,11.0,2.67,3.0,19.33,1.16,3.0,5.0,False
116,20.0,122.0,5.75,3.0,14.0,0.0,26.0,58.0,False
117,15.5,125.0,2.3,4.0,32.7,0.0,41.0,37.0,False
118,11.2,59.0,2.6,2.0,28.6,8.0,61.0,40.0,True
119,2.75,410.0,1.5,3.0,30.0,12.0,39.0,0.0,True
120,23.0,120.0,5.0,2.0,35.67,49.0,60.0,46.0,False
121,21.5,89.0,3.0,3.0,57.3,0.43,107.0,16.0,False
122,7.33,107.0,2.67,2.0,21.0,0.5,43.0,15.0,False
123,20.0,11.0,5.33,2.0,26.0,7.0,15.0,2.0,True
124,10.17,124.0,1.17,3.0,39.0,0.17,57.0,15.0,False
125,18.17,143.0,3.67,3.0,51.67,0.94,107.0,46.0,False
126,21.33,19.0,4.5,3.0,40.67,8.0,89.0,62.0,False
127,10.29,34.0,2.86,2.0,22.29,26.0,58.0,33.0,False
128,13.5,135.0,3.0,2.0,35.0,24.0,42.0,27.0,False
129,5.83,25.0,2.67,4.0,38.17,1.73,112.0,31.0,False
130,35.8,139.0,3.73,4.0,28.87,108.0,32.0,36.0,False
131,25.89,5.0,3.78,3.0,20.11,1.31,85.0,65.0,False
132,49.08,0.0,4.62,3.0,51.54,0.0,257.0,36.0,False
133,16.4,170.0,5.0,2.0,30.8,0.5,5.0,1.0,False
134,18.0,195.0,2.33,3.0,37.0,44.0,132.0,8.0,True
135,20.67,9.0,5.0,2.0,42.33,8.0,53.0,33.0,False
136,11.43,18.0,4.29,2.0,27.0,0.0,110.0,8.0,False
137,3.67,5.0,1.33,2.0,43.0,4.0,51.0,25.0,True
138,17.25,40.0,6.5,3.0,24.0,29.0,86.0,21.0,False
139,10.75,38.0,3.38,4.0,21.0,1.25,143.0,12.0,False
140,24.5,8.0,4.17,2.0,35.67,5.0,187.0,34.0,False
141,14.0,9.0,4.0,2.0,58.67,0.39,52.0,14.0,False
142,7.67,21.0,2.33,2.0,23.33,0.39,46.0,16.0,False
143,18.09,56.73,2.25,2.76,16.34,32.25,140.57,12.72,True
144,17.51,56.92,2.28,2.69,17.37,30.22,133.91,15.0,True
145,12.33,58.63,2.54,2.12,26.59,11.97,74.04,35.53,True
146,19.92,56.12,2.16,2.96,13.08,38.72,161.8,5.44,True
147,14.32,57.97,2.44,2.34,23.05,18.99,97.06,27.64,True
148,19.42,56.29,2.19,2.9,13.97,36.94,155.96,7.44,True
149,17.67,56.86,2.27,2.71,17.08,30.79,135.78,14.36,True
150,11.54,58.89,2.58,2.04,27.99,9.2,64.94,38.65,True
151,20.03,56.08,2.16,2.97,12.89,39.09,163.03,5.02,True
152,19.13,56.38,2.2,2.87,14.49,35.92,152.61,8.59,True
153,19.97,56.11,2.16,2.96,13.0,38.87,162.3,5.27,True
154,19.65,56.21,2.17,2.93,13.55,37.77,158.69,6.5,True
155,14.6,57.88,2.43,2.37,22.55,19.97,100.26,26.54,True
156,15.11,57.71,2.4,2.43,21.64,21.77,106.2,24.5,True
157,12.62,58.53,2.53,2.16,26.08,12.99,77.36,34.39,True
158,19.57,56.24,2.18,2.92,13.71,37.47,157.71,6.84,True
159,18.37,56.63,2.24,2.79,15.84,33.26,143.87,11.59,True
160,13.07,58.38,2.51,2.21,25.28,14.57,82.56,32.61,True
161,16.62,57.21,2.33,2.6,18.95,27.09,123.64,18.52,True
162,16.53,57.24,2.33,2.59,19.11,26.77,122.6,18.88,True
163,14.54,57.9,2.43,2.37,22.65,19.78,99.65,26.75,True
164,19.32,56.32,2.19,2.89,14.14,36.61,154.88,7.81,True
165,13.49,58.24,2.48,2.25,24.53,16.06,87.46,30.93,True
166,18.83,56.48,2.22,2.84,15.01,34.89,149.22,9.75,True
167,19.22,56.35,2.2,2.88,14.32,36.26,153.73,8.21,True
168,20.07,56.07,2.15,2.98,12.81,39.25,163.53,4.85,True
169,16.3,57.32,2.34,2.56,19.52,25.97,119.97,19.78,True
170,17.15,57.04,2.3,2.65,18.01,28.95,129.74,16.43,True
171,11.91,58.77,2.56,2.08,27.34,10.5,69.2,37.19,True
172,18.79,56.5,2.22,2.83,15.1,34.72,148.66,9.95,True
173,16.5,57.25,2.33,2.58,19.17,26.66,122.22,19.01,True
174,11.99,58.74,2.56,2.09,27.19,10.79,70.16,36.86,True
175,16.83,57.14,2.32,2.62,18.58,27.83,126.08,17.69,True
176,14.33,57.97,2.44,2.34,23.03,19.02,97.15,27.61,True
177,16.24,57.34,2.35,2.55,19.63,25.75,119.24,20.03,True
178,11.85,58.79,2.57,2.07,27.44,10.29,68.51,37.42,True
179,13.42,58.27,2.49,2.24,24.66,15.8,86.61,31.22,True
180,15.28,57.65,2.39,2.45,21.35,22.35,108.09,23.85,True
181,12.52,58.56,2.53,2.15,26.25,12.66,76.28,34.76,True
182,12.29,58.64,2.55,2.12,26.66,11.84,73.58,35.69,True
183,13.87,58.12,2.47,2.29,23.85,17.39,91.81,29.44,True
184,15.74,57.5,2.37,2.5,20.52,23.98,113.43,22.02,True
185,19.26,56.34,2.19,2.89,14.26,36.38,154.14,8.07,True
186,14.9,57.78,2.41,2.41,22.02,21.02,103.71,25.36,True
187,15.08,57.72,2.4,2.43,21.69,21.67,105.85,24.62,True
188,18.19,56.69,2.25,2.77,16.15,32.63,141.81,12.29,True
189,13.32,58.3,2.49,2.23,24.82,15.48,85.55,31.58,True
190,15.95,57.43,2.36,2.52,20.15,24.73,115.89,21.18,True
191,14.98,57.75,2.41,2.42,21.88,21.3,104.63,25.04,True
192,16.46,57.26,2.34,2.58,19.23,26.54,121.84,19.14,True
193,11.51,58.9,2.58,2.03,28.04,9.11,64.63,38.76,True
194,18.96,56.44,2.21,2.85,14.79,35.32,150.66,9.26,True
195,20.26,56.01,2.14,3.0,12.48,39.9,165.67,4.11,True
196,12.32,58.63,2.54,2.12,26.61,11.94,73.93,35.57,True
197,19.6,56.23,2.18,2.92,13.65,37.59,158.1,6.71,True
198,13.87,58.12,2.47,2.29,23.84,17.41,91.88,29.41,True
199,16.42,57.28,2.34,2.57,19.3,26.4,121.37,19.3,True
200,18.47,56.6,2.23,2.8,15.67,33.59,144.98,11.21,True
201,19.24,56.35,2.2,2.88,14.29,36.32,153.91,8.15,True
202,16.08,57.39,2.35,2.54,19.91,25.2,117.42,20.65,True
203,19.58,56.23,2.18,2.92,13.69,37.51,157.83,6.8,True
204,18.49,56.59,2.23,2.8,15.62,33.69,145.29,11.1,True
205,11.86,58.78,2.57,2.07,27.42,10.33,68.64,37.38,True
206,13.88,58.11,2.46,2.3,23.82,17.45,92.02,29.37,True
207,18.18,56.69,2.25,2.77,16.17,32.6,141.71,12.33,True
208,16.82,57.14,2.32,2.62,18.59,27.81,125.99,17.72,True
209,13.43,58.26,2.49,2.25,24.63,15.85,86.76,31.17,True
210,14.04,58.06,2.46,2.31,23.54,18.01,93.83,28.74,True
211,18.9,56.46,2.21,2.85,14.89,35.13,150.01,9.48,True
212,17.75,56.84,2.27,2.72,16.95,31.06,136.66,14.06,True
213,14.87,57.79,2.42,2.4,22.06,20.94,103.45,25.45,True
214,20.19,56.03,2.15,2.99,12.6,39.66,164.88,4.38,True
215,14.6,57.88,2.43,2.37,22.54,19.99,100.35,26.51,True
216,13.02,58.4,2.51,2.2,25.36,14.4,82.01,32.8,True
217,13.63,58.2,2.48,2.27,24.28,16.55,89.06,30.38,True
218,11.3,58.97,2.6,2.01,28.43,8.34,62.12,39.61,True
219,15.74,57.5,2.37,2.5,20.53,23.97,113.42,22.03,True
220,19.32,56.32,2.19,2.89,14.15,36.6,154.85,7.82,True
221,15.62,57.54,2.38,2.49,20.74,23.55,112.04,22.5,True
222,16.6,57.22,2.33,2.59,18.99,27.01,123.38,18.61,True
223,15.19,57.68,2.4,2.44,21.5,22.06,107.13,24.18,True
224,11.61,58.87,2.58,2.04,27.88,9.43,65.69,38.39,True
225,18.71,56.52,2.22,2.83,15.24,34.45,147.77,10.25,True
226,19.15,56.37,2.2,2.88,14.45,36.0,152.88,8.5,True
227,19.82,56.15,2.17,2.95,13.26,38.35,160.59,5.85,True
228,11.36,58.95,2.59,2.02,28.32,8.56,62.84,39.37,True
229,18.42,56.62,2.24,2.79,15.76,33.42,144.4,11.41,True
230,18.85,56.47,2.21,2.84,14.98,34.95,149.44,9.68,True
231,14.61,57.87,2.43,2.38,22.54,20.0,100.38,26.5,True
232,17.56,56.9,2.28,2.7,17.27,30.42,134.56,14.78,True
233,14.72,57.84,2.42,2.39,22.33,20.41,101.71,26.04,True
234,11.27,58.98,2.6,2.01,28.48,8.25,61.81,39.72,True
235,14.05,58.06,2.46,2.31,23.53,18.03,93.92,28.71,True
236,12.22,58.66,2.55,2.11,26.78,11.6,72.83,35.94,True
237,11.23,58.99,2.6,2.0,28.54,8.12,61.4,39.86,True
238,17.03,57.07,2.31,2.64,18.22,28.54,128.41,16.89,True
239,16.49,57.25,2.33,2.58,19.18,26.65,122.18,19.02,True
240,12.61,58.54,2.53,2.15,26.1,12.95,77.26,34.43,True
241,18.57,56.56,2.23,2.81,15.47,33.97,146.23,10.78,True
242,13.65,58.19,2.48,2.27,24.25,16.61,89.26,30.31,True
243,16.11,57.38,2.35,2.54,19.85,25.31,117.79,20.53,True
244,13.93,58.1,2.46,2.3,23.73,17.63,92.59,29.17,True
245,11.91,58.76,2.56,2.08,27.33,10.52,69.26,37.17,True
246,15.87,57.46,2.36,2.51,20.28,24.46,115.0,21.49,True
247,13.36,58.29,2.49,2.24,24.75,15.61,85.97,31.44,True
248,13.16,58.35,2.5,2.22,25.11,14.91,83.68,32.22,True
249,14.52,57.91,2.43,2.36,22.7,19.68,99.32,26.86,True
250,13.67,58.18,2.48,2.27,24.2,16.71,89.57,30.21,True
251,13.63,58.2,2.48,2.27,24.27,16.57,89.11,30.36,True
252,15.8,57.48,2.37,2.51,20.41,24.21,114.19,21.76,True
253,19.21,56.36,2.2,2.88,14.35,36.21,153.55,8.27,True
254,16.75,57.17,2.32,2.61,18.72,27.54,125.13,18.01,True
255,14.33,57.97,2.44,2.34,23.02,19.04,97.22,27.58,True
256,12.01,58.73,2.56,2.09,27.16,10.85,70.36,36.79,True
257,18.09,56.73,2.25,2.76,16.34,32.27,140.62,12.7,True
258,14.08,58.05,2.46,2.32,23.48,18.13,94.23,28.61,True
259,15.62,57.54,2.38,2.49,20.73,23.58,112.11,22.47,True
260,18.26,56.67,2.24,2.78,16.03,32.88,142.64,12.01,True
261,14.41,57.94,2.44,2.35,22.89,19.29,98.06,27.29,True
262,16.24,57.34,2.35,2.55,19.63,25.74,119.21,20.04,True
263,15.11,57.71,2.4,2.43,21.65,21.76,106.15,24.52,True
264,14.51,57.91,2.43,2.36,22.71,19.66,99.25,26.89,True
265,17.2,57.02,2.3,2.66,17.91,29.14,130.38,16.21,True
266,14.53,57.9,2.43,2.37,22.67,19.73,99.48,26.81,True
267,20.23,56.02,2.15,2.99,12.52,39.81,165.38,4.21,True
268,18.34,56.64,2.24,2.79,15.9,33.14,143.49,11.72,True
269,19.97,56.11,2.16,2.96,13.0,38.88,162.32,5.26,True
270,12.56,58.55,2.53,2.15,26.19,12.78,76.67,34.63,True
271,16.18,57.36,2.35,2.55,19.74,25.52,118.5,20.29,True
272,18.64,56.54,2.23,2.82,15.36,34.19,146.94,10.54,True
273,13.6,58.21,2.48,2.26,24.32,16.47,88.78,30.47,True
274,18.58,56.56,2.23,2.81,15.46,34.0,146.3,10.76,True
275,19.83,56.15,2.17,2.95,13.23,38.41,160.79,5.79,True
276,18.32,56.65,2.24,2.78,15.93,33.07,143.27,11.79,True
277,15.79,57.48,2.37,2.51,20.43,24.18,114.08,21.8,True
278,17.66,56.87,2.28,2.71,17.11,30.75,135.64,14.41,True
279,16.88,57.12,2.31,2.63,18.48,28.02,126.7,17.48,True
280,16.67,57.19,2.32,2.6,18.87,27.25,124.18,18.34,True
281,14.47,57.92,2.44,2.36,22.78,19.52,98.79,27.04,True
282,11.66,58.85,2.58,2.05,27.78,9.63,66.33,38.17,True
283,15.03,57.74,2.41,2.42,21.78,21.49,105.27,24.82,True
284,16.22,57.34,2.35,2.55,19.67,25.66,118.96,20.13,True
285,12.39,58.61,2.54,2.13,26.48,12.19,74.76,35.28,True
286,13.82,58.14,2.47,2.29,23.94,17.23,91.27,29.62,True
287,12.6,58.54,2.53,2.15,26.11,12.92,77.15,34.46,True
288,11.88,58.78,2.57,2.07,27.4,10.38,68.8,37.32,True
289,18.67,56.53,2.22,2.82,15.31,34.31,147.32,10.4,True
290,17.93,56.78,2.26,2.74,16.62,31.71,138.79,13.33,True
291,14.38,57.95,2.44,2.35,22.93,19.21,97.79,27.39,True
292,14.55,57.89,2.43,2.37,22.64,19.79,99.68,26.74,True
293,14.89,57.78,2.41,2.41,22.03,21.0,103.65,25.38,True
294,11.21,59.0,2.6,2.0,28.57,8.05,61.17,39.94,True
295,16.18,57.36,2.35,2.55,19.73,25.54,118.57,20.26,True
296,18.55,56.57,2.23,2.81,15.51,33.9,145.99,10.86,True
297,15.14,57.7,2.4,2.43,21.6,21.86,106.48,24.41,True
298,11.97,58.75,2.56,2.08,27.23,10.71,69.89,36.95,True
299,16.73,57.17,2.32,2.61,18.75,27.49,124.96,18.07,True
300,14.68,57.85,2.42,2.38,22.41,20.26,101.21,26.21,True
301,17.49,56.92,2.28,2.69,17.4,30.16,133.71,15.07,True
302,16.99,57.09,2.31,2.64,18.29,28.39,127.92,17.06,True
303,19.2,56.36,2.2,2.88,14.36,36.17,153.43,8.31,True
304,14.09,58.05,2.45,2.32,23.46,18.18,94.4,28.55,True
305,16.5,57.25,2.33,2.58,19.17,26.67,122.25,19.0,True
306,17.8,56.82,2.27,2.73,16.85,31.26,137.31,13.84,True
307,14.39,57.95,2.44,2.35,22.93,19.22,97.83,27.37,True
308,19.31,56.32,2.19,2.89,14.17,36.55,154.68,7.88,True
309,12.18,58.68,2.55,2.11,26.86,11.44,72.3,36.13,True
310,16.1,57.38,2.35,2.54,19.88,25.25,117.61,20.59,True
311,15.73,57.5,2.37,2.5,20.53,23.97,113.39,22.04,True
312,12.72,58.5,2.52,2.17,25.89,13.36,78.58,33.97,True
313,16.91,57.12,2.31,2.63,18.44,28.1,126.94,17.39,True
314,14.88,57.78,2.41,2.41,22.05,20.97,103.56,25.41,True
315,14.99,57.75,2.41,2.42,21.86,21.34,104.77,24.99,True
316,17.24,57.0,2.3,2.67,17.85,29.28,130.83,16.06,True
317,18.91,56.45,2.21,2.85,14.87,35.17,150.15,9.43,True
318,19.46,56.27,2.18,2.91,13.9,37.09,156.46,7.27,True
319,19.31,56.32,2.19,2.89,14.16,36.57,154.74,7.86,True
320,12.23,58.66,2.55,2.11,26.76,11.64,72.96,35.9,True
321,17.98,56.76,2.26,2.75,16.53,31.89,139.4,13.12,True
322,13.86,58.12,2.47,2.29,23.86,17.38,91.79,29.44,True
323,18.37,56.63,2.24,2.79,15.84,33.25,143.84,11.6,True
324,15.83,57.47,2.37,2.51,20.37,24.29,114.47,21.67,True
325,12.28,58.64,2.55,2.12,26.67,11.82,73.52,35.71,True
326,18.92,56.45,2.21,2.85,14.86,35.19,150.23,9.41,True
327,13.85,58.13,2.47,2.29,23.88,17.33,91.62,29.5,True
328,12.74,58.49,2.52,2.17,25.85,13.43,78.83,33.89,True
329,16.25,57.33,2.35,2.56,19.62,25.77,119.31,20.01,True
330,17.62,56.88,2.28,2.71,17.17,30.62,135.22,14.55,True
331,13.92,58.1,2.46,2.3,23.75,17.59,92.46,29.21,True
332,11.82,58.8,2.57,2.07,27.5,10.18,68.14,37.55,True
333,18.51,56.59,2.23,2.8,15.59,33.73,145.44,11.05,True
334,12.15,58.69,2.55,2.1,26.91,11.35,72.0,36.23,True
335,14.53,57.9,2.43,2.37,22.67,19.73,99.5,26.8,True
336,19.55,56.24,2.18,2.92,13.74,37.4,157.47,6.93,True
337,19.51,56.26,2.18,2.91,13.82,37.25,156.98,7.09,True
338,19.66,56.21,2.17,2.93,13.54,37.79,158.76,6.48,True
339,12.02,58.73,2.56,2.09,27.14,10.89,70.47,36.75,True
340,17.6,56.89,2.28,2.7,17.21,30.54,134.95,14.65,True
341,13.28,58.31,2.5,2.23,24.89,15.34,85.07,31.75,True
342,19.75,56.18,2.17,2.94,13.38,38.13,159.85,6.11,True
343,11.9,58.77,2.56,2.08,27.35,10.48,69.14,37.21,True
344,19.5,56.26,2.18,2.91,13.83,37.22,156.89,7.12,True
345,18.33,56.64,2.24,2.79,15.9,33.13,143.45,11.73,True
346,18.72,56.52,2.22,2.83,15.22,34.47,147.87,10.22,True
347,13.81,58.14,2.47,2.29,23.95,17.19,91.16,29.66,True
348,18.26,56.67,2.24,2.78,16.04,32.85,142.55,12.04,True
349,13.82,58.13,2.47,2.29,23.93,17.24,91.32,29.6,True
350,14.79,57.81,2.42,2.4,22.21,20.65,102.51,25.77,True
351,19.99,56.1,2.16,2.97,12.96,38.95,162.55,5.18,True
352,16.84,57.14,2.32,2.62,18.56,27.86,126.18,17.65,True
353,15.89,57.45,2.36,2.52,20.25,24.53,115.23,21.41,True
354,12.62,58.53,2.53,2.16,26.07,13.01,77.44,34.36,True
355,18.8,56.49,2.22,2.84,15.07,34.78,148.87,9.87,True
356,18.6,56.56,2.23,2.81,15.44,34.05,146.48,10.69,True
357,16.1,57.38,2.35,2.54,19.89,25.24,117.58,20.6,True
