,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,21.4,38.0,0.6,3.0,3.6,1.25,190.0,228.0,True
1,15.12,57.0,0.18,4.0,8.94,1.25,51.0,365.0,True
2,19.14,43.0,0.43,4.0,2.71,1.97,517.0,435.0,True
3,26.11,51.0,0.33,4.0,12.0,1.0,229.0,205.0,True
4,76.25,126.0,0.75,3.0,9.75,1.03,181.0,169.0,True
5,44.43,141.0,0.43,3.0,1.14,1.97,387.0,348.0,True
6,47.0,151.0,0.43,3.0,3.43,1.97,281.0,228.0,True
7,61.7,174.0,0.3,4.0,11.9,1.03,163.0,219.0,True
8,49.5,198.0,0.38,3.0,12.88,1.97,171.0,316.0,True
9,42.67,24.0,0.44,4.0,1.78,1.79,356.0,178.0,True
10,38.83,254.0,0.33,3.0,13.25,1.97,287.0,337.0,True
11,81.6,260.0,0.8,3.0,16.6,1.97,29.0,337.0,True
12,92.8,166.0,0.8,4.0,14.6,1.25,80.0,487.0,True
13,90.67,187.0,0.67,3.0,7.0,1.25,179.0,280.0,True
14,97.92,265.0,0.5,4.0,7.25,1.25,270.0,263.0,True
15,105.0,101.0,0.75,3.0,27.75,1.68,285.0,486.0,True
16,0.67,228.0,0.17,4.0,3.5,33.0,321.0,277.0,True
17,159.18,45.0,1.0,3.0,8.91,1.12,136.0,309.0,True
18,54.0,242.0,3.0,5.0,0.0,0.46,24.0,73.0,False
19,42.0,36.0,2.2,2.0,13.2,32.0,253.0,221.0,True
20,92.2,30.0,2.6,4.0,10.0,25.0,219.0,11.0,True
21,79.0,396.0,6.33,3.0,11.0,0.5,372.0,18.0,False
22,16.8,51.0,2.0,3.0,9.4,47.0,298.0,112.0,True
23,10.43,58.0,1.43,3.0,0.57,51.0,412.0,453.0,True
24,53.83,28.0,4.0,5.0,28.83,0.5,246.0,177.0,False
25,26.5,565.0,2.75,3.0,0.0,0.0,100.0,155.0,False
26,12.2,106.0,2.0,4.0,4.4,62.0,146.0,134.0,True
27,13.0,50.0,2.6,3.0,12.2,0.25,255.0,98.0,False
28,13.67,8.0,4.33,2.0,13.33,7.0,202.0,142.0,False
29,26.2,79.0,3.0,4.0,3.2,0.5,62.0,15.0,False
30,20.67,159.0,4.33,2.0,6.0,106.0,78.0,140.0,True
31,32.0,34.0,4.67,3.0,15.67,33.0,93.0,70.0,False
32,13.7,84.0,1.2,4.0,12.9,75.0,149.0,128.0,True
33,17.82,40.0,1.27,3.0,29.45,38.0,301.0,196.0,True
34,30.0,35.0,6.5,2.0,8.0,26.0,90.0,80.0,False
35,40.67,36.0,4.67,3.0,5.0,0.5,19.0,0.0,False
36,43.67,37.0,5.0,3.0,1.67,0.5,22.0,0.0,False
37,66.0,3.0,5.67,3.0,9.33,0.38,117.0,16.0,False
38,10.33,56.0,1.0,3.0,1.89,51.0,206.0,340.0,True
39,28.4,130.0,2.8,4.0,6.4,110.0,145.0,111.0,False
40,45.0,97.0,2.86,4.0,16.0,0.39,83.0,25.0,False
41,31.33,216.0,5.67,3.0,5.67,0.0,27.0,3.0,False
42,55.29,145.0,2.71,4.0,12.29,0.5,246.0,33.0,False
43,51.0,146.0,3.4,2.0,13.6,122.0,164.0,233.0,False
44,35.5,28.0,4.5,4.0,12.5,0.53,2.0,6.0,False
45,26.0,104.0,3.67,3.0,17.0,0.75,9.0,78.0,False
46,53.43,117.0,2.86,4.0,16.29,0.39,155.0,115.0,False
47,44.0,18.0,2.88,4.0,25.25,0.18,232.0,15.0,False
48,28.0,127.0,4.0,3.0,25.2,0.02,89.0,66.0,False
49,36.0,17.0,4.5,3.0,16.75,0.48,103.0,5.0,False
50,20.6,142.0,3.2,4.0,5.6,0.39,246.0,77.0,False
51,17.4,430.0,3.6,5.0,12.2,0.0,117.0,70.0,False
52,54.25,9.0,4.75,3.0,17.25,8.0,60.0,35.0,False
53,59.17,441.0,3.5,4.0,0.83,97.0,2.0,293.0,True
54,25.75,158.0,4.25,3.0,24.75,0.75,172.0,307.0,False
55,24.8,166.0,3.2,3.0,28.0,0.39,463.0,147.0,False
56,78.0,52.0,7.33,3.0,0.67,37.0,2.0,10.0,True
57,101.0,54.0,7.33,3.0,15.33,0.53,9.0,6.0,False
58,57.9,197.0,2.3,4.0,4.2,0.5,216.0,45.0,True
59,99.8,46.0,7.0,3.0,43.8,0.98,185.0,54.0,False
60,62.89,374.0,2.44,4.0,20.67,63.0,323.0,105.0,True
61,62.33,12.0,3.17,4.0,11.83,11.0,128.0,102.0,False
62,17.14,19.0,3.0,3.0,22.0,1.0,136.0,127.0,False
63,38.0,15.0,7.67,3.0,5.67,14.0,442.0,506.0,False
64,49.25,23.0,2.06,5.0,19.25,1.21,141.0,90.0,True
65,38.83,42.0,4.5,4.0,38.33,0.48,314.0,50.0,False
66,98.0,6.0,8.0,3.0,11.25,6.0,103.0,2.0,True
67,16.54,40.0,2.0,5.0,5.85,1.21,328.0,331.0,True
68,22.5,25.0,4.5,3.0,2.5,15.0,94.0,22.0,False
69,28.6,7.0,5.0,3.0,1.2,7.0,87.0,33.0,False
70,68.5,45.0,5.83,3.0,3.33,1.21,140.0,31.0,False
71,106.4,135.0,8.6,5.0,6.4,0.03,159.0,153.0,False
