,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,165.0,55.0,13.0,1.0,0.0,47.0,77.0,23.0,True
1,193.0,89.0,14.0,1.0,0.0,80.0,42.0,16.0,True
2,151.0,33.0,13.0,2.0,3.0,1.0,172.0,0.0,False
3,115.0,65.0,15.0,1.0,2.0,27.0,1.0,1.0,True
4,120.0,190.0,15.0,1.0,0.0,90.0,4.0,3.0,True
5,93.5,164.0,11.0,2.0,33.5,138.0,253.0,168.0,False
6,68.0,38.0,16.0,1.0,0.0,27.0,123.0,2.0,True
7,94.0,149.0,16.0,1.0,31.0,86.0,4.0,0.0,False
8,71.0,221.0,16.0,1.0,0.0,141.0,15.0,1.0,True
9,72.0,222.0,16.0,1.0,0.0,142.0,88.0,21.0,True
10,46.0,10.0,14.0,1.0,4.0,5.0,50.0,33.0,False
11,63.0,7.0,14.0,1.0,24.0,2.0,64.0,0.0,False
12,48.0,13.0,16.0,1.0,14.0,8.0,30.0,12.0,True
13,129.0,45.0,16.0,1.0,0.0,40.0,0.0,1.0,True
14,58.0,44.0,15.0,1.0,0.0,28.0,17.0,4.0,True
15,52.0,18.0,16.0,1.0,16.0,13.0,23.0,3.0,True
16,44.0,18.0,15.0,1.0,14.0,15.0,21.0,10.0,True
17,50.5,23.0,14.0,1.0,11.0,20.0,35.0,5.0,True
18,86.5,165.0,14.0,1.0,1.0,96.0,44.0,3.0,True
19,125.5,66.0,15.5,2.0,1.5,45.0,12.0,1.0,False
20,66.0,185.0,17.0,1.0,13.0,106.0,2.0,2.0,True
21,64.0,103.0,14.0,1.0,10.0,75.0,17.0,20.0,True
22,52.0,107.0,13.5,1.0,19.5,77.0,235.0,67.0,True
23,52.5,33.0,12.5,2.0,0.0,29.0,74.0,32.0,True
24,56.0,237.0,16.0,1.0,32.0,158.0,4.0,2.0,True
25,56.5,118.0,14.5,1.0,15.0,84.0,19.0,0.0,False
26,101.0,6.0,15.5,1.0,3.0,5.0,16.0,8.0,False
27,76.0,1.0,16.0,1.0,9.0,0.0,19.0,2.0,False
28,76.0,1.0,16.0,1.0,9.0,0.0,19.0,2.0,False
29,45.0,282.0,17.0,1.0,7.0,170.0,0.0,1.0,False
30,72.33,246.0,10.67,1.0,4.67,165.0,266.0,62.0,True
31,48.0,290.0,17.0,1.0,13.0,174.0,3.0,1.0,True
32,95.0,39.0,16.0,2.0,19.0,34.0,15.0,2.0,True
33,46.0,257.0,16.0,1.0,0.0,172.0,4.0,10.0,True
34,47.0,68.0,16.0,1.0,5.0,49.0,6.0,7.0,True
35,121.0,321.0,17.5,1.0,5.0,197.0,91.0,7.0,True
36,106.5,1.0,15.5,1.0,17.0,1.0,110.0,12.0,False
37,159.5,13.0,20.0,2.0,17.5,6.0,180.0,94.0,False
38,67.0,150.0,17.5,2.0,4.0,1.0,9.0,0.0,False
39,49.5,49.0,11.5,1.0,4.0,43.0,127.0,108.0,True
40,39.0,26.0,15.0,1.0,0.0,17.0,95.0,111.0,True
41,131.5,54.0,18.5,2.0,32.0,0.62,76.0,46.0,False
42,105.33,293.0,13.33,2.0,4.0,195.0,198.0,4.0,True
43,97.33,29.0,16.0,3.0,0.0,0.76,33.0,6.0,False
44,121.0,296.0,15.0,1.0,11.33,198.0,106.0,12.0,True
45,38.0,63.0,17.0,1.0,5.0,25.0,28.0,17.0,True
46,68.0,13.0,16.5,1.0,25.0,1.0,58.0,100.0,False
47,125.0,76.0,15.67,1.0,3.67,65.0,333.0,38.0,True
48,117.0,43.0,15.33,3.0,15.33,25.0,7.0,7.0,False
49,135.67,87.0,16.33,2.0,7.0,1.21,190.0,50.0,False
50,47.0,388.0,17.0,1.0,5.0,28.0,63.0,13.0,True
51,84.67,389.0,16.0,3.0,10.0,0.97,22.0,45.0,False
52,81.0,189.0,16.0,1.0,16.0,139.0,48.0,2.0,True
53,46.0,216.0,14.0,1.0,5.0,156.0,26.0,2.0,True
54,52.0,143.0,15.0,1.0,18.0,29.0,161.0,12.0,True
55,45.0,239.0,16.0,1.0,0.0,43.0,40.0,0.0,True
56,74.0,345.0,12.5,3.0,8.5,0.37,502.0,4.0,False
57,28.0,11.0,15.0,1.0,19.0,10.0,150.0,145.0,True
58,97.67,139.0,15.67,3.0,10.0,0.88,45.0,11.0,False
59,43.5,42.0,14.0,1.0,33.5,28.0,154.0,39.0,True
60,115.75,337.0,13.0,2.0,25.75,240.0,15.0,4.0,True
61,126.0,342.0,13.75,1.0,6.75,245.0,23.0,4.0,True
62,50.33,8.0,13.0,2.0,9.33,1.0,209.0,1.0,False
63,47.0,16.0,15.0,2.0,25.0,9.0,116.0,118.0,False
64,29.0,19.0,13.0,1.0,1.0,9.0,141.0,227.0,True
65,64.0,222.0,16.0,2.0,25.67,1.0,72.0,15.0,False
66,142.0,0.0,15.5,3.0,21.5,0.0,62.0,18.0,False
67,64.0,72.0,16.0,1.0,11.0,16.0,11.0,3.0,True
68,61.33,65.0,16.0,2.0,23.33,0.45,174.0,3.0,False
69,62.33,66.0,16.0,2.0,0.0,0.45,3.0,174.0,False
70,98.75,67.0,13.25,1.0,11.75,48.0,78.0,17.0,True
71,70.5,19.0,16.5,1.0,0.0,15.0,23.0,23.0,True
72,71.5,1.0,16.5,1.0,0.0,1.0,23.0,23.0,True
73,44.0,10.0,15.0,1.0,5.0,9.0,46.0,13.0,True
74,51.5,79.0,15.0,1.0,8.0,57.0,20.0,1.0,False
