,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,93.5,164.0,11.0,2.0,33.5,138.0,253.0,168.0,False
1,62.0,211.0,13.0,1.0,19.0,137.0,16.0,2.0,True
2,27.0,423.0,12.0,1.0,54.0,82.0,7.0,1.0,True
3,94.0,149.0,16.0,1.0,31.0,86.0,4.0,0.0,False
4,63.0,3.0,9.5,2.0,46.5,3.0,20.0,5.0,False
5,41.0,3.0,13.0,1.0,49.0,2.0,5.0,0.0,False
6,63.0,7.0,14.0,1.0,24.0,2.0,64.0,0.0,False
7,69.0,32.0,17.0,1.0,40.0,4.0,17.0,23.0,False
8,38.0,21.0,12.0,1.0,28.0,1.0,1.0,0.0,False
9,35.0,57.0,14.0,1.0,80.0,39.0,1.0,1.0,True
10,30.0,44.0,10.0,1.0,70.0,40.0,3.0,0.0,False
11,20.0,161.0,14.0,1.0,24.0,92.0,2.0,0.0,False
12,52.0,107.0,13.5,1.0,19.5,77.0,235.0,67.0,True
13,25.0,4.0,14.0,1.0,47.0,3.0,8.0,0.0,False
14,52.0,232.0,10.0,1.0,44.0,155.0,6.0,0.0,False
15,56.0,237.0,16.0,1.0,32.0,158.0,4.0,2.0,True
16,58.0,288.0,17.0,1.0,39.0,173.0,5.0,0.0,False
17,96.5,6.0,11.0,1.0,42.0,5.0,49.0,7.0,False
18,95.0,39.0,16.0,2.0,19.0,34.0,15.0,2.0,True
19,61.5,27.0,10.5,2.0,28.5,0.75,89.0,0.0,False
20,67.0,9.0,18.0,1.0,73.0,0.0,2.0,1.0,False
21,22.0,84.0,14.0,1.0,51.0,61.0,82.0,65.0,True
22,72.5,8.0,14.0,1.0,19.5,0.41,34.0,0.0,False
23,106.5,1.0,15.5,1.0,17.0,1.0,110.0,12.0,False
24,30.0,325.0,12.0,1.0,45.0,200.0,7.0,7.0,False
25,51.0,326.0,12.0,1.0,30.0,201.0,1.0,1.0,True
26,48.5,47.0,11.5,1.0,28.0,42.0,18.0,4.0,True
27,120.33,15.0,13.67,3.0,76.0,1.1,44.0,2.0,False
28,131.5,54.0,18.5,2.0,32.0,0.62,76.0,46.0,False
29,40.0,29.0,14.0,1.0,60.0,0.0,160.0,62.0,False
30,62.0,1.0,18.0,1.0,69.0,0.0,35.0,6.0,False
31,99.0,5.0,18.0,1.0,38.0,4.0,85.0,8.0,False
32,98.75,294.0,11.5,2.0,26.25,196.0,40.0,19.0,False
33,68.0,13.0,16.5,1.0,25.0,1.0,58.0,100.0,False
34,117.0,43.0,15.33,3.0,15.33,25.0,7.0,7.0,False
35,79.67,306.0,13.67,1.0,86.0,0.37,42.0,18.0,False
36,33.0,85.0,14.0,1.0,69.0,62.0,4.0,4.0,True
37,32.0,72.0,14.0,1.0,80.0,41.0,4.0,0.0,False
38,50.0,165.0,18.0,1.0,81.0,121.0,41.0,0.0,False
39,66.5,26.0,9.25,2.0,55.75,0.68,41.0,14.0,False
40,58.5,189.0,12.0,4.0,57.75,0.5,281.0,28.0,False
41,87.0,39.0,16.0,3.0,49.67,0.76,120.0,15.0,False
42,26.0,2.0,13.0,1.0,74.0,2.0,7.0,3.0,False
43,45.0,206.0,14.0,1.0,116.0,150.0,36.0,1.0,False
44,45.67,40.0,9.67,2.0,54.0,29.0,80.0,0.0,False
45,52.0,143.0,15.0,1.0,18.0,29.0,161.0,12.0,True
46,36.67,125.0,10.0,2.0,48.33,87.0,42.0,14.0,False
47,57.33,144.0,9.33,1.0,75.33,92.0,31.0,5.0,True
48,25.0,81.0,13.0,1.0,92.0,42.0,35.0,28.0,True
49,28.0,84.0,13.0,1.0,92.0,45.0,30.0,36.0,True
50,33.0,235.0,18.0,1.0,98.0,40.0,1.0,0.0,False
51,71.33,236.0,12.33,2.0,66.67,0.52,169.0,71.0,False
52,49.0,88.0,17.0,1.0,82.0,11.0,20.0,0.0,False
53,52.0,37.0,13.0,1.0,42.0,26.0,32.0,2.0,True
54,36.0,16.0,16.0,1.0,105.0,10.0,7.0,0.0,False
55,28.0,11.0,15.0,1.0,19.0,10.0,150.0,145.0,True
56,86.5,93.0,11.0,2.0,65.75,0.95,157.0,13.0,False
57,134.0,592.0,14.5,2.0,65.25,0.03,51.0,24.0,False
58,36.5,152.0,11.0,2.0,27.0,0.0,33.0,27.0,False
59,48.0,73.0,14.0,1.0,91.0,16.0,23.0,10.0,True
60,25.0,3.0,10.0,1.0,66.0,1.0,11.0,0.0,False
61,28.0,135.0,14.0,1.0,84.0,56.0,4.0,0.0,False
62,58.0,156.0,12.5,1.0,31.5,104.0,27.0,20.0,True
63,62.0,356.0,11.67,3.0,48.67,0.06,72.0,24.0,False
64,23.0,284.0,10.0,1.0,72.0,6.0,6.0,2.0,True
65,121.25,288.0,13.0,3.0,65.0,201.0,4.0,4.0,True
66,48.25,360.0,11.0,3.0,105.75,0.09,16.0,3.0,False
67,43.5,42.0,14.0,1.0,33.5,28.0,154.0,39.0,True
68,23.0,307.0,15.0,1.0,35.0,219.0,10.0,0.0,False
69,36.5,6.0,12.0,2.0,55.0,3.0,52.0,52.0,False
70,54.0,369.0,15.0,1.0,49.0,243.0,53.0,6.0,True
71,67.67,127.0,10.67,2.0,61.33,0.5,30.0,13.0,False
72,115.75,337.0,13.0,2.0,25.75,240.0,15.0,4.0,True
73,58.5,147.0,14.0,2.0,63.5,1.21,2.0,2.0,True
74,110.67,150.0,9.33,2.0,49.17,103.0,122.0,14.0,False
75,47.0,16.0,15.0,2.0,25.0,9.0,116.0,118.0,False
76,35.0,2.0,18.0,1.0,97.0,1.0,0.0,1.0,False
77,116.5,158.0,14.0,1.0,47.5,121.0,21.0,81.0,True
78,48.0,416.0,11.5,2.0,70.5,0.48,7.0,3.0,False
79,36.0,417.0,16.0,1.0,60.0,304.0,12.0,11.0,True
80,64.0,222.0,16.0,2.0,25.67,1.0,72.0,15.0,False
81,37.0,427.0,14.0,1.0,52.0,312.0,3.0,1.0,True
82,48.67,431.0,12.67,1.0,46.33,75.0,16.0,5.0,True
83,142.0,0.0,15.5,3.0,21.5,0.0,62.0,18.0,False
84,128.0,17.0,19.5,2.0,77.0,13.0,98.0,5.0,False
85,61.33,65.0,16.0,2.0,23.33,0.45,174.0,3.0,False
86,68.5,473.0,16.5,1.0,69.5,337.0,159.0,51.0,True
87,107.2,59.0,11.0,2.0,66.6,1.03,9.0,11.0,False
88,32.5,73.0,12.0,1.0,115.5,52.0,9.0,3.0,True
89,21.0,0.0,11.5,2.0,54.5,0.0,44.0,6.0,False
90,71.0,90.0,18.0,2.0,68.5,0.75,55.0,14.0,False
91,22.0,33.0,13.0,1.0,24.0,21.0,2.0,1.0,True
92,106.86,416.0,9.43,1.0,60.86,0.06,25.0,75.0,False
93,52.0,34.0,16.0,1.0,32.0,26.0,12.0,2.0,True
94,55.5,8.0,13.0,1.0,35.5,7.0,5.0,6.0,True
95,36.0,16.0,15.0,1.0,25.0,9.0,4.0,1.0,True
96,41.0,7.0,14.5,2.0,44.5,6.0,9.0,2.0,True
97,114.33,17.0,11.5,3.0,32.17,1.13,230.0,10.0,False
98,53.33,1.0,10.67,2.0,39.33,1.0,60.0,2.0,False
99,57.4,21.0,11.0,2.0,64.2,1.02,284.0,181.0,False
100,68.5,141.0,15.0,2.0,27.0,0.76,11.0,6.0,False
101,14.0,237.0,13.0,1.0,43.0,152.0,5.0,3.0,True
102,40.0,2.0,12.5,1.0,38.0,0.0,40.0,42.0,False
103,47.0,6.0,9.5,1.0,62.5,0.84,4.0,6.0,False
104,62.5,158.0,17.0,2.0,25.5,125.0,25.0,1.0,False
105,40.5,1.0,14.0,1.0,64.5,0.0,36.0,4.0,False
106,19.0,4.0,12.0,1.0,106.0,4.0,16.0,32.0,False
107,89.8,45.0,14.6,3.0,17.0,0.97,134.0,7.0,False
108,63.33,47.0,15.33,2.0,23.33,29.0,329.0,2.0,True
109,35.67,1.0,9.67,2.0,45.67,1.0,282.0,45.0,False
110,68.4,32.0,11.2,2.0,29.2,1.02,103.0,26.0,False
111,36.0,16.0,15.0,1.0,30.0,13.0,8.0,0.0,False
112,69.75,647.0,16.5,2.0,44.75,0.5,109.0,6.0,False
113,44.0,11.0,12.0,1.0,63.0,8.0,4.0,1.0,True
114,23.0,36.0,13.0,1.0,79.0,33.0,15.0,0.0,False
115,44.75,168.0,10.75,2.0,71.25,0.76,136.0,108.0,False
116,49.0,110.0,18.0,1.0,105.0,79.0,56.0,12.0,True
117,65.5,111.0,16.0,1.0,21.5,80.0,30.0,5.0,True
118,66.11,337.17,16.33,1.33,54.13,224.96,163.99,35.02,True
119,68.36,464.8,16.49,1.02,68.57,330.24,159.3,50.04,True
120,67.25,401.57,16.41,1.18,61.42,278.08,161.63,42.6,True
121,68.2,455.7,16.48,1.04,67.54,322.73,159.64,48.97,True
122,68.02,445.79,16.47,1.07,66.42,314.56,160.0,47.8,True
123,64.32,235.05,16.21,1.58,42.58,140.72,167.75,23.01,False
124,62.65,140.2,16.09,1.82,31.84,62.48,171.24,11.85,False
125,63.88,209.91,16.18,1.64,39.73,119.98,168.67,20.05,False
126,67.72,428.33,16.45,1.11,64.45,300.15,160.64,45.74,True
127,64.34,235.99,16.21,1.58,42.68,141.5,167.71,23.12,False
128,67.26,402.32,16.41,1.17,61.5,278.7,161.6,42.68,True
129,63.91,211.92,16.18,1.64,39.96,121.64,168.6,20.28,False
130,66.56,362.34,16.36,1.27,56.98,245.72,163.07,37.98,True
