,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,192.0,45.0,22.0,1.0,2.0,32.0,17.0,1.0,False
1,233.0,1.0,23.0,1.0,8.0,0.0,16.0,8.0,False
2,231.0,3.0,21.0,1.0,9.0,2.0,67.0,139.0,False
3,105.0,31.0,21.0,1.0,1.0,19.0,2.0,0.0,False
4,215.0,22.0,19.5,2.0,35.0,0.7,102.0,114.0,False
5,111.0,70.0,20.0,1.0,14.0,48.0,5.0,0.0,False
6,95.0,47.0,21.0,1.0,1.0,32.0,1.0,1.0,True
7,121.0,166.0,24.0,1.0,2.0,97.0,11.0,0.0,False
8,240.0,199.0,21.5,2.0,8.0,0.03,10.0,10.0,False
9,96.0,17.0,27.0,1.0,20.0,1.0,27.0,26.0,False
10,109.0,43.0,25.0,1.0,6.0,28.0,10.0,1.0,False
11,111.0,46.0,26.0,1.0,6.0,31.0,46.0,23.0,True
12,81.0,51.0,24.0,1.0,0.0,11.0,4.0,0.0,True
13,82.0,65.0,24.0,1.0,2.0,11.0,3.0,0.0,False
14,181.0,4.0,21.5,1.0,1.0,3.0,7.0,7.0,False
15,83.0,28.0,22.0,1.0,9.0,15.0,2.0,1.0,True
16,159.5,13.0,20.0,2.0,17.5,6.0,180.0,94.0,False
17,108.0,22.0,26.0,1.0,7.0,13.0,2.0,2.0,True
18,48.0,68.0,22.0,1.0,10.0,35.0,2.0,2.0,True
19,99.0,51.0,24.0,1.0,3.0,45.0,6.0,6.0,True
20,107.0,27.0,21.5,2.0,8.5,5.0,2.0,12.0,False
21,131.5,54.0,18.5,2.0,32.0,0.62,76.0,46.0,False
22,192.0,4.0,21.5,1.0,2.0,4.0,2.0,2.0,True
23,99.0,5.0,18.0,1.0,38.0,4.0,85.0,8.0,False
24,178.0,0.0,21.0,2.0,10.0,0.0,78.0,27.0,False
25,45.0,1.0,21.0,1.0,13.0,0.0,7.0,5.0,False
26,105.0,14.0,25.0,1.0,17.0,7.0,4.0,3.0,True
27,86.0,73.0,23.0,1.0,0.0,62.0,3.0,1.0,True
28,160.0,134.0,21.0,1.0,0.0,91.0,1.0,0.0,True
29,76.0,118.0,24.0,1.0,0.0,14.0,2.0,0.0,True
30,188.0,144.0,24.5,2.0,12.0,101.0,17.0,0.0,False
31,137.5,119.0,23.0,1.0,1.0,70.0,14.0,10.0,True
32,46.0,150.0,20.0,1.0,29.0,106.0,1.0,1.0,True
33,141.5,153.0,24.0,2.0,23.0,109.0,7.0,6.0,True
34,74.0,161.0,24.0,1.0,6.0,117.0,1.0,0.0,False
35,52.0,27.0,21.0,1.0,46.0,6.0,2.0,0.0,False
36,77.0,186.0,24.0,1.0,26.0,127.0,36.0,12.0,True
37,89.0,1.0,25.0,1.0,39.0,1.0,12.0,84.0,False
38,113.0,328.0,21.0,1.0,7.5,75.0,30.0,37.0,True
39,247.5,198.0,25.5,1.0,14.0,143.0,64.0,17.0,True
40,65.0,13.0,21.0,1.0,70.0,7.0,4.0,0.0,False
41,66.0,14.0,22.0,1.0,0.0,8.0,0.0,4.0,True
42,179.5,4.0,24.5,1.0,62.0,4.0,3.0,3.0,True
43,67.0,41.0,22.0,1.0,35.0,30.0,6.0,7.0,True
44,202.5,122.0,25.0,1.0,13.0,85.0,39.0,0.0,False
45,199.0,70.0,25.5,2.0,7.0,39.0,52.0,13.0,False
46,57.0,30.0,24.0,1.0,3.0,23.0,2.0,2.0,True
47,84.0,204.0,24.0,1.0,14.0,33.0,2.0,1.0,True
48,94.0,10.0,23.0,1.0,21.0,9.0,5.0,4.0,True
49,74.0,160.0,22.0,1.0,14.0,108.0,5.0,0.0,False
50,55.0,96.0,20.0,1.0,36.0,53.0,17.0,1.0,False
51,173.0,305.0,21.0,1.0,18.0,217.0,61.0,19.0,True
52,51.0,1.0,19.0,1.0,20.0,1.0,8.0,5.0,False
53,229.0,33.0,27.5,1.0,45.0,32.0,11.0,7.0,False
54,45.0,107.0,22.0,1.0,6.0,56.0,4.0,0.0,False
55,182.0,18.0,24.0,1.0,2.0,11.0,3.0,0.0,False
56,75.0,59.0,27.0,1.0,25.0,41.0,21.0,0.0,False
57,128.0,17.0,19.5,2.0,77.0,13.0,98.0,5.0,False
58,141.0,36.0,20.0,1.0,35.5,22.0,14.0,10.0,True
59,54.0,47.0,20.0,1.0,48.0,2.0,11.0,0.0,False
60,53.0,476.0,21.0,1.0,57.0,32.0,29.0,9.0,True
61,54.0,80.0,21.0,1.0,14.0,22.0,6.0,8.0,True
62,56.0,101.0,21.0,1.0,47.0,6.0,11.0,10.0,True
63,41.0,0.0,22.0,1.0,19.0,0.0,3.0,2.0,False
64,78.0,6.0,20.0,1.0,0.5,5.0,119.0,0.0,False
65,51.0,17.0,23.0,1.0,54.0,7.0,110.0,107.0,True
66,57.0,14.0,24.0,1.0,4.0,13.0,1.0,1.0,True
67,76.0,25.0,19.0,1.0,29.0,6.0,6.0,0.0,False
68,63.0,23.0,25.0,1.0,15.0,16.0,1.0,0.0,False
69,60.0,233.0,22.0,1.0,19.0,12.0,7.0,5.0,False
70,219.0,20.0,23.67,2.0,8.67,18.0,153.0,4.0,True
71,71.0,0.0,25.0,1.0,29.0,0.0,2.0,2.0,False
