,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,0.0,53.0,3.0,1.0,2.0,37.0,9.0,7.0,False
1,1.38,55.0,0.33,1.0,0.0,20.0,3.0,4.0,False
2,1.97,58.0,0.2,1.0,0.4,23.0,78.0,78.0,False
3,0.62,60.0,0.5,2.0,0.0,0.0,57.0,2.0,False
4,1.14,72.0,0.33,1.0,4.33,36.0,93.0,3.0,False
5,1.29,157.0,2.0,1.0,1.0,75.0,129.0,172.0,False
6,1.12,98.0,2.67,2.0,11.0,0.88,82.0,2.0,False
7,2.9,167.0,0.5,1.0,13.17,79.0,693.0,452.0,False
8,2.61,178.0,1.0,3.0,7.89,0.0,36.0,35.0,False
9,0.95,22.0,3.0,1.0,0.0,17.0,13.0,3.0,False
10,2.8,162.0,1.9,1.0,17.1,86.0,129.0,112.0,False
11,1.52,58.0,0.75,1.0,18.5,46.0,58.0,45.0,False
12,0.41,1.0,7.5,2.0,35.5,0.5,24.0,0.0,False
13,0.0,1.0,1.0,1.0,2.0,1.0,47.0,47.0,False
14,4.65,25.0,0.28,2.0,13.05,1.0,423.0,385.0,False
15,3.53,58.0,2.4,5.0,13.6,0.25,33.0,135.0,False
16,0.95,1.0,1.0,1.0,0.0,1.0,4.0,7.0,True
17,1.15,2.0,0.67,1.0,0.0,2.0,2.0,5.0,True
18,2.48,228.0,2.4,2.0,34.6,0.99,159.0,117.0,False
19,0.0,7.0,6.0,1.0,0.0,0.0,12.0,8.0,False
20,1.12,7.0,1.0,1.0,20.0,7.0,24.0,13.0,False
21,0.0,14.0,6.0,1.0,11.0,11.0,32.0,0.0,False
22,0.0,34.0,8.0,1.0,9.0,2.0,1.0,8.0,False
23,1.84,310.0,2.0,1.0,2.0,155.0,11.0,4.0,False
24,1.7,0.0,8.0,1.0,8.0,0.0,35.0,1.0,False
25,5.65,648.0,0.77,5.0,25.17,0.25,614.0,130.0,False
26,1.86,4.0,6.5,1.0,3.83,1.0,90.0,19.0,False
27,1.54,37.0,4.75,2.0,33.0,0.5,358.0,334.0,False
28,1.88,1.0,11.0,2.0,6.75,0.0,8.0,5.0,False
29,1.83,4.0,0.86,1.0,1.0,4.0,162.0,4.0,False
30,2.52,667.0,3.29,1.0,27.36,255.0,144.0,23.0,False
31,1.17,170.0,8.71,1.0,14.71,63.0,284.0,131.0,False
32,2.34,3.0,0.67,1.0,1.0,0.0,265.0,15.0,False
33,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,False
34,4.14,145.0,2.22,4.0,6.49,0.33,1257.0,392.0,False
35,2.51,146.0,2.67,4.0,1.6,0.33,272.0,23.0,False
36,1.3,184.0,2.5,1.0,12.0,9.0,8.0,33.0,False
37,1.16,98.0,2.33,1.0,98.33,13.0,204.0,5.0,False
38,1.86,0.0,1.8,1.0,22.0,0.0,59.0,0.0,False
39,2.46,25.0,1.74,4.0,22.26,0.4,1140.0,182.0,False
40,2.5,27.0,0.94,3.0,8.65,0.62,1205.0,24.0,False
41,1.25,719.0,1.0,1.0,22.67,3.0,6.0,6.0,False
42,2.96,743.0,1.75,2.0,1.33,0.0,114.0,45.0,False
43,1.54,9.0,0.33,1.0,0.67,1.0,170.0,15.0,False
44,3.91,37.0,1.31,3.0,7.31,0.62,1753.0,156.0,False
45,0.92,0.0,1.0,1.0,2.5,0.0,2.0,1.0,True
46,3.75,171.0,3.53,3.0,18.43,0.43,483.0,405.0,False
47,1.59,138.0,4.25,2.0,0.75,0.02,216.0,0.0,False
48,2.28,57.0,1.0,1.0,44.43,5.0,364.0,10.0,False
49,2.86,58.0,2.83,3.0,32.92,0.0,502.0,311.0,False
50,1.79,65.0,3.8,2.0,14.4,0.0,71.0,11.0,False
51,1.0,2.0,14.0,1.0,31.0,0.0,28.0,0.0,False
52,2.14,2.0,6.0,5.0,20.86,0.04,124.0,15.0,False
53,3.35,14.0,5.43,4.0,48.22,0.33,488.0,81.0,False
54,1.88,18.0,4.0,1.0,0.4,5.0,256.0,5.0,False
55,2.1,21.0,2.0,2.0,2.14,0.0,157.0,5.0,False
56,2.25,23.0,2.67,2.0,1.5,0.0,130.0,26.0,False
57,5.3,179.0,0.27,2.0,18.98,0.51,671.0,805.0,False
58,2.19,373.0,7.43,2.0,57.86,0.0,147.0,33.0,False
59,0.88,189.0,0.5,1.0,101.5,112.0,87.0,4.0,False
60,3.23,844.0,2.92,2.0,13.54,0.0,772.0,541.0,False
61,0.72,66.0,2.33,2.0,15.0,1.0,96.0,1.0,False
62,2.89,164.0,8.17,4.0,18.78,0.06,1116.0,888.0,False
63,0.0,5.0,4.0,1.0,1.0,5.0,13.0,2.0,False
64,1.05,0.0,4.0,2.0,6.33,0.0,22.0,18.0,False
65,1.67,174.0,1.5,1.0,4.75,34.0,72.0,46.0,False
66,1.0,52.0,1.0,1.0,36.5,21.0,33.0,2.0,False
67,4.0,178.0,2.0,1.0,10.1,37.0,299.0,575.0,False
68,1.7,5.0,0.6,1.0,27.4,4.0,258.0,4.0,False
69,2.11,47.0,6.71,2.0,1.0,0.91,185.0,20.0,False
70,2.49,97.0,3.86,2.0,0.86,0.87,1202.0,24.0,False
71,1.75,51.0,3.5,2.0,3.5,0.91,120.0,1.0,False
