,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.42,3.0,0.17,1.0,2.0,2.0,90.0,43.0,False
1,1.31,399.0,0.33,1.0,4.0,150.0,47.0,25.0,False
2,3.5,438.0,0.13,2.0,18.93,0.0,105.0,63.0,False
3,0.0,53.0,3.0,1.0,2.0,37.0,9.0,7.0,False
4,1.54,41.0,3.0,2.0,1.25,0.03,190.0,1.0,False
5,2.07,48.0,0.2,1.0,0.8,14.0,359.0,100.0,False
6,1.38,55.0,0.33,1.0,0.0,20.0,3.0,4.0,False
7,2.72,148.0,0.57,1.0,10.43,71.0,24.0,6.0,False
8,2.69,65.0,1.6,1.0,14.7,57.0,78.0,24.0,False
9,0.89,110.0,1.5,1.0,0.0,50.0,122.0,7.0,False
10,2.61,178.0,1.0,3.0,7.89,0.0,36.0,35.0,False
11,1.0,112.0,1.5,1.0,1.0,52.0,2.0,0.0,False
12,3.19,2.0,1.5,3.0,12.29,0.44,795.0,56.0,False
13,0.07,17.0,3.0,1.0,10.5,10.0,112.0,0.0,False
14,0.95,22.0,3.0,1.0,0.0,17.0,13.0,3.0,False
15,0.92,59.0,1.5,1.0,0.0,47.0,6.0,3.0,False
16,0.95,120.0,4.33,1.0,5.0,60.0,33.0,10.0,False
17,2.44,123.0,2.0,3.0,20.0,0.39,109.0,37.0,False
18,2.67,2.0,0.62,1.0,0.75,0.0,713.0,176.0,False
19,1.41,25.0,0.33,1.0,1.67,0.0,296.0,54.0,False
20,3.63,256.0,0.43,1.0,8.33,132.0,255.0,56.0,False
21,3.84,60.0,1.96,5.0,11.65,0.5,109.0,80.0,False
22,1.37,32.0,2.67,1.0,2.33,26.0,5.0,5.0,False
23,2.44,35.0,1.43,1.0,0.0,29.0,13.0,15.0,False
24,1.37,220.0,1.8,2.0,1.6,0.99,169.0,33.0,False
25,0.95,1.0,1.0,1.0,0.0,1.0,4.0,7.0,True
26,1.15,2.0,0.67,1.0,0.0,2.0,2.0,5.0,True
27,4.0,0.0,0.35,2.0,24.6,0.0,203.0,121.0,False
28,3.29,2.0,0.3,1.0,1.0,1.0,2.0,33.0,False
29,4.32,273.0,0.26,2.0,2.71,0.0,383.0,646.0,False
30,1.37,0.0,1.33,1.0,8.0,0.0,5.0,5.0,False
31,1.7,0.0,8.0,1.0,8.0,0.0,35.0,1.0,False
32,0.98,6.0,10.0,1.0,4.0,5.0,45.0,8.0,False
33,3.74,326.0,0.22,2.0,4.83,0.0,130.0,95.0,False
34,2.77,132.0,5.43,1.0,9.86,107.0,222.0,11.0,False
35,1.55,13.0,10.25,1.0,8.0,6.0,216.0,128.0,False
36,2.54,670.0,3.88,2.0,11.62,0.87,193.0,73.0,False
37,2.46,43.0,10.0,2.0,16.0,0.15,115.0,1.0,False
38,1.17,170.0,8.71,1.0,14.71,63.0,284.0,131.0,False
39,2.19,172.0,4.81,3.0,15.62,0.0,186.0,223.0,False
40,2.43,13.0,3.2,2.0,31.3,0.5,87.0,36.0,False
41,3.77,19.0,1.75,1.0,5.29,0.0,620.0,146.0,False
42,4.14,145.0,2.22,4.0,6.49,0.33,1257.0,392.0,False
43,2.51,146.0,2.67,4.0,1.6,0.33,272.0,23.0,False
44,0.0,152.0,3.0,1.0,1.0,8.0,3.0,1.0,False
45,2.82,710.0,0.44,2.0,9.19,0.37,191.0,40.0,False
46,3.23,260.0,1.27,1.0,104.47,74.0,766.0,376.0,False
47,2.39,194.0,8.71,2.0,5.29,1.53,269.0,172.0,False
48,1.0,63.0,1.0,1.0,33.0,37.0,6.0,2.0,False
49,3.1,88.0,6.21,4.0,40.43,0.25,45.0,32.0,False
50,1.82,727.0,1.71,1.0,24.0,34.0,304.0,174.0,False
51,2.74,744.0,2.38,4.0,0.0,0.0,42.0,141.0,False
52,0.92,0.0,1.0,1.0,2.5,0.0,2.0,1.0,True
53,4.35,52.0,1.65,2.0,2.38,0.63,1357.0,350.0,False
54,1.27,53.0,6.0,1.0,2.67,47.0,17.0,13.0,False
55,1.0,7.0,18.0,1.0,1.0,7.0,87.0,12.0,False
56,2.86,58.0,2.83,3.0,32.92,0.0,502.0,311.0,False
57,2.04,5.0,3.06,2.0,18.76,0.97,929.0,461.0,False
58,2.02,49.0,0.78,1.0,18.22,30.0,818.0,19.0,False
59,1.51,160.0,0.57,1.0,79.57,13.0,375.0,18.0,False
60,0.0,31.0,2.0,1.0,23.0,2.0,18.0,1.0,False
61,1.41,59.0,1.67,1.0,3.33,38.0,4.0,4.0,False
62,1.58,5.0,0.33,1.0,7.67,0.0,19.0,3.0,False
63,1.48,161.0,3.5,2.0,9.25,1.0,102.0,39.0,False
64,0.81,60.0,1.5,1.0,1.0,39.0,2.0,2.0,False
65,0.72,2.0,2.0,1.0,21.5,0.0,24.0,1.0,False
66,3.24,88.0,4.27,3.0,40.0,0.49,147.0,192.0,False
67,1.92,4.0,8.4,3.0,17.4,0.51,5.0,27.0,False
68,2.98,897.0,3.76,3.0,8.24,0.33,390.0,335.0,False
69,5.53,225.0,0.48,2.0,19.94,0.51,350.0,55.0,False
70,1.12,6.0,3.67,2.0,3.0,0.98,71.0,26.0,False
71,2.72,176.0,1.0,2.0,8.2,0.02,139.0,135.0,False
72,2.92,180.0,1.6,1.0,3.2,38.0,615.0,311.0,False
73,2.25,135.0,6.8,1.0,94.0,35.0,56.0,8.0,False
74,1.3,2.0,5.67,2.0,25.0,0.25,23.0,5.0,False
75,1.5,49.0,11.33,2.0,0.0,0.91,119.0,6.0,False
76,2.63,142.0,2.77,1.0,55.38,95.0,684.0,28.0,False
77,2.12,12.0,12.62,4.0,11.12,0.27,617.0,5.0,False
78,1.57,15.0,5.0,2.0,0.0,1.39,28.0,4.0,False
79,3.69,294.0,6.06,2.0,9.75,0.73,243.0,26.0,False
80,1.08,18.0,5.0,2.0,0.0,1.39,75.0,43.0,False
81,1.45,301.0,1.0,2.0,12.0,0.73,31.0,4.0,False
82,3.01,305.0,2.08,3.0,17.83,0.39,112.0,65.0,False
83,4.22,77.0,2.03,2.0,6.88,0.91,430.0,181.0,False
84,1.72,235.0,6.25,2.0,10.25,0.0,102.0,2.0,False
85,3.34,205.0,1.7,1.0,1.65,56.0,237.0,125.0,False
86,2.31,10.0,5.5,3.0,0.0,0.17,109.0,13.0,False
87,3.0,79.0,1.25,2.0,0.62,0.91,1295.0,31.0,False
88,0.0,1.0,9.0,1.0,0.0,0.0,30.0,10.0,False
89,1.61,41.0,11.0,2.0,30.0,0.01,57.0,15.0,False
90,1.87,310.0,0.5,3.0,34.88,0.39,372.0,167.0,False
91,2.71,217.0,1.4,2.0,7.6,0.02,183.0,61.0,False
92,3.01,3.0,2.33,4.0,12.44,0.0,19.0,19.0,False
93,3.35,40.0,0.45,1.0,79.45,34.0,35.0,30.0,False
94,0.98,44.0,6.0,2.0,1.0,0.88,171.0,3.0,False
95,1.26,274.0,0.33,1.0,0.33,173.0,66.0,43.0,False
96,1.0,270.0,1.5,1.0,0.5,106.0,35.0,5.0,False
97,2.45,124.0,5.38,1.0,1.38,120.0,257.0,0.0,False
98,0.92,5.0,2.0,1.0,19.0,1.0,6.0,6.0,False
99,1.42,195.0,2.25,1.0,100.0,1.0,84.0,83.0,False
100,2.94,1.0,1.75,2.0,6.5,0.0,391.0,207.0,False
101,2.82,2.0,0.62,2.0,3.5,0.0,387.0,161.0,False
102,3.53,140.0,0.5,1.0,96.5,14.0,1196.0,29.0,False
103,1.53,276.0,3.0,2.0,40.0,0.28,15.0,244.0,False
104,3.45,115.0,6.4,5.0,58.53,0.25,128.0,61.0,False
105,3.63,347.0,2.38,1.0,4.48,184.0,828.0,465.0,False
