,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.42,3.0,0.17,1.0,2.0,2.0,90.0,43.0,False
1,2.69,4.0,1.25,2.0,1.62,1.44,25.0,25.0,False
2,1.55,7.0,0.2,1.0,2.2,5.0,83.0,3.0,False
3,0.59,569.0,2.0,1.0,43.5,229.0,5.0,2.0,False
4,1.54,41.0,3.0,2.0,1.25,0.03,190.0,1.0,False
5,0.97,6.0,3.0,1.0,12.5,5.0,20.0,0.0,False
6,1.38,55.0,0.33,1.0,0.0,20.0,3.0,4.0,False
7,0.62,60.0,0.5,2.0,0.0,0.0,57.0,2.0,False
8,1.0,67.0,0.5,1.0,1.5,32.0,61.0,1.0,False
9,2.9,167.0,0.5,1.0,13.17,79.0,693.0,452.0,False
10,0.89,110.0,1.5,1.0,0.0,50.0,122.0,7.0,False
11,1.0,112.0,1.5,1.0,1.0,52.0,2.0,0.0,False
12,3.19,2.0,1.5,3.0,12.29,0.44,795.0,56.0,False
13,0.0,16.0,1.0,1.0,2.0,9.0,5.0,3.0,False
14,0.07,17.0,3.0,1.0,10.5,10.0,112.0,0.0,False
15,0.41,1.0,7.5,2.0,35.5,0.5,24.0,0.0,False
16,0.0,3.0,1.0,1.0,0.0,3.0,2.0,6.0,False
17,2.44,123.0,2.0,3.0,20.0,0.39,109.0,37.0,False
18,1.35,41.0,6.25,1.0,11.5,6.0,14.0,17.0,False
19,1.84,3.0,0.75,1.0,1.25,3.0,5.0,4.0,False
20,3.63,256.0,0.43,1.0,8.33,132.0,255.0,56.0,False
21,3.84,60.0,1.96,5.0,11.65,0.5,109.0,80.0,False
22,3.39,29.0,2.47,3.0,114.21,0.0,250.0,110.0,False
23,0.0,17.0,2.0,1.0,33.0,7.0,14.0,0.0,False
24,1.37,32.0,2.67,1.0,2.33,26.0,5.0,5.0,False
25,2.83,135.0,0.12,1.0,10.62,73.0,4.0,32.0,False
26,0.0,222.0,4.0,1.0,0.0,101.0,1.0,1.0,False
27,2.84,374.0,1.44,2.0,6.44,0.88,123.0,1.0,False
28,0.95,1.0,1.0,1.0,0.0,1.0,4.0,7.0,True
29,1.15,2.0,0.67,1.0,0.0,2.0,2.0,5.0,True
30,1.37,0.0,1.33,1.0,8.0,0.0,5.0,5.0,False
31,5.65,648.0,0.77,5.0,25.17,0.25,614.0,130.0,False
32,3.18,54.0,4.36,3.0,8.18,0.5,29.0,19.0,False
33,1.84,65.0,3.2,1.0,8.2,53.0,17.0,22.0,False
34,3.74,326.0,0.22,2.0,4.83,0.0,130.0,95.0,False
35,2.47,30.0,1.17,1.0,27.0,16.0,76.0,2.0,False
36,2.77,132.0,5.43,1.0,9.86,107.0,222.0,11.0,False
37,2.34,3.0,0.67,1.0,1.0,0.0,265.0,15.0,False
38,3.56,72.0,3.83,7.0,55.87,0.29,175.0,181.0,False
39,3.77,19.0,1.75,1.0,5.29,0.0,620.0,146.0,False
40,4.13,151.0,0.93,2.0,2.1,1.0,640.0,284.0,False
41,2.38,0.0,3.0,2.0,95.17,0.0,240.0,38.0,False
42,3.34,104.0,0.65,2.0,16.65,0.51,382.0,437.0,False
43,1.86,0.0,1.8,1.0,22.0,0.0,59.0,0.0,False
