,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,1.55,7.0,0.2,1.0,2.2,5.0,83.0,3.0,False
1,1.31,399.0,0.33,1.0,4.0,150.0,47.0,25.0,False
2,0.0,104.0,2.0,1.0,13.0,47.0,2.0,0.0,False
3,0.0,53.0,3.0,1.0,2.0,37.0,9.0,7.0,False
4,1.08,42.0,0.33,1.0,0.0,8.0,79.0,3.0,False
5,0.0,44.0,1.0,1.0,0.0,10.0,3.0,4.0,False
6,1.97,58.0,0.2,1.0,0.4,23.0,78.0,78.0,False
7,1.78,154.0,2.0,2.0,73.0,0.99,18.0,5.0,False
8,0.97,108.0,3.0,1.0,8.0,54.0,7.0,26.0,False
9,0.89,110.0,1.5,1.0,0.0,50.0,122.0,7.0,False
10,1.04,195.0,1.8,2.0,12.8,0.0,232.0,26.0,False
11,2.46,135.0,0.88,1.0,60.12,76.0,85.0,118.0,False
12,0.84,19.0,4.5,1.0,29.0,14.0,13.0,2.0,False
13,0.92,59.0,1.5,1.0,0.0,47.0,6.0,3.0,False
14,0.0,222.0,4.0,1.0,0.0,101.0,1.0,1.0,False
15,3.53,58.0,2.4,5.0,13.6,0.25,33.0,135.0,False
16,0.97,23.0,3.0,1.0,19.0,13.0,5.0,5.0,False
17,2.33,0.0,8.0,3.0,32.43,0.0,42.0,31.0,False
18,0.95,1.0,1.0,1.0,0.0,1.0,4.0,7.0,True
19,1.15,2.0,0.67,1.0,0.0,2.0,2.0,5.0,True
20,1.43,130.0,4.33,2.0,0.67,1.0,22.0,12.0,False
21,0.0,34.0,8.0,1.0,9.0,2.0,1.0,8.0,False
22,1.51,7.0,3.67,1.0,54.67,2.0,52.0,21.0,False
23,1.7,0.0,8.0,1.0,8.0,0.0,35.0,1.0,False
24,2.87,598.0,8.64,3.0,21.82,0.46,189.0,135.0,False
25,2.62,24.0,6.38,4.0,4.12,0.33,179.0,2.0,False
26,0.95,50.0,3.5,1.0,72.5,13.0,100.0,19.0,False
27,1.83,4.0,0.86,1.0,1.0,4.0,162.0,4.0,False
28,1.56,694.0,6.4,1.0,8.8,273.0,22.0,29.0,False
29,2.19,172.0,4.81,3.0,15.62,0.0,186.0,223.0,False
30,2.99,71.0,4.11,3.0,63.56,0.35,21.0,18.0,False
31,2.43,13.0,3.2,2.0,31.3,0.5,87.0,36.0,False
32,4.14,145.0,2.22,4.0,6.49,0.33,1257.0,392.0,False
33,1.88,150.0,6.38,2.0,2.25,1.0,319.0,22.0,False
34,2.38,0.0,3.0,2.0,95.17,0.0,240.0,38.0,False
35,0.87,83.0,8.67,2.0,29.33,0.5,75.0,3.0,False
36,1.79,5.0,0.4,1.0,66.0,1.0,622.0,4.0,False
37,2.74,744.0,2.38,4.0,0.0,0.0,42.0,141.0,False
38,2.63,35.0,0.0,2.0,0.0,1.31,1791.0,0.0,False
39,1.54,9.0,0.33,1.0,0.67,1.0,170.0,15.0,False
40,0.83,0.0,12.5,1.0,4.0,0.0,62.0,3.0,False
41,0.0,127.0,1.0,1.0,0.0,20.0,2.0,2.0,False
