,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.42,3.0,0.17,1.0,2.0,2.0,90.0,43.0,False
1,2.69,4.0,1.25,2.0,1.62,1.44,25.0,25.0,False
2,2.65,650.0,0.57,3.0,44.36,0.0,90.0,24.0,False
3,0.09,45.0,0.5,1.0,0.5,11.0,173.0,10.0,False
4,2.07,48.0,0.2,1.0,0.8,14.0,359.0,100.0,False
5,0.0,106.0,2.0,1.0,0.0,47.0,2.0,2.0,False
6,2.9,167.0,0.5,1.0,13.17,79.0,693.0,452.0,False
7,1.0,112.0,1.5,1.0,1.0,52.0,2.0,0.0,False
8,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
9,0.95,120.0,4.33,1.0,5.0,60.0,33.0,10.0,False
10,2.8,3.0,0.44,1.0,2.11,1.0,84.0,282.0,False
11,1.84,3.0,0.75,1.0,1.25,3.0,5.0,4.0,False
12,1.41,25.0,0.33,1.0,1.67,0.0,296.0,54.0,False
13,2.33,217.0,0.62,2.0,3.0,0.99,424.0,179.0,False
14,2.84,374.0,1.44,2.0,6.44,0.88,123.0,1.0,False
15,0.95,1.0,1.0,1.0,0.0,1.0,4.0,7.0,True
16,1.15,2.0,0.67,1.0,0.0,2.0,2.0,5.0,True
17,1.12,7.0,1.0,1.0,20.0,7.0,24.0,13.0,False
18,3.51,271.0,0.4,2.0,1.6,0.0,67.0,76.0,False
19,2.56,10.0,3.2,6.0,16.33,0.17,154.0,88.0,False
20,1.37,0.0,1.33,1.0,8.0,0.0,5.0,5.0,False
21,4.46,12.0,0.4,3.0,49.32,0.33,926.0,591.0,False
22,1.7,0.0,8.0,1.0,8.0,0.0,35.0,1.0,False
23,1.86,4.0,6.5,1.0,3.83,1.0,90.0,19.0,False
24,1.45,324.0,3.6,3.0,22.2,0.0,360.0,146.0,False
25,1.7,1.0,2.6,2.0,52.6,1.0,147.0,16.0,False
26,1.36,130.0,1.43,2.0,45.29,1.0,1222.0,32.0,False
27,1.51,164.0,14.67,1.0,0.33,90.0,42.0,0.0,False
28,3.23,17.0,0.33,1.0,0.58,14.0,108.0,118.0,False
29,3.16,662.0,0.75,1.0,71.75,251.0,292.0,364.0,False
30,2.43,13.0,3.2,2.0,31.3,0.5,87.0,36.0,False
31,3.03,144.0,3.67,4.0,12.25,0.33,78.0,32.0,False
32,0.0,152.0,3.0,1.0,1.0,8.0,3.0,1.0,False
33,3.39,153.0,3.12,3.0,8.0,0.5,104.0,64.0,False
34,3.34,104.0,0.65,2.0,16.65,0.51,382.0,437.0,False
35,1.3,184.0,2.5,1.0,12.0,9.0,8.0,33.0,False
36,2.5,27.0,0.94,3.0,8.65,0.62,1205.0,24.0,False
37,1.42,108.0,0.5,3.0,0.0,0.33,5.0,7.0,False
38,0.87,83.0,8.67,2.0,29.33,0.5,75.0,3.0,False
39,3.1,88.0,6.21,4.0,40.43,0.25,45.0,32.0,False
40,4.03,206.0,2.04,5.0,58.65,0.45,216.0,232.0,False
41,0.0,159.0,1.0,1.0,63.0,12.0,2.0,2.0,False
42,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,False
43,3.45,742.0,2.18,4.0,9.68,0.0,325.0,299.0,False
