,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.69,4.0,1.25,2.0,1.62,1.44,25.0,25.0,False
1,1.55,7.0,0.2,1.0,2.2,5.0,83.0,3.0,False
2,0.62,1.0,6.5,1.0,7.5,1.0,12.0,1.0,False
3,1.97,58.0,0.2,1.0,0.4,23.0,78.0,78.0,False
4,0.62,60.0,0.5,2.0,0.0,0.0,57.0,2.0,False
5,0.31,104.0,1.0,1.0,0.0,45.0,54.0,17.0,False
6,2.9,167.0,0.5,1.0,13.17,79.0,693.0,452.0,False
7,3.48,175.0,0.44,1.0,5.78,86.0,208.0,97.0,False
8,1.04,195.0,1.8,2.0,12.8,0.0,232.0,26.0,False
9,1.49,51.0,3.0,1.0,17.67,40.0,52.0,0.0,False
10,0.79,53.0,4.5,1.0,3.0,42.0,37.0,22.0,False
11,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
12,1.35,41.0,6.25,1.0,11.5,6.0,14.0,17.0,False
13,3.84,60.0,1.96,5.0,11.65,0.5,109.0,80.0,False
14,3.39,29.0,2.47,3.0,114.21,0.0,250.0,110.0,False
15,4.65,25.0,0.28,2.0,13.05,1.0,423.0,385.0,False
16,3.23,216.0,0.55,2.0,21.64,0.99,529.0,33.0,False
17,1.37,220.0,1.8,2.0,1.6,0.99,169.0,33.0,False
18,3.53,58.0,2.4,5.0,13.6,0.25,33.0,135.0,False
19,2.33,0.0,8.0,3.0,32.43,0.0,42.0,31.0,False
20,0.95,1.0,1.0,1.0,0.0,1.0,4.0,7.0,True
21,1.15,2.0,0.67,1.0,0.0,2.0,2.0,5.0,True
22,0.0,14.0,6.0,1.0,11.0,11.0,32.0,0.0,False
23,3.29,2.0,0.3,1.0,1.0,1.0,2.0,33.0,False
24,4.09,312.0,0.59,1.0,9.29,21.0,17.0,0.0,False
25,2.56,10.0,3.2,6.0,16.33,0.17,154.0,88.0,False
26,4.08,38.0,2.04,7.0,37.79,0.14,252.0,153.0,False
27,4.01,26.0,0.49,4.0,16.79,0.25,390.0,329.0,False
28,2.47,30.0,1.17,1.0,27.0,16.0,76.0,2.0,False
29,2.62,24.0,6.38,4.0,4.12,0.33,179.0,2.0,False
30,2.46,2.0,8.33,2.0,15.33,0.0,223.0,17.0,False
31,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,False
32,1.08,39.0,3.67,1.0,71.67,2.0,293.0,35.0,False
33,1.55,13.0,10.25,1.0,8.0,6.0,216.0,128.0,False
34,0.81,11.0,2.0,2.0,1.0,0.31,399.0,69.0,False
35,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,False
36,3.56,72.0,3.83,7.0,55.87,0.29,175.0,181.0,False
37,2.37,149.0,0.12,2.0,3.19,1.0,668.0,45.0,False
38,1.57,261.0,2.25,1.0,0.0,75.0,69.0,34.0,False
39,1.16,98.0,2.33,1.0,98.33,13.0,204.0,5.0,False
40,0.87,83.0,8.67,2.0,29.33,0.5,75.0,3.0,False
41,1.12,718.0,1.0,1.0,18.67,2.0,180.0,46.0,False
42,3.92,212.0,4.64,3.0,47.24,0.72,168.0,48.0,False
43,2.4,97.0,14.67,3.0,19.67,0.33,62.0,0.0,False
44,3.64,123.0,2.58,1.0,18.42,74.0,160.0,119.0,False
45,3.91,37.0,1.31,3.0,7.31,0.62,1753.0,156.0,False
46,3.08,353.0,0.29,2.0,13.47,0.0,1048.0,262.0,False
47,0.92,0.0,1.0,1.0,2.5,0.0,2.0,1.0,True
48,1.83,1.0,1.25,1.0,0.5,1.0,287.0,66.0,False
49,0.62,0.0,12.5,2.0,4.5,0.0,132.0,4.0,False
50,0.92,155.0,14.0,1.0,14.0,5.0,89.0,32.0,False
51,2.04,5.0,3.06,2.0,18.76,0.97,929.0,461.0,False
52,3.98,50.0,0.61,2.0,14.03,1.31,2426.0,263.0,False
53,1.79,3.0,7.25,1.0,5.5,0.0,180.0,59.0,False
54,4.24,52.0,0.26,2.0,13.13,1.31,2658.0,174.0,False
55,2.14,2.0,6.0,5.0,20.86,0.04,124.0,15.0,False
56,2.1,21.0,2.0,2.0,2.14,0.0,157.0,5.0,False
57,3.43,78.0,1.59,2.0,54.26,0.91,1070.0,106.0,False
58,0.0,31.0,2.0,1.0,23.0,2.0,18.0,1.0,False
59,5.3,179.0,0.27,2.0,18.98,0.51,671.0,805.0,False
60,1.58,5.0,0.33,1.0,7.67,0.0,19.0,3.0,False
61,0.72,2.0,2.0,1.0,21.5,0.0,24.0,1.0,False
62,3.84,249.0,3.67,5.0,10.15,0.41,2767.0,64.0,False
63,1.91,377.0,8.0,1.0,1.0,190.0,9.0,180.0,False
64,3.23,844.0,2.92,2.0,13.54,0.0,772.0,541.0,False
65,2.4,86.0,2.31,1.0,1.15,83.0,807.0,7.0,False
66,1.0,18.0,2.0,2.0,3.0,0.83,166.0,0.0,False
67,0.97,219.0,2.5,2.0,1.0,0.52,192.0,0.0,False
68,2.91,69.0,1.0,1.0,10.85,47.0,284.0,19.0,False
69,3.24,88.0,4.27,3.0,40.0,0.49,147.0,192.0,False
70,1.92,4.0,8.4,3.0,17.4,0.51,5.0,27.0,False
71,3.29,168.0,1.36,1.0,5.07,29.0,141.0,129.0,False
72,1.0,52.0,1.0,1.0,36.5,21.0,33.0,2.0,False
73,1.58,3.0,0.0,1.0,0.0,2.0,223.0,0.0,False
74,1.3,2.0,5.67,2.0,25.0,0.25,23.0,5.0,False
75,0.0,31.0,0.0,1.0,0.0,20.0,114.0,0.0,False
76,2.11,47.0,6.71,2.0,1.0,0.91,185.0,20.0,False
77,1.75,51.0,3.5,2.0,3.5,0.91,120.0,1.0,False
78,0.59,101.0,0.5,1.0,2.0,2.0,7.0,0.0,False
79,2.17,55.0,2.71,1.0,9.43,51.0,50.0,74.0,False
80,1.75,34.0,3.6,1.0,2.0,22.0,400.0,8.0,False
