,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,3.5,438.0,0.13,2.0,18.93,0.0,105.0,63.0,False
1,0.69,47.0,0.5,1.0,0.0,13.0,72.0,4.0,False
2,2.07,48.0,0.2,1.0,0.8,14.0,359.0,100.0,False
3,1.38,55.0,0.33,1.0,0.0,20.0,3.0,4.0,False
4,1.0,67.0,0.5,1.0,1.5,32.0,61.0,1.0,False
5,1.58,74.0,0.33,1.0,0.0,38.0,0.0,3.0,False
6,1.12,98.0,2.67,2.0,11.0,0.88,82.0,2.0,False
7,0.43,103.0,1.0,1.0,2.5,44.0,44.0,2.0,False
8,0.97,108.0,3.0,1.0,8.0,54.0,7.0,26.0,False
9,2.13,109.0,0.5,1.0,2.83,49.0,21.0,11.0,False
10,1.04,195.0,1.8,2.0,12.8,0.0,232.0,26.0,False
11,1.49,51.0,3.0,1.0,17.67,40.0,52.0,0.0,False
12,0.79,53.0,4.5,1.0,3.0,42.0,37.0,22.0,False
13,1.18,111.0,1.33,2.0,1.0,0.0,20.0,9.0,False
14,2.44,123.0,2.0,3.0,20.0,0.39,109.0,37.0,False
15,2.9,120.0,0.7,1.0,10.4,24.0,347.0,228.0,False
16,1.41,25.0,0.33,1.0,1.67,0.0,296.0,54.0,False
17,0.92,32.0,1.0,1.0,15.5,4.0,12.0,12.0,False
18,0.95,1.0,1.0,1.0,0.0,1.0,4.0,7.0,True
19,1.15,2.0,0.67,1.0,0.0,2.0,2.0,5.0,True
20,1.68,129.0,2.4,2.0,14.4,1.0,39.0,9.0,False
21,0.0,14.0,6.0,1.0,11.0,11.0,32.0,0.0,False
22,4.0,0.0,0.35,2.0,24.6,0.0,203.0,121.0,False
23,3.51,271.0,0.4,2.0,1.6,0.0,67.0,76.0,False
24,1.84,310.0,2.0,1.0,2.0,155.0,11.0,4.0,False
25,4.09,312.0,0.59,1.0,9.29,21.0,17.0,0.0,False
26,1.51,157.0,2.75,2.0,12.0,0.73,22.0,5.0,False
27,1.86,4.0,6.5,1.0,3.83,1.0,90.0,19.0,False
28,1.84,65.0,3.2,1.0,8.2,53.0,17.0,22.0,False
29,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,False
30,1.83,4.0,0.86,1.0,1.0,4.0,162.0,4.0,False
31,1.08,39.0,3.67,1.0,71.67,2.0,293.0,35.0,False
32,1.52,55.0,0.6,1.0,2.0,28.0,91.0,10.0,False
33,2.4,61.0,0.5,1.0,89.67,14.0,425.0,2.0,False
34,1.17,170.0,8.71,1.0,14.71,63.0,284.0,131.0,False
35,2.19,172.0,4.81,3.0,15.62,0.0,186.0,223.0,False
36,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,False
37,2.88,1.0,6.8,1.0,22.8,0.0,892.0,5.0,False
38,2.51,146.0,2.67,4.0,1.6,0.33,272.0,23.0,False
39,1.88,150.0,6.38,2.0,2.25,1.0,319.0,22.0,False
40,4.13,151.0,0.93,2.0,2.1,1.0,640.0,284.0,False
41,0.0,152.0,3.0,1.0,1.0,8.0,3.0,1.0,False
42,3.04,0.0,2.11,1.0,104.89,0.0,83.0,8.0,False
43,1.18,98.0,6.33,1.0,83.0,56.0,53.0,53.0,False
44,2.39,194.0,8.71,2.0,5.29,1.53,269.0,172.0,False
45,2.46,25.0,1.74,4.0,22.26,0.4,1140.0,182.0,False
46,2.5,27.0,0.94,3.0,8.65,0.62,1205.0,24.0,False
47,0.87,83.0,8.67,2.0,29.33,0.5,75.0,3.0,False
48,1.79,5.0,0.4,1.0,66.0,1.0,622.0,4.0,False
49,1.52,37.0,11.86,3.0,7.29,0.49,69.0,55.0,False
