,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,1.31,399.0,0.33,1.0,4.0,150.0,47.0,25.0,False
1,3.5,438.0,0.13,2.0,18.93,0.0,105.0,63.0,False
2,1.38,55.0,0.33,1.0,0.0,20.0,3.0,4.0,False
3,1.13,59.0,0.33,1.0,0.0,24.0,130.0,10.0,False
4,2.72,148.0,0.57,1.0,10.43,71.0,24.0,6.0,False
5,1.78,154.0,2.0,2.0,73.0,0.99,18.0,5.0,False
6,0.31,104.0,1.0,1.0,0.0,45.0,54.0,17.0,False
7,0.89,110.0,1.5,1.0,0.0,50.0,122.0,7.0,False
8,3.48,175.0,0.44,1.0,5.78,86.0,208.0,97.0,False
9,2.61,178.0,1.0,3.0,7.89,0.0,36.0,35.0,False
10,1.0,112.0,1.5,1.0,1.0,52.0,2.0,0.0,False
11,1.16,17.0,5.67,1.0,18.0,10.0,31.0,3.0,False
12,2.8,162.0,1.9,1.0,17.1,86.0,129.0,112.0,False
13,0.92,59.0,1.5,1.0,0.0,47.0,6.0,3.0,False
14,0.84,107.0,1.0,1.0,0.0,14.0,13.0,2.0,False
15,1.65,110.0,0.75,2.0,1.0,0.0,6.0,15.0,False
16,1.18,111.0,1.33,2.0,1.0,0.0,20.0,9.0,False
17,2.44,123.0,2.0,3.0,20.0,0.39,109.0,37.0,False
18,2.8,3.0,0.44,1.0,2.11,1.0,84.0,282.0,False
19,2.9,120.0,0.7,1.0,10.4,24.0,347.0,228.0,False
20,0.92,32.0,1.0,1.0,15.5,4.0,12.0,12.0,False
21,3.39,29.0,2.47,3.0,114.21,0.0,250.0,110.0,False
22,4.65,25.0,0.28,2.0,13.05,1.0,423.0,385.0,False
23,1.37,32.0,2.67,1.0,2.33,26.0,5.0,5.0,False
24,2.33,217.0,0.62,2.0,3.0,0.99,424.0,179.0,False
25,2.84,374.0,1.44,2.0,6.44,0.88,123.0,1.0,False
26,2.33,0.0,8.0,3.0,32.43,0.0,42.0,31.0,False
27,0.95,1.0,1.0,1.0,0.0,1.0,4.0,7.0,True
28,1.15,2.0,0.67,1.0,0.0,2.0,2.0,5.0,True
29,1.12,7.0,1.0,1.0,20.0,7.0,24.0,13.0,False
30,3.51,271.0,0.4,2.0,1.6,0.0,67.0,76.0,False
31,3.95,510.0,0.48,2.0,1.24,0.0,80.0,34.0,False
32,3.42,540.0,1.33,4.0,12.0,0.33,2.0,18.0,False
33,4.46,12.0,0.4,3.0,49.32,0.33,926.0,591.0,False
34,1.45,324.0,3.6,3.0,22.2,0.0,360.0,146.0,False
35,4.64,12.0,0.72,4.0,0.62,0.32,69.0,72.0,False
36,4.25,32.0,1.69,10.0,77.34,0.1,193.0,114.0,False
37,3.74,326.0,0.22,2.0,4.83,0.0,130.0,95.0,False
38,2.47,30.0,1.17,1.0,27.0,16.0,76.0,2.0,False
39,2.46,2.0,8.33,2.0,15.33,0.0,223.0,17.0,False
40,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,False
