,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,1.55,7.0,0.2,1.0,2.2,5.0,83.0,3.0,False
1,2.65,650.0,0.57,3.0,44.36,0.0,90.0,24.0,False
2,0.09,45.0,0.5,1.0,0.5,11.0,173.0,10.0,False
3,1.77,53.0,0.2,1.0,2.0,18.0,617.0,32.0,False
4,1.38,55.0,0.33,1.0,0.0,20.0,3.0,4.0,False
5,1.13,59.0,0.33,1.0,0.0,24.0,130.0,10.0,False
6,0.83,71.0,0.5,1.0,1.0,35.0,106.0,4.0,False
7,3.51,92.0,1.12,2.0,12.5,0.73,133.0,51.0,False
8,0.43,103.0,1.0,1.0,2.5,44.0,44.0,2.0,False
9,0.07,17.0,3.0,1.0,10.5,10.0,112.0,0.0,False
10,0.41,3.0,5.33,1.0,18.0,3.0,37.0,37.0,False
11,0.41,1.0,7.5,2.0,35.5,0.5,24.0,0.0,False
12,2.44,123.0,2.0,3.0,20.0,0.39,109.0,37.0,False
13,2.67,2.0,0.62,1.0,0.75,0.0,713.0,176.0,False
14,3.84,60.0,1.96,5.0,11.65,0.5,109.0,80.0,False
15,4.65,25.0,0.28,2.0,13.05,1.0,423.0,385.0,False
16,0.97,23.0,3.0,1.0,19.0,13.0,5.0,5.0,False
17,0.95,1.0,1.0,1.0,0.0,1.0,4.0,7.0,True
18,1.15,2.0,0.67,1.0,0.0,2.0,2.0,5.0,True
19,1.68,129.0,2.4,2.0,14.4,1.0,39.0,9.0,False
20,4.0,0.0,0.35,2.0,24.6,0.0,203.0,121.0,False
21,3.51,271.0,0.4,2.0,1.6,0.0,67.0,76.0,False
22,1.84,310.0,2.0,1.0,2.0,155.0,11.0,4.0,False
23,3.09,1.0,0.0,1.0,0.0,1.0,56.0,92.0,False
24,2.56,10.0,3.2,6.0,16.33,0.17,154.0,88.0,False
25,2.11,134.0,4.6,2.0,2.6,0.0,75.0,0.0,False
26,3.18,54.0,4.36,3.0,8.18,0.5,29.0,19.0,False
27,2.72,1.0,1.86,2.0,22.0,0.5,2.0,8.0,False
28,1.45,324.0,3.6,3.0,22.2,0.0,360.0,146.0,False
29,2.22,9.0,8.86,2.0,13.71,0.91,656.0,16.0,False
30,0.95,50.0,3.5,1.0,72.5,13.0,100.0,19.0,False
31,1.08,39.0,3.67,1.0,71.67,2.0,293.0,35.0,False
32,1.48,68.0,2.5,3.0,2.5,0.33,418.0,306.0,False
33,0.81,11.0,2.0,2.0,1.0,0.31,399.0,69.0,False
34,2.4,61.0,0.5,1.0,89.67,14.0,425.0,2.0,False
35,1.17,170.0,8.71,1.0,14.71,63.0,284.0,131.0,False
