,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,2.82,23.0,1.26,0.27,4.36,0.77,2237.0,46.0,False
1,12.4,61.0,1.59,0.4,19.0,0.93,61.0,10.0,False
2,12.43,24.0,2.5,0.57,31.43,0.38,12.0,9.0,False
3,13.55,10.0,2.5,0.36,11.73,0.67,1052.0,209.0,False
4,21.71,0.0,1.84,0.71,1.14,0.0,648.0,19.0,False
5,95.0,110.0,0.48,3.0,0.0,0.93,23.0,6.0,False
6,44.6,35.0,1.4,1.8,16.8,0.5,51.0,6.0,False
7,72.0,9.0,1.34,2.67,1.33,1.1,33.0,2.0,False
8,149.0,51.0,0.54,4.5,3.0,2.0,14.0,10.0,False
9,11.1,57.0,4.05,0.29,22.74,1.0,1123.0,270.0,False
10,29.44,68.0,3.29,0.56,23.38,1.0,85.0,70.0,False
11,16.68,203.0,4.18,0.16,20.66,0.31,4227.0,203.0,False
12,22.22,209.0,3.87,0.39,33.91,0.36,40.0,73.0,False
13,213.0,219.5,0.81,4.0,49.0,0.93,5.0,3.0,False
14,152.0,133.0,1.51,2.67,37.33,2.0,14.0,1.0,False
15,84.0,154.0,2.41,1.67,26.83,2.0,10.0,4.0,False
16,70.22,6.0,1.29,1.11,0.44,1.95,104.0,64.0,False
17,87.88,225.5,2.25,1.5,10.62,0.93,110.0,6.0,False
18,108.83,10.0,2.58,1.83,238.33,1.44,22.0,16.0,False
19,85.1,243.5,2.55,1.1,21.9,0.47,87.0,48.0,False
20,148.5,38.0,1.04,1.83,0.33,0.94,498.0,1.0,False
21,80.0,262.5,3.4,0.8,122.27,2.0,99.0,73.0,False
22,82.14,265.5,2.82,0.86,6.64,2.0,685.0,90.0,False
23,155.5,291.0,0.72,2.0,0.33,1.0,1500.0,13.0,False
24,65.0,8.0,1.0,6.0,4.0,4.0,75.0,2.0,False
25,25.07,86.0,3.69,0.52,32.72,0.08,2629.0,13.0,False
26,67.0,9.0,0.0,12.0,6.0,5.0,59.0,56.0,False
27,33.35,41.0,3.48,1.0,192.65,0.73,36.0,36.0,False
28,37.64,103.0,1.24,1.45,172.73,0.16,204.0,98.0,False
29,10.2,81.0,1.51,2.4,203.0,0.49,164.0,1.0,False
30,18.71,122.5,2.55,2.0,265.71,83.0,8.0,10.0,False
31,11.5,69.0,0.95,4.5,14.5,0.0,7.0,1.0,False
32,8.0,89.17,1.5,2.33,2.67,113.0,105.0,0.0,False
33,65.67,246.0,1.32,5.33,65.67,0.0,11.0,0.0,False
34,7.0,12.0,0.0,4.0,343.0,1.0,1.0,1.0,False
35,8.91,52.0,2.55,0.82,80.55,26.0,128.0,104.0,False
36,17.64,89.0,2.95,1.55,54.73,0.39,201.0,23.0,False
37,24.56,96.0,2.38,2.0,15.33,0.06,987.0,143.0,False
38,28.4,281.5,2.73,0.63,58.57,1.0,4102.0,1357.0,False
39,41.86,313.92,1.86,2.57,5.0,520.0,52.0,16.0,False
40,84.25,368.4,1.88,2.25,0.25,0.5,193.0,6.0,False
41,0.0,296.5,0.98,0.0,0.0,205.0,685.0,0.0,False
42,1.0,3.0,2.0,0.2,0.0,3.0,0.0,8.0,True
43,54.0,22.0,0.82,8.0,335.5,21.0,65.0,1.0,False
44,8.5,20.0,0.35,2.0,8.0,1.0,49.0,559.0,False
45,34.17,471.5,2.82,1.83,18.67,0.73,625.0,54.0,False
46,115.5,31.0,0.54,10.5,8.0,24.0,23.0,1.0,False
47,9.54,483.0,2.24,1.0,69.85,354.0,225.0,38.0,False
48,1.89,539.0,3.12,0.19,5.85,28.0,1690.0,775.0,False
49,3.23,36.0,2.75,0.23,13.69,21.0,207.0,42.0,False
50,33.73,597.0,3.55,1.67,94.53,0.43,261.0,147.0,False
51,2.86,54.0,1.52,0.14,1.29,43.0,413.0,28.0,False
52,19.29,660.5,2.75,2.43,48.71,0.52,31.0,1.0,False
53,3.7,83.0,2.7,0.4,32.6,0.0,92.0,60.0,False
