,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,1.0,2.0,0.0,1.0,9.0,0.0,7.0,1.0,False
1,47.5,8.0,0.21,2.0,5.0,1.95,44.0,47.0,False
2,13.55,10.0,2.5,0.36,11.73,0.67,1052.0,209.0,False
3,59.67,13.0,0.99,2.67,0.33,2.0,137.0,61.0,False
4,37.88,143.0,2.05,1.12,6.38,0.57,58.0,27.0,False
5,33.73,89.0,3.38,0.73,97.82,1.0,155.0,0.0,False
6,199.0,207.0,1.0,4.0,7.5,0.93,3.0,1.0,False
7,29.54,113.0,3.6,0.38,20.31,2.0,150.0,146.0,False
8,152.0,133.0,1.51,2.67,37.33,2.0,14.0,1.0,False
9,126.0,165.0,1.98,2.25,75.25,1.0,6.0,5.0,False
10,147.25,222.0,1.86,2.75,0.0,0.93,12.0,0.0,False
11,166.25,2.0,1.56,2.75,40.25,1.0,73.0,17.0,False
12,142.75,4.0,1.48,2.5,3.0,1.31,116.0,22.0,False
13,98.12,231.0,1.4,1.38,11.38,0.67,929.0,0.0,False
14,80.67,235.0,2.08,1.33,19.33,0.67,459.0,3.0,False
15,56.28,22.0,3.48,0.67,35.22,1.44,116.0,74.0,False
16,48.53,9.0,3.14,0.71,100.0,0.04,726.0,762.0,False
17,99.8,53.5,2.59,1.3,38.2,1.98,139.0,92.0,False
18,64.91,64.0,3.17,0.61,28.61,0.33,2174.0,32.0,False
19,125.12,57.5,1.95,1.5,19.88,1.98,176.0,71.0,False
20,125.75,60.5,1.54,1.62,30.12,1.0,341.0,0.0,False
21,67.0,64.5,0.0,11.0,9.0,69.0,3.0,0.0,False
22,121.0,82.0,0.0,13.0,1.0,7.0,38.0,1.0,False
23,69.0,72.0,0.0,11.0,23.0,65.0,15.0,0.0,False
24,14.0,29.0,0.99,4.5,54.0,1.0,205.0,37.0,False
25,27.65,75.0,3.33,0.65,187.15,0.25,545.0,33.0,False
26,51.26,99.5,4.36,0.43,23.39,67.0,679.0,377.0,False
27,16.11,125.5,2.02,1.44,78.56,86.0,351.0,1.0,False
28,32.25,141.0,2.17,1.88,3.38,0.0,192.0,59.0,False
29,36.0,250.17,1.35,4.33,250.0,56.0,190.0,153.0,False
30,20.27,4.0,3.26,0.65,27.35,0.81,2754.0,240.0,False
31,102.0,0.0,0.14,8.0,53.0,0.0,105.0,1.0,False
32,42.5,38.0,2.27,2.25,149.75,1.22,115.0,14.0,False
33,17.5,39.0,0.96,3.5,144.5,19.0,16.0,5.0,False
34,19.07,248.33,3.56,1.13,3.27,0.0,793.0,50.0,False
35,8.91,52.0,2.55,0.82,80.55,26.0,128.0,104.0,False
36,49.5,16.0,0.72,7.0,61.5,13.0,4.0,1.0,False
37,8.11,87.0,1.81,0.74,0.53,53.0,491.0,0.0,False
38,17.64,89.0,2.95,1.55,54.73,0.39,201.0,23.0,False
39,52.25,39.0,2.33,2.38,14.75,0.71,341.0,79.0,False
