,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,0.0,13.0,0.0,0.0,0.0,11.0,52.0,0.0,False
1,12.75,38.0,0.96,0.75,11.0,0.34,130.0,1.0,False
2,1.0,39.0,1.08,0.33,23.33,4.0,63.0,117.0,False
3,95.0,110.0,0.48,3.0,0.0,0.93,23.0,6.0,False
4,52.6,3.0,2.01,2.0,9.2,0.48,23.0,3.0,False
5,59.25,42.0,1.53,2.0,36.75,1.96,36.0,10.0,False
6,91.5,88.0,1.7,2.25,0.5,1.0,38.0,6.0,False
7,98.75,109.0,1.61,2.0,0.75,1.0,34.0,4.0,False
8,152.0,133.0,1.51,2.67,37.33,2.0,14.0,1.0,False
9,113.0,235.5,0.45,2.0,14.0,0.06,695.0,8.0,False
10,103.0,203.0,1.83,1.38,2.38,2.0,175.0,97.0,False
11,125.75,60.5,1.54,1.62,30.12,1.0,341.0,0.0,False
12,61.0,310.17,1.75,3.0,24.8,0.5,455.0,100.0,False
13,26.0,25.0,1.67,3.0,2.0,0.3,107.0,5.0,False
14,72.0,7.0,0.0,11.0,2.0,6.0,3.0,2.0,False
15,64.0,77.0,1.79,3.75,7.0,76.0,6.0,0.0,False
16,36.43,81.0,2.11,2.14,77.57,80.0,350.0,5.0,False
17,11.0,80.0,0.0,2.0,6.0,82.0,0.0,2.0,False
18,35.0,114.5,1.6,3.75,8.0,79.0,93.0,4.0,False
19,84.0,84.0,0.0,13.0,6.0,12.0,13.0,9.0,False
20,11.5,69.0,0.95,4.5,14.5,0.0,7.0,1.0,False
21,32.12,7.0,2.35,2.0,2.62,1.06,176.0,0.0,False
22,21.71,246.17,2.24,1.86,14.86,0.5,159.0,3.0,False
23,133.0,82.0,0.57,8.5,52.0,36.0,8.0,7.0,False
24,29.89,298.92,2.03,2.0,58.22,1.0,401.0,10.0,False
25,28.5,136.0,0.63,7.0,4.0,28.0,64.0,31.0,False
26,36.0,173.5,0.0,12.0,29.0,87.0,27.0,6.0,False
27,53.36,331.83,2.01,1.36,59.43,0.5,707.0,15.0,False
28,0.0,343.42,0.0,0.0,0.0,43.0,26.0,0.0,False
