,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,9.0,34.0,1.18,0.5,0.75,0.93,273.0,1.0,False
1,12.43,24.0,2.5,0.57,31.43,0.38,12.0,9.0,False
2,48.5,70.0,0.23,1.5,2.5,0.93,38.0,41.0,False
3,4.73,16.0,4.27,0.13,2.23,0.25,1993.0,1.0,False
4,27.33,11.0,2.14,0.83,5.67,1.0,230.0,56.0,False
5,17.31,4.0,3.91,0.34,47.03,0.21,555.0,177.0,False
6,26.0,45.0,2.57,0.82,15.27,2.0,215.0,24.0,False
7,35.0,21.0,2.63,0.5,9.61,1.01,425.0,778.0,False
8,84.0,154.0,2.41,1.67,26.83,2.0,10.0,4.0,False
9,100.5,179.0,2.31,1.67,78.33,2.0,9.0,10.0,False
10,185.33,193.0,1.42,3.0,18.33,2.0,17.0,6.0,False
11,173.5,201.0,1.88,2.75,5.0,0.67,17.0,5.0,False
12,164.0,232.5,1.68,2.5,16.75,2.0,29.0,2.0,False
13,170.67,254.5,1.25,2.0,77.83,0.67,73.0,5.0,False
14,82.14,265.5,2.82,0.86,6.64,2.0,685.0,90.0,False
15,226.5,268.5,1.47,3.0,0.25,2.0,91.0,6.0,False
16,151.1,62.0,1.74,1.4,10.8,0.67,452.0,224.0,False
17,73.41,8.0,3.5,0.88,81.71,0.31,85.0,92.0,False
18,22.69,15.0,3.41,0.81,105.25,0.73,271.0,15.0,False
19,26.9,21.0,3.29,0.76,29.48,1.03,562.0,98.0,False
20,3.0,2.0,0.0,2.0,39.0,1.0,1.0,1.0,False
21,14.0,29.0,0.99,4.5,54.0,1.0,205.0,37.0,False
22,7.75,93.0,0.66,1.75,14.5,57.0,588.0,5.0,False
23,7.25,93.5,3.07,0.75,291.31,0.0,350.0,100.0,False
24,14.25,60.0,1.86,3.0,159.0,0.39,69.0,5.0,False
25,26.27,86.0,2.64,1.0,228.4,85.0,605.0,210.0,False
26,47.2,87.83,1.54,3.0,34.4,110.0,52.0,33.0,False
27,33.25,71.0,2.35,2.0,5.88,0.5,0.0,175.0,False
28,13.27,71.0,1.68,1.18,1.45,36.0,248.0,0.0,False
29,15.0,91.5,0.59,1.75,4.5,116.0,1291.0,20.0,False
30,20.22,20.0,2.52,1.89,11.78,0.79,457.0,132.0,False
31,30.89,247.0,2.59,1.89,13.22,0.5,234.0,1.0,False
32,5.0,41.0,0.95,2.0,173.0,5.0,15.0,1.0,False
33,25.0,19.0,1.86,3.0,48.0,10.0,38.0,9.0,False
34,25.4,80.0,2.09,3.0,81.8,0.24,161.0,61.0,False
35,1.0,19.0,1.27,0.75,173.0,11.0,64.0,0.0,False
36,25.0,99.0,0.74,2.5,38.67,0.31,108.0,62.0,False
37,24.56,96.0,2.38,2.0,15.33,0.06,987.0,143.0,False
38,18.5,98.0,1.0,5.5,2.0,9.0,22.0,2.0,False
39,17.17,34.0,1.99,2.5,62.33,28.0,86.0,4.0,False
40,30.0,21.0,0.0,8.0,80.0,13.0,1.0,0.0,False
41,8.94,118.0,2.36,0.89,177.06,1.25,1442.0,52.0,False
42,22.11,79.0,1.65,1.89,15.89,59.0,733.0,1.0,False
43,1.0,2.0,0.0,1.0,23.0,0.0,13.0,11.0,False
44,37.18,366.4,3.3,0.82,27.23,0.5,3154.0,19.0,False
45,24.71,5.0,3.15,0.68,67.75,0.72,1062.0,377.0,False
46,0.5,1.6,0.63,0.5,2.0,1.06,1095.0,23.0,False
