,nuc,arexp,nd,ns,age,la,ld,target
0,0.35,19.0,10.0,1.0,0.0,57.0,166.0,True
1,5.0,38.0,4.0,1.0,0.6,389.0,44.0,True
2,1.25,44.0,3.0,1.0,0.75,49.0,43.0,True
3,3.7,60.0,10.0,1.0,0.05,14.0,12.0,True
4,1.14,105.0,2.0,1.0,3.71,17.0,14.0,True
5,6.67,65.0,2.0,1.0,0.33,6.0,3.0,True
6,9.33,159.0,2.0,1.0,3.33,838.0,34.0,True
7,7.8,62.0,6.0,1.0,8.93,72.0,66.0,True
8,7.5,116.0,2.0,1.0,5.0,0.0,5.0,False
9,11.67,122.0,3.0,1.0,3.0,21.0,170.0,True
10,3.4,276.0,3.0,1.0,1.6,16.0,9.0,True
11,5.0,149.0,2.0,1.0,0.0,75.0,109.0,True
12,8.75,135.0,2.0,1.0,0.75,71.0,10.0,True
13,9.0,137.0,2.0,1.0,0.25,45.0,12.0,True
14,0.75,62.0,3.0,1.0,1.5,65.0,20.0,True
15,2.0,203.0,2.0,1.0,31.22,56.0,13.0,True
16,3.0,145.0,2.0,1.0,0.0,27.0,0.0,True
17,1.0,162.0,1.0,1.0,53.0,0.0,282.0,True
18,9.5,184.0,2.0,1.0,0.0,0.0,80.0,True
19,4.0,259.0,4.0,1.0,3.0,16.0,15.0,True
20,3.0,45.0,4.0,1.0,3.0,142.0,6.0,True
21,4.0,94.0,1.0,1.0,18.0,37.0,19.0,True
22,3.5,98.0,2.0,1.0,6.0,136.0,28.0,True
23,5.33,188.0,3.0,1.0,0.33,91.0,89.0,True
24,8.29,403.0,5.0,1.0,11.71,0.0,294.0,False
25,1.57,341.0,3.0,1.0,26.5,36.0,50.0,True
26,11.0,306.0,2.0,1.0,0.0,82.0,38.0,True
27,0.89,91.0,10.0,1.0,0.78,478.0,776.0,True
28,1.0,28.0,1.0,1.0,28.0,161.0,52.0,True
29,3.5,179.0,2.0,1.0,0.0,2.0,7.0,True
30,10.4,401.0,3.0,1.0,1.2,16.0,11.0,True
31,2.65,226.0,8.0,1.0,1.41,102.0,78.0,True
32,6.92,227.0,18.0,1.0,0.88,312.0,101.0,True
33,1.0,323.0,1.0,1.0,82.0,0.0,65.0,True
34,15.88,437.0,4.0,1.0,2.88,96.0,85.0,True
35,12.0,82.0,3.0,1.0,4.75,6.0,5.0,True
36,10.88,449.0,2.0,1.0,4.12,32.0,27.0,True
37,8.16,223.0,4.0,1.0,0.0,58.0,64.0,True
38,5.0,131.0,4.0,1.0,0.0,6.0,7.0,True
39,5.23,279.0,5.0,1.0,0.0,196.0,84.0,True
40,26.0,488.0,3.0,1.0,0.0,2.0,8.0,True
41,6.43,485.0,4.0,1.0,4.64,125.0,23.0,True
42,3.57,385.0,1.0,1.0,1.0,497.0,354.0,True
43,1.4,324.0,3.0,1.0,0.2,166.0,110.0,True
44,6.67,225.0,5.0,1.0,4.11,833.0,77.0,True
45,4.0,240.0,1.0,1.0,1.71,231.0,81.0,True
46,4.33,345.0,3.0,1.0,0.0,36.0,9.0,True
47,57.5,403.0,2.0,1.0,4.0,9.0,9.0,True
48,5.75,241.0,3.0,1.0,23.0,0.0,149.0,False
49,4.0,358.0,4.0,1.0,2.5,60.0,12.0,True
50,5.0,219.0,1.0,1.0,13.0,0.0,42.0,False
51,15.0,381.0,1.0,1.0,21.0,0.0,13.0,False
52,1.5,260.0,2.0,1.0,0.0,134.0,24.0,True
53,3.5,132.0,5.0,1.0,0.62,19.0,19.0,True
54,8.0,134.0,1.0,1.0,37.0,0.0,1.0,False
55,1.0,461.0,1.0,1.0,164.0,2.0,1.0,True
56,1.0,424.0,1.0,1.0,166.0,2.0,0.0,True
57,51.0,656.0,1.0,1.0,34.0,13.0,0.0,True
58,3.2,212.0,3.0,1.0,21.0,49.0,36.0,True
59,7.75,695.0,3.0,1.0,0.0,107.0,5.0,True
60,7.0,517.0,4.0,1.0,34.2,0.0,308.0,False
61,3.0,493.0,1.0,1.0,148.5,63.0,0.0,True
62,10.5,473.0,2.0,1.0,18.5,0.0,2.0,False
63,30.5,488.0,2.0,1.0,5.0,24.0,0.0,True
64,18.0,627.0,1.0,1.0,32.0,51.0,4.0,True
65,7.0,539.0,2.0,1.0,15.75,0.0,280.0,False
66,5.0,0.0,1.0,1.0,43.0,2.0,1.0,False
67,30.6,557.0,5.0,1.0,5.8,25.0,31.0,True
68,20.4,558.0,3.0,1.0,41.6,25.0,31.0,True
69,9.86,652.0,8.0,1.0,79.05,985.0,273.0,True
70,20.67,84.0,2.0,1.0,12.67,49.0,165.0,True
71,6.0,796.0,1.0,1.0,30.0,122.0,4.0,True
72,16.0,606.0,1.0,1.0,34.0,1.0,1.0,True
73,17.33,108.0,7.0,1.0,0.0,11.0,11.0,True
74,20.5,354.0,2.0,1.0,0.0,2.0,41.0,True
75,7.0,374.0,1.0,1.0,17.0,0.0,5.0,False
76,0.5,759.0,2.0,1.0,123.5,3.0,5.0,True
77,16.67,774.0,3.0,1.0,40.33,1.0,12.0,True
78,37.33,284.0,2.0,1.0,1.33,106.0,42.0,True
79,0.12,633.0,3.0,1.0,0.12,638.0,613.0,True
80,2.69,903.0,4.0,1.0,18.19,16.0,16.0,True
81,25.79,945.0,18.0,1.0,0.0,104.0,104.0,True
82,6.29,1062.0,19.0,1.0,84.71,64.0,48.0,True
83,24.11,620.0,9.0,1.0,0.0,127.0,127.0,True
84,19.38,120.0,6.0,1.0,1.25,281.0,112.0,True
