,nuc,arexp,nd,ns,age,la,ld,target
0,1.32,2.0,7.0,1.0,1.36,93.0,93.0,True
1,5.0,1.0,1.0,1.0,0.0,19.0,15.0,True
2,1.0,0.0,1.0,1.0,6.0,9.0,1.0,True
3,5.0,33.0,2.0,1.0,0.0,6.0,6.0,True
4,1.6,45.0,9.0,1.0,0.4,70.0,85.0,True
5,3.58,33.0,2.0,1.0,0.75,29.0,33.0,True
6,2.5,62.0,6.0,1.0,0.83,7.0,52.0,True
7,1.0,43.0,2.0,1.0,8.0,36.0,10.0,True
8,3.5,95.0,2.0,1.0,0.0,11.0,1.0,True
9,4.0,73.0,1.0,1.0,9.0,1.0,1.0,True
10,8.18,77.0,3.0,1.0,4.73,109.0,23.0,True
11,11.0,147.0,2.0,1.0,0.0,2.0,2.0,True
12,19.0,90.0,1.0,1.0,0.0,0.0,1.0,False
13,12.0,92.0,1.0,1.0,1.0,1.0,1.0,True
14,7.86,11.0,4.0,1.0,5.0,62.0,48.0,True
15,7.09,118.0,8.0,1.0,9.0,66.0,59.0,True
16,7.5,116.0,2.0,1.0,5.0,0.0,5.0,False
17,1.5,109.0,2.0,1.0,11.5,26.0,24.0,True
18,0.0,207.0,1.0,1.0,0.0,53.0,47.0,True
19,6.0,144.0,1.0,1.0,12.0,12.0,6.0,True
20,2.29,231.0,6.0,1.0,0.71,481.0,951.0,True
21,15.0,105.0,1.0,1.0,18.0,1.0,1.0,True
22,41.0,251.0,1.0,1.0,0.0,163.0,24.0,True
23,6.5,117.0,3.0,1.0,1.17,48.0,4.0,True
24,3.0,271.0,4.0,1.0,0.25,20.0,53.0,True
25,17.0,171.0,1.0,1.0,21.0,1.0,1.0,True
26,0.0,59.0,1.0,1.0,0.0,15.0,2.0,True
27,4.0,148.0,2.0,1.0,0.0,17.0,155.0,True
28,1.0,152.0,1.0,1.0,0.0,21.0,17.0,True
29,3.0,2.0,1.0,1.0,4.0,1.0,1.0,True
30,4.0,0.0,1.0,1.0,7.0,2.0,6.0,False
31,4.0,244.0,1.0,1.0,13.0,1.0,1.0,True
32,4.0,40.0,2.0,1.0,0.0,3.0,5.0,True
33,8.29,403.0,5.0,1.0,11.71,0.0,294.0,False
34,12.57,297.0,2.0,1.0,0.0,35.0,42.0,True
35,23.0,1.0,1.0,1.0,6.0,1.0,1.0,False
36,0.89,91.0,10.0,1.0,0.78,478.0,776.0,True
37,2.0,319.0,2.0,1.0,1.5,62.0,38.0,True
38,6.92,227.0,18.0,1.0,0.88,312.0,101.0,True
39,0.87,104.0,16.0,1.0,0.0,283.0,382.0,True
40,3.5,136.0,4.0,1.0,0.9,236.0,159.0,True
41,9.67,439.0,2.0,1.0,0.0,10.0,29.0,True
42,9.0,288.0,2.0,1.0,0.0,9.0,5.0,True
43,9.0,296.0,1.0,1.0,10.0,3.0,0.0,True
44,13.0,199.0,1.0,1.0,4.0,2.0,26.0,True
45,10.17,332.0,5.0,1.0,25.0,134.0,107.0,True
46,4.5,439.0,2.0,1.0,0.0,69.0,27.0,True
47,6.49,442.0,7.0,1.0,0.77,49.0,42.0,True
48,13.75,339.0,4.0,1.0,4.0,8.0,14.0,True
49,10.0,250.0,1.0,1.0,7.0,0.0,8.0,False
50,4.33,345.0,3.0,1.0,0.0,36.0,9.0,True
51,8.14,350.0,7.0,1.0,2.71,43.0,32.0,True
52,23.0,133.0,4.0,1.0,0.0,15.0,18.0,True
53,37.25,199.0,4.0,1.0,10.25,3.0,18.0,True
54,5.75,241.0,3.0,1.0,23.0,0.0,149.0,False
55,8.3,497.0,4.0,1.0,4.1,13.0,46.0,True
56,8.0,212.0,1.0,1.0,1.5,37.0,16.0,True
57,12.5,150.0,2.0,1.0,0.5,4.0,14.0,True
58,5.0,219.0,1.0,1.0,13.0,0.0,42.0,False
59,15.0,381.0,1.0,1.0,21.0,0.0,13.0,False
60,22.0,548.0,3.0,1.0,9.0,15.0,1.0,True
61,3.33,428.0,2.0,1.0,20.33,65.0,11.0,True
62,8.4,559.0,3.0,1.0,6.0,32.0,2.0,True
63,8.0,134.0,1.0,1.0,37.0,0.0,1.0,False
64,7.67,441.0,1.0,1.0,40.0,25.0,16.0,True
65,7.0,517.0,4.0,1.0,34.2,0.0,308.0,False
66,10.5,473.0,2.0,1.0,18.5,0.0,2.0,False
67,7.0,539.0,2.0,1.0,15.75,0.0,280.0,False
68,5.0,0.0,1.0,1.0,43.0,2.0,1.0,False
69,27.0,23.0,3.0,1.0,4.67,8.0,34.0,True
70,14.83,8.0,4.0,1.0,8.67,87.0,0.0,True
71,32.5,783.0,4.0,1.0,4.0,379.0,132.0,True
72,8.3,662.0,13.0,1.0,63.48,876.0,66.0,True
73,18.2,788.0,3.0,1.0,1.0,119.0,73.0,True
74,0.0,10.0,1.0,1.0,0.0,385.0,0.0,True
75,3.62,615.0,3.0,1.0,18.75,0.0,429.0,True
76,15.33,106.0,7.0,1.0,36.67,33.0,0.0,True
77,12.67,729.0,3.0,1.0,27.0,5.0,2.0,True
78,15.86,35.0,4.0,1.0,12.57,66.0,287.0,True
79,11.0,39.0,1.0,1.0,0.0,0.0,7.0,False
