,nuc,arexp,nd,ns,age,la,ld,target
0,2.0,6.0,2.0,2.0,4.5,22.0,6.0,True
1,0.0,27.0,1.0,1.0,0.0,40.0,64.0,True
2,3.0,29.0,2.0,1.0,0.0,17.0,3.0,True
3,1.0,47.0,1.0,1.0,1.0,25.0,22.0,True
4,6.88,16.0,2.0,1.0,0.0,32.0,72.0,True
5,1.6,45.0,9.0,1.0,0.4,70.0,85.0,True
6,7.33,42.0,2.0,1.0,2.0,33.0,17.0,True
7,4.9,35.0,9.0,3.0,0.4,96.0,133.0,True
8,4.5,65.0,2.0,1.0,0.0,0.0,2.0,True
9,4.45,58.0,4.0,1.0,2.45,88.0,27.0,True
10,6.0,36.0,1.0,1.0,0.0,0.0,3.0,False
11,6.0,86.0,1.0,1.0,1.0,0.0,1.0,False
12,7.0,81.0,1.0,1.0,3.0,12.0,7.0,True
13,18.0,108.0,1.0,1.0,5.0,1.0,1.0,True
14,7.5,116.0,2.0,1.0,5.0,0.0,5.0,False
15,1.5,108.0,6.0,1.0,11.67,23.0,55.0,True
16,5.25,16.0,3.0,1.0,9.0,20.0,11.0,True
17,2.5,139.0,2.0,2.0,14.5,18.0,0.0,True
18,6.0,129.0,1.0,1.0,33.0,3.0,2.0,True
19,0.79,4.0,7.0,1.0,0.0,72.0,39.0,True
20,6.0,144.0,1.0,1.0,12.0,12.0,6.0,True
21,3.0,146.0,1.0,1.0,1.0,2.0,2.0,True
22,1.0,97.0,1.0,1.0,6.0,4.0,2.0,True
23,41.0,251.0,1.0,1.0,0.0,163.0,24.0,True
24,0.0,119.0,1.0,1.0,0.0,1.0,1.0,True
25,7.0,123.0,2.0,1.0,0.0,40.0,11.0,True
26,3.67,139.0,3.0,1.0,0.0,29.0,1.0,True
27,6.0,175.0,1.0,1.0,0.0,0.0,4.0,False
28,3.0,143.0,2.0,1.0,0.33,58.0,41.0,True
29,4.0,188.0,2.0,1.0,3.0,2.0,4.0,True
30,7.0,50.0,1.0,1.0,0.0,0.0,5.0,False
31,2.5,206.0,1.0,1.0,27.0,36.0,1.0,True
32,4.0,0.0,1.0,1.0,7.0,2.0,6.0,False
33,0.0,1.0,1.0,1.0,0.0,0.0,7.0,False
34,0.0,169.0,1.0,1.0,0.0,270.0,0.0,True
35,11.5,153.0,2.0,1.0,0.0,2.0,1.0,True
36,2.36,17.0,8.0,1.0,1.64,39.0,18.0,True
37,2.12,185.0,6.0,1.0,2.92,146.0,81.0,True
38,5.75,168.0,4.0,1.0,2.25,153.0,15.0,True
39,2.83,209.0,6.0,1.0,1.33,181.0,31.0,True
40,5.0,219.0,2.0,1.0,6.5,6.0,0.0,True
41,8.29,403.0,5.0,1.0,11.71,0.0,294.0,False
42,2.67,261.0,3.0,1.0,9.0,9.0,2.0,True
43,0.5,82.0,1.0,1.0,0.0,80.0,1.0,True
44,1.0,83.0,2.0,1.0,0.0,45.0,32.0,True
45,10.14,300.0,6.0,1.0,6.86,12.0,71.0,True
46,23.0,1.0,1.0,1.0,6.0,1.0,1.0,False
47,2.75,354.0,2.0,1.0,2.0,33.0,14.0,True
48,13.0,399.0,1.0,1.0,5.0,40.0,24.0,True
49,9.33,416.0,5.0,1.0,3.33,36.0,8.0,True
50,6.25,437.0,6.0,1.0,4.25,405.0,137.0,True
51,19.6,441.0,4.0,1.0,0.0,17.0,9.0,True
52,6.0,340.0,1.0,1.0,4.0,14.0,4.0,True
53,10.88,449.0,2.0,1.0,4.12,32.0,27.0,True
54,1.4,473.0,3.0,1.0,0.0,490.0,217.0,True
55,7.8,155.0,3.0,1.0,9.2,7.0,7.0,True
56,9.33,147.0,3.0,1.0,0.0,10.0,30.0,True
57,12.0,260.0,1.0,1.0,0.0,10.0,1.0,True
58,9.2,189.0,3.0,1.0,17.2,72.0,21.0,True
59,12.5,328.0,2.0,1.0,6.5,10.0,0.0,True
60,4.75,114.0,5.0,2.0,38.62,25.0,54.0,True
61,7.25,452.0,4.0,1.0,0.12,143.0,64.0,True
62,10.0,250.0,1.0,1.0,7.0,0.0,8.0,False
63,5.75,241.0,3.0,1.0,23.0,0.0,149.0,False
64,18.8,506.0,3.0,1.0,11.6,96.0,3.0,True
65,3.88,510.0,13.0,2.0,7.23,60.0,50.0,True
66,5.0,219.0,1.0,1.0,13.0,0.0,42.0,False
67,1.5,390.0,2.0,1.0,6.0,13.0,0.0,True
68,4.38,573.0,3.0,1.0,41.0,111.0,26.0,True
69,1.0,118.0,1.0,1.0,23.0,59.0,4.0,True
70,25.75,579.0,4.0,1.0,25.25,17.0,15.0,True
71,6.33,415.0,2.0,1.0,18.33,16.0,3.0,True
72,8.0,134.0,1.0,1.0,37.0,0.0,1.0,False
73,3.11,195.0,3.0,1.0,19.11,885.0,518.0,True
74,7.0,517.0,4.0,1.0,34.2,0.0,308.0,False
75,10.5,473.0,2.0,1.0,18.5,0.0,2.0,False
76,32.5,331.0,5.0,2.0,4.67,49.0,40.0,True
77,5.0,0.0,1.0,1.0,43.0,2.0,1.0,False
78,6.64,484.0,6.0,1.0,47.73,57.0,77.0,True
79,10.5,778.0,3.0,1.0,7.62,253.0,94.0,True
80,31.5,501.0,2.0,2.0,6.0,0.0,7.0,False
81,11.25,15.0,2.0,1.0,0.25,92.0,52.0,True
82,6.0,796.0,1.0,1.0,30.0,122.0,4.0,True
