,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,1.5,0.0,5.0,4.0,0.67,0.0,27.0,21.0,1
1,0.0,20.0,1.0,1.0,0.0,2.0,0.0,5.0,0
2,0.0,2.0,2.0,1.0,0.0,0.0,268.0,0.0,1
3,3.0,9.0,1.0,1.0,1.0,4.0,4.0,4.0,1
4,3.0,52.0,1.0,1.0,5.0,19.0,3.0,0.0,1
5,1.07,52.0,2.0,1.0,0.64,37.0,258.0,27.0,1
6,4.0,116.0,1.0,1.0,0.0,34.0,4.0,1.0,1
7,2.0,13.0,1.0,1.0,0.0,8.0,1.0,1.0,1
8,1.0,60.0,1.0,1.0,6.0,43.0,48.0,14.0,1
9,1.0,71.0,1.0,1.0,7.0,2.0,320.0,47.0,1
10,2.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1
11,1.0,19.0,1.0,1.0,10.0,13.0,1.0,1.0,1
12,4.0,151.0,1.0,1.0,5.0,62.0,12.0,6.0,1
13,6.5,4.0,2.0,2.0,12.0,0.44,39.0,25.0,1
14,4.0,166.0,1.0,1.0,16.0,72.0,2.0,0.0,1
15,6.0,143.0,1.0,1.0,8.0,91.0,21.0,14.0,1
16,11.0,165.0,1.0,1.0,5.0,110.0,4.0,1.0,1
17,7.0,193.0,1.0,1.0,43.0,121.0,13.0,1.0,1
18,0.5,211.0,2.0,1.0,0.5,129.0,150.0,2.0,1
19,3.71,220.0,3.0,1.0,0.0,138.0,232.0,4.0,1
20,0.25,72.0,1.0,1.0,16.75,62.0,152.0,6.0,1
21,8.1,73.0,3.0,1.0,2.1,63.0,40.0,42.0,1
22,5.0,236.0,1.0,1.0,0.0,150.0,32.0,13.0,1
23,2.0,286.0,1.0,1.0,57.0,131.0,11.0,2.0,1
24,6.0,275.0,1.0,1.0,0.67,180.0,37.0,25.0,1
25,4.2,295.0,1.0,1.0,5.2,191.0,62.0,55.0,1
26,4.0,59.0,2.0,2.0,40.0,0.06,3.0,1.0,1
27,1.33,61.0,2.0,2.0,4.67,0.06,109.0,12.0,1
28,3.0,349.0,2.0,1.0,42.5,175.0,46.0,29.0,1
29,7.59,376.0,9.0,1.0,13.7,186.0,250.0,86.0,1
30,16.6,106.0,3.0,1.0,10.8,95.0,45.0,33.0,1
31,11.0,109.0,1.0,1.0,13.0,98.0,4.0,4.0,1
32,2.0,398.0,1.0,1.0,24.0,198.0,12.0,3.0,1
33,16.0,120.0,1.0,1.0,9.0,107.0,1.0,1.0,1
34,9.0,367.0,1.0,1.0,0.0,6.0,3.0,0.0,1
35,2.0,382.0,1.0,1.0,81.0,249.0,2.0,1.0,1
36,13.0,455.0,1.0,1.0,58.0,236.0,7.0,3.0,1
37,5.0,82.0,1.0,1.0,0.0,10.0,14.0,5.0,1
38,0.0,475.0,3.0,1.0,0.0,1.0,238.0,0.0,1
39,0.0,97.0,2.0,1.0,0.0,24.0,345.0,0.0,1
40,13.0,492.0,1.0,1.0,9.0,23.0,16.0,16.0,1
41,0.0,524.0,2.0,1.0,0.0,0.0,248.0,0.0,1
42,7.0,126.0,1.0,1.0,0.0,48.0,1.0,1.0,1
43,0.0,563.0,1.0,1.0,0.0,302.0,542.0,0.0,1
44,38.0,572.0,1.0,1.0,0.0,310.0,0.0,2.0,1
45,8.0,531.0,1.0,1.0,0.0,349.0,11.0,0.0,1
