,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1
1,0.0,20.0,1.0,1.0,0.0,2.0,0.0,5.0,0
2,0.09,81.0,4.0,1.0,0.34,2.0,162.0,121.0,1
3,2.5,57.0,2.0,1.0,0.0,41.0,8.0,3.0,1
4,0.67,66.0,3.0,1.0,4.0,48.0,112.0,2.0,1
5,7.5,113.0,2.0,1.0,0.5,68.0,12.0,1.0,1
6,6.0,143.0,1.0,1.0,0.0,56.0,4.0,0.0,1
7,3.0,145.0,2.0,1.0,8.5,58.0,2.0,2.0,1
8,7.0,2.0,1.0,1.0,0.0,1.0,7.0,2.0,1
9,0.9,149.0,2.0,1.0,0.0,60.0,121.0,130.0,1
10,1.43,28.0,3.0,1.0,3.14,20.0,367.0,78.0,1
11,6.0,35.0,3.0,1.0,5.33,24.0,17.0,7.0,1
12,3.67,39.0,2.0,1.0,14.0,32.0,33.0,1.0,1
13,1.56,137.0,3.0,1.0,10.0,85.0,484.0,180.0,1
14,5.25,230.0,5.0,1.0,8.0,107.0,122.0,28.0,1
15,2.0,273.0,1.0,1.0,33.5,123.0,54.0,15.0,1
16,5.0,236.0,1.0,1.0,0.0,150.0,32.0,13.0,1
17,0.0,244.0,1.0,1.0,0.0,157.0,171.0,0.0,1
18,2.0,45.0,1.0,1.0,0.0,3.0,10.0,1.0,1
19,16.0,76.0,1.0,1.0,0.0,66.0,119.0,135.0,1
20,6.0,306.0,2.0,1.0,11.0,16.0,14.0,9.0,1
21,2.0,311.0,1.0,1.0,15.0,204.0,1.0,2.0,1
22,2.0,312.0,1.0,1.0,75.0,151.0,34.0,7.0,1
23,5.5,323.0,1.0,1.0,23.0,11.0,65.0,0.0,1
24,1.25,56.0,3.0,2.0,2.5,0.54,13.0,1.0,1
25,5.0,325.0,1.0,1.0,3.0,158.0,1.0,1.0,1
26,5.83,333.0,3.0,1.0,8.0,222.0,322.0,18.0,1
27,1.0,337.0,1.0,1.0,0.0,225.0,116.0,31.0,1
28,7.59,376.0,9.0,1.0,13.7,186.0,250.0,86.0,1
29,18.0,89.0,1.0,1.0,7.0,78.0,1.0,1.0,1
30,6.5,391.0,2.0,1.0,3.5,194.0,11.0,14.0,1
31,2.0,98.0,1.0,1.0,16.0,87.0,3.0,3.0,1
32,6.5,399.0,2.0,1.0,56.5,199.0,4.0,5.0,1
33,3.8,112.0,1.0,1.0,69.8,101.0,204.0,104.0,1
34,5.67,365.0,1.0,1.0,30.33,5.0,102.0,72.0,1
35,1.33,397.0,1.0,1.0,86.67,259.0,46.0,13.0,1
36,1.5,454.0,2.0,1.0,81.5,235.0,69.0,1.0,1
37,2.0,407.0,1.0,1.0,2.0,263.0,3.0,1.0,1
38,1.9,456.0,2.0,1.0,30.5,237.0,202.0,78.0,1
39,4.0,76.0,1.0,1.0,0.0,4.0,18.0,0.0,1
40,4.0,81.0,1.0,1.0,0.0,9.0,1.0,0.0,1
41,1.0,439.0,1.0,1.0,162.0,283.0,3.0,1.0,1
42,7.0,8.0,1.0,1.0,57.67,2.0,63.0,42.0,1
43,10.0,507.0,1.0,1.0,18.0,271.0,13.0,1.0,1
44,1.0,462.0,1.0,1.0,131.0,1.0,1.0,0.0,1
45,7.0,126.0,1.0,1.0,0.0,48.0,1.0,1.0,1
46,5.0,516.0,1.0,1.0,2.0,334.0,5.0,1.0,1
47,43.0,519.0,1.0,1.0,0.0,337.0,15.0,16.0,1
48,5.0,566.0,1.0,1.0,108.0,305.0,1.0,4.0,1
49,15.88,529.0,3.0,1.0,34.5,347.0,159.0,91.0,1
50,4.75,144.0,3.0,1.0,9.75,129.0,58.0,1.0,1
51,3.5,145.0,2.0,1.0,10.0,130.0,172.0,47.0,1
52,0.0,591.0,4.0,1.0,0.0,0.0,0.0,263.0,0
53,2.0,606.0,1.0,1.0,3.0,335.0,133.0,11.0,1
54,20.0,618.0,2.0,1.0,4.67,342.0,59.0,8.0,1
55,30.0,610.0,1.0,1.0,25.0,396.0,28.0,26.0,1
56,26.0,639.0,1.0,1.0,1.0,355.0,7.0,4.0,1
57,3.0,654.0,1.0,1.0,83.0,365.0,20.0,3.0,1
58,32.0,631.0,1.0,1.0,13.0,410.0,0.0,3.0,1
59,1.0,185.0,1.0,1.0,36.0,0.0,6.0,6.0,1
60,26.33,639.0,2.0,1.0,1.67,414.0,175.0,0.0,1
61,34.0,198.0,1.0,1.0,0.0,175.0,17.0,7.0,1
62,4.0,722.0,1.0,1.0,0.0,410.0,1.0,0.0,1
63,9.0,213.0,1.0,1.0,8.0,190.0,9.0,1.0,1
64,3.0,39.0,1.0,1.0,62.5,20.0,81.0,12.0,1
65,5.33,17.0,1.0,1.0,16.67,5.0,159.0,52.0,1
66,9.0,241.0,1.0,1.0,34.0,218.0,25.0,2.0,1
67,18.0,244.0,1.0,1.0,0.0,221.0,483.0,567.0,1
68,5.0,267.0,1.0,1.0,67.0,244.0,2.0,1.0,1
69,9.5,289.0,1.0,1.0,0.0,265.0,64.0,71.0,1
70,44.5,291.0,1.0,1.0,10.0,267.0,2.0,0.0,1
71,11.5,324.0,1.0,1.0,7.0,299.0,89.0,32.0,1
72,4.0,326.0,1.0,1.0,1.0,301.0,17.0,13.0,1
73,1.0,354.0,2.0,1.0,59.0,1.0,17.0,11.0,1
74,10.0,711.0,1.0,1.0,0.0,19.0,1315.0,0.0,1
75,2.67,724.0,4.0,1.0,67.33,32.0,101.0,9.0,1
76,20.71,774.0,5.0,1.0,1.57,453.0,260.0,67.0,1
77,4.0,788.0,1.0,1.0,90.0,465.0,9.0,1.0,1
78,12.0,789.0,1.0,1.0,86.0,466.0,20.0,8.0,1
79,1.0,797.0,2.0,1.0,29.0,43.0,18.0,1.0,1
80,38.0,410.0,1.0,1.0,32.0,374.0,2.0,2.0,1
81,36.0,417.0,1.0,1.0,96.0,381.0,10.0,10.0,1
82,14.71,428.0,5.0,1.0,159.29,392.0,40.0,1.0,1
83,23.88,429.0,5.0,1.0,110.25,393.0,253.0,184.0,1
84,18.0,444.0,2.0,1.0,143.0,407.0,37.0,48.0,1
85,39.0,449.0,2.0,1.0,4.0,412.0,269.0,224.0,1
86,5.5,461.0,3.0,1.0,1.0,1.0,11.0,6.0,1
87,22.0,520.0,1.0,1.0,6.0,475.0,0.0,7.0,1
88,4.0,585.0,1.0,1.0,93.0,540.0,1.0,1.0,1
89,19.62,596.0,5.0,1.0,87.75,551.0,118.0,10.0,1
90,7.0,598.0,1.0,1.0,168.0,553.0,4.0,4.0,1
91,18.5,638.0,1.0,1.0,35.75,589.0,177.0,16.0,1
92,54.0,181.0,1.0,1.0,0.0,65.0,2.0,5.0,1
93,36.8,1054.0,5.0,2.0,131.0,0.52,109.0,12.0,1
94,8.0,14.0,1.0,1.0,390.0,12.0,1.0,1.0,1
95,8.5,29.0,2.0,1.0,185.0,24.0,11.0,9.0,1
96,11.67,34.0,2.0,1.0,38.0,29.0,56.0,7.0,1
97,18.83,38.0,5.0,1.0,37.0,33.0,464.0,5.0,1
98,32.0,13.0,1.0,1.0,144.0,3.0,8.0,0.0,1
99,10.0,56.0,1.0,1.0,78.5,49.0,69.0,0.0,1
100,7.0,59.0,1.0,1.0,5.5,52.0,7.0,4.0,1
101,1.0,77.0,1.0,1.0,42.0,68.0,72.0,37.0,1
102,34.5,80.0,2.0,1.0,104.5,70.0,260.0,4.0,1
103,26.0,11.0,2.0,1.0,349.5,8.0,19.0,34.0,1
104,0.0,41.0,1.0,1.0,0.0,23.0,165.0,0.0,1
105,0.0,101.0,1.0,1.0,0.0,90.0,1.0,0.0,1
106,2.5,1117.0,4.0,2.0,37.5,0.52,69.0,46.0,1
107,3.0,102.0,1.0,1.0,0.0,1.0,6.0,0.0,1
108,14.0,55.0,1.0,1.0,118.0,35.0,1.0,2.0,1
109,6.0,183.0,1.0,1.0,0.0,164.0,19.0,22.0,1
110,7.0,208.0,2.0,1.0,352.0,185.0,44.0,27.0,1
111,48.67,213.0,4.0,1.0,118.33,190.0,193.0,95.0,1
112,10.5,232.0,1.0,1.0,387.0,209.0,2.0,2.0,1
113,1.0,242.0,1.0,1.0,56.0,217.0,33.0,0.0,1
114,41.0,255.0,2.0,2.0,55.33,0.94,9.0,3.0,1
115,0.0,272.0,1.0,1.0,0.0,240.0,49.0,0.0,1
116,8.5,171.0,4.0,2.0,25.5,0.57,143.0,2.0,1
117,32.0,198.0,1.0,1.0,2.0,118.0,3.0,1.0,1
118,13.75,224.0,3.0,1.0,311.5,137.0,52.0,11.0,1
119,1.0,320.0,1.0,1.0,0.0,279.0,81.0,5.0,1
120,24.67,322.0,6.0,1.0,132.67,281.0,162.0,23.0,1
121,1.5,4.0,1.0,1.0,169.5,3.0,114.0,98.0,1
122,64.0,337.0,3.0,1.0,11.67,295.0,208.0,1.0,1
123,5.0,343.0,1.0,1.0,8.0,300.0,3.0,1.0,1
124,2.0,349.0,1.0,1.0,181.0,305.0,11.0,2.0,1
125,20.0,271.0,1.0,1.0,2.0,173.0,1.0,1.0,1
126,0.0,315.0,1.0,1.0,0.0,6.0,6.0,1.0,1
127,9.0,396.0,2.0,1.0,93.67,345.0,106.0,0.0,1
