,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,7.0,1
1,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1
2,1.0,0.0,1.0,1.0,3.0,0.0,13.0,2.0,1
3,0.55,1.0,1.0,1.0,2.18,0.0,331.0,78.0,1
4,0.0,33.0,1.0,1.0,0.0,25.0,104.0,0.0,1
5,0.0,20.0,1.0,1.0,0.0,2.0,0.0,5.0,0
6,1.0,44.0,3.0,1.0,0.0,30.0,84.0,23.0,1
7,1.33,104.0,2.0,1.0,0.67,26.0,9.0,5.0,1
8,1.0,120.0,1.0,1.0,4.0,38.0,3.0,34.0,1
9,1.33,64.0,2.0,1.0,2.0,46.0,93.0,66.0,1
10,1.36,136.0,5.0,1.0,3.82,49.0,80.0,0.0,1
11,1.0,18.0,1.0,1.0,8.0,12.0,2.0,1.0,1
12,1.67,115.0,1.0,1.0,4.67,69.0,32.0,11.0,1
13,1.43,28.0,3.0,1.0,3.14,20.0,367.0,78.0,1
14,1.88,5.0,5.0,1.0,0.38,4.0,91.0,75.0,1
15,7.0,29.0,1.0,1.0,5.0,24.0,6.0,4.0,1
16,1.0,32.0,1.0,1.0,41.0,0.0,20.0,1.0,1
17,9.0,41.0,1.0,1.0,0.0,34.0,2.0,1.0,1
18,0.08,196.0,2.0,8.0,3.62,0.39,2436.0,2.0,1
19,12.0,209.0,1.0,1.0,1.0,96.0,21.0,28.0,1
20,0.0,213.0,1.0,1.0,0.0,5.0,140.0,0.0,1
21,3.46,62.0,4.0,1.0,17.85,54.0,630.0,74.0,1
22,6.33,64.0,3.0,1.0,5.0,56.0,3.0,4.0,1
23,7.0,228.0,1.0,1.0,2.0,9.0,1.0,1.0,1
24,4.0,274.0,1.0,1.0,0.0,124.0,7.0,3.0,1
25,2.0,286.0,1.0,1.0,57.0,131.0,11.0,2.0,1
26,7.5,288.0,2.0,1.0,2.5,133.0,3.0,2.0,1
27,1.0,246.0,1.0,1.0,69.0,12.0,2.0,1.0,1
28,2.0,79.0,1.0,1.0,3.0,69.0,4.0,0.0,1
29,15.0,300.0,1.0,1.0,3.0,194.0,6.0,3.0,1
30,4.29,308.0,3.0,1.0,0.57,202.0,532.0,154.0,1
31,9.11,380.0,6.0,4.0,12.56,0.25,13.0,24.0,1
32,4.0,91.0,1.0,1.0,20.0,80.0,88.0,18.0,1
33,10.33,417.0,1.0,1.0,18.33,211.0,24.0,1.0,1
34,7.5,64.0,1.0,1.0,5.0,0.0,28.0,3.0,1
35,9.0,128.0,1.0,1.0,6.0,114.0,29.0,3.0,1
36,10.8,426.0,4.0,1.0,14.2,217.0,213.0,37.0,1
37,1.5,454.0,2.0,1.0,81.5,235.0,69.0,1.0,1
38,1.0,73.0,1.0,1.0,0.0,1.0,0.0,4.0,1
39,6.0,461.0,1.0,1.0,109.0,242.0,3.0,3.0,1
40,7.0,8.0,1.0,1.0,57.67,2.0,63.0,42.0,1
41,6.07,456.0,5.0,1.0,65.79,295.0,296.0,35.0,1
42,0.0,102.0,1.0,1.0,0.0,27.0,2.0,1.0,1
43,6.5,488.0,1.0,1.0,41.0,258.0,9.0,19.0,1
44,1.0,113.0,1.0,1.0,0.5,38.0,32.0,0.0,1
45,2.5,504.0,2.0,1.0,11.0,268.0,44.0,26.0,1
46,5.75,505.0,3.0,1.0,92.25,269.0,126.0,13.0,1
47,7.0,469.0,1.0,1.0,77.0,301.0,3.0,0.0,1
48,10.0,539.0,1.0,1.0,3.0,351.0,8.0,0.0,1
49,0.0,591.0,4.0,1.0,0.0,0.0,0.0,263.0,0
50,20.0,618.0,2.0,1.0,4.67,342.0,59.0,8.0,1
51,2.33,624.0,2.0,2.0,17.33,0.52,4.0,67.0,1
52,14.5,7.0,2.0,1.0,23.0,1.0,59.0,5.0,1
