,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,34.25,149.0,0.38,2.0,86.62,1.97,37.0,145.0,1
1,44.17,115.0,0.5,2.0,95.83,1.25,61.0,233.0,1
2,31.67,151.0,0.42,3.0,93.58,1.25,389.0,31.0,1
3,115.0,450.0,1.0,2.0,61.8,1.97,218.0,303.0,1
4,75.88,2.0,0.75,2.0,61.25,1.0,381.0,203.0,1
5,9.63,63.0,0.37,1.0,105.47,57.0,26.0,7.0,1
6,3.67,2.0,0.67,1.0,89.0,1.0,141.0,61.0,1
7,0.67,71.0,0.67,2.0,88.67,67.0,349.0,302.0,1
8,4.2,21.0,1.0,2.0,81.8,18.0,271.0,11.0,1
9,7.75,5.0,2.0,1.0,71.0,4.0,184.0,25.0,0
10,1.33,295.0,0.67,1.0,83.67,0.0,290.0,14.0,1
11,1.91,368.0,0.36,1.0,75.45,40.0,182.0,88.0,1
12,3.5,65.0,1.5,1.0,109.0,23.0,53.0,13.0,1
13,16.0,73.0,2.5,2.0,95.0,65.0,122.0,94.0,0
14,17.5,45.0,1.5,3.0,58.75,32.0,374.0,290.0,1
15,14.11,46.0,1.56,3.0,90.11,33.0,167.0,110.0,1
16,14.85,38.0,1.31,2.0,75.54,0.06,226.0,233.0,0
17,4.67,326.0,1.67,2.0,114.67,19.0,104.0,5.0,1
18,3.0,43.0,1.0,1.0,169.0,31.0,0.0,404.0,1
19,4.8,13.0,0.8,2.0,63.2,3.0,390.0,50.0,1
20,5.17,213.0,1.17,1.0,90.67,110.0,150.0,88.0,1
21,3.27,101.0,0.82,2.0,151.0,0.06,107.0,70.0,1
22,3.2,82.0,1.2,1.0,118.8,42.0,497.0,36.0,1
23,10.0,108.0,4.0,1.0,78.0,63.0,527.0,81.0,0
24,0.8,21.0,0.8,1.0,70.0,0.26,534.0,13.0,1
25,9.25,37.0,2.25,1.0,115.0,27.0,116.0,7.0,0
26,6.25,16.0,1.25,2.0,86.88,0.48,425.0,377.0,0
27,5.4,25.0,1.1,2.0,92.8,15.0,904.0,585.0,1
28,14.0,89.0,3.5,1.0,95.0,81.0,98.0,25.0,0
29,9.6,480.0,2.2,2.0,166.0,127.0,767.0,505.0,0
30,1.67,50.0,0.83,1.0,171.83,35.0,407.0,373.0,1
31,24.71,82.0,2.29,2.0,111.29,62.0,127.0,82.0,0
32,38.75,1.0,1.25,3.0,64.1,1.0,554.0,338.0,0
33,9.25,6.0,2.0,1.0,137.75,0.0,49.0,0.0,0
34,21.0,12.0,4.67,1.0,111.67,7.0,346.0,357.0,0
35,2.0,21.0,2.0,1.0,98.0,10.0,38.0,24.0,1
36,15.0,12.0,5.5,1.0,132.0,11.0,115.0,35.0,0
37,8.25,32.0,1.62,3.0,85.5,0.48,441.0,38.0,0
38,7.33,19.0,1.89,3.0,85.33,0.19,302.0,132.0,0
39,24.33,53.0,2.33,2.0,117.22,0.5,269.0,3.0,0
40,7.91,37.0,1.45,3.0,88.55,0.48,290.0,74.0,0
41,68.0,22.0,5.8,1.0,93.4,13.0,296.0,23.0,0
42,2.0,24.0,0.82,2.0,81.36,18.0,451.0,371.0,1
43,17.33,195.0,3.5,2.0,57.67,0.06,665.0,562.0,0
44,9.92,198.0,1.25,2.0,154.08,0.0,415.0,37.0,0
45,14.11,18.0,1.16,2.0,80.95,0.86,834.0,330.0,1
46,15.0,131.0,1.91,3.0,91.45,0.03,118.0,143.0,0
47,12.0,234.0,6.0,1.0,56.0,136.0,362.0,385.0,0
48,5.67,18.0,2.67,2.0,75.0,4.0,0.0,489.0,1
49,8.67,47.0,3.67,1.0,69.33,21.0,327.0,2.0,1
50,3.75,56.0,0.33,3.0,85.92,42.0,276.0,520.0,1
51,8.75,1.0,1.75,1.0,96.5,1.0,179.0,56.0,0
52,14.29,29.0,3.14,3.0,164.57,0.51,694.0,137.0,0
53,7.5,63.0,2.0,1.0,100.0,31.0,53.0,58.0,0
54,25.36,286.0,2.73,3.0,95.82,0.25,500.0,96.0,0
55,1.5,20.0,1.5,2.0,86.0,11.0,162.0,12.0,1
56,25.29,156.0,3.71,1.0,47.0,105.0,301.0,472.0,0
57,3.5,17.0,2.0,1.0,131.0,1.1,10.0,10.0,0
58,4.5,0.0,3.0,2.0,80.0,0.0,430.0,2.0,0
59,1.5,67.0,1.0,1.0,100.5,0.62,128.0,0.0,1
60,18.44,109.0,3.11,3.0,130.44,0.0,127.0,65.0,0
61,5.0,360.0,2.0,1.0,74.0,44.0,400.0,362.0,0
62,7.0,72.0,4.0,1.0,133.5,53.0,153.0,39.0,0
63,1.8,120.0,0.8,1.0,115.8,71.0,316.0,100.0,1
64,18.4,154.0,4.6,1.0,116.8,0.48,296.0,169.0,0
65,20.03,109.0,1.76,3.0,108.34,0.58,471.0,110.0,0
66,8.0,180.0,4.5,1.0,121.5,134.0,88.0,58.0,0
67,22.83,183.0,3.5,1.0,61.5,136.0,365.0,219.0,0
68,14.0,28.0,4.0,1.0,146.0,21.0,279.0,177.0,0
69,42.0,202.0,4.62,1.0,123.38,147.0,470.0,53.0,0
70,5.1,204.0,2.0,2.0,102.8,148.0,191.0,221.0,0
71,7.57,330.0,1.43,1.0,138.86,0.06,78.0,3.0,1
72,40.6,228.0,5.8,1.0,108.8,163.0,173.0,39.0,0
73,9.5,147.0,4.5,1.0,78.0,95.0,377.0,76.0,0
74,4.5,564.0,1.5,1.0,108.5,61.0,110.0,53.0,1
75,4.5,14.0,2.5,1.0,46.5,13.0,280.0,301.0,0
76,3.0,278.0,2.5,1.0,105.0,194.0,90.0,59.0,0
77,17.15,94.0,2.31,2.0,134.69,52.0,137.0,420.0,0
78,11.73,289.0,2.64,2.0,82.27,0.5,311.0,187.0,0
79,1.67,362.0,1.67,1.0,124.33,4.0,129.0,11.0,1
80,5.0,45.0,2.0,1.0,120.0,30.0,4.0,2.0,1
81,5.7,52.0,1.9,1.0,163.5,37.0,266.0,76.0,0
82,23.69,347.0,2.56,2.0,126.19,249.0,1102.0,402.0,0
83,27.0,376.0,3.54,1.0,138.46,0.06,840.0,1.0,0
84,62.75,136.0,4.75,2.0,76.33,105.0,533.0,397.0,0
85,24.33,3.0,8.33,1.0,120.33,0.0,318.0,97.0,0
86,21.88,89.0,4.25,3.0,114.5,0.1,276.0,16.0,0
87,6.86,147.0,1.57,2.0,152.29,0.5,580.0,26.0,0
88,19.25,151.0,3.88,2.0,103.25,0.83,609.0,114.0,0
89,8.5,13.0,2.67,1.0,130.83,10.0,73.0,11.0,0
90,1.67,68.0,0.33,1.0,66.0,51.0,470.0,312.0,1
91,2.71,6.0,1.57,1.0,83.0,0.0,504.0,9.0,0
92,11.83,8.0,1.5,2.0,62.0,0.0,420.0,62.0,0
93,20.0,714.0,2.88,2.0,88.75,19.0,240.0,249.0,0
94,10.0,1.0,3.2,2.0,108.0,0.0,269.0,16.0,0
95,1.0,166.0,1.0,1.0,134.0,34.0,20.0,20.0,1
96,5.75,62.0,2.5,1.0,69.5,45.0,273.0,183.0,0
97,12.33,168.0,2.0,1.0,130.0,35.0,33.0,14.0,0
98,2.14,64.0,1.14,2.0,125.57,0.13,711.0,7.0,1
99,30.6,45.0,6.8,2.0,111.0,1.03,997.0,158.0,0
100,24.5,75.0,4.1,1.0,41.1,0.76,549.0,467.0,0
101,9.62,0.0,2.38,2.0,76.12,0.0,221.0,174.0,0
102,23.0,49.0,4.5,1.0,116.75,44.0,100.0,21.0,0
103,7.0,0.0,4.0,1.0,133.5,0.0,178.0,69.0,0
104,7.0,0.0,4.0,1.0,133.5,0.0,178.0,69.0,0
105,28.77,93.0,3.69,2.0,123.69,0.76,439.0,94.0,0
106,18.5,3.0,5.5,1.0,108.25,0.88,310.0,55.0,0
107,4.33,98.0,1.67,1.0,94.67,73.0,69.0,32.0,1
108,4.33,100.0,2.0,2.0,86.0,74.0,112.0,48.0,0
109,20.07,101.0,3.14,1.0,84.5,0.76,781.0,126.0,0
110,1.8,105.0,0.6,3.0,137.4,0.67,171.0,109.0,0
111,27.4,3.0,6.0,2.0,92.6,3.0,376.0,5.0,0
112,80.6,109.0,7.8,2.0,111.9,0.42,501.0,414.0,0
113,15.12,7.0,2.88,3.0,76.12,7.0,305.0,373.0,0
114,12.77,8.0,2.15,1.0,102.62,0.5,354.0,41.0,0
115,22.6,10.0,3.6,1.0,127.6,0.33,54.0,2.0,0
116,44.0,0.0,4.45,3.0,151.55,0.0,391.0,90.0,0
117,13.25,0.0,4.75,2.0,85.75,0.0,279.0,32.0,0
118,17.2,143.0,3.4,1.0,38.4,0.76,471.0,315.0,0
119,7.2,7.0,2.2,2.0,106.2,0.57,36.0,209.0,0
120,21.73,161.0,4.0,2.0,82.55,128.0,774.0,690.0,0
