,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,7.0,126.0,1.5,2.0,165.0,120.0,5.0,5.0,1
1,7.0,186.0,2.0,1.0,163.33,177.0,24.0,37.0,0
2,17.0,24.0,3.0,1.0,129.0,19.0,3.0,3.0,0
3,8.0,33.0,5.0,1.0,99.0,27.0,60.0,15.0,0
4,4.0,67.0,4.0,1.0,110.0,59.0,4.0,0.0,1
5,2.0,169.0,2.0,1.0,127.0,72.0,3.0,0.0,1
6,2.0,52.0,2.0,1.0,168.0,36.0,5.0,11.0,1
7,5.0,636.0,3.0,1.0,149.0,236.0,113.0,7.0,0
8,4.67,326.0,1.67,2.0,114.67,19.0,104.0,5.0,1
9,1.0,170.0,1.0,1.0,156.0,0.0,17.0,0.0,1
10,6.0,70.0,2.33,2.0,116.33,52.0,9.0,5.0,0
11,6.0,42.0,4.0,1.0,97.0,32.0,32.0,19.0,0
12,3.5,333.0,2.0,2.0,149.5,26.0,33.0,23.0,0
13,19.0,86.0,6.0,2.0,159.0,66.0,33.0,25.0,0
14,6.5,9.0,2.5,2.0,160.5,2.0,42.0,106.0,0
15,3.27,101.0,0.82,2.0,151.0,0.06,107.0,70.0,1
16,3.2,82.0,1.2,1.0,118.8,42.0,497.0,36.0,1
17,9.25,37.0,2.25,1.0,115.0,27.0,116.0,7.0,0
18,3.0,124.0,3.0,1.0,123.0,1.0,7.0,0.0,0
19,8.0,448.0,5.0,1.0,143.0,104.0,3.0,0.0,1
20,8.0,128.0,4.0,1.0,119.0,88.0,4.0,0.0,1
21,6.0,86.0,3.0,1.0,167.0,78.0,14.0,11.0,0
22,15.5,163.0,5.5,1.0,121.5,95.0,38.0,10.0,0
23,88.5,186.0,9.5,1.0,102.0,154.0,27.0,9.0,0
24,4.0,141.0,1.0,1.0,157.0,0.0,3.0,2.0,1
25,7.0,97.0,2.5,2.0,142.0,0.0,26.0,12.0,0
26,11.0,195.0,6.0,1.0,186.0,163.0,3.0,0.0,1
27,8.0,251.0,6.0,1.0,154.0,141.0,2.0,0.0,1
28,14.0,501.0,9.0,1.0,141.0,140.0,1.0,3.0,0
29,24.71,82.0,2.29,2.0,111.29,62.0,127.0,82.0,0
30,14.33,163.0,3.0,3.0,164.67,111.0,88.0,12.0,0
31,4.4,12.0,1.6,1.0,154.4,0.04,8.0,3.0,0
32,5.0,237.0,4.0,1.0,177.0,25.0,2.0,2.0,1
33,9.25,6.0,2.0,1.0,137.75,0.0,49.0,0.0,0
34,11.86,1.0,2.29,3.0,186.29,0.5,23.0,9.0,0
35,21.0,12.0,4.67,1.0,111.67,7.0,346.0,357.0,0
36,6.0,21.0,3.5,2.0,157.0,13.0,10.0,0.0,0
37,10.0,23.0,6.0,1.0,95.0,15.0,11.0,0.0,0
38,1.0,180.0,1.0,1.0,145.0,121.0,55.0,0.0,1
39,48.17,9.0,4.33,3.0,113.0,5.0,181.0,47.0,0
40,7.0,24.0,4.0,2.0,95.0,1.5,2.0,2.0,1
41,10.5,48.0,4.5,2.0,110.5,27.0,12.0,0.0,0
42,15.0,12.0,5.5,1.0,132.0,11.0,115.0,35.0,0
43,31.55,39.0,2.64,2.0,168.36,0.5,344.0,11.0,0
