,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,1.87,3.0,0.07,2.0,7.4,0.88,2557.0,1276.0,1
1,2.92,0.0,0.08,1.0,6.28,0.0,1568.0,1270.0,1
2,5.25,16.0,0.12,3.0,6.21,0.56,1437.0,984.0,0
3,6.74,7.0,0.09,2.0,12.5,0.99,830.0,871.0,1
4,13.35,43.0,0.17,2.0,3.52,1.25,1435.0,711.0,1
5,17.33,33.0,0.14,3.0,12.62,1.97,1198.0,496.0,0
6,25.92,40.0,0.25,3.0,11.42,1.0,757.0,848.0,0
7,16.73,53.0,0.14,4.0,10.73,1.97,719.0,498.0,1
8,24.16,89.0,0.16,6.0,12.16,0.56,1180.0,790.0,0
9,43.0,153.0,0.21,3.0,13.29,1.97,974.0,538.0,0
10,154.0,124.0,1.5,2.0,0.5,1.25,1240.0,1222.0,1
11,2.56,8.0,0.17,4.0,16.28,6.0,1647.0,1139.0,1
12,42.25,18.0,0.5,2.0,0.25,1.79,1121.0,955.0,1
13,27.05,25.0,0.19,7.0,24.0,0.95,600.0,698.0,1
14,23.83,152.0,0.22,6.0,13.43,1.25,677.0,754.0,1
15,177.0,199.0,1.33,2.0,2.0,1.25,1539.0,1504.0,1
16,156.25,210.0,1.25,4.0,21.75,1.25,1853.0,1895.0,1
17,149.5,212.0,1.5,3.0,12.0,1.25,1261.0,1228.0,0
18,67.0,562.0,0.5,5.0,8.5,1.97,1075.0,726.0,1
19,81.92,264.0,0.5,3.0,23.58,1.25,675.0,574.0,1
20,38.06,682.0,0.15,10.0,77.94,1.03,1382.0,1027.0,0
21,143.89,904.0,1.0,5.0,51.67,1.03,566.0,1030.0,1
22,53.45,925.0,0.4,3.0,11.7,1.97,732.0,1053.0,1
23,58.84,931.0,0.42,3.0,44.74,1.97,178.0,1173.0,1
24,87.79,1050.0,0.53,6.0,21.37,1.0,915.0,594.0,1
25,67.0,14.0,0.45,4.0,21.45,1.33,1787.0,416.0,1
26,1.0,208.0,1.0,1.0,12.0,5.0,1285.0,1050.0,1
27,2.68,26.0,0.21,5.0,4.42,5.0,1161.0,444.0,1
28,113.4,39.0,0.73,6.0,12.13,1.12,582.0,585.0,1
29,111.81,52.0,0.69,6.0,20.88,1.12,1115.0,433.0,1
30,160.08,253.0,0.92,3.0,60.33,1.68,670.0,590.0,1
31,317.29,12.0,1.86,6.0,30.86,0.96,722.0,773.0,0
32,134.53,17.0,0.76,5.0,35.06,0.96,689.0,473.0,1
33,27.36,23.0,0.82,3.0,23.36,16.0,390.0,789.0,1
34,42.0,265.0,3.0,3.0,22.8,0.87,92.0,1291.0,0
35,5.0,13.0,0.39,3.0,13.87,11.0,1159.0,649.0,0
36,21.25,316.0,1.75,3.0,1.62,295.0,1042.0,576.0,0
37,9.78,487.0,0.85,2.0,15.78,0.5,1166.0,694.0,1
38,5.5,501.0,0.61,5.0,25.28,0.0,1913.0,457.0,0
39,5.06,147.0,0.33,7.0,59.42,0.0,307.0,1087.0,0
40,7.08,577.0,0.92,3.0,40.5,187.0,4.0,1604.0,1
41,14.48,1.0,0.76,3.0,6.24,0.0,668.0,616.0,0
42,4.33,85.0,1.0,3.0,27.44,0.17,687.0,562.0,0
43,4.4,331.0,0.5,5.0,16.4,0.0,906.0,599.0,0
44,21.47,111.0,1.13,7.0,73.2,0.17,283.0,780.0,0
45,11.16,135.0,0.84,6.0,33.95,0.17,331.0,910.0,0
46,7.57,189.0,0.4,8.0,74.24,0.0,653.0,942.0,0
47,20.42,210.0,1.42,5.0,29.17,136.0,981.0,943.0,1
48,28.69,151.0,1.12,7.0,39.56,0.08,895.0,807.0,0
49,29.65,123.0,1.94,7.0,84.82,0.2,1151.0,669.0,0
50,5.4,25.0,1.1,2.0,92.8,15.0,904.0,585.0,1
51,21.09,75.0,1.82,3.0,60.45,0.5,895.0,821.0,0
52,17.92,139.0,1.25,3.0,62.83,94.0,1668.0,327.0,1
53,9.6,480.0,2.2,2.0,166.0,127.0,767.0,505.0,0
54,20.57,49.0,1.21,3.0,57.64,34.0,1293.0,1148.0,1
55,6.22,52.0,1.33,2.0,34.0,0.48,1120.0,395.0,0
56,7.07,3.0,1.29,4.0,148.57,2.0,47.0,1649.0,1
57,53.83,38.0,2.58,3.0,40.75,1.5,630.0,570.0,0
58,3.7,20.0,0.78,5.0,74.87,0.83,2201.0,1145.0,1
59,42.71,90.0,1.88,7.0,57.94,0.03,664.0,1856.0,0
60,17.33,195.0,3.5,2.0,57.67,0.06,665.0,562.0,0
61,30.67,44.0,1.75,6.0,35.29,0.5,779.0,590.0,0
62,3.75,56.0,0.33,3.0,85.92,42.0,276.0,520.0,1
63,5.67,97.0,2.67,1.0,97.33,6.0,28.0,1102.0,0
64,30.9,1.0,1.5,5.0,46.5,0.5,222.0,1113.0,0
65,43.4,159.0,2.5,3.0,6.25,108.0,1912.0,1282.0,0
66,23.82,346.0,1.29,6.0,104.0,0.03,1397.0,1895.0,0
67,24.76,347.0,1.29,6.0,0.0,0.03,1895.0,1397.0,1
68,25.76,348.0,1.29,6.0,0.0,0.03,1393.0,1891.0,1
69,11.5,114.0,2.0,3.0,11.64,67.0,760.0,790.0,0
70,64.21,375.0,2.89,5.0,46.05,235.0,907.0,479.0,0
71,84.0,465.0,5.36,6.0,83.09,0.0,1717.0,1486.0,0
72,15.32,72.0,2.0,6.0,102.14,0.0,620.0,482.0,0
73,32.56,591.0,3.28,5.0,8.28,0.25,159.0,1438.0,0
74,43.38,606.0,2.76,6.0,69.86,0.0,762.0,401.0,0
75,44.38,607.0,2.76,6.0,0.0,0.0,401.0,762.0,0
76,17.92,116.0,1.92,4.0,105.35,0.17,1562.0,1001.0,0
77,42.83,633.0,2.42,5.0,86.79,0.0,865.0,324.0,0
78,89.0,645.0,7.86,2.0,32.0,400.0,1063.0,1462.0,0
79,21.3,2.0,2.0,2.0,69.35,1.0,2212.0,1097.0,0
80,23.7,668.0,1.91,4.0,68.35,0.0,604.0,1371.0,0
81,23.7,668.0,1.91,4.0,68.35,0.0,607.0,1374.0,0
82,16.5,49.0,2.38,2.0,41.44,34.0,1272.0,605.0,0
83,23.69,347.0,2.56,2.0,126.19,249.0,1102.0,402.0,0
84,31.89,8.0,1.08,8.0,116.66,0.73,1412.0,1332.0,0
85,7.06,9.0,1.81,2.0,106.06,6.0,1106.0,880.0,1
86,9.87,4.0,1.53,5.0,43.4,1.25,758.0,374.0,1
87,40.3,392.0,2.63,8.0,109.44,0.06,237.0,1221.0,0
88,34.8,83.0,2.32,7.0,94.24,0.0,483.0,726.0,0
89,71.0,25.0,4.8,6.0,4.67,0.37,2011.0,925.0,0
90,16.0,73.0,3.36,2.0,90.18,0.76,730.0,1234.0,0
91,6.43,77.0,1.36,5.0,174.36,0.15,1477.0,708.0,0
92,8.34,176.0,0.38,2.0,125.81,0.5,523.0,1075.0,0
93,38.38,58.0,5.75,1.0,11.12,1.03,1481.0,1345.0,0
94,24.78,197.0,3.22,3.0,30.11,0.5,1071.0,901.0,0
95,33.71,199.0,4.29,4.0,6.79,0.5,1330.0,607.0,0
96,38.95,87.0,1.61,6.0,57.07,0.35,1225.0,1354.0,0
97,2.69,107.0,0.46,2.0,62.54,80.0,502.0,1198.0,1
98,7.52,115.0,1.33,1.0,92.71,0.76,1122.0,831.0,0
99,5.86,125.0,1.14,2.0,2.71,0.76,890.0,643.0,0
100,26.0,1.0,2.9,3.0,27.2,0.5,2128.0,1288.0,0
101,41.83,126.0,2.4,6.0,71.9,0.13,1102.0,502.0,0
102,30.83,129.0,2.83,5.0,39.75,0.15,1295.0,668.0,0
103,4.36,31.0,0.45,3.0,30.36,0.01,483.0,555.0,0
104,43.72,131.0,3.1,7.0,55.55,0.76,520.0,1817.0,0
105,15.71,2.0,4.43,2.0,37.0,2.0,1606.0,996.0,0
106,6.0,37.0,0.76,2.0,4.29,0.0,656.0,864.0,0
107,20.57,13.0,1.7,5.0,40.13,0.75,262.0,641.0,0
108,42.56,105.0,2.2,6.0,60.51,0.75,990.0,479.0,0
109,43.63,106.0,2.2,6.0,0.0,0.75,479.0,990.0,0
110,26.76,39.0,1.73,6.0,64.39,0.71,1244.0,1004.0,0
111,42.7,107.0,2.09,6.0,4.09,0.75,1055.0,519.0,0
112,26.8,12.0,4.3,3.0,95.9,11.0,1396.0,637.0,0
113,21.73,161.0,4.0,2.0,82.55,128.0,774.0,690.0,0
114,17.57,162.0,3.07,3.0,15.79,0.67,1869.0,1737.0,0
115,23.5,38.0,3.6,2.0,13.6,35.0,930.0,543.0,0
116,47.57,18.0,4.93,6.0,23.57,0.13,1564.0,469.0,0
117,15.47,40.0,2.93,4.0,48.87,0.5,981.0,1120.0,0
118,18.0,656.0,5.25,1.0,24.75,465.0,758.0,1353.0,0
119,20.61,8.0,2.0,3.0,76.91,0.87,454.0,814.0,0
120,28.51,153.11,1.22,6.82,39.13,0.1,903.07,811.31,0
121,27.49,165.07,1.77,5.78,36.67,0.21,948.82,835.75,0
122,26.51,176.57,2.29,4.78,34.31,0.31,992.82,859.25,0
123,25.01,194.23,3.1,3.24,30.68,0.47,1060.4,895.34,0
124,26.58,175.78,2.25,4.84,34.47,0.31,989.82,857.64,0
125,28.45,153.79,1.25,6.76,38.99,0.11,905.68,812.7,0
126,27.55,164.37,1.73,5.84,36.82,0.2,946.15,834.32,0
127,25.89,183.97,2.63,4.13,32.79,0.38,1021.13,874.36,0
128,26.2,180.23,2.46,4.46,33.56,0.35,1006.83,866.73,0
129,27.04,170.33,2.01,5.32,35.59,0.26,968.94,846.49,0
130,25.12,192.93,3.04,3.35,30.95,0.46,1055.44,892.69,0
131,26.51,176.57,2.29,4.78,34.31,0.31,992.82,859.24,0
132,28.42,154.11,1.27,6.73,38.92,0.11,906.91,813.36,0
133,28.04,158.66,1.47,6.33,37.99,0.15,924.29,822.65,0
134,27.23,168.16,1.91,5.51,36.04,0.24,960.67,842.07,0
135,26.17,180.57,2.47,4.43,33.49,0.35,1008.14,867.43,0
136,28.21,156.59,1.38,6.51,38.41,0.13,916.38,818.42,0
137,28.44,153.97,1.26,6.74,38.95,0.11,906.35,813.06,0
138,24.97,194.69,3.12,3.2,30.59,0.48,1062.15,896.28,0
139,25.95,183.2,2.59,4.2,32.95,0.38,1018.21,872.81,0
140,26.92,171.77,2.07,5.19,35.3,0.27,974.46,849.44,0
141,26.77,173.52,2.15,5.04,34.94,0.29,981.15,853.01,0
142,28.58,152.26,1.18,6.89,39.3,0.09,899.83,809.58,0
143,28.32,155.33,1.32,6.62,38.67,0.12,911.58,815.85,0
144,26.63,175.15,2.23,4.9,34.6,0.3,987.4,856.35,0
145,27.13,169.31,1.96,5.41,35.8,0.25,965.07,844.43,0
146,26.06,181.86,2.53,4.32,33.22,0.36,1013.06,870.05,0
147,26.17,180.64,2.48,4.42,33.47,0.35,1008.42,867.58,0
148,26.06,181.91,2.53,4.31,33.21,0.36,1013.28,870.17,0
149,27.36,166.65,1.84,5.64,36.35,0.23,954.87,838.98,0
150,27.93,159.96,1.53,6.22,37.72,0.16,929.3,825.32,0
151,27.62,163.55,1.7,5.91,36.98,0.2,943.01,832.64,0
152,24.96,194.87,3.12,3.19,30.55,0.48,1062.83,896.64,0
153,27.45,165.54,1.79,5.74,36.58,0.22,950.62,836.71,0
154,27.42,165.92,1.81,5.7,36.5,0.22,952.07,837.48,0
155,25.63,187.0,2.77,3.87,32.17,0.41,1032.72,880.56,0
156,28.03,158.7,1.48,6.33,37.98,0.15,924.45,822.73,0
157,26.12,181.27,2.5,4.37,33.34,0.36,1010.8,868.85,0
158,25.82,184.72,2.66,4.07,32.63,0.39,1024.02,875.91,0
159,26.41,177.75,2.34,4.67,34.07,0.33,997.35,861.66,0
160,27.3,167.28,1.87,5.58,36.22,0.23,957.29,840.27,0
161,26.0,182.56,2.56,4.26,33.08,0.37,1015.77,871.5,0
