,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,31.67,151.0,0.42,3.0,93.58,1.25,389.0,31.0,1
1,40.92,308.0,0.31,5.0,53.69,1.97,552.0,88.0,1
2,126.5,195.0,1.0,3.0,86.0,1.25,197.0,17.0,1
3,225.0,15.0,2.0,3.0,89.0,1.45,21.0,165.0,0
4,140.33,7.0,1.17,5.0,36.17,1.66,311.0,53.0,1
5,113.3,28.0,0.6,6.0,57.2,1.45,162.0,133.0,1
6,167.2,690.0,1.2,3.0,101.4,1.97,157.0,62.0,1
7,114.83,114.0,0.75,4.0,51.83,1.68,121.0,71.0,1
8,160.0,119.0,1.0,4.0,44.0,1.68,230.0,20.0,1
9,45.0,92.0,4.0,2.0,85.0,83.0,4.0,4.0,0
10,270.89,265.0,1.44,5.0,54.0,1.45,221.0,82.0,1
11,267.4,125.0,1.4,6.0,47.3,0.62,401.0,60.0,0
12,15.25,2.0,1.75,4.0,78.75,0.0,14.0,1.0,0
13,58.5,30.0,3.0,2.0,80.25,26.0,51.0,6.0,0
14,1.86,3.0,0.86,6.0,92.86,0.15,116.0,0.0,1
15,10.17,45.0,1.0,5.0,92.5,39.0,12.0,12.0,1
16,61.4,300.0,3.4,4.0,30.6,0.87,78.0,6.0,0
17,3.86,64.0,0.71,5.0,73.71,55.0,657.0,24.0,1
18,5.67,317.0,1.33,3.0,95.33,244.0,174.0,50.0,1
19,12.4,6.0,1.4,5.0,50.6,3.0,118.0,32.0,1
20,6.75,549.0,0.92,5.0,56.25,0.0,658.0,175.0,1
21,4.25,70.0,0.62,4.0,50.25,62.0,399.0,2.0,1
22,16.0,73.0,2.5,2.0,95.0,65.0,122.0,94.0,0
23,14.11,46.0,1.56,3.0,90.11,33.0,167.0,110.0,1
24,2.67,76.0,0.83,4.0,99.33,68.0,115.0,15.0,1
25,7.45,382.0,1.18,6.0,76.27,53.0,139.0,81.0,1
26,29.5,673.0,3.5,4.0,106.75,265.0,34.0,36.0,0
27,23.92,393.0,1.58,6.0,53.83,0.0,299.0,46.0,0
28,78.5,112.0,9.5,2.0,32.0,98.0,14.0,5.0,0
29,2.05,198.0,0.38,5.0,103.67,13.0,61.0,0.0,1
