,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,36.4,128.0,0.2,5.0,18.6,1.03,807.0,117.0,1
1,10.15,2.0,0.15,6.0,16.0,0.5,796.0,243.0,1
2,30.29,26.0,0.24,6.0,25.35,1.79,870.0,261.0,1
3,40.92,308.0,0.31,5.0,53.69,1.97,552.0,88.0,1
4,15.57,346.0,0.36,6.0,11.0,0.99,450.0,132.0,1
5,73.44,428.0,0.44,5.0,18.67,1.97,521.0,221.0,1
6,80.18,551.0,0.55,6.0,15.91,1.03,402.0,26.0,1
7,100.4,566.0,0.6,5.0,15.8,1.97,459.0,10.0,1
8,140.33,7.0,1.17,5.0,36.17,1.66,311.0,53.0,1
9,109.22,765.0,0.78,6.0,8.33,1.97,519.0,18.0,1
10,115.5,56.0,0.6,7.0,34.9,0.88,295.0,2.0,1
11,1.12,86.0,0.08,6.0,3.88,80.0,814.0,151.0,1
12,130.8,90.0,0.8,8.0,13.9,1.68,945.0,101.0,1
13,136.55,156.0,0.91,5.0,31.18,0.88,342.0,228.0,1
14,155.46,117.0,0.77,7.0,33.62,1.45,267.0,87.0,1
15,151.85,18.0,0.77,6.0,34.69,1.12,563.0,47.0,1
16,44.91,204.0,0.3,5.0,10.85,0.68,700.0,91.0,0
17,192.25,30.0,1.25,5.0,24.12,0.34,304.0,22.0,0
18,76.9,32.0,0.48,5.0,15.52,0.12,671.0,142.0,0
19,225.29,149.0,1.43,5.0,0.57,0.96,382.0,25.0,1
20,131.85,42.0,0.85,4.0,14.54,1.12,841.0,62.0,1
21,80.91,50.0,0.5,6.0,24.5,1.12,571.0,19.0,1
22,170.0,62.0,0.92,5.0,18.75,1.33,672.0,46.0,1
23,162.31,64.0,0.85,7.0,4.54,1.33,495.0,19.0,1
24,103.25,94.0,0.55,7.0,51.9,1.33,323.0,78.0,1
25,157.0,269.0,0.93,4.0,20.93,1.68,938.0,6.0,1
26,218.55,279.0,1.18,6.0,20.45,1.68,303.0,93.0,1
27,273.3,95.0,1.4,5.0,8.6,0.62,670.0,7.0,0
28,257.27,88.0,1.27,5.0,28.91,0.62,428.0,10.0,0
29,267.4,125.0,1.4,6.0,47.3,0.62,401.0,60.0,0
30,171.94,159.0,0.88,5.0,60.76,0.62,556.0,75.0,0
31,178.28,2.0,0.89,7.0,33.56,0.5,632.0,67.0,1
32,135.71,33.0,0.67,6.0,10.79,0.5,684.0,59.0,1
33,261.73,171.0,1.45,5.0,1.64,0.62,989.0,64.0,0
34,54.5,54.0,2.33,5.0,19.0,46.0,164.0,23.0,0
35,3.86,64.0,0.71,5.0,73.71,55.0,657.0,24.0,1
36,38.71,74.0,1.14,5.0,21.71,63.0,1134.0,138.0,1
37,46.27,18.0,0.93,5.0,27.8,0.75,643.0,114.0,0
38,1.9,105.0,0.35,5.0,11.8,12.0,847.0,59.0,1
39,7.17,2.0,0.83,4.0,3.83,1.0,653.0,16.0,1
40,10.0,14.0,1.2,6.0,24.6,13.0,346.0,91.0,1
41,9.69,511.0,0.92,6.0,42.08,126.0,519.0,145.0,1
42,53.83,28.0,4.0,5.0,28.83,0.5,246.0,177.0,0
43,10.92,32.0,0.83,6.0,42.25,22.0,757.0,194.0,1
44,17.25,370.0,1.38,4.0,1.38,0.0,603.0,1.0,0
45,13.89,543.0,0.78,6.0,24.06,0.0,777.0,96.0,0
46,6.75,549.0,0.92,5.0,56.25,0.0,658.0,175.0,1
47,15.15,571.0,1.15,6.0,8.92,0.0,979.0,119.0,0
48,10.43,14.0,0.67,6.0,37.1,0.5,362.0,249.0,1
49,10.36,102.0,1.0,5.0,0.0,0.0,636.0,167.0,1
50,8.89,114.0,1.33,6.0,38.89,0.0,316.0,53.0,0
51,15.54,61.0,1.08,7.0,28.62,0.25,444.0,132.0,0
52,50.67,327.0,3.33,7.0,28.0,0.0,170.0,41.0,0
53,23.36,94.0,1.36,6.0,31.93,0.08,880.0,233.0,0
54,21.5,52.0,3.0,3.0,39.5,0.31,682.0,0.0,0
55,23.92,393.0,1.58,6.0,53.83,0.0,299.0,46.0,0
56,11.75,99.0,1.0,6.0,43.08,0.17,257.0,136.0,0
57,32.82,4.0,1.73,6.0,28.82,0.16,183.0,32.0,0
58,24.6,58.0,1.2,5.0,10.13,53.0,315.0,95.0,1
59,25.25,19.0,1.5,4.0,9.5,0.17,537.0,79.0,0
60,46.36,30.0,1.57,6.0,11.43,0.5,394.0,271.0,0
61,15.43,112.0,2.29,5.0,35.29,0.04,220.0,55.0,0
62,10.54,16.0,1.15,5.0,22.08,0.18,350.0,23.0,0
63,44.0,18.0,2.88,4.0,25.25,0.18,232.0,15.0,0
64,40.9,135.0,2.3,5.0,46.8,0.39,225.0,35.0,0
65,39.0,39.0,2.75,5.0,40.75,0.53,409.0,126.0,0
66,58.12,47.0,1.35,7.0,27.41,0.56,428.0,66.0,0
67,58.14,446.0,3.29,5.0,9.86,0.0,311.0,2.0,0
68,14.45,135.0,1.45,6.0,38.18,0.0,739.0,143.0,0
69,6.92,369.0,1.17,5.0,44.92,0.0,819.0,26.0,0
70,38.92,27.0,1.69,5.0,48.23,0.06,732.0,111.0,0
71,59.86,165.0,3.29,5.0,34.29,0.75,101.0,50.0,0
72,50.0,138.0,1.35,5.0,36.88,0.37,1181.0,71.0,0
73,11.83,146.0,1.5,5.0,38.58,0.25,730.0,73.0,0
74,43.73,150.0,1.53,6.0,31.73,0.06,505.0,143.0,0
75,62.89,374.0,2.44,4.0,20.67,63.0,323.0,105.0,0
76,10.24,0.0,0.72,6.0,43.88,0.0,517.0,122.0,1
77,11.3,9.0,2.1,5.0,56.2,0.17,456.0,171.0,0
78,47.67,182.0,2.58,6.0,36.58,0.06,270.0,55.0,0
79,9.6,14.0,3.4,4.0,67.4,0.04,780.0,66.0,0
80,33.62,44.0,2.62,5.0,38.62,39.0,372.0,30.0,0
81,10.12,64.0,2.62,5.0,36.5,0.03,345.0,103.0,0
82,53.4,40.0,2.07,7.0,22.87,1.17,691.0,362.0,0
83,38.83,42.0,4.5,4.0,38.33,0.48,314.0,50.0,0
84,10.07,105.0,1.79,5.0,41.86,0.0,386.0,116.0,0
85,50.08,85.0,3.33,5.0,10.33,0.6,767.0,83.0,0
86,106.4,135.0,8.6,5.0,6.4,0.03,159.0,153.0,0
87,35.85,46.0,1.85,6.0,5.55,0.83,224.0,116.0,0
88,51.56,5.0,3.89,5.0,29.44,0.83,924.0,29.0,0
89,25.5,25.0,4.33,4.0,19.33,0.11,247.0,116.0,0
90,6.0,47.0,2.29,4.0,18.14,1.21,308.0,66.0,0
91,31.43,49.0,4.29,4.0,17.43,1.21,242.0,46.0,0
92,34.42,217.0,2.83,6.0,36.67,0.0,254.0,59.0,0
93,34.07,32.0,2.47,6.0,36.6,0.57,534.0,158.0,0
94,46.3,10.0,3.8,6.0,8.4,0.5,1103.0,89.0,0
95,63.88,15.0,4.88,6.0,30.0,14.0,144.0,33.0,0
96,37.5,119.0,1.82,4.0,34.36,0.85,793.0,105.0,0
97,16.83,66.0,3.0,4.0,13.33,0.0,476.0,260.0,0
98,77.57,120.0,6.0,5.0,16.57,1.01,383.0,9.0,0
99,44.0,36.0,2.25,7.0,11.95,0.38,1023.0,377.0,0
100,58.5,269.0,6.67,4.0,15.67,0.0,425.0,271.0,0
101,33.6,277.0,5.6,5.0,52.4,167.0,111.0,28.0,0
102,26.64,248.0,3.45,4.0,54.55,0.37,341.0,35.0,0
103,43.36,64.0,3.36,4.0,23.09,46.0,1077.0,8.0,0
104,20.5,264.0,2.3,5.0,36.0,0.25,167.0,26.0,0
105,60.03,50.0,1.59,8.0,33.59,0.08,1133.0,156.0,0
106,39.73,4.0,1.39,6.0,58.15,2.0,1111.0,159.0,1
107,27.08,314.0,3.15,6.0,45.23,0.0,172.0,71.0,0
108,6.83,85.0,2.83,4.0,21.33,0.5,469.0,0.0,0
109,34.35,62.0,2.88,8.0,16.94,0.0,989.0,184.0,0
110,42.45,287.0,3.82,7.0,34.73,0.25,404.0,46.0,0
111,69.0,44.0,5.75,4.0,35.25,0.62,180.0,12.0,0
112,44.39,1.0,2.78,8.0,17.94,1.0,1234.0,104.0,0
113,25.9,3.0,3.7,4.0,14.0,0.89,1070.0,181.0,0
114,67.22,113.0,5.67,5.0,22.11,0.17,459.0,66.0,0
115,73.14,64.0,6.57,4.0,0.0,0.57,586.0,259.0,0
116,32.92,9.0,3.46,6.0,54.0,0.31,129.0,151.0,0
117,76.43,19.0,7.14,4.0,8.14,0.68,392.0,255.0,0
118,96.22,12.0,6.0,5.0,75.0,0.72,151.0,22.0,0
119,51.88,305.0,3.31,7.0,60.62,0.06,417.0,120.0,0
120,58.67,174.0,7.67,3.0,7.67,0.87,479.0,15.0,0
