,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,9.63,63.0,0.37,1.0,105.47,57.0,26.0,7.0,1
1,3.67,2.0,0.67,1.0,89.0,1.0,141.0,61.0,1
2,1.0,302.0,1.0,1.0,129.0,0.0,6.0,6.0,1
3,17.0,24.0,3.0,1.0,129.0,19.0,3.0,3.0,0
4,8.0,33.0,5.0,1.0,99.0,27.0,60.0,15.0,0
5,3.5,65.0,1.5,1.0,109.0,23.0,53.0,13.0,1
6,1.0,539.0,1.0,1.0,115.0,1.0,10.0,1.0,1
7,4.0,67.0,4.0,1.0,110.0,59.0,4.0,0.0,1
8,2.0,169.0,2.0,1.0,127.0,72.0,3.0,0.0,1
9,16.0,73.0,2.5,2.0,95.0,65.0,122.0,94.0,0
10,4.67,326.0,1.67,2.0,114.67,19.0,104.0,5.0,1
11,2.5,19.0,0.5,2.0,110.5,0.0,31.0,20.0,0
12,1.0,170.0,1.0,1.0,156.0,0.0,17.0,0.0,1
13,6.0,70.0,2.33,2.0,116.33,52.0,9.0,5.0,0
14,3.5,76.0,1.5,1.0,94.0,58.0,14.0,17.0,1
15,6.0,42.0,4.0,1.0,97.0,32.0,32.0,19.0,0
16,3.5,333.0,2.0,2.0,149.5,26.0,33.0,23.0,0
17,8.0,196.0,4.0,1.0,91.0,94.0,48.0,1.0,0
18,1.0,8.0,1.0,1.0,130.0,1.0,1.0,1.0,1
19,5.0,203.0,4.0,1.0,86.0,101.0,5.0,1.0,0
20,3.2,82.0,1.2,1.0,118.8,42.0,497.0,36.0,1
21,9.25,37.0,2.25,1.0,115.0,27.0,116.0,7.0,0
22,1.0,19.0,1.0,1.0,99.0,10.0,1.0,1.0,1
23,3.0,124.0,3.0,1.0,123.0,1.0,7.0,0.0,0
24,8.0,448.0,5.0,1.0,143.0,104.0,3.0,0.0,1
25,13.5,2.0,5.5,1.0,81.0,0.0,187.0,30.0,0
26,8.0,128.0,4.0,1.0,119.0,88.0,4.0,0.0,1
27,5.0,241.0,4.0,1.0,91.0,133.0,6.0,0.0,0
28,14.0,89.0,3.5,1.0,95.0,81.0,98.0,25.0,0
29,15.5,163.0,5.5,1.0,121.5,95.0,38.0,10.0,0
30,7.0,97.0,2.5,2.0,142.0,0.0,26.0,12.0,0
31,24.71,82.0,2.29,2.0,111.29,62.0,127.0,82.0,0
32,4.4,12.0,1.6,1.0,154.4,0.04,8.0,3.0,0
33,9.25,6.0,2.0,1.0,137.75,0.0,49.0,0.0,0
34,5.0,11.0,4.0,1.0,93.0,0.0,15.0,4.0,0
35,49.5,7.0,3.25,2.0,91.62,0.73,39.0,41.0,0
36,6.0,21.0,3.5,2.0,157.0,13.0,10.0,0.0,0
37,10.0,23.0,6.0,1.0,95.0,15.0,11.0,0.0,0
38,1.0,180.0,1.0,1.0,145.0,121.0,55.0,0.0,1
39,5.25,31.0,2.0,1.0,91.0,19.0,14.0,14.0,0
40,2.0,21.0,2.0,1.0,98.0,10.0,38.0,24.0,1
41,7.0,24.0,4.0,2.0,95.0,1.5,2.0,2.0,1
42,10.5,48.0,4.5,2.0,110.5,27.0,12.0,0.0,0
43,15.0,12.0,5.5,1.0,132.0,11.0,115.0,35.0,0
44,24.33,53.0,2.33,2.0,117.22,0.5,269.0,3.0,0
45,68.0,22.0,5.8,1.0,93.4,13.0,296.0,23.0,0
46,2.0,200.0,1.0,1.0,153.0,38.0,2.0,0.0,1
47,29.5,29.0,7.0,1.0,98.0,22.0,0.0,62.0,1
