,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,111.65,1601.0,0.65,4.0,13.71,1.97,806.0,497.0,1
1,263.6,2251.0,1.4,6.0,30.8,1.97,512.0,65.0,1
2,264.6,2252.0,1.4,6.0,0.0,1.97,65.0,512.0,1
3,250.75,2311.0,1.17,6.0,15.42,1.97,745.0,84.0,1
4,275.8,2323.0,1.4,2.0,6.1,1.97,984.0,862.0,1
5,274.7,2333.0,1.4,7.0,54.2,1.97,275.0,124.0,1
6,217.25,2337.0,1.17,4.0,87.42,1.97,716.0,162.0,1
7,282.36,2363.0,1.27,6.0,0.0,1.97,170.0,517.0,1
8,283.36,2364.0,1.27,6.0,0.0,1.97,522.0,170.0,1
9,165.69,2375.0,0.88,7.0,59.75,1.97,568.0,65.0,1
10,145.14,2389.0,0.64,9.0,60.23,1.97,134.0,3.0,0
11,169.12,2410.0,0.94,8.0,147.88,1.97,563.0,1142.0,1
12,225.53,2454.0,1.07,8.0,41.07,1.97,132.0,24.0,1
13,218.43,2457.0,1.14,9.0,16.29,1.97,647.0,457.0,0
14,171.84,2459.0,0.84,10.0,49.26,1.97,151.0,41.0,0
15,232.0,2464.0,1.23,7.0,16.46,1.97,41.0,50.0,1
16,188.88,2472.0,1.06,8.0,28.81,1.03,458.0,314.0,1
17,189.88,2473.0,1.06,8.0,0.0,1.03,314.0,458.0,1
18,201.31,2495.0,1.0,5.0,54.69,1.97,580.0,54.0,1
19,17.1,2544.0,0.75,7.0,21.65,0.5,227.0,97.0,0
20,64.8,2583.0,3.0,4.0,3.2,0.98,156.0,133.0,0
21,57.17,2859.0,3.0,4.0,38.83,0.99,94.0,51.0,0
22,22.79,2895.0,1.5,11.0,0.86,0.0,286.0,63.0,0
23,1.68,2970.0,0.26,7.0,13.53,69.0,1582.0,976.0,1
24,4.13,2976.0,0.47,8.0,7.67,74.0,1086.0,34.0,1
25,2.17,2992.0,0.21,4.0,15.75,0.0,309.0,137.0,0
26,9.22,2998.0,0.78,7.0,6.22,95.0,252.0,31.0,1
27,2.0,2999.0,0.4,3.0,7.0,96.0,842.0,0.0,1
28,21.0,3023.0,1.54,8.0,8.54,0.0,178.0,910.0,0
29,2.14,3044.0,0.12,13.0,7.93,0.2,1764.0,422.0,0
30,1.61,3046.0,0.09,5.0,1.83,0.0,1755.0,6.0,0
