,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,31.8,83.0,0.6,5.0,36.6,1.25,248.0,56.0,1
1,5.4,0.0,0.6,5.0,41.2,0.0,86.0,35.0,0
2,35.55,226.0,0.45,7.0,39.27,0.5,113.0,76.0,0
3,28.38,264.0,0.24,6.0,65.57,1.97,585.0,280.0,1
4,30.44,174.0,0.28,5.0,33.89,1.25,164.0,223.0,1
5,11.8,269.0,0.4,6.0,51.9,0.99,234.0,58.0,1
6,40.92,308.0,0.31,5.0,53.69,1.97,552.0,88.0,1
7,90.75,517.0,0.62,4.0,55.5,1.97,22.0,31.0,1
8,59.0,537.0,0.54,7.0,49.69,0.68,490.0,287.0,0
9,111.25,577.0,0.88,5.0,44.12,1.97,47.0,17.0,1
10,194.75,604.0,1.75,4.0,54.75,1.03,73.0,176.0,1
11,39.8,669.0,0.28,6.0,69.24,1.97,102.0,122.0,1
12,34.25,271.0,0.58,6.0,35.92,0.75,134.0,92.0,0
13,113.3,28.0,0.6,6.0,57.2,1.45,162.0,133.0,1
14,85.36,707.0,0.5,8.0,83.43,0.68,469.0,97.0,0
15,118.4,9.0,0.9,4.0,102.3,0.58,138.0,75.0,0
16,114.83,114.0,0.75,4.0,51.83,1.68,121.0,71.0,1
17,103.25,94.0,0.55,7.0,51.9,1.33,323.0,78.0,1
18,200.92,11.0,1.08,7.0,58.83,0.96,251.0,4.0,1
19,282.38,252.0,1.62,5.0,89.25,1.45,23.0,6.0,0
20,194.86,274.0,1.0,6.0,41.64,1.45,113.0,68.0,1
21,152.53,118.0,0.74,6.0,96.63,0.62,618.0,146.0,0
22,15.25,2.0,1.75,4.0,78.75,0.0,14.0,1.0,0
23,91.2,70.0,2.2,3.0,103.6,60.0,79.0,13.0,0
24,1.86,3.0,0.86,6.0,92.86,0.15,116.0,0.0,1
25,10.17,45.0,1.0,5.0,92.5,39.0,12.0,12.0,1
26,12.14,299.0,0.86,4.0,74.14,250.0,18.0,18.0,1
27,3.86,64.0,0.71,5.0,73.71,55.0,657.0,24.0,1
28,32.86,324.0,1.86,6.0,49.57,302.0,154.0,43.0,0
29,12.4,6.0,1.4,5.0,50.6,3.0,118.0,32.0,1
30,3.62,509.0,0.46,7.0,40.77,0.0,72.0,99.0,0
31,10.83,519.0,1.5,5.0,36.17,0.0,51.0,451.0,0
32,53.83,28.0,4.0,5.0,28.83,0.5,246.0,177.0,0
33,14.83,62.0,2.0,3.0,70.83,55.0,63.0,24.0,0
34,18.88,13.0,1.5,5.0,28.38,12.0,147.0,106.0,1
35,14.11,46.0,1.56,3.0,90.11,33.0,167.0,110.0,1
36,10.43,14.0,0.67,6.0,37.1,0.5,362.0,249.0,1
37,8.89,114.0,1.33,6.0,38.89,0.0,316.0,53.0,0
38,14.41,49.0,0.64,7.0,29.91,0.75,186.0,145.0,0
39,2.67,76.0,0.83,4.0,99.33,68.0,115.0,15.0,1
40,7.45,382.0,1.18,6.0,76.27,53.0,139.0,81.0,1
41,50.67,327.0,3.33,7.0,28.0,0.0,170.0,41.0,0
42,29.5,673.0,3.5,4.0,106.75,265.0,34.0,36.0,0
43,11.33,74.0,2.5,4.0,53.5,0.09,303.0,89.0,0
44,23.92,393.0,1.58,6.0,53.83,0.0,299.0,46.0,0
45,11.75,99.0,1.0,6.0,43.08,0.17,257.0,136.0,0
46,32.82,4.0,1.73,6.0,28.82,0.16,183.0,32.0,0
47,5.25,335.0,0.5,7.0,101.75,0.0,31.0,591.0,0
48,12.89,204.0,1.78,4.0,43.44,0.0,40.0,40.0,0
49,21.07,181.0,1.33,7.0,51.93,0.0,55.0,276.0,0
50,15.06,183.0,1.06,6.0,22.53,0.0,16.0,160.0,0
51,2.05,198.0,0.38,5.0,103.67,13.0,61.0,0.0,1
52,2.71,200.0,0.65,4.0,52.65,14.0,30.0,43.0,1
53,34.96,764.0,0.96,7.0,69.87,0.0,127.0,163.0,1
54,15.43,112.0,2.29,5.0,35.29,0.04,220.0,55.0,0
55,24.55,116.0,1.73,6.0,92.55,0.37,137.0,50.0,0
56,40.9,135.0,2.3,5.0,46.8,0.39,225.0,35.0,0
57,39.0,39.0,2.75,5.0,40.75,0.53,409.0,126.0,0
58,5.44,22.0,1.44,5.0,166.67,13.0,75.0,51.0,1
59,20.67,70.0,2.67,3.0,69.83,54.0,18.0,19.0,0
60,4.39,40.0,0.78,4.0,65.22,0.02,471.0,130.0,0
61,15.5,456.0,1.5,7.0,58.29,0.0,186.0,156.0,0
62,46.67,218.0,1.92,7.0,57.75,0.05,49.0,31.0,0
63,29.65,156.0,0.88,9.0,108.12,0.75,185.0,54.0,0
64,9.11,855.0,1.89,5.0,63.67,0.0,61.0,19.0,0
65,59.86,165.0,3.29,5.0,34.29,0.75,101.0,50.0,0
66,30.08,167.0,0.88,6.0,43.6,0.75,394.0,366.0,0
67,42.62,140.0,2.75,5.0,106.62,0.25,221.0,17.0,0
68,22.93,32.0,1.36,5.0,73.86,0.26,238.0,38.0,0
69,26.0,182.0,1.47,6.0,34.53,0.21,128.0,331.0,0
70,7.0,502.0,0.92,4.0,146.77,141.0,246.0,61.0,1
71,57.45,204.0,2.0,5.0,118.0,0.5,43.0,438.0,0
72,12.5,102.0,3.0,4.0,111.75,0.0,459.0,10.0,0
