,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,True
1,1.33,4.0,1.58,0.33,1.0,4.0,4.0,3.0,3.0,False
2,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,True
3,1.0,4.0,0.54,0.5,1.0,9.0,4.0,8.0,8.0,False
4,1.33,15.0,1.21,0.67,1.0,18.67,11.0,11.0,10.0,False
5,0.75,7.0,0.75,0.25,1.0,16.5,7.0,17.0,29.0,False
6,1.67,10.0,3.4,0.17,1.0,23.61,10.0,261.0,36.0,False
7,1.0,9.0,0.0,1.0,1.0,31.0,9.0,29.0,0.0,False
8,1.8,10.0,1.97,0.4,1.0,30.2,10.0,33.0,12.0,False
9,3.0,11.0,0.0,1.0,1.0,34.0,11.0,8.0,1.0,False
10,3.25,14.0,1.64,0.75,1.0,52.25,14.0,7.0,8.0,False
11,3.0,14.0,0.95,1.5,1.0,64.5,14.0,12.0,4.0,False
12,2.5,18.0,0.99,1.5,1.0,85.5,18.0,72.0,22.0,False
13,4.0,18.0,0.0,3.0,1.0,29.0,18.0,9.0,11.0,False
14,1.0,19.0,0.0,1.0,1.0,137.0,19.0,1.0,0.0,False
15,1.4,20.0,2.83,0.3,1.0,1.2,20.0,430.0,33.0,False
16,3.0,23.0,0.0,3.0,1.0,8.0,23.0,14.0,14.0,False
17,4.44,26.0,3.82,0.25,1.0,82.5,26.0,68.0,62.0,False
18,8.4,32.0,1.35,0.8,1.0,17.8,32.0,422.0,142.0,False
19,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,True
20,3.0,21.0,0.0,1.0,1.0,3.0,12.0,4.0,4.0,False
21,2.0,26.0,2.37,0.12,1.0,31.0,15.0,88.0,63.0,False
22,2.0,3.0,0.0,1.0,1.0,10.0,2.0,43.0,37.0,False
23,3.0,28.0,0.0,1.0,1.0,37.0,17.0,2.0,2.0,False
24,2.17,5.0,2.18,0.17,1.0,44.0,4.0,40.0,22.0,False
25,3.0,4.0,1.35,0.25,1.0,44.0,1.0,93.0,34.0,False
26,2.5,11.0,0.92,1.5,1.0,29.0,9.0,7.0,2.0,False
27,3.43,13.0,1.51,0.57,1.0,30.57,11.0,172.0,48.0,False
28,4.67,14.0,1.43,1.0,1.0,1.0,12.0,3.0,20.0,False
29,6.5,36.0,0.52,1.5,1.0,4.0,2.0,150.0,22.0,False
30,6.0,38.0,1.42,1.0,1.0,0.75,4.0,150.0,93.0,False
31,3.63,30.0,3.29,0.16,1.0,17.21,19.0,269.0,95.0,False
32,3.6,17.0,1.24,0.8,2.0,23.2,0.75,170.0,8.0,False
33,9.0,39.0,1.06,1.33,2.0,13.33,0.0,114.0,75.0,False
34,0.0,40.0,0.82,0.0,1.0,0.0,6.0,160.0,0.0,False
35,6.0,41.0,0.23,1.5,2.0,7.0,0.0,60.0,20.0,False
36,13.0,34.0,0.0,3.0,1.0,1.0,22.0,7.0,4.0,False
37,5.77,37.0,1.75,0.31,3.0,0.23,0.0,168.0,151.0,False
38,6.75,38.0,1.75,1.0,2.0,4.25,0.01,17.0,7.0,False
39,4.81,43.0,2.68,0.25,2.0,14.38,0.0,515.0,414.0,False
40,5.45,6.0,3.19,0.2,1.0,22.05,3.0,242.0,146.0,False
41,9.33,44.0,0.99,1.33,2.0,7.33,0.01,63.0,17.0,False
42,6.31,18.0,1.84,0.31,2.0,8.69,0.75,319.0,36.0,False
43,14.67,52.0,0.53,1.33,2.0,8.0,0.01,102.0,2.0,False
44,12.25,64.0,0.82,0.75,2.0,3.0,0.01,181.0,5.0,False
45,15.33,67.0,1.48,1.0,2.0,0.0,0.01,14.0,2.0,False
46,18.33,21.0,0.99,1.33,2.0,15.0,0.75,85.0,6.0,False
47,27.0,23.0,0.26,1.5,2.0,13.5,0.75,36.0,33.0,False
48,26.5,25.0,0.47,1.5,2.0,0.0,0.75,20.0,0.0,False
49,21.0,28.0,0.41,1.0,2.0,9.0,0.75,76.0,1.0,False
50,18.0,29.0,1.64,0.67,2.0,14.17,0.75,225.0,88.0,False
51,17.0,76.0,1.28,0.6,2.0,20.2,0.01,101.0,3.0,False
52,15.8,77.0,1.19,0.6,2.0,32.8,0.01,130.0,5.0,False
53,9.44,44.0,3.06,0.2,2.0,74.4,0.75,695.0,393.0,False
54,18.57,47.0,1.63,0.57,3.0,24.29,0.39,155.0,98.0,False
55,41.5,48.0,0.76,1.5,2.0,59.5,0.75,22.0,1.0,False
56,11.62,50.0,2.1,0.5,3.0,39.75,0.39,308.0,16.0,False
57,29.33,52.0,1.2,1.0,2.0,53.33,0.75,57.0,11.0,False
58,55.5,56.0,0.86,2.0,2.0,0.5,0.75,6.0,1.0,False
59,26.67,59.0,2.17,0.83,2.0,16.0,0.75,306.0,29.0,False
60,22.6,81.0,1.74,0.6,2.0,37.2,0.01,179.0,15.0,False
61,9.3,60.0,1.78,0.2,2.0,13.45,0.75,800.0,562.0,False
62,10.1,61.0,3.39,0.2,2.0,11.4,0.75,1450.0,190.0,False
63,60.0,64.0,0.54,2.0,2.0,0.0,0.75,13.0,3.0,False
64,37.0,65.0,0.62,1.0,2.0,58.0,0.75,182.0,128.0,False
65,19.56,67.0,2.55,0.44,2.0,2.11,0.75,105.0,39.0,False
66,58.0,70.0,0.99,1.5,2.0,12.0,0.75,6.0,1.0,False
67,58.0,74.0,0.23,1.5,2.0,18.0,0.75,34.0,48.0,False
68,39.0,81.0,0.84,0.75,2.0,66.5,0.75,23.0,22.0,False
69,50.33,90.0,0.41,1.0,2.0,29.0,0.75,38.0,67.0,False
70,36.33,92.0,2.07,0.83,2.0,26.67,0.75,114.0,108.0,False
71,14.82,95.0,2.22,0.24,2.0,80.29,0.75,541.0,330.0,False
72,22.0,97.0,2.16,0.43,2.0,21.71,0.75,186.0,94.0,False
73,10.82,8.0,3.03,0.18,2.0,24.94,0.12,1009.0,448.0,False
74,28.5,107.0,1.93,0.67,2.0,27.0,0.75,17.0,18.0,False
