,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,True
1,0.0,3.0,2.95,0.0,1.0,0.0,3.0,1914.0,0.0,False
2,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,True
3,1.0,4.0,0.54,0.5,1.0,9.0,4.0,8.0,8.0,False
4,0.75,7.0,0.75,0.25,1.0,16.5,7.0,17.0,29.0,False
5,3.0,11.0,0.0,1.0,1.0,34.0,11.0,8.0,1.0,False
6,2.3,12.0,2.47,0.3,1.0,11.5,12.0,262.0,15.0,False
7,3.25,14.0,1.64,0.75,1.0,52.25,14.0,7.0,8.0,False
8,2.36,69.0,2.65,0.21,1.0,62.21,62.0,392.0,205.0,False
9,0.0,30.0,5.12,0.0,1.0,0.0,30.0,2645.0,0.0,False
10,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,True
11,3.0,2.0,0.0,1.0,1.0,13.0,1.0,1.0,1.0,False
12,0.75,23.0,4.19,0.06,1.0,11.64,13.0,625.0,329.0,False
13,2.0,26.0,2.37,0.12,1.0,31.0,15.0,88.0,63.0,False
14,1.94,9.0,3.37,0.17,3.0,27.0,0.5,959.0,434.0,False
15,2.97,10.0,3.61,0.12,1.0,28.48,8.0,997.0,477.0,False
16,3.43,13.0,1.51,0.57,1.0,30.57,11.0,172.0,48.0,False
17,4.67,14.0,1.43,1.0,1.0,1.0,12.0,3.0,20.0,False
18,4.1,34.0,2.21,0.3,2.0,9.4,0.0,486.0,209.0,False
19,6.5,36.0,0.52,1.5,1.0,4.0,2.0,150.0,22.0,False
20,3.42,16.0,1.96,0.42,3.0,4.42,0.39,378.0,76.0,False
21,3.6,17.0,1.24,0.8,2.0,23.2,0.75,170.0,8.0,False
22,6.0,41.0,0.23,1.5,2.0,7.0,0.0,60.0,20.0,False
23,5.77,37.0,1.75,0.31,3.0,0.23,0.0,168.0,151.0,False
24,1.0,8.0,0.0,1.0,1.0,13.0,5.0,168.0,40.0,False
25,14.67,52.0,0.53,1.33,2.0,8.0,0.01,102.0,2.0,False
26,12.67,63.0,1.32,1.33,3.0,28.67,0.0,31.0,1.0,False
27,12.25,64.0,0.82,0.75,2.0,3.0,0.01,181.0,5.0,False
28,18.33,21.0,0.99,1.33,2.0,15.0,0.75,85.0,6.0,False
29,21.0,28.0,0.41,1.0,2.0,9.0,0.75,76.0,1.0,False
30,12.27,33.0,2.22,0.45,3.0,30.18,0.39,389.0,155.0,False
31,17.0,76.0,1.28,0.6,2.0,20.2,0.01,101.0,3.0,False
32,15.8,77.0,1.19,0.6,2.0,32.8,0.01,130.0,5.0,False
33,28.67,40.0,0.96,1.33,2.0,44.67,0.75,151.0,117.0,False
34,32.67,41.0,1.4,1.67,2.0,7.33,0.75,24.0,1.0,False
35,9.44,44.0,3.06,0.2,2.0,74.4,0.75,695.0,393.0,False
36,18.57,47.0,1.63,0.57,3.0,24.29,0.39,155.0,98.0,False
37,29.33,52.0,1.2,1.0,2.0,53.33,0.75,57.0,11.0,False
38,18.42,40.5,1.63,0.42,3.0,18.67,0.0,789.0,709.0,False
39,25.2,55.0,1.19,0.8,2.0,8.2,0.75,230.0,19.0,False
40,55.5,56.0,0.86,2.0,2.0,0.5,0.75,6.0,1.0,False
41,8.71,80.0,3.09,0.29,3.0,2.71,0.0,1635.0,7.0,False
42,10.1,61.0,3.39,0.2,2.0,11.4,0.75,1450.0,190.0,False
43,60.0,64.0,0.54,2.0,2.0,0.0,0.75,13.0,3.0,False
44,37.0,65.0,0.62,1.0,2.0,58.0,0.75,182.0,128.0,False
45,19.56,67.0,2.55,0.44,2.0,2.11,0.75,105.0,39.0,False
46,29.6,71.0,1.93,0.8,2.0,31.2,0.75,32.0,11.0,False
47,63.0,86.0,0.94,1.5,2.0,3.5,0.01,25.0,17.0,False
48,66.0,76.0,0.99,1.5,2.0,9.0,0.75,4.0,7.0,False
49,66.0,84.0,0.61,1.5,2.0,20.5,0.75,16.0,4.0,False
50,45.0,86.0,1.42,1.0,2.0,1.0,0.75,16.0,5.0,False
51,39.5,87.0,1.48,1.0,2.0,31.75,0.75,27.0,16.0,False
52,14.82,95.0,2.22,0.24,2.0,80.29,0.75,541.0,330.0,False
53,5.72,93.0,4.05,0.14,3.0,17.31,0.0,4701.0,10.0,False
54,52.0,95.0,1.48,1.0,2.0,11.0,0.01,15.0,2.0,False
55,10.82,8.0,3.03,0.18,2.0,24.94,0.12,1009.0,448.0,False
56,28.5,107.0,1.93,0.67,2.0,27.0,0.75,17.0,18.0,False
57,88.5,99.0,0.22,2.0,2.0,17.0,0.01,44.0,14.0,False
58,94.0,42.0,0.92,2.0,2.0,14.0,0.0,4.0,2.0,False
59,43.8,46.0,1.57,0.8,2.0,25.8,0.0,67.0,36.0,False
60,28.09,46.0,2.3,0.45,2.0,12.91,0.0,110.0,31.0,False
61,0.0,50.0,1.04,0.0,1.0,0.0,30.0,659.0,0.0,False
62,30.55,119.0,2.5,0.36,3.0,34.73,0.39,911.0,549.0,False
63,43.5,124.0,1.26,0.83,2.0,3.5,0.75,153.0,4.0,False
64,16.05,125.0,4.13,0.11,2.0,27.87,0.75,534.0,387.0,False
65,105.0,52.0,0.92,2.0,2.0,0.0,0.0,5.0,1.0,False
66,107.5,53.0,0.37,2.0,2.0,0.0,0.0,21.0,7.0,False
67,47.2,127.0,0.93,0.8,2.0,91.2,0.75,7.0,77.0,False
68,24.1,130.0,3.02,0.24,3.0,11.05,0.39,1757.0,1008.0,False
69,62.25,135.5,1.96,1.25,2.0,2.25,0.75,9.0,3.0,False
70,115.5,143.0,1.0,2.5,2.0,19.5,0.75,3.0,1.0,False
71,58.0,94.5,1.4,1.25,2.0,51.5,0.01,14.0,7.0,False
72,84.0,146.5,0.69,1.67,2.0,11.33,0.75,224.0,8.0,False
73,134.0,98.5,0.42,2.5,2.0,21.5,0.01,58.0,13.0,False
74,69.75,149.5,1.08,1.25,2.0,23.25,0.75,109.0,28.0,False
75,38.56,150.0,2.31,0.56,2.0,34.89,0.75,317.0,35.0,False
76,130.0,101.0,0.85,2.5,2.0,2.0,0.01,7.0,4.0,False
77,22.04,159.0,3.54,0.23,2.0,140.54,0.75,929.0,79.0,False
78,16.6,50.0,2.16,0.27,1.0,89.93,36.0,584.0,274.0,False
79,9.75,51.0,0.99,1.0,1.0,154.0,37.0,56.0,32.0,False
80,12.2,52.5,2.99,0.4,1.0,12.2,39.0,635.0,122.0,False
81,149.5,58.33,0.92,2.5,2.0,9.5,0.0,5.0,4.0,False
82,155.5,60.17,0.23,2.5,2.0,10.5,0.0,44.0,35.0,False
83,109.67,161.0,0.58,2.0,2.0,61.67,0.75,87.0,57.0,False
84,147.0,88.0,0.99,3.0,2.0,0.0,0.01,20.0,11.0,False
85,33.82,166.5,2.44,0.35,3.0,35.71,0.39,860.0,453.0,False
86,63.38,169.5,1.44,0.88,3.0,43.75,0.39,216.0,141.0,False
87,126.33,165.0,1.33,2.33,2.0,12.67,0.75,7.0,6.0,False
88,166.5,68.83,0.16,3.0,2.0,78.5,0.0,2.0,87.0,False
89,20.67,69.67,3.74,0.17,3.0,75.33,0.0,485.0,249.0,False
90,70.0,70.67,0.72,1.0,2.0,18.0,0.0,224.0,13.0,False
91,50.0,188.0,2.65,0.67,2.0,95.67,0.75,74.0,19.0,False
92,49.62,74.33,2.11,0.75,2.0,32.25,0.0,79.0,27.0,False
93,110.25,5.0,1.18,1.5,2.0,37.0,1.94,220.0,1.0,False
94,24.83,12.5,3.17,0.33,3.0,109.0,0.02,912.0,271.0,False
95,143.0,9.0,0.7,2.0,2.0,40.67,1.99,103.0,0.0,False
96,57.0,94.17,2.31,0.6,2.0,85.3,0.01,180.0,13.0,False
97,43.3,62.33,2.18,0.6,2.0,146.9,0.0,162.0,15.0,False
98,48.0,63.33,1.35,0.67,2.0,67.0,0.0,1233.0,5.0,False
99,12.66,95.0,4.36,0.17,2.0,113.66,0.01,2075.0,299.0,False
100,234.5,99.5,0.81,3.0,2.0,19.5,0.01,9.0,3.0,False
101,120.0,97.83,1.34,1.5,2.0,209.5,0.01,62.0,3.0,False
102,122.5,13.5,0.5,1.75,2.0,109.75,0.13,114.0,2.0,False
103,120.25,62.92,1.74,1.75,2.0,119.5,0.0,30.0,17.0,False
104,46.91,146.17,2.83,0.64,2.0,163.91,0.75,166.0,25.0,False
105,109.4,94.0,2.01,1.4,3.0,150.0,0.0,12.0,7.0,False
106,0.0,11.5,1.79,0.0,1.0,0.0,15.0,524.0,0.0,False
107,48.86,62.67,3.0,0.64,2.0,41.29,0.0,135.0,91.0,False
108,180.67,12.0,0.98,3.0,2.0,25.0,2.0,74.0,44.0,False
109,72.57,84.58,2.04,1.29,2.0,0.0,0.01,989.0,0.0,False
110,186.33,67.67,0.66,3.0,2.0,10.0,0.0,145.0,6.0,False
111,65.44,127.0,2.81,1.11,4.0,274.67,0.27,105.0,6.0,False
112,120.4,128.08,0.57,1.8,2.0,49.4,0.75,81.0,4.0,False
113,90.14,89.5,1.94,1.29,3.0,56.86,0.0,373.0,4.0,False
114,199.33,68.08,1.19,3.0,2.0,6.33,0.0,61.0,11.0,False
115,125.0,146.5,1.97,1.8,2.0,25.0,0.75,26.0,11.0,False
116,168.25,13.0,1.52,2.25,2.0,3.25,1.97,19.0,9.0,False
117,295.5,104.83,1.0,4.5,2.0,99.0,0.01,2.0,2.0,False
118,138.8,148.5,0.89,1.8,2.0,17.0,0.75,119.0,6.0,False
119,130.6,18.0,1.03,1.8,2.0,12.0,1.97,298.0,31.0,False
120,163.75,151.5,1.17,2.25,2.0,24.75,0.75,116.0,6.0,False
121,167.0,116.0,1.67,2.25,2.0,66.75,0.01,24.0,4.0,False
122,230.0,118.0,1.35,3.0,2.0,40.67,0.01,7.0,2.0,False
123,223.33,61.43,1.07,3.0,2.0,5.33,0.0,133.0,49.0,False
124,224.67,124.0,1.53,3.0,2.0,1.33,0.01,4.0,5.0,False
125,178.0,10.33,1.26,2.25,2.0,7.5,2.0,103.0,6.0,False
126,99.14,149.75,2.33,1.29,2.0,52.29,0.75,414.0,37.0,False
127,118.71,150.75,2.45,1.29,2.0,69.43,0.75,106.0,87.0,False
128,87.8,123.5,1.48,0.9,2.0,91.1,0.01,447.0,18.0,False
129,354.5,10.0,0.53,4.5,2.0,8.5,1.84,15.0,10.0,False
130,249.33,131.55,1.43,3.0,2.0,105.33,0.01,23.0,9.0,False
131,78.8,129.73,1.96,0.9,2.0,149.7,0.75,326.0,102.0,False
132,241.67,116.52,1.48,3.0,2.0,489.33,0.01,11.0,5.0,False
133,88.4,122.85,2.2,0.9,2.0,100.4,0.01,1457.0,525.0,False
134,206.0,9.88,0.58,2.25,2.0,2.0,0.13,67.0,122.0,False
135,164.0,121.8,1.66,1.8,2.0,79.2,0.01,103.0,7.0,False
136,248.33,123.8,0.94,3.0,2.0,12.0,0.01,88.0,0.0,False
137,146.0,23.5,1.14,1.5,2.0,83.83,1.97,218.0,58.0,False
138,73.92,0.0,2.67,0.75,3.0,302.5,0.0,1588.0,170.0,False
139,131.0,22.57,2.52,1.25,2.0,201.75,0.13,66.0,10.0,False
