,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,True
1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,83.0,0.0,False
2,0.0,3.0,2.95,0.0,1.0,0.0,3.0,1914.0,0.0,False
3,1.33,4.0,1.58,0.33,1.0,4.0,4.0,3.0,3.0,False
4,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,True
5,1.0,5.0,0.0,1.0,1.0,9.0,5.0,1.0,1.0,False
6,1.0,4.0,0.54,0.5,1.0,9.0,4.0,8.0,8.0,False
7,1.33,15.0,1.21,0.67,1.0,18.67,11.0,11.0,10.0,False
8,0.75,7.0,0.75,0.25,1.0,16.5,7.0,17.0,29.0,False
9,1.67,10.0,3.4,0.17,1.0,23.61,10.0,261.0,36.0,False
10,1.0,9.0,0.0,1.0,1.0,31.0,9.0,29.0,0.0,False
11,1.8,10.0,1.97,0.4,1.0,30.2,10.0,33.0,12.0,False
12,2.3,12.0,2.47,0.3,1.0,11.5,12.0,262.0,15.0,False
13,3.25,14.0,1.64,0.75,1.0,52.25,14.0,7.0,8.0,False
14,1.0,13.0,0.59,0.5,1.0,110.0,13.0,12.0,2.0,False
15,2.36,69.0,2.65,0.21,1.0,62.21,62.0,392.0,205.0,False
16,3.0,14.0,0.95,1.5,1.0,64.5,14.0,12.0,4.0,False
17,0.0,15.0,0.0,0.0,1.0,0.0,15.0,174.0,0.0,False
18,2.5,18.0,0.99,1.5,1.0,85.5,18.0,72.0,22.0,False
19,1.4,20.0,2.83,0.3,1.0,1.2,20.0,430.0,33.0,False
20,3.68,24.0,4.44,0.1,1.0,40.1,24.0,483.0,403.0,False
21,4.25,27.0,0.94,0.75,1.0,44.5,27.0,102.0,53.0,False
22,4.44,26.0,3.82,0.25,1.0,82.5,26.0,68.0,62.0,False
23,8.4,32.0,1.35,0.8,1.0,17.8,32.0,422.0,142.0,False
24,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,True
25,3.0,2.0,0.0,1.0,1.0,13.0,1.0,1.0,1.0,False
26,0.75,23.0,4.19,0.06,1.0,11.64,13.0,625.0,329.0,False
27,2.0,26.0,2.37,0.12,1.0,31.0,15.0,88.0,63.0,False
28,4.0,3.0,0.0,1.0,1.0,28.0,0.0,6.0,0.0,False
29,2.0,3.0,0.0,1.0,1.0,10.0,2.0,43.0,37.0,False
30,2.67,27.0,1.1,0.33,1.0,29.67,16.0,69.0,5.0,False
31,3.75,4.0,1.03,0.5,1.0,11.0,3.0,50.0,4.0,False
32,2.17,5.0,2.18,0.17,1.0,44.0,4.0,40.0,22.0,False
33,3.0,4.0,1.35,0.25,1.0,44.0,1.0,93.0,34.0,False
34,2.97,10.0,3.61,0.12,1.0,28.48,8.0,997.0,477.0,False
35,2.5,11.0,0.92,1.5,1.0,29.0,9.0,7.0,2.0,False
36,5.33,12.0,1.56,1.33,1.0,8.0,10.0,5.0,2.0,False
37,3.43,13.0,1.51,0.57,1.0,30.57,11.0,172.0,48.0,False
38,4.67,14.0,1.43,1.0,1.0,1.0,12.0,3.0,20.0,False
39,4.1,34.0,2.21,0.3,2.0,9.4,0.0,486.0,209.0,False
40,4.03,35.0,4.51,0.1,1.0,24.08,1.0,137.0,97.0,False
41,6.5,36.0,0.52,1.5,1.0,4.0,2.0,150.0,22.0,False
42,0.0,37.0,0.84,0.0,1.0,0.0,3.0,665.0,0.0,False
43,6.0,38.0,1.42,1.0,1.0,0.75,4.0,150.0,93.0,False
44,3.63,30.0,3.29,0.16,1.0,17.21,19.0,269.0,95.0,False
45,3.6,17.0,1.24,0.8,2.0,23.2,0.75,170.0,8.0,False
46,9.0,39.0,1.06,1.33,2.0,13.33,0.0,114.0,75.0,False
47,0.0,40.0,0.82,0.0,1.0,0.0,6.0,160.0,0.0,False
48,4.5,35.0,3.98,0.15,1.0,21.15,23.0,535.0,188.0,False
49,6.75,38.0,1.75,1.0,2.0,4.25,0.01,17.0,7.0,False
50,4.81,43.0,2.68,0.25,2.0,14.38,0.0,515.0,414.0,False
51,6.5,39.0,0.89,1.5,2.0,0.0,0.01,9.0,37.0,False
52,5.45,6.0,3.19,0.2,1.0,22.05,3.0,242.0,146.0,False
53,9.33,44.0,0.99,1.33,2.0,7.33,0.01,63.0,17.0,False
54,1.0,8.0,0.0,1.0,1.0,13.0,5.0,168.0,40.0,False
55,6.31,18.0,1.84,0.31,2.0,8.69,0.75,319.0,36.0,False
56,13.67,65.0,1.46,1.0,2.0,7.67,0.01,7.0,5.0,False
57,15.33,67.0,1.48,1.0,2.0,0.0,0.01,14.0,2.0,False
58,18.33,21.0,0.99,1.33,2.0,15.0,0.75,85.0,6.0,False
59,18.0,29.0,1.64,0.67,2.0,14.17,0.75,225.0,88.0,False
60,27.33,34.0,1.49,1.33,2.0,36.67,0.75,9.0,2.0,False
61,28.67,40.0,0.96,1.33,2.0,44.67,0.75,151.0,117.0,False
62,32.67,41.0,1.4,1.67,2.0,7.33,0.75,24.0,1.0,False
63,9.44,44.0,3.06,0.2,2.0,74.4,0.75,695.0,393.0,False
64,21.25,46.0,1.23,0.75,2.0,17.0,0.75,92.0,8.0,False
65,11.07,38.5,3.96,0.18,2.0,52.96,0.0,231.0,212.0,False
66,29.33,52.0,1.2,1.0,2.0,53.33,0.75,57.0,11.0,False
67,25.2,55.0,1.19,0.8,2.0,8.2,0.75,230.0,19.0,False
68,26.67,59.0,2.17,0.83,2.0,16.0,0.75,306.0,29.0,False
69,22.6,81.0,1.74,0.6,2.0,37.2,0.01,179.0,15.0,False
70,9.3,60.0,1.78,0.2,2.0,13.45,0.75,800.0,562.0,False
71,10.1,61.0,3.39,0.2,2.0,11.4,0.75,1450.0,190.0,False
72,19.56,67.0,2.55,0.44,2.0,2.11,0.75,105.0,39.0,False
73,13.21,69.0,3.4,0.21,2.0,38.05,0.75,243.0,122.0,False
74,29.6,71.0,1.93,0.8,2.0,31.2,0.75,32.0,11.0,False
75,8.41,83.0,3.3,0.18,2.0,54.12,0.75,579.0,348.0,False
76,36.33,92.0,2.07,0.83,2.0,26.67,0.75,114.0,108.0,False
77,14.82,95.0,2.22,0.24,2.0,80.29,0.75,541.0,330.0,False
78,22.0,97.0,2.16,0.43,2.0,21.71,0.75,186.0,94.0,False
79,10.82,8.0,3.03,0.18,2.0,24.94,0.12,1009.0,448.0,False
80,29.83,8.5,2.17,0.67,2.0,5.83,0.12,17.0,16.0,False
