,nuc,aexp,ns,age,asexp,la,target
0,7.5,146.0,2.0,83.5,1.0,64.0,1
1,1.0,19.0,2.0,2.0,1.0,33.0,1
2,0.0,204.0,2.0,0.0,1.0,535.0,1
3,10.4,63.0,1.0,6.0,27.0,77.0,1
4,24.88,17.0,2.0,58.25,0.5,117.0,1
5,29.71,1.0,2.0,87.88,0.0,384.0,1
6,3.5,6.0,1.0,108.5,2.0,43.0,1
7,6.81,11.0,2.0,128.19,0.0,533.0,1
8,5.67,53.0,2.0,129.0,1.0,3.0,1
9,22.19,59.0,3.0,126.81,0.5,1521.0,1
10,20.41,17.0,2.0,40.57,1.12,732.0,1
11,11.0,1.0,1.0,29.0,0.0,1.0,1
12,3.0,19.0,1.0,96.0,7.0,2.0,0
13,7.36,0.0,1.0,27.27,0.0,397.0,1
14,13.0,68.0,1.0,5.0,17.0,1.0,0
15,12.0,18.0,1.0,28.0,5.0,4.0,1
16,13.33,18.0,2.0,44.22,1.0,332.0,1
17,8.0,19.0,1.0,26.25,6.0,6.0,1
18,20.0,15.0,1.0,4.0,6.0,2.0,0
19,34.0,0.0,1.0,19.0,0.0,2.0,1
20,21.0,5.0,1.0,21.0,3.0,1.0,0
21,24.0,4.0,1.0,6.0,3.0,1.0,0
22,11.33,24.0,1.0,6.33,8.0,52.0,1
23,35.29,28.0,3.0,78.57,0.38,174.0,1
24,30.0,14.0,1.0,4.0,11.0,3.0,1
25,19.95,3.0,2.0,13.67,1.0,842.0,1
26,3.83,7.0,4.0,4.58,0.45,494.0,1
27,2.33,9.0,1.0,8.33,3.0,36.0,1
28,0.0,0.0,1.0,0.0,0.0,721.0,1
29,13.11,84.0,1.0,17.22,29.0,142.0,1
30,2.0,25.0,1.0,32.0,2.0,82.0,1
31,3.25,17.0,1.0,12.75,11.0,51.0,1
32,26.36,34.0,3.0,6.82,0.54,190.0,1
33,4.5,52.0,1.0,5.0,20.0,187.0,1
34,19.14,12.0,3.0,40.43,0.49,84.0,1
35,6.29,57.0,1.0,1.57,25.0,763.0,1
36,9.82,65.0,5.0,3.36,0.2,428.0,1
37,25.0,93.0,1.0,0.4,33.0,27.0,0
38,28.0,40.0,1.0,6.0,15.0,1.0,0
39,71.0,0.0,1.0,1.0,0.0,1.0,1
40,0.0,0.0,1.0,0.0,0.0,3.0,1
41,11.64,35.0,5.0,16.27,0.0,181.0,1
42,49.5,36.0,2.0,4.0,0.93,18.0,1
43,3.0,24.0,1.0,33.0,8.0,0.0,1
44,14.5,107.0,1.0,0.0,9.0,27.0,1
45,2.18,108.0,1.0,7.84,10.0,607.0,1
46,7.18,110.0,3.0,2.09,0.0,670.0,1
47,3.0,49.0,1.0,1.5,43.0,123.0,1
48,0.0,68.0,1.0,0.0,7.0,21.0,1
49,9.0,58.0,1.0,20.0,52.0,16.0,1
50,5.6,119.0,1.0,22.4,21.0,54.0,1
51,29.0,0.0,1.0,49.75,0.0,62.0,1
52,3.57,2.0,1.0,22.0,0.0,97.0,1
53,14.6,124.0,2.0,22.2,0.0,169.0,1
54,1.0,38.0,1.0,7.0,4.0,16.0,1
55,26.0,92.0,2.0,71.2,0.63,57.0,1
56,32.47,0.0,2.0,64.26,0.0,135.0,1
57,11.2,104.0,1.0,106.4,34.0,101.0,1
58,26.83,77.0,2.0,19.0,1.16,39.0,1
59,9.0,68.0,1.0,5.0,62.0,2.0,0
60,26.0,81.0,2.0,1.0,0.93,8.0,1
61,87.0,84.0,1.0,11.0,51.0,21.0,1
62,24.0,85.0,1.0,6.5,52.0,23.0,1
63,11.38,10.0,1.0,1.0,1.0,288.0,1
64,34.0,117.0,1.0,0.0,4.0,2.0,1
65,8.54,11.0,1.0,27.38,2.0,232.0,1
66,7.33,12.0,1.0,8.67,3.0,86.0,1
67,2.0,14.0,1.0,32.5,5.0,52.0,1
68,6.69,32.0,2.0,37.08,0.69,55.0,1
69,1.0,16.0,1.0,2.0,7.0,5.0,1
70,9.5,10.0,1.0,1.0,6.0,95.0,1
71,31.62,98.0,1.0,12.75,59.0,621.0,1
72,7.4,99.0,1.0,7.2,15.0,498.0,1
73,3.75,23.0,1.0,0.0,13.0,14.0,1
74,13.33,2.0,2.0,40.44,0.75,664.0,1
75,17.0,107.0,1.0,6.0,18.0,53.0,1
76,19.0,5.0,1.0,6.0,3.0,1.0,0
77,20.83,4.0,1.0,39.83,4.0,213.0,1
78,13.5,0.0,1.0,16.0,0.0,21.0,1
79,54.5,2.0,1.0,18.0,1.0,136.0,1
80,28.17,12.0,5.0,40.33,0.05,21.0,1
81,35.0,0.0,1.0,0.0,0.0,1.0,1
82,32.64,114.0,1.0,24.55,65.0,354.0,1
83,41.93,19.0,2.0,37.29,0.13,452.0,1
84,3.0,14.0,1.0,23.0,12.0,2.0,0
85,37.0,162.0,1.0,121.0,56.0,1.0,0
86,7.33,16.0,3.0,10.67,0.5,147.0,1
87,9.5,23.0,1.0,44.93,20.0,1063.0,1
88,28.5,120.0,1.0,12.0,69.0,23.0,1
89,7.0,28.0,1.0,3.0,25.0,2.0,0
90,12.0,31.0,1.0,5.0,28.0,4.0,1
91,13.0,33.0,1.0,3.0,21.0,1.0,0
92,42.41,53.0,3.0,11.23,0.5,265.0,1
93,15.0,36.0,1.0,13.0,33.0,126.0,1
94,9.95,20.0,1.0,96.1,17.0,214.0,1
95,7.5,1.0,1.0,107.0,0.0,2.0,1
96,10.0,25.0,1.0,40.0,21.0,2.0,0
97,6.0,27.0,1.0,0.5,23.0,156.0,1
98,10.0,28.0,1.0,8.0,24.0,2.0,0
99,27.14,1.0,1.0,21.86,1.0,19.0,1
100,29.0,47.0,1.0,10.0,44.0,1.0,0
101,12.38,49.0,1.0,34.0,46.0,60.0,1
102,8.0,103.0,1.0,56.0,23.0,2.0,0
103,116.0,0.0,1.0,18.0,0.0,2.0,1
104,44.0,3.0,2.0,10.33,0.0,33.0,1
105,12.5,3.0,1.0,21.25,2.0,4.0,1
106,38.0,64.0,1.0,11.0,29.0,1.0,0
107,51.14,0.0,2.0,18.29,0.0,109.0,1
108,38.0,37.0,1.0,7.0,33.0,0.0,1
109,3.67,65.0,2.0,131.13,1.0,551.0,1
110,21.12,60.0,1.0,43.62,57.0,431.0,1
111,24.89,189.0,3.0,80.74,0.26,458.0,1
112,14.53,51.0,3.0,29.19,0.81,1627.0,1
113,7.0,52.0,2.0,15.5,0.03,3.0,1
114,31.26,191.0,4.0,24.26,0.14,636.0,1
115,32.0,175.0,1.0,8.0,71.0,2.0,0
116,9.73,66.0,2.0,6.0,1.09,87.0,1
117,43.0,68.0,1.0,5.0,65.0,2.0,0
118,8.75,1.0,1.0,3.75,1.0,174.0,1
119,29.0,0.0,1.0,0.0,0.0,4.0,1
120,29.0,59.0,1.0,0.5,55.0,18.0,1
121,36.0,73.0,1.0,7.0,70.0,2.0,0
122,25.0,0.0,1.0,2.0,0.0,32.0,1
123,13.0,0.0,1.0,12.0,0.0,1.0,1
124,31.0,83.0,1.0,3.0,79.0,2.0,0
125,26.0,0.0,1.0,10.0,0.0,156.0,1
126,5.33,10.0,1.0,28.67,3.0,6.0,1
127,47.0,12.0,1.0,4.0,6.0,8.0,1
128,46.0,79.0,1.0,4.0,37.0,33.0,1
129,51.0,9.0,1.0,0.0,5.0,2.0,1
130,81.67,35.0,1.0,2.33,11.0,153.0,1
131,11.09,173.0,3.0,12.68,0.54,668.0,1
132,52.0,11.0,1.0,9.0,7.0,2.0,0
133,41.0,65.0,1.0,5.0,43.0,4.0,1
134,34.0,0.0,1.0,8.0,0.0,2.0,1
135,4.0,0.0,1.0,12.0,0.0,46.0,1
136,19.0,54.0,1.0,29.0,16.0,2.0,0
137,7.6,15.0,1.0,31.4,9.0,16.0,1
138,3.0,16.0,1.0,22.5,10.0,8.0,1
139,100.0,76.0,1.0,6.0,66.0,4.0,1
140,12.12,79.0,1.0,36.38,69.0,243.0,1
