,nuc,aexp,ns,age,asexp,la,target
0,14.79,22.0,2.0,14.07,1.0,392.0,1
1,3.42,43.0,2.0,25.17,0.04,643.0,1
2,9.0,46.0,1.0,9.0,18.0,10.0,1
3,3.29,30.0,1.0,49.67,4.0,202.0,1
4,7.33,0.0,1.0,38.33,0.0,40.0,1
5,3.0,19.0,1.0,96.0,7.0,2.0,0
6,13.0,68.0,1.0,5.0,17.0,1.0,0
7,26.88,69.0,2.0,31.0,1.0,161.0,1
8,0.0,70.0,1.0,0.0,19.0,46.0,1
9,10.0,44.0,1.0,0.0,40.0,0.0,1
10,8.0,19.0,1.0,26.25,6.0,6.0,1
11,20.0,15.0,1.0,4.0,6.0,2.0,0
12,34.0,0.0,1.0,19.0,0.0,2.0,1
13,21.0,5.0,1.0,21.0,3.0,1.0,0
14,12.0,6.0,1.0,0.0,5.0,1.0,1
15,12.0,14.0,1.0,61.0,10.0,6.0,1
16,24.0,4.0,1.0,6.0,3.0,1.0,0
17,7.67,12.0,1.0,25.67,9.0,169.0,1
18,11.33,24.0,1.0,6.33,8.0,52.0,1
19,1.31,30.0,2.0,1.23,0.0,264.0,1
20,30.0,14.0,1.0,4.0,11.0,3.0,1
21,12.0,18.0,1.0,1.0,3.0,20.0,1
22,27.0,0.0,1.0,2.0,0.0,1.0,1
23,23.67,12.0,1.0,0.33,5.0,63.0,1
24,5.0,1.0,1.0,31.0,0.0,17.0,1
25,9.0,24.0,1.0,0.0,5.0,2.0,1
26,23.4,21.0,2.0,4.0,1.16,145.0,1
27,1.45,77.0,2.0,17.8,0.0,270.0,1
28,19.23,10.0,2.0,23.23,1.19,477.0,1
29,1.44,38.0,1.0,3.44,14.0,114.0,1
30,3.25,17.0,1.0,12.75,11.0,51.0,1
31,4.5,52.0,1.0,5.0,20.0,187.0,1
32,4.62,55.0,2.0,25.58,0.38,167.0,1
33,12.53,38.0,2.0,20.94,1.16,270.0,1
34,25.0,93.0,1.0,0.4,33.0,27.0,0
35,1.0,15.0,1.0,1.0,5.0,1.0,1
36,28.0,40.0,1.0,6.0,15.0,1.0,0
37,4.25,22.0,1.0,15.0,16.0,67.0,1
38,9.0,25.0,1.0,7.0,19.0,16.0,1
39,5.75,27.0,1.0,12.75,21.0,25.0,1
40,40.0,53.0,1.0,0.0,37.0,20.0,1
41,16.0,33.0,1.0,6.0,27.0,38.0,1
42,2.36,35.0,1.0,15.07,29.0,1417.0,1
43,1.0,39.0,1.0,123.0,33.0,0.0,1
44,1.0,42.0,1.0,128.0,36.0,0.0,1
45,3.0,65.0,1.0,0.0,5.0,5.0,1
46,0.5,66.0,1.0,0.5,6.0,95.0,1
47,4.0,52.0,1.0,0.0,46.0,182.0,1
48,23.0,53.0,1.0,1.0,47.0,28.0,1
49,16.33,57.0,1.0,19.67,51.0,71.0,1
50,5.09,64.0,2.0,0.91,0.02,182.0,1
51,3.95,125.0,1.0,34.62,27.0,91.0,1
52,38.0,0.0,1.0,28.0,0.0,37.0,1
53,8.88,67.0,1.0,8.75,61.0,22.0,1
54,1.0,99.0,1.0,0.0,2.0,0.0,1
55,40.0,105.0,1.0,2.0,35.0,5.0,1
56,9.0,68.0,1.0,5.0,62.0,2.0,0
57,30.17,111.0,2.0,73.79,0.63,86.0,1
58,8.0,71.0,1.0,5.5,64.0,415.0,1
59,9.0,73.0,1.0,17.0,66.0,2.0,0
60,50.75,116.0,2.0,21.0,0.63,257.0,1
61,15.86,1.0,1.0,1.43,1.0,454.0,1
62,2.0,6.0,1.0,4.0,2.0,23.0,1
63,27.7,51.0,2.0,0.0,0.98,357.0,1
64,4.14,15.0,2.0,1.43,0.0,830.0,1
65,23.75,97.0,2.0,24.38,0.93,225.0,1
66,1.0,16.0,1.0,2.0,7.0,5.0,1
67,9.5,10.0,1.0,1.0,6.0,95.0,1
68,9.86,1.0,1.0,12.29,1.0,201.0,1
69,3.75,23.0,1.0,0.0,13.0,14.0,1
70,14.67,145.0,2.0,27.33,0.0,8.0,1
71,9.0,106.0,1.0,60.0,17.0,73.0,1
72,17.0,107.0,1.0,6.0,18.0,53.0,1
73,19.0,5.0,1.0,6.0,3.0,1.0,0
74,1.0,39.0,1.0,16.0,4.0,1.0,1
75,4.25,32.0,1.0,7.5,17.0,248.0,1
76,5.0,159.0,1.0,88.0,56.0,2.0,0
77,8.0,21.0,1.0,41.79,12.0,431.0,1
78,24.0,9.0,1.0,32.0,8.0,23.0,1
79,1.0,11.0,1.0,0.0,10.0,9.0,1
80,3.0,14.0,1.0,23.0,12.0,2.0,0
81,37.0,162.0,1.0,121.0,56.0,1.0,0
82,9.5,23.0,1.0,44.93,20.0,1063.0,1
83,20.33,122.0,2.0,2.67,0.93,73.0,1
84,7.0,28.0,1.0,3.0,25.0,2.0,0
85,9.0,32.0,1.0,0.0,20.0,2.0,1
86,13.0,33.0,1.0,3.0,21.0,1.0,0
87,15.0,35.0,1.0,23.43,32.0,469.0,1
88,7.33,37.0,1.0,16.67,34.0,5.0,1
89,16.0,166.0,1.0,7.0,62.0,2.0,0
90,18.56,29.0,2.0,50.33,0.28,463.0,1
91,10.0,25.0,1.0,40.0,21.0,2.0,0
92,10.0,28.0,1.0,8.0,24.0,2.0,0
93,39.0,7.0,1.0,47.0,0.0,1.0,1
94,2.0,45.0,1.0,19.0,42.0,0.0,1
95,29.0,47.0,1.0,10.0,44.0,1.0,0
