,nuc,aexp,ns,age,asexp,la,target
0,1.13,17.0,1.0,63.96,0.0,0.0,1
1,1.67,55.0,1.0,182.67,5.0,107.0,1
2,0.5,140.0,2.0,160.5,0.99,364.0,1
3,3.0,37.0,1.0,141.0,30.0,2.0,0
4,1.0,19.0,2.0,2.0,1.0,33.0,1
5,14.79,22.0,2.0,14.07,1.0,392.0,1
6,3.29,30.0,1.0,49.67,4.0,202.0,1
7,10.4,63.0,1.0,6.0,27.0,77.0,1
8,3.5,6.0,1.0,108.5,2.0,43.0,1
9,6.0,15.0,1.0,52.0,5.0,14.0,1
10,12.0,12.0,1.0,1.0,3.0,26.0,1
11,20.41,17.0,2.0,40.57,1.12,732.0,1
12,11.0,1.0,1.0,29.0,0.0,1.0,1
13,3.0,19.0,1.0,96.0,7.0,2.0,0
14,24.5,17.0,1.0,12.5,4.0,5.0,1
15,13.0,68.0,1.0,5.0,17.0,1.0,0
16,20.0,15.0,1.0,4.0,6.0,2.0,0
17,34.0,0.0,1.0,19.0,0.0,2.0,1
18,18.0,6.0,1.0,5.0,1.0,6.0,1
19,21.0,5.0,1.0,21.0,3.0,1.0,0
20,21.0,5.0,1.0,0.0,4.0,4.0,1
21,12.0,14.0,1.0,61.0,10.0,6.0,1
22,24.0,4.0,1.0,6.0,3.0,1.0,0
23,25.29,12.0,2.0,57.17,1.0,463.0,1
24,36.25,20.0,2.0,13.12,0.79,36.0,1
25,19.95,3.0,2.0,13.67,1.0,842.0,1
26,17.25,11.0,1.0,146.75,4.0,65.0,1
27,23.67,12.0,1.0,0.33,5.0,63.0,1
28,9.0,24.0,1.0,0.0,5.0,2.0,1
29,2.67,38.0,1.0,1.33,9.0,253.0,1
30,19.57,28.0,2.0,39.71,0.63,256.0,1
31,9.6,3.0,2.0,45.2,0.5,31.0,1
32,2.0,10.0,1.0,12.0,4.0,118.0,1
33,0.0,0.0,1.0,0.0,0.0,721.0,1
34,8.0,43.0,2.0,16.5,0.38,97.0,1
35,33.31,33.0,2.0,11.92,0.63,63.0,1
36,2.0,25.0,1.0,32.0,2.0,82.0,1
37,9.18,29.0,2.0,5.18,0.93,63.0,1
38,19.23,10.0,2.0,23.23,1.19,477.0,1
39,65.67,17.0,2.0,16.67,1.0,27.0,1
40,60.0,90.0,1.0,1.0,32.0,81.0,1
41,0.0,62.0,1.0,0.0,2.0,19.0,1
42,25.0,93.0,1.0,0.4,33.0,27.0,0
43,1.0,15.0,1.0,0.0,0.0,0.0,1
44,5.43,31.0,2.0,3.71,0.29,156.0,1
45,28.0,40.0,1.0,6.0,15.0,1.0,0
46,1.0,16.0,1.0,0.0,0.0,1.0,1
47,8.5,23.0,1.0,1.0,17.0,12.0,1
48,1.0,77.0,1.0,3.5,11.0,176.0,1
49,5.75,27.0,1.0,12.75,21.0,25.0,1
50,45.0,0.0,1.0,23.0,0.0,1.0,1
51,66.0,0.0,1.0,4.0,0.0,1.0,1
52,3.5,0.0,1.0,7.5,0.0,71.0,1
53,5.0,61.0,3.0,84.71,0.26,64.0,1
54,30.0,59.0,1.0,3.0,40.0,5.0,1
55,13.5,1.0,1.0,5.0,0.0,5.0,1
56,2.0,36.0,1.0,31.0,2.0,4.0,1
57,0.5,66.0,1.0,0.5,6.0,95.0,1
58,4.5,48.0,1.0,3.0,42.0,4.0,1
59,22.0,51.0,1.0,0.0,45.0,1.0,1
60,4.5,0.0,1.0,12.5,0.0,17.0,1
61,2.0,61.0,1.0,8.0,55.0,242.0,1
62,25.0,122.0,1.0,1.0,24.0,1.0,1
63,5.5,72.0,1.0,3.5,10.0,13.0,1
64,7.0,73.0,1.0,0.0,11.0,8.0,1
65,26.0,92.0,2.0,71.2,0.63,57.0,1
66,11.2,104.0,1.0,106.4,34.0,101.0,1
67,50.5,62.0,1.0,1.5,13.0,7.0,1
68,9.0,68.0,1.0,5.0,62.0,2.0,0
69,2.0,0.0,1.0,6.0,0.0,5.0,1
70,30.17,111.0,2.0,73.79,0.63,86.0,1
71,12.0,70.0,1.0,11.0,63.0,16.0,1
72,9.0,73.0,1.0,17.0,66.0,2.0,0
73,50.75,116.0,2.0,21.0,0.63,257.0,1
74,8.54,11.0,1.0,27.38,2.0,232.0,1
75,6.0,6.0,2.0,26.0,0.17,120.0,1
76,3.07,89.0,1.0,22.67,12.0,1009.0,1
77,6.2,120.0,3.0,37.6,0.15,105.0,1
78,4.8,138.0,2.0,30.93,0.0,386.0,1
79,57.0,0.0,1.0,5.0,0.0,1.0,1
80,2.47,30.0,2.0,9.87,1.0,982.0,1
81,20.89,32.0,2.0,0.78,1.0,297.0,1
82,1.0,0.0,1.0,133.0,0.0,1.0,1
83,33.33,6.0,2.0,17.0,0.52,31.0,1
84,2.0,100.0,1.0,5.0,60.0,12.0,1
85,7.0,101.0,2.0,9.25,0.0,166.0,1
86,14.67,145.0,2.0,27.33,0.0,8.0,1
87,9.5,146.0,1.0,7.0,45.0,21.0,1
88,1.86,17.0,1.0,20.43,8.0,98.0,1
89,13.5,3.0,1.0,142.0,1.0,79.0,1
90,5.0,153.0,1.0,1.0,51.0,3.0,1
91,19.0,5.0,1.0,6.0,3.0,1.0,0
92,5.42,2.0,2.0,8.42,0.75,236.0,1
93,1.5,0.0,1.0,192.5,0.0,36.0,1
94,7.38,0.0,1.0,43.38,0.0,133.0,1
95,46.0,14.0,2.0,29.67,0.54,113.0,1
96,66.67,43.0,2.0,28.67,0.05,93.0,1
97,5.0,159.0,1.0,88.0,56.0,2.0,0
98,7.67,160.0,1.0,77.89,57.0,84.0,1
99,13.64,24.0,1.0,1.64,15.0,104.0,1
100,13.0,15.0,1.0,30.5,14.0,139.0,1
101,15.67,98.0,1.0,45.33,20.0,28.0,1
102,0.0,1.0,1.0,0.0,1.0,6.0,1
103,3.0,14.0,1.0,23.0,12.0,2.0,0
104,37.0,162.0,1.0,121.0,56.0,1.0,0
105,63.0,0.0,1.0,51.0,0.0,5.0,1
106,14.0,6.0,1.0,64.07,6.0,105.0,1
107,4.6,15.0,1.0,14.6,13.0,538.0,1
108,15.5,163.0,1.0,83.0,57.0,87.0,1
109,20.33,122.0,2.0,2.67,0.93,73.0,1
110,7.0,28.0,1.0,3.0,25.0,2.0,0
111,26.0,0.0,1.0,3.0,0.0,10.0,1
112,13.0,33.0,1.0,3.0,21.0,1.0,0
113,2.0,33.0,1.0,8.0,30.0,6.0,1
114,16.0,166.0,1.0,7.0,62.0,2.0,0
115,12.0,18.0,2.0,18.0,1.0,10.0,1
116,19.0,3.0,1.0,46.0,1.0,189.0,1
117,6.0,34.0,1.0,92.0,22.0,3.0,1
118,22.17,2.0,2.0,97.67,0.0,255.0,1
119,4.0,24.0,1.0,0.0,3.0,76.0,1
120,10.0,25.0,1.0,40.0,21.0,2.0,0
121,10.0,28.0,1.0,8.0,24.0,2.0,0
122,5.0,0.0,1.0,196.0,0.0,21.0,1
123,6.0,2.0,1.0,133.67,0.0,5.0,1
124,29.0,47.0,1.0,10.0,44.0,1.0,0
125,8.0,103.0,1.0,56.0,23.0,2.0,0
126,3.17,6.0,1.0,170.67,1.0,58.0,1
127,42.43,2.0,2.0,40.86,0.25,106.0,1
128,25.2,42.0,1.0,16.8,28.0,309.0,1
129,9.0,7.0,1.0,89.25,2.0,539.0,1
130,4.2,52.0,1.0,36.0,49.0,222.0,1
131,38.0,64.0,1.0,11.0,29.0,1.0,0
132,32.0,36.0,1.0,11.75,32.0,233.0,1
133,19.54,0.0,2.0,55.71,0.0,672.0,1
134,2.47,43.0,1.0,18.53,39.0,335.0,1
135,7.6,46.0,1.0,28.4,42.0,23.0,1
136,43.0,68.0,1.0,5.0,65.0,2.0,0
137,8.0,6.0,1.0,7.0,3.0,4.0,1
138,3.0,52.0,2.0,6.89,0.5,34.0,1
139,42.25,158.0,2.0,23.25,1.16,250.0,1
140,12.0,55.0,1.0,5.55,51.0,396.0,1
141,29.0,78.0,1.0,29.33,36.0,85.0,1
142,36.0,73.0,1.0,7.0,70.0,2.0,0
143,1.25,78.0,1.0,9.25,75.0,246.0,1
144,41.0,0.0,1.0,0.0,0.0,7.0,1
145,31.0,83.0,1.0,3.0,79.0,2.0,0
146,2.0,0.0,1.0,146.25,0.0,129.0,1
147,13.89,88.0,1.0,23.11,82.0,401.0,1
148,11.72,201.0,2.0,18.34,0.63,253.0,1
149,51.0,9.0,1.0,0.0,5.0,2.0,1
150,11.78,18.0,1.0,3.67,2.0,42.0,1
151,52.0,11.0,1.0,9.0,7.0,2.0,0
152,6.67,96.0,1.0,12.83,90.0,167.0,1
153,19.0,54.0,1.0,29.0,16.0,2.0,0
154,56.75,8.0,2.0,6.75,0.73,26.0,1
155,7.6,15.0,1.0,31.4,9.0,16.0,1
156,14.4,89.0,2.0,15.2,1.0,5.0,1
157,22.14,91.0,3.0,37.86,0.5,156.0,1
158,19.93,63.0,2.0,16.21,0.0,701.0,1
159,5.0,11.0,1.0,82.0,5.0,1.0,0
160,2.75,56.0,1.0,52.75,18.0,307.0,1
161,6.64,198.0,2.0,6.0,1.16,306.0,1
162,6.0,20.0,1.0,12.0,12.0,20.0,1
163,22.73,0.0,2.0,42.64,0.0,128.0,1
164,57.33,24.0,2.0,1.17,0.56,141.0,1
165,18.0,25.0,1.0,0.0,16.0,1.0,1
166,21.0,18.0,1.0,24.0,17.0,2.0,0
167,47.0,19.0,1.0,7.0,18.0,8.0,1
168,52.5,34.0,1.0,2.0,20.0,9.0,1
169,1.0,10.0,1.0,14.0,10.0,16.0,1
170,14.0,17.0,1.0,29.0,11.0,68.0,1
