,nuc,aexp,ns,age,asexp,la,target
0,12.04,4.0,3.0,34.16,0.4,477.0,1
1,8.33,0.0,2.0,142.83,0.0,108.0,1
2,7.5,146.0,2.0,83.5,1.0,64.0,1
3,11.0,29.0,5.0,87.29,0.25,213.0,1
4,14.43,296.0,3.0,8.57,0.49,98.0,1
5,20.0,58.0,1.0,7.0,24.0,5.0,1
6,22.4,0.0,3.0,90.2,0.0,176.0,1
7,24.88,17.0,2.0,58.25,0.5,117.0,1
8,11.5,58.0,2.0,0.0,1.0,21.0,1
9,7.83,66.0,2.0,23.5,1.0,6.0,1
10,13.0,68.0,1.0,5.0,17.0,1.0,0
11,26.88,69.0,2.0,31.0,1.0,161.0,1
12,11.0,21.0,1.0,6.0,19.0,11.0,1
13,15.33,0.0,2.0,64.0,0.0,192.0,1
14,20.0,15.0,1.0,4.0,6.0,2.0,0
15,21.0,5.0,1.0,21.0,3.0,1.0,0
16,24.0,4.0,1.0,6.0,3.0,1.0,0
17,30.0,14.0,1.0,4.0,11.0,3.0,1
18,9.3,16.0,4.0,16.43,0.35,276.0,1
19,23.67,12.0,1.0,0.33,5.0,63.0,1
20,1.45,77.0,2.0,17.8,0.0,270.0,1
21,3.75,35.0,1.0,16.5,6.0,183.0,1
22,1.36,37.0,1.0,16.14,8.0,772.0,1
23,49.0,4.0,1.0,2.0,2.0,5.0,1
24,1.22,1.0,1.0,6.91,0.0,172.0,1
25,2.0,8.0,1.0,10.0,2.0,4.0,1
26,2.33,9.0,1.0,8.33,3.0,36.0,1
27,2.38,11.0,4.0,17.0,0.0,57.0,1
28,6.0,13.0,1.0,0.0,7.0,1.0,1
29,25.0,93.0,1.0,0.4,33.0,27.0,0
30,28.0,40.0,1.0,6.0,15.0,1.0,0
31,10.0,21.0,1.0,0.0,15.0,9.0,1
32,3.0,79.0,1.0,1.0,12.0,10.0,1
33,2.47,30.0,1.0,5.94,24.0,634.0,1
34,9.0,3.0,2.0,19.4,0.38,17.0,1
35,12.5,101.0,1.0,1.5,4.0,20.0,1
36,0.7,31.0,1.0,0.5,25.0,996.0,1
37,16.0,33.0,1.0,6.0,27.0,38.0,1
38,28.51,33.0,2.0,139.53,0.93,727.0,1
39,74.0,0.0,1.0,26.0,0.0,3.0,1
40,3.0,114.0,1.0,0.0,16.0,8.0,1
41,5.29,115.0,1.0,4.86,17.0,154.0,1
42,76.0,1.0,1.0,13.0,1.0,29.0,1
43,13.84,6.0,2.0,22.32,1.0,1182.0,1
44,4.5,0.0,1.0,12.5,0.0,17.0,1
45,5.6,119.0,1.0,22.4,21.0,54.0,1
46,3.95,125.0,1.0,34.62,27.0,91.0,1
47,1.0,38.0,1.0,7.0,4.0,16.0,1
48,4.0,84.0,1.0,0.0,0.0,3.0,1
49,15.0,0.0,1.0,12.0,0.0,1.0,1
50,32.47,0.0,2.0,64.26,0.0,135.0,1
