,nuc,aexp,ns,age,asexp,la,target
0,12.3,94.0,4.0,23.3,0.33,63.0,1
1,16.44,36.0,3.0,30.31,1.17,136.0,1
2,11.0,29.0,5.0,87.29,0.25,213.0,1
3,24.88,17.0,2.0,58.25,0.5,117.0,1
4,4.5,0.0,3.0,64.0,0.0,698.0,1
5,35.88,65.0,2.0,46.24,1.0,490.0,1
6,3.0,19.0,1.0,96.0,7.0,2.0,0
7,13.0,68.0,1.0,5.0,17.0,1.0,0
8,20.0,15.0,1.0,4.0,6.0,2.0,0
9,18.0,6.0,1.0,5.0,1.0,6.0,1
10,21.0,5.0,1.0,21.0,3.0,1.0,0
11,9.38,15.0,2.0,37.88,0.98,130.0,1
12,9.2,9.0,2.0,5.9,1.16,386.0,1
13,24.0,4.0,1.0,6.0,3.0,1.0,0
14,10.62,11.0,2.0,10.0,1.16,37.0,1
15,11.33,24.0,1.0,6.33,8.0,52.0,1
16,1.31,30.0,2.0,1.23,0.0,264.0,1
17,32.0,2.0,1.0,6.0,0.0,2.0,1
18,3.83,7.0,4.0,4.58,0.45,494.0,1
19,27.0,0.0,1.0,2.0,0.0,1.0,1
20,9.0,24.0,1.0,0.0,5.0,2.0,1
21,23.4,21.0,2.0,4.0,1.16,145.0,1
22,2.0,78.0,1.0,2.0,2.0,2.0,1
23,9.6,3.0,2.0,45.2,0.5,31.0,1
24,36.4,0.0,2.0,13.7,0.0,129.0,1
25,13.11,84.0,1.0,17.22,29.0,142.0,1
26,6.0,13.0,1.0,0.0,7.0,1.0,1
27,6.0,14.0,1.0,0.0,8.0,16.0,1
28,9.18,29.0,2.0,5.18,0.93,63.0,1
29,14.0,30.0,2.0,2.67,1.16,46.0,1
30,1.33,27.0,2.0,12.0,0.0,124.0,1
31,23.84,10.0,2.0,8.26,1.0,41.0,1
32,4.8,1.0,1.0,14.8,1.0,223.0,1
33,4.5,52.0,1.0,5.0,20.0,187.0,1
34,19.14,12.0,3.0,40.43,0.49,84.0,1
35,25.0,93.0,1.0,0.4,33.0,27.0,0
36,28.0,40.0,1.0,6.0,15.0,1.0,0
37,10.0,21.0,1.0,0.0,15.0,9.0,1
38,45.0,0.0,1.0,23.0,0.0,1.0,1
39,7.4,0.0,4.0,47.2,0.0,193.0,1
40,4.0,39.0,1.0,76.0,3.0,40.0,1
41,7.5,105.0,1.0,20.75,7.0,71.0,1
42,2.33,41.0,1.0,21.33,35.0,11.0,1
43,12.0,63.0,1.0,2.0,57.0,22.0,1
44,5.09,64.0,2.0,0.91,0.02,182.0,1
45,29.0,0.0,1.0,49.75,0.0,62.0,1
46,3.57,2.0,1.0,22.0,0.0,97.0,1
47,10.0,65.0,2.0,1.25,0.02,16.0,1
48,14.6,124.0,2.0,22.2,0.0,169.0,1
49,1.0,38.0,1.0,7.0,4.0,16.0,1
50,4.33,106.0,1.0,64.67,36.0,112.0,1
51,63.0,78.0,2.0,5.67,1.16,16.0,1
52,21.33,45.0,1.0,15.0,10.0,94.0,1
53,12.0,70.0,1.0,11.0,63.0,16.0,1
54,87.0,84.0,1.0,11.0,51.0,21.0,1
55,9.33,2.0,1.0,12.67,1.0,291.0,1
56,12.0,0.0,1.0,31.0,0.0,3.0,1
57,2.37,7.0,1.0,38.32,3.0,615.0,1
58,5.63,4.0,1.0,33.21,3.0,383.0,1
59,20.89,32.0,2.0,0.78,1.0,297.0,1
60,4.14,15.0,2.0,1.43,0.0,830.0,1
61,9.2,19.0,1.0,83.4,3.0,59.0,1
62,1.0,16.0,1.0,2.0,7.0,5.0,1
63,12.36,1.0,3.0,106.27,0.0,289.0,1
64,14.67,145.0,2.0,27.33,0.0,8.0,1
65,1.86,17.0,1.0,20.43,8.0,98.0,1
66,8.0,42.0,1.0,43.0,20.0,3.0,1
67,3.82,108.0,2.0,27.09,0.0,554.0,1
68,19.0,5.0,1.0,6.0,3.0,1.0,0
69,8.22,3.0,2.0,4.67,1.0,49.0,1
70,7.38,0.0,1.0,43.38,0.0,133.0,1
71,4.0,5.0,1.0,6.0,5.0,37.0,1
72,3.0,94.0,1.0,52.0,17.0,20.0,1
73,1.0,12.0,1.0,0.0,11.0,7.0,1
74,76.0,150.0,2.0,34.0,0.63,12.0,1
75,38.5,111.0,1.0,0.0,62.0,3.0,1
76,2.0,14.0,1.0,5.0,13.0,14.0,1
77,24.0,154.0,1.0,12.0,6.0,6.0,1
78,21.73,157.0,3.0,82.55,0.26,148.0,1
79,2.67,28.0,2.0,21.0,0.03,270.0,1
80,19.09,164.0,1.0,37.36,60.0,232.0,1
81,3.0,14.0,1.0,23.0,12.0,2.0,0
82,37.0,162.0,1.0,121.0,56.0,1.0,0
83,14.5,21.0,1.0,22.0,18.0,50.0,1
84,16.0,49.0,1.0,18.5,24.0,32.0,1
85,4.0,24.0,1.0,0.0,21.0,5.0,1
86,37.8,19.0,1.0,19.6,6.0,568.0,1
87,31.43,119.0,1.0,73.29,68.0,395.0,1
88,7.0,28.0,1.0,3.0,25.0,2.0,0
89,9.0,32.0,1.0,0.0,20.0,2.0,1
90,13.0,33.0,1.0,3.0,21.0,1.0,0
91,12.0,127.0,1.0,61.0,21.0,60.0,1
92,112.0,131.0,1.0,0.0,73.0,73.0,1
93,56.0,41.0,1.0,1.0,38.0,12.0,1
94,41.17,142.0,1.0,71.67,76.0,43.0,1
95,7.5,1.0,1.0,107.0,0.0,2.0,1
96,10.0,25.0,1.0,40.0,21.0,2.0,0
97,10.0,28.0,1.0,8.0,24.0,2.0,0
98,7.0,102.0,1.0,2.0,22.0,1.0,1
99,29.0,47.0,1.0,10.0,44.0,1.0,0
100,8.0,103.0,1.0,56.0,23.0,2.0,0
101,55.67,0.0,2.0,215.67,0.0,3.0,1
102,59.0,147.0,1.0,15.0,79.0,41.0,1
103,11.42,33.0,3.0,66.38,0.17,617.0,1
104,66.0,46.0,1.0,0.0,31.0,8.0,1
105,38.0,64.0,1.0,11.0,29.0,1.0,0
106,21.12,60.0,1.0,43.62,57.0,431.0,1
107,38.3,68.0,2.0,20.9,1.0,603.0,1
108,69.33,154.0,2.0,0.67,0.93,2.0,1
