,nuc,aexp,ns,age,asexp,la,target
0,13.87,130.0,2.0,71.6,0.93,85.0,1
1,3.0,37.0,1.0,141.0,30.0,2.0,0
2,7.5,146.0,2.0,83.5,1.0,64.0,1
3,3.0,30.0,1.0,2.0,8.0,11.0,1
4,1.0,32.0,1.0,5.0,10.0,36.0,1
5,4.0,41.0,1.0,0.0,15.0,2.0,1
6,2.0,298.0,1.0,25.0,12.0,18.0,1
7,3.42,43.0,2.0,25.17,0.04,643.0,1
8,1.09,209.0,1.0,0.36,11.0,1720.0,1
9,22.0,61.0,1.0,0.0,26.0,1.0,1
10,4.0,325.0,1.0,18.0,17.0,1.0,0
11,29.83,8.0,1.0,18.0,8.0,493.0,1
12,13.0,68.0,1.0,5.0,17.0,1.0,0
13,13.33,3.0,2.0,33.43,0.75,1512.0,1
14,10.33,31.0,1.0,10.33,1.0,168.0,1
15,14.36,72.0,2.0,38.55,1.0,156.0,1
16,11.33,24.0,1.0,6.33,8.0,52.0,1
17,19.95,3.0,2.0,13.67,1.0,842.0,1
18,22.97,2.0,2.0,37.85,0.75,457.0,1
19,21.0,19.0,1.0,0.0,15.0,0.0,1
20,1.45,77.0,2.0,17.8,0.0,270.0,1
21,2.0,78.0,1.0,2.0,2.0,2.0,1
22,0.83,7.0,1.0,0.5,1.0,539.0,1
23,13.11,84.0,1.0,17.22,29.0,142.0,1
24,14.5,86.0,1.0,164.75,30.0,66.0,1
25,2.5,46.0,1.0,2.0,15.0,6.0,1
26,2.38,16.0,1.0,13.97,10.0,662.0,1
27,8.67,53.0,1.0,1.67,21.0,140.0,1
28,28.67,68.0,1.0,0.67,19.0,8.0,1
29,25.0,93.0,1.0,0.4,33.0,27.0,0
30,1.56,19.0,1.0,6.69,13.0,1464.0,1
31,28.0,40.0,1.0,6.0,15.0,1.0,0
32,8.5,23.0,1.0,1.0,17.0,12.0,1
33,9.0,25.0,1.0,7.0,19.0,16.0,1
34,2.47,30.0,1.0,5.94,24.0,634.0,1
35,2.36,35.0,1.0,15.07,29.0,1417.0,1
36,2.18,108.0,1.0,7.84,10.0,607.0,1
37,3.64,111.0,1.0,20.4,13.0,283.0,1
38,1.0,39.0,1.0,123.0,33.0,0.0,1
39,2.33,41.0,1.0,21.33,35.0,11.0,1
40,1.0,42.0,1.0,128.0,36.0,0.0,1
41,3.4,43.0,1.0,66.2,37.0,58.0,1
42,2.2,64.0,1.0,24.8,4.0,512.0,1
43,3.0,49.0,1.0,1.5,43.0,123.0,1
44,23.0,53.0,1.0,1.0,47.0,28.0,1
45,30.67,69.0,2.0,7.0,1.16,205.0,1
46,12.0,63.0,1.0,2.0,57.0,22.0,1
47,7.43,121.0,3.0,17.79,0.5,875.0,1
48,3.95,125.0,1.0,34.62,27.0,91.0,1
49,24.67,94.0,2.0,3.0,0.63,46.0,1
50,8.88,67.0,1.0,8.75,61.0,22.0,1
51,6.15,129.0,1.0,0.0,31.0,584.0,1
52,15.0,61.0,1.0,47.5,12.0,7.0,1
53,9.0,68.0,1.0,5.0,62.0,2.0,0
54,26.0,81.0,2.0,1.0,0.93,8.0,1
55,15.82,131.0,3.0,6.36,0.0,546.0,1
56,8.0,71.0,1.0,5.5,64.0,415.0,1
57,9.0,73.0,1.0,17.0,66.0,2.0,0
58,50.75,116.0,2.0,21.0,0.63,257.0,1
59,6.96,133.0,2.0,31.25,0.0,458.0,1
60,34.0,117.0,1.0,0.0,4.0,2.0,1
61,8.54,11.0,1.0,27.38,2.0,232.0,1
62,16.17,92.0,1.0,37.5,55.0,125.0,1
63,2.47,30.0,2.0,9.87,1.0,982.0,1
64,2.37,7.0,1.0,38.32,3.0,615.0,1
65,20.89,32.0,2.0,0.78,1.0,297.0,1
66,6.0,75.0,1.0,43.0,19.0,6.0,1
67,4.14,15.0,2.0,1.43,0.0,830.0,1
68,2.0,100.0,1.0,5.0,60.0,12.0,1
69,5.0,132.0,2.0,15.0,0.63,52.0,1
70,24.67,135.0,1.0,16.67,48.0,60.0,1
71,2.0,29.0,1.0,3.0,15.0,5.0,1
72,7.5,151.0,1.0,52.0,49.0,61.0,1
73,13.33,2.0,2.0,40.44,0.75,664.0,1
74,5.0,153.0,1.0,1.0,51.0,3.0,1
75,3.0,94.0,1.0,52.0,17.0,20.0,1
76,5.0,159.0,1.0,88.0,56.0,2.0,0
77,7.67,160.0,1.0,77.89,57.0,84.0,1
78,11.86,13.0,1.0,29.14,12.0,111.0,1
79,24.0,154.0,1.0,12.0,6.0,6.0,1
80,3.0,14.0,1.0,23.0,12.0,2.0,0
81,37.0,162.0,1.0,121.0,56.0,1.0,0
82,4.0,24.0,1.0,0.0,21.0,5.0,1
83,28.5,120.0,1.0,12.0,69.0,23.0,1
84,7.0,28.0,1.0,3.0,25.0,2.0,0
85,13.0,33.0,1.0,3.0,21.0,1.0,0
86,2.0,33.0,1.0,8.0,30.0,6.0,1
87,7.33,37.0,1.0,16.67,34.0,5.0,1
88,16.0,166.0,1.0,7.0,62.0,2.0,0
89,19.75,40.0,1.0,9.5,37.0,189.0,1
90,18.56,29.0,2.0,50.33,0.28,463.0,1
91,10.0,25.0,1.0,40.0,21.0,2.0,0
92,10.0,28.0,1.0,8.0,24.0,2.0,0
