,nuc,aexp,ns,age,asexp,la,target
0,4.59,54.0,1.0,63.06,43.0,747.0,1
1,14.79,22.0,2.0,14.07,1.0,392.0,1
2,10.64,39.0,2.0,12.14,0.81,237.0,1
3,3.0,19.0,1.0,96.0,7.0,2.0,0
4,13.0,68.0,1.0,5.0,17.0,1.0,0
5,26.88,69.0,2.0,31.0,1.0,161.0,1
6,1.2,1.0,1.0,15.0,1.0,36.0,1
7,13.33,3.0,2.0,33.43,0.75,1512.0,1
8,20.0,15.0,1.0,4.0,6.0,2.0,0
9,21.0,5.0,1.0,21.0,3.0,1.0,0
10,24.0,4.0,1.0,6.0,3.0,1.0,0
11,7.67,12.0,1.0,25.67,9.0,169.0,1
12,22.0,13.0,1.0,30.0,1.0,8.0,1
13,29.88,10.0,3.0,127.59,0.5,945.0,1
14,35.29,28.0,3.0,78.57,0.38,174.0,1
15,36.25,20.0,2.0,13.12,0.79,36.0,1
16,3.75,35.0,1.0,16.5,6.0,183.0,1
17,1.0,36.0,2.0,12.0,0.38,336.0,1
18,13.45,13.0,2.0,43.65,1.0,450.0,1
19,0.83,7.0,1.0,0.5,1.0,539.0,1
20,19.57,28.0,2.0,39.71,0.63,256.0,1
21,44.0,3.0,3.0,1.67,0.52,285.0,1
22,3.0,45.0,1.0,19.0,14.0,59.0,1
23,5.0,15.0,1.0,1.0,9.0,1.0,1
24,6.29,57.0,1.0,1.57,25.0,763.0,1
25,5.82,42.0,6.0,10.09,0.2,1059.0,1
26,25.0,93.0,1.0,0.4,33.0,27.0,0
27,28.0,40.0,1.0,6.0,15.0,1.0,0
28,3.0,79.0,1.0,1.0,12.0,10.0,1
29,5.0,22.0,1.0,0.0,7.0,2.0,1
30,71.0,0.0,1.0,1.0,0.0,1.0,1
31,3.64,111.0,1.0,20.4,13.0,283.0,1
32,24.0,77.0,2.0,36.33,0.63,37.0,1
33,2.33,41.0,1.0,21.33,35.0,11.0,1
34,9.33,47.0,1.0,5.0,41.0,26.0,1
35,13.84,6.0,2.0,22.32,1.0,1182.0,1
36,1.33,1.0,1.0,103.33,1.0,103.0,1
37,4.23,7.0,2.0,75.77,0.11,204.0,1
38,1.0,38.0,1.0,7.0,4.0,16.0,1
39,26.0,92.0,2.0,71.2,0.63,57.0,1
40,24.67,94.0,2.0,3.0,0.63,46.0,1
41,21.8,74.0,1.0,81.0,43.0,115.0,1
42,11.14,10.0,2.0,22.14,1.02,138.0,1
43,32.47,0.0,2.0,64.26,0.0,135.0,1
44,40.0,105.0,1.0,2.0,35.0,5.0,1
45,9.0,68.0,1.0,5.0,62.0,2.0,0
46,19.5,65.0,2.0,8.5,0.43,1.0,1
47,9.0,73.0,1.0,17.0,66.0,2.0,0
48,50.75,116.0,2.0,21.0,0.63,257.0,1
49,15.86,1.0,1.0,1.43,1.0,454.0,1
50,3.07,89.0,1.0,22.67,12.0,1009.0,1
51,29.78,0.0,4.0,53.0,0.0,9.0,1
52,16.17,92.0,1.0,37.5,55.0,125.0,1
53,32.67,93.0,1.0,28.0,56.0,18.0,1
54,4.8,138.0,2.0,30.93,0.0,386.0,1
55,16.2,11.0,3.0,15.0,0.02,104.0,1
56,20.89,32.0,2.0,0.78,1.0,297.0,1
57,4.89,20.0,1.0,13.56,11.0,155.0,1
58,4.0,1.0,1.0,3.0,1.0,115.0,1
59,2.0,0.0,1.0,23.0,0.0,0.0,1
60,7.43,4.0,1.0,57.29,2.0,86.0,1
61,10.09,2.0,3.0,31.89,0.44,1944.0,1
62,61.0,78.0,1.0,10.0,21.0,6.0,1
63,19.0,5.0,1.0,6.0,3.0,1.0,0
64,7.38,0.0,1.0,43.38,0.0,133.0,1
65,5.0,8.0,1.0,14.5,7.0,6.0,1
66,66.67,43.0,2.0,28.67,0.05,93.0,1
67,12.53,23.0,1.0,73.2,14.0,228.0,1
68,1.0,11.0,1.0,0.0,10.0,9.0,1
69,24.0,0.0,1.0,12.0,0.0,32.0,1
70,67.6,2.0,4.0,39.4,0.31,212.0,1
71,21.73,157.0,3.0,82.55,0.26,148.0,1
72,28.75,46.0,1.0,21.75,23.0,133.0,1
73,14.0,0.0,1.0,4.0,0.0,2.0,1
74,3.0,14.0,1.0,23.0,12.0,2.0,0
75,37.0,162.0,1.0,121.0,56.0,1.0,0
76,8.13,3.0,3.0,47.4,0.37,548.0,1
77,4.6,15.0,1.0,14.6,13.0,538.0,1
78,5.0,4.0,1.0,118.0,1.0,1.0,1
79,5.0,25.0,1.0,3.0,22.0,7.0,1
80,7.0,28.0,1.0,3.0,25.0,2.0,0
81,13.0,33.0,1.0,3.0,21.0,1.0,0
82,17.0,34.0,1.0,11.0,31.0,9.0,1
83,15.0,36.0,1.0,13.0,33.0,126.0,1
84,9.33,19.0,1.0,19.0,16.0,50.0,1
85,19.0,3.0,1.0,46.0,1.0,189.0,1
86,10.0,25.0,1.0,40.0,21.0,2.0,0
87,10.0,28.0,1.0,8.0,24.0,2.0,0
88,2.0,45.0,1.0,19.0,42.0,0.0,1
89,29.0,47.0,1.0,10.0,44.0,1.0,0
90,26.5,29.0,2.0,108.0,0.5,78.0,1
91,12.38,49.0,1.0,34.0,46.0,60.0,1
92,8.0,103.0,1.0,56.0,23.0,2.0,0
93,116.0,0.0,1.0,18.0,0.0,2.0,1
94,9.0,7.0,1.0,89.25,2.0,539.0,1
95,4.5,8.0,1.0,5.0,3.0,43.0,1
96,38.0,64.0,1.0,11.0,29.0,1.0,0
97,28.0,49.0,1.0,7.4,32.0,50.0,1
98,51.14,0.0,2.0,18.29,0.0,109.0,1
99,24.5,55.0,1.0,4.0,52.0,50.0,1
100,3.0,0.0,1.0,3.0,0.0,6.0,1
101,9.0,0.0,1.0,71.0,0.0,3.0,1
102,20.0,66.0,1.0,50.0,31.0,3.0,1
103,7.18,0.0,1.0,156.59,0.0,227.0,1
104,10.59,4.0,1.0,73.71,1.0,465.0,1
105,38.3,68.0,2.0,20.9,1.0,603.0,1
106,43.0,68.0,1.0,5.0,65.0,2.0,0
107,6.0,0.0,1.0,146.0,0.0,72.0,1
108,7.29,15.0,4.0,2.88,0.27,1779.0,1
109,9.17,54.0,2.0,3.0,0.5,304.0,1
110,29.0,0.0,1.0,0.0,0.0,4.0,1
111,30.77,8.0,2.0,7.08,0.22,171.0,1
112,7.62,111.0,3.0,67.41,0.0,107.0,1
113,19.09,72.0,1.0,28.0,69.0,1085.0,1
114,36.0,73.0,1.0,7.0,70.0,2.0,0
115,31.0,83.0,1.0,3.0,79.0,2.0,0
116,84.0,61.0,1.0,8.0,40.0,4.0,1
117,28.0,4.0,2.0,34.5,0.56,1.0,1
118,9.0,0.0,1.0,105.0,0.0,2.0,1
119,52.0,11.0,1.0,9.0,7.0,2.0,0
120,3.0,2.0,1.0,16.0,2.0,1.0,1
121,43.5,65.0,1.0,7.5,57.0,64.0,1
122,63.25,7.0,1.0,5.25,4.0,51.0,1
123,19.0,54.0,1.0,29.0,16.0,2.0,0
124,8.25,7.0,2.0,125.5,0.77,119.0,1
125,10.0,1.0,1.0,51.0,1.0,1.0,1
126,13.11,108.0,2.0,3.33,0.13,149.0,1
127,1.0,3.0,1.0,1.0,1.0,19.0,1
128,28.5,229.0,2.0,28.25,0.25,1.0,1
129,42.8,13.0,2.0,4.0,0.56,906.0,1
130,91.0,195.0,1.0,3.0,50.0,1.0,0
131,28.2,14.0,2.0,1.5,0.56,806.0,1
132,35.5,10.0,2.0,23.67,1.0,105.0,1
133,5.0,11.0,1.0,82.0,5.0,1.0,0
134,6.0,20.0,1.0,12.0,12.0,20.0,1
135,36.27,202.0,2.0,4.0,1.16,178.0,1
136,48.77,3.0,3.0,15.31,0.56,498.0,1
137,41.6,94.0,2.0,138.6,0.5,823.0,1
138,9.19,209.0,2.0,3.38,1.16,605.0,1
139,22.73,0.0,2.0,42.64,0.0,128.0,1
140,57.33,24.0,2.0,1.17,0.56,141.0,1
141,18.0,25.0,1.0,0.0,16.0,1.0,1
142,23.0,101.0,1.0,55.0,45.0,56.0,1
143,6.75,102.0,1.0,68.12,46.0,252.0,1
144,21.0,18.0,1.0,24.0,17.0,2.0,0
145,17.75,45.0,2.0,4.75,0.39,216.0,1
146,26.2,46.0,2.0,38.45,0.39,397.0,1
147,42.0,101.0,1.0,12.33,85.0,270.0,1
148,47.0,19.0,1.0,7.0,18.0,8.0,1
149,16.42,5.0,2.0,54.27,0.97,612.0,1
150,34.73,236.0,2.0,13.27,1.16,462.0,1
151,48.0,2.0,1.0,1.0,1.0,28.0,1
152,13.0,87.0,1.0,13.0,59.0,6.0,1
153,16.0,5.0,1.0,57.0,0.0,10.0,1
154,52.0,0.0,1.0,0.0,0.0,3.0,1
155,4.0,7.0,1.0,2.0,3.0,50.0,1
156,12.25,53.0,2.0,45.5,0.2,99.0,1
157,6.0,10.0,2.0,51.33,0.04,44.0,1
158,21.67,11.0,2.0,6.33,0.03,262.0,1
159,17.6,2.0,1.0,42.2,2.0,84.0,1
160,36.25,1.0,1.0,7.25,1.0,410.0,1
161,58.11,4.0,4.0,10.33,0.37,240.0,1
162,26.22,149.0,1.0,36.89,119.0,732.0,1
163,32.29,229.0,2.0,11.43,0.0,16.0,1
164,0.88,63.0,2.0,22.76,0.33,993.0,1
165,14.0,45.0,1.0,6.0,26.0,2.0,0
166,96.0,0.0,1.0,0.0,0.0,2.0,1
167,15.0,125.0,1.0,74.0,11.0,2.0,0
168,12.33,0.0,1.0,122.67,0.0,101.0,1
169,63.0,5.0,1.0,0.0,3.0,1.0,0
170,34.67,129.0,1.0,21.0,105.0,147.0,1
171,19.0,0.0,1.0,64.5,0.0,46.0,1
172,6.25,14.0,1.0,49.38,6.0,711.0,1
173,17.83,17.0,1.0,5.33,9.0,540.0,1
174,42.41,319.0,3.0,35.65,0.26,78.0,1
175,14.54,19.0,1.0,5.08,11.0,704.0,1
176,25.36,65.0,2.0,23.73,0.39,125.0,1
177,12.67,52.0,3.0,129.67,0.13,109.0,1
178,4.67,146.0,2.0,73.0,1.0,96.0,1
179,22.6,237.0,2.0,28.2,0.0,40.0,1
180,94.0,247.0,2.0,31.5,1.0,1.0,1
181,64.0,0.0,1.0,4.0,0.0,1.0,1
182,8.0,40.0,1.0,12.0,36.0,2.0,0
183,14.0,1.0,1.0,143.43,0.0,22.0,1
184,12.5,255.0,2.0,1.5,0.0,58.0,1
185,30.04,354.0,2.0,14.87,0.38,684.0,1
186,10.0,143.0,3.0,120.24,0.15,268.0,1
187,19.0,172.0,1.0,62.0,20.0,2.0,0
188,46.5,1.0,1.0,26.5,1.0,59.0,1
189,69.0,6.0,1.0,8.0,4.0,2.0,0
190,33.67,0.0,1.0,107.33,0.0,8.0,1
191,11.0,1.0,2.0,98.35,0.0,1236.0,1
192,5.0,9.0,1.0,47.0,3.0,1.0,0
193,23.0,193.0,1.0,24.0,15.0,0.0,1
194,15.0,0.0,1.0,138.0,0.0,0.0,1
195,26.0,17.0,1.0,69.0,4.0,15.0,1
196,16.0,0.0,1.0,11.0,0.0,132.0,1
197,83.0,1.0,1.0,2.33,0.0,370.0,1
198,39.49,2.0,2.0,38.91,1.25,1418.0,1
199,14.62,7.0,3.0,7.24,0.47,44.0,1
200,113.0,5.0,2.0,39.5,0.97,54.0,1
201,17.5,6.0,1.0,21.0,6.0,576.0,1
202,115.22,6.0,2.0,11.11,1.67,238.0,1
203,2.0,7.0,1.0,5.0,1.0,7.0,1
204,8.12,65.0,1.0,30.29,56.0,1625.0,1
205,9.29,2.0,1.0,3.14,2.0,197.0,1
206,62.64,0.0,4.0,73.14,0.0,900.0,1
207,17.5,40.0,1.0,2.0,4.0,2.0,0
208,55.33,12.0,4.0,100.33,0.08,49.0,1
209,16.64,4.0,3.0,78.64,0.52,69.0,1
210,12.33,31.0,1.0,1.0,24.0,357.0,1
211,4.0,15.0,1.0,2.0,5.0,6.0,1
212,71.0,16.0,1.0,5.0,6.0,1.0,0
213,12.31,32.0,1.0,6.31,25.0,481.0,1
214,22.0,51.0,1.0,3.0,15.0,1.0,0
215,62.0,8.0,1.0,3.0,2.0,34.0,1
216,75.0,56.0,1.0,8.0,16.0,1.0,0
217,4.0,0.0,1.0,48.0,0.0,1.0,1
218,8.3,43.0,1.0,22.37,35.0,880.0,1
219,14.9,45.0,1.0,0.5,37.0,329.0,1
220,17.8,0.0,1.0,58.18,0.0,1311.0,1
221,20.2,49.0,1.0,6.0,41.0,24.0,1
222,8.83,83.0,2.0,22.42,1.0,150.0,1
