,nuc,aexp,ns,age,asexp,la,target
0,3.0,37.0,1.0,141.0,30.0,2.0,0
1,10.0,48.0,1.0,3.0,19.0,29.0,1
2,1.09,209.0,1.0,0.36,11.0,1720.0,1
3,20.0,58.0,1.0,7.0,24.0,5.0,1
4,22.0,61.0,1.0,0.0,26.0,1.0,1
5,29.71,1.0,2.0,87.88,0.0,384.0,1
6,6.81,11.0,2.0,128.19,0.0,533.0,1
7,5.67,53.0,2.0,129.0,1.0,3.0,1
8,11.5,58.0,2.0,0.0,1.0,21.0,1
9,35.88,65.0,2.0,46.24,1.0,490.0,1
10,3.0,19.0,1.0,96.0,7.0,2.0,0
11,13.0,68.0,1.0,5.0,17.0,1.0,0
12,14.0,0.0,1.0,8.0,0.0,18.0,1
13,20.0,15.0,1.0,4.0,6.0,2.0,0
14,12.38,7.0,5.0,71.88,0.25,370.0,1
15,21.0,5.0,1.0,21.0,3.0,1.0,0
16,12.0,6.0,1.0,0.0,5.0,1.0,1
17,9.38,15.0,2.0,37.88,0.98,130.0,1
18,24.0,4.0,1.0,6.0,3.0,1.0,0
19,11.33,24.0,1.0,6.33,8.0,52.0,1
20,25.29,12.0,2.0,57.17,1.0,463.0,1
21,1.31,30.0,2.0,1.23,0.0,264.0,1
22,10.58,28.0,3.0,8.42,0.5,180.0,1
23,5.0,1.0,1.0,31.0,0.0,17.0,1
24,6.75,26.0,2.0,53.75,0.63,51.0,1
25,3.0,22.0,2.0,89.0,1.16,1.0,1
26,2.0,78.0,1.0,2.0,2.0,2.0,1
27,42.0,5.0,1.0,16.0,3.0,6.0,1
28,30.4,8.0,2.0,11.6,1.0,17.0,1
29,8.0,43.0,2.0,16.5,0.38,97.0,1
30,35.53,16.0,2.0,42.13,1.0,216.0,1
31,3.0,45.0,1.0,19.0,14.0,59.0,1
32,19.0,35.0,3.0,10.4,0.26,297.0,1
33,2.0,25.0,1.0,32.0,2.0,82.0,1
34,6.0,13.0,1.0,0.0,7.0,1.0,1
35,1.33,27.0,2.0,12.0,0.0,124.0,1
36,3.25,17.0,1.0,12.75,11.0,51.0,1
37,25.0,93.0,1.0,0.4,33.0,27.0,0
38,28.0,40.0,1.0,6.0,15.0,1.0,0
39,4.25,22.0,1.0,15.0,16.0,67.0,1
40,14.5,47.0,1.0,7.5,35.0,79.0,1
41,3.0,79.0,1.0,1.0,12.0,10.0,1
42,37.0,0.0,1.0,24.5,0.0,17.0,1
43,18.0,28.0,4.0,291.78,0.08,720.0,1
44,2.88,36.0,1.0,27.94,30.0,1170.0,1
45,14.5,107.0,1.0,0.0,9.0,27.0,1
46,7.18,110.0,3.0,2.09,0.0,670.0,1
47,14.5,113.0,1.0,6.0,15.0,13.0,1
48,5.29,115.0,1.0,4.86,17.0,154.0,1
49,0.5,66.0,1.0,0.5,6.0,95.0,1
50,9.33,47.0,1.0,5.0,41.0,26.0,1
51,22.0,51.0,1.0,0.0,45.0,1.0,1
52,13.84,6.0,2.0,22.32,1.0,1182.0,1
53,9.0,58.0,1.0,20.0,52.0,16.0,1
54,7.43,121.0,3.0,17.79,0.5,875.0,1
55,14.6,124.0,2.0,22.2,0.0,169.0,1
56,5.5,72.0,1.0,3.5,10.0,13.0,1
57,11.07,97.0,4.0,43.25,0.4,56.0,1
58,39.04,1.0,3.0,19.22,0.33,1000.0,1
59,7.0,2.0,1.0,42.33,1.0,42.0,1
60,11.2,104.0,1.0,106.4,34.0,101.0,1
61,40.0,105.0,1.0,2.0,35.0,5.0,1
62,9.0,68.0,1.0,5.0,62.0,2.0,0
63,8.0,71.0,1.0,5.5,64.0,415.0,1
64,18.67,72.0,1.0,27.33,65.0,24.0,1
65,9.0,73.0,1.0,17.0,66.0,2.0,0
66,20.0,87.0,1.0,0.0,53.0,57.0,1
67,32.67,93.0,1.0,28.0,56.0,18.0,1
68,12.0,0.0,1.0,31.0,0.0,3.0,1
69,8.34,139.0,3.0,18.16,0.5,2349.0,1
70,6.0,75.0,1.0,43.0,19.0,6.0,1
71,10.0,0.0,2.0,86.6,0.0,16.0,1
72,6.69,32.0,2.0,37.08,0.69,55.0,1
73,12.36,1.0,3.0,106.27,0.0,289.0,1
74,24.67,135.0,1.0,16.67,48.0,60.0,1
75,3.0,30.0,1.0,33.0,4.0,14.0,1
76,0.0,5.0,1.0,0.0,0.0,48.0,1
77,13.33,2.0,2.0,40.44,0.75,664.0,1
78,8.0,42.0,1.0,43.0,20.0,3.0,1
79,19.0,5.0,1.0,6.0,3.0,1.0,0
80,5.0,0.0,1.0,29.0,0.0,2.0,1
