,nuc,aexp,ns,age,asexp,la,target
0,3.0,37.0,1.0,141.0,30.0,2.0,0
1,17.33,1.0,1.0,1.67,1.0,670.0,1
2,8.33,0.0,2.0,142.83,0.0,108.0,1
3,27.62,9.0,1.0,6.12,8.0,94.0,1
4,0.0,27.0,1.0,0.0,5.0,117.0,1
5,4.0,41.0,1.0,0.0,15.0,2.0,1
6,11.5,49.0,1.0,14.0,20.0,118.0,1
7,11.33,64.0,2.0,4.33,0.81,37.0,1
8,6.81,11.0,2.0,128.19,0.0,533.0,1
9,5.0,59.0,2.0,0.0,1.0,2.0,1
10,3.0,19.0,1.0,96.0,7.0,2.0,0
11,13.0,68.0,1.0,5.0,17.0,1.0,0
12,26.88,69.0,2.0,31.0,1.0,161.0,1
13,13.33,18.0,2.0,44.22,1.0,332.0,1
14,10.0,44.0,1.0,0.0,40.0,0.0,1
15,14.36,72.0,2.0,38.55,1.0,156.0,1
16,20.0,15.0,1.0,4.0,6.0,2.0,0
17,21.0,5.0,1.0,21.0,3.0,1.0,0
18,12.0,14.0,1.0,61.0,10.0,6.0,1
19,7.0,2.0,1.0,21.0,1.0,2.0,1
20,24.0,4.0,1.0,6.0,3.0,1.0,0
21,7.67,12.0,1.0,25.67,9.0,169.0,1
22,35.29,28.0,3.0,78.57,0.38,174.0,1
23,25.29,12.0,2.0,57.17,1.0,463.0,1
24,30.0,14.0,1.0,4.0,11.0,3.0,1
25,12.0,18.0,1.0,1.0,3.0,20.0,1
26,23.97,49.0,2.0,1.0,1.0,251.0,1
27,17.25,11.0,1.0,146.75,4.0,65.0,1
28,1.22,1.0,1.0,6.91,0.0,172.0,1
29,0.83,7.0,1.0,0.5,1.0,539.0,1
30,9.6,3.0,2.0,45.2,0.5,31.0,1
31,10.0,23.0,1.0,179.0,1.0,36.0,1
32,13.11,84.0,1.0,17.22,29.0,142.0,1
33,9.18,29.0,2.0,5.18,0.93,63.0,1
34,65.67,17.0,2.0,16.67,1.0,27.0,1
35,1.33,27.0,2.0,12.0,0.0,124.0,1
36,25.0,93.0,1.0,0.4,33.0,27.0,0
37,1.0,15.0,1.0,0.0,0.0,0.0,1
38,5.43,31.0,2.0,3.71,0.29,156.0,1
39,28.0,40.0,1.0,6.0,15.0,1.0,0
40,1.0,16.0,1.0,0.0,0.0,1.0,1
41,3.0,79.0,1.0,1.0,12.0,10.0,1
42,5.75,27.0,1.0,12.75,21.0,25.0,1
43,6.0,0.0,1.0,29.0,0.0,69.0,1
44,5.0,22.0,1.0,0.0,7.0,2.0,1
45,12.5,101.0,1.0,1.5,4.0,20.0,1
46,13.5,1.0,1.0,5.0,0.0,5.0,1
47,3.5,21.0,1.0,19.0,7.0,20.0,1
48,28.51,33.0,2.0,139.53,0.93,727.0,1
49,4.75,4.0,1.0,34.5,3.0,203.0,1
50,49.5,36.0,2.0,4.0,0.93,18.0,1
51,3.0,24.0,1.0,33.0,8.0,0.0,1
52,2.33,41.0,1.0,21.33,35.0,11.0,1
53,14.5,113.0,1.0,6.0,15.0,13.0,1
54,5.29,115.0,1.0,4.86,17.0,154.0,1
55,9.33,47.0,1.0,5.0,41.0,26.0,1
56,30.67,69.0,2.0,7.0,1.16,205.0,1
57,12.0,63.0,1.0,2.0,57.0,22.0,1
58,7.0,73.0,1.0,0.0,11.0,8.0,1
59,16.0,6.0,1.0,4.0,0.0,1.0,1
60,8.1,5.0,1.0,13.2,1.0,163.0,1
61,32.47,0.0,2.0,64.26,0.0,135.0,1
62,11.2,104.0,1.0,106.4,34.0,101.0,1
63,50.5,62.0,1.0,1.5,13.0,7.0,1
64,51.5,87.0,1.0,0.0,21.0,0.0,1
65,18.78,108.0,2.0,21.0,0.63,38.0,1
66,9.0,68.0,1.0,5.0,62.0,2.0,0
67,30.17,111.0,2.0,73.79,0.63,86.0,1
68,12.0,70.0,1.0,11.0,63.0,16.0,1
69,9.0,73.0,1.0,17.0,66.0,2.0,0
70,50.75,116.0,2.0,21.0,0.63,257.0,1
