,nuc,aexp,ns,age,asexp,la,target
0,13.87,130.0,2.0,71.6,0.93,85.0,1
1,0.5,140.0,2.0,160.5,0.99,364.0,1
2,3.0,37.0,1.0,141.0,30.0,2.0,0
3,1.0,32.0,1.0,5.0,10.0,36.0,1
4,4.0,41.0,1.0,0.0,15.0,2.0,1
5,4.36,297.0,3.0,17.91,0.49,32.0,1
6,3.29,30.0,1.0,49.67,4.0,202.0,1
7,12.0,12.0,1.0,1.0,3.0,26.0,1
8,5.67,53.0,2.0,129.0,1.0,3.0,1
9,22.41,3.0,2.0,137.29,0.62,412.0,1
10,3.0,19.0,1.0,96.0,7.0,2.0,0
11,13.0,68.0,1.0,5.0,17.0,1.0,0
12,26.88,69.0,2.0,31.0,1.0,161.0,1
13,20.0,15.0,1.0,4.0,6.0,2.0,0
14,28.5,4.0,1.0,34.5,2.0,12.0,1
15,21.0,5.0,1.0,21.0,3.0,1.0,0
16,9.2,9.0,2.0,5.9,1.16,386.0,1
17,24.0,4.0,1.0,6.0,3.0,1.0,0
18,12.4,18.0,2.0,14.9,0.98,458.0,1
19,9.3,16.0,4.0,16.43,0.35,276.0,1
20,19.57,28.0,2.0,39.71,0.63,256.0,1
21,0.0,0.0,1.0,0.0,0.0,721.0,1
22,36.4,0.0,2.0,13.7,0.0,129.0,1
23,44.0,3.0,3.0,1.67,0.52,285.0,1
24,2.0,25.0,1.0,32.0,2.0,82.0,1
25,19.23,10.0,2.0,23.23,1.19,477.0,1
26,4.22,18.0,1.0,9.33,12.0,155.0,1
27,8.67,53.0,1.0,1.67,21.0,140.0,1
28,25.0,93.0,1.0,0.4,33.0,27.0,0
29,28.0,40.0,1.0,6.0,15.0,1.0,0
30,3.0,26.0,1.0,20.73,20.0,40.0,1
31,5.75,27.0,1.0,12.75,21.0,25.0,1
32,15.92,52.0,2.0,30.5,1.16,313.0,1
33,6.08,54.0,5.0,10.33,0.26,198.0,1
34,1.0,55.0,1.0,29.0,1.0,20.0,1
35,0.7,31.0,1.0,0.5,25.0,996.0,1
36,16.96,1.0,3.0,183.92,0.0,34.0,1
37,13.5,1.0,1.0,5.0,0.0,5.0,1
38,18.0,63.0,2.0,56.88,0.63,69.0,1
39,7.5,105.0,1.0,20.75,7.0,71.0,1
40,14.5,113.0,1.0,6.0,15.0,13.0,1
41,3.4,43.0,1.0,66.2,37.0,58.0,1
42,3.0,65.0,1.0,0.0,5.0,5.0,1
43,4.33,50.0,1.0,2.33,44.0,75.0,1
44,13.84,6.0,2.0,22.32,1.0,1182.0,1
45,23.0,53.0,1.0,1.0,47.0,28.0,1
46,0.0,68.0,1.0,0.0,7.0,21.0,1
47,2.0,56.0,1.0,16.0,50.0,14.0,1
48,0.0,120.0,1.0,0.0,22.0,50.0,1
49,3.57,2.0,1.0,22.0,0.0,97.0,1
50,25.0,122.0,1.0,1.0,24.0,1.0,1
51,1.0,38.0,1.0,7.0,4.0,16.0,1
52,7.0,73.0,1.0,0.0,11.0,8.0,1
53,37.32,75.0,2.0,36.73,1.16,699.0,1
54,11.2,104.0,1.0,106.4,34.0,101.0,1
55,18.78,108.0,2.0,21.0,0.63,38.0,1
56,9.0,68.0,1.0,5.0,62.0,2.0,0
57,2.0,0.0,1.0,6.0,0.0,5.0,1
58,1.2,4.0,1.0,6.4,1.0,116.0,1
59,8.0,71.0,1.0,5.5,64.0,415.0,1
60,9.0,73.0,1.0,17.0,66.0,2.0,0
61,9.64,136.0,1.0,25.73,38.0,57.0,1
62,16.17,92.0,1.0,37.5,55.0,125.0,1
63,57.0,0.0,1.0,5.0,0.0,1.0,1
64,31.62,98.0,1.0,12.75,59.0,621.0,1
65,1.86,17.0,1.0,20.43,8.0,98.0,1
66,3.0,18.0,1.0,2.0,9.0,8.0,1
67,19.0,5.0,1.0,6.0,3.0,1.0,0
68,4.36,158.0,1.0,33.55,55.0,95.0,1
69,8.0,21.0,1.0,41.79,12.0,431.0,1
70,3.0,96.0,1.0,139.5,19.0,76.0,1
71,38.5,111.0,1.0,0.0,62.0,3.0,1
72,21.73,157.0,3.0,82.55,0.26,148.0,1
73,15.67,98.0,1.0,45.33,20.0,28.0,1
74,0.0,1.0,1.0,0.0,1.0,6.0,1
75,14.0,0.0,1.0,4.0,0.0,2.0,1
76,3.0,14.0,1.0,23.0,12.0,2.0,0
77,2.0,2.0,1.0,66.0,1.0,19.0,1
78,37.0,162.0,1.0,121.0,56.0,1.0,0
79,1.75,4.0,1.0,88.0,3.0,26.0,1
80,63.0,0.0,1.0,51.0,0.0,5.0,1
81,14.5,21.0,1.0,22.0,18.0,50.0,1
82,32.5,5.0,2.0,25.0,0.16,2.0,1
83,7.0,28.0,1.0,3.0,25.0,2.0,0
84,26.0,0.0,1.0,3.0,0.0,10.0,1
85,50.67,21.0,1.0,1.0,7.0,42.0,1
86,43.27,52.0,3.0,35.77,0.5,837.0,1
87,13.0,33.0,1.0,3.0,21.0,1.0,0
88,12.0,127.0,1.0,61.0,21.0,60.0,1
89,17.0,34.0,1.0,11.0,31.0,9.0,1
90,42.41,53.0,3.0,11.23,0.5,265.0,1
91,15.0,36.0,1.0,13.0,33.0,126.0,1
92,7.33,37.0,1.0,16.67,34.0,5.0,1
93,1.5,38.0,1.0,37.0,35.0,20.0,1
94,19.0,3.0,1.0,46.0,1.0,189.0,1
95,22.38,168.0,1.0,31.75,64.0,152.0,1
96,41.17,142.0,1.0,71.67,76.0,43.0,1
97,18.56,29.0,2.0,50.33,0.28,463.0,1
98,10.0,25.0,1.0,40.0,21.0,2.0,0
99,10.0,28.0,1.0,8.0,24.0,2.0,0
100,29.0,47.0,1.0,10.0,44.0,1.0,0
101,8.0,103.0,1.0,56.0,23.0,2.0,0
102,25.2,42.0,1.0,16.8,28.0,309.0,1
103,9.0,7.0,1.0,89.25,2.0,539.0,1
104,4.5,8.0,1.0,5.0,3.0,43.0,1
105,38.0,64.0,1.0,11.0,29.0,1.0,0
106,63.25,47.0,1.0,19.75,2.0,36.0,1
107,32.0,36.0,1.0,11.75,32.0,233.0,1
108,51.14,0.0,2.0,18.29,0.0,109.0,1
109,42.0,56.0,2.0,26.0,1.09,108.0,1
110,3.0,0.0,1.0,3.0,0.0,6.0,1
111,3.5,58.0,1.0,13.0,55.0,64.0,1
112,3.67,65.0,2.0,131.13,1.0,551.0,1
113,3.0,0.0,1.0,108.5,0.0,44.0,1
114,19.54,0.0,2.0,55.71,0.0,672.0,1
115,7.0,52.0,2.0,15.5,0.03,3.0,1
116,31.26,191.0,4.0,24.26,0.14,636.0,1
117,43.0,68.0,1.0,5.0,65.0,2.0,0
118,0.0,5.0,2.0,0.0,0.28,466.0,1
119,18.0,56.0,1.0,8.6,52.0,1434.0,1
120,13.0,0.0,3.0,210.0,0.0,26.0,1
121,19.09,72.0,1.0,28.0,69.0,1085.0,1
122,36.0,73.0,1.0,7.0,70.0,2.0,0
123,25.62,1.0,6.0,73.16,0.17,602.0,1
124,2.0,77.0,1.0,20.0,74.0,30.0,1
125,31.0,83.0,1.0,3.0,79.0,2.0,0
126,71.4,9.0,2.0,40.6,0.39,57.0,1
127,75.0,0.0,1.0,27.0,0.0,1.0,1
128,19.0,50.0,1.0,0.0,2.0,2.0,1
129,52.0,11.0,1.0,9.0,7.0,2.0,0
130,34.0,0.0,1.0,8.0,0.0,2.0,1
131,14.0,115.0,2.0,2.67,0.0,146.0,1
132,21.29,95.0,6.0,20.57,0.2,289.0,1
133,6.67,96.0,1.0,12.83,90.0,167.0,1
134,19.0,54.0,1.0,29.0,16.0,2.0,0
