,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,5.78,83.0,2.83,1.0,179.33,16.0,41.0,92.0,False
1,1.86,173.0,1.9,1.0,133.43,87.0,60.0,17.0,False
2,5.2,235.0,1.97,1.0,82.6,113.0,154.0,194.0,False
3,12.33,336.0,2.46,1.0,79.83,176.0,132.0,202.0,False
4,11.82,438.0,1.99,1.0,77.55,275.0,151.0,126.0,False
5,4.33,503.0,2.83,1.0,139.17,314.0,374.0,91.0,False
6,4.0,625.0,3.02,1.0,119.06,404.0,414.0,41.0,False
7,3.45,886.0,2.96,1.0,233.55,460.0,113.0,116.0,False
8,5.67,905.0,2.23,1.0,76.44,475.0,217.0,128.0,False
9,2.0,650.5,3.8,1.0,189.0,434.0,189.0,130.0,False
10,7.0,1014.0,2.44,1.0,81.5,537.0,226.0,165.0,False
11,4.58,721.83,3.1,1.0,96.5,556.0,262.0,140.0,False
12,3.73,741.5,3.44,1.0,256.82,542.0,64.0,23.0,False
13,3.5,758.0,1.84,1.0,251.75,559.0,20.0,11.0,False
14,6.86,766.5,2.77,1.0,192.71,567.0,31.0,20.0,False
15,4.11,767.5,3.11,1.0,255.22,568.0,43.0,20.0,False
16,5.0,775.5,2.27,1.0,286.8,577.0,18.0,10.0,False
17,2.62,803.5,3.38,1.0,226.0,76.0,472.0,36.0,False
18,6.0,821.5,1.46,1.0,138.25,667.0,139.0,102.0,False
19,2.75,874.5,1.74,1.0,227.5,725.0,87.0,67.0,False
20,1.4,1566.0,2.94,1.0,189.6,964.0,585.0,90.0,False
21,24.67,0.0,1.43,1.0,146.0,0.0,118.0,3.0,True
22,12.08,266.0,3.02,1.0,243.17,161.0,0.0,28.0,False
23,1.71,235.5,2.54,1.0,76.86,208.0,465.0,13.0,False
24,7.0,920.0,1.37,1.0,200.33,110.0,348.0,142.0,False
25,6.56,61.0,2.65,1.0,133.56,65.0,326.0,27.0,False
26,0.8,231.5,1.78,1.0,228.6,31.0,90.0,74.0,False
27,2.67,30.33,1.43,1.0,168.0,31.0,134.0,0.0,False
28,20.33,11.0,1.08,1.0,365.0,10.0,75.0,5.0,False
29,3.17,1210.0,2.31,1.0,269.83,1132.0,33.0,5.0,False
30,5.33,3.0,2.09,1.0,165.0,3.0,210.0,22.0,False
31,15.86,1215.17,2.47,1.0,330.14,1197.0,202.0,117.0,False
32,1.67,232.75,1.57,1.0,289.33,210.0,0.0,164.0,False
33,1.89,46.0,1.97,1.0,82.33,25.0,282.0,253.0,False
34,13.25,5.0,2.53,1.0,176.0,4.0,85.0,73.0,False
35,9.88,399.75,2.85,1.0,240.88,634.0,64.0,29.0,False
36,4.43,55.75,2.81,1.0,412.86,53.0,0.0,7.0,False
37,9.0,0.0,1.07,1.0,390.33,0.0,36.0,12.0,True
38,3.83,0.0,2.26,1.0,157.17,0.0,93.0,24.0,True
39,16.29,1167.58,2.49,1.0,333.71,155.0,51.0,9.0,False
40,6.71,1168.58,2.11,1.0,214.29,1289.0,94.0,56.0,False
41,8.2,1154.0,2.09,1.0,257.8,1300.0,31.0,27.0,False
42,2.0,293.92,2.01,1.0,152.6,331.0,572.0,121.0,False
43,6.38,16.0,3.25,1.0,148.06,12.0,194.0,51.0,False
44,10.54,64.0,1.71,1.0,272.77,14.0,226.0,213.0,False
45,10.5,66.0,2.0,1.0,174.5,43.0,15.0,15.0,False
46,39.6,72.0,2.19,1.0,179.4,19.0,5.0,7.0,False
47,3.5,78.0,1.95,1.0,202.5,50.0,5.0,13.0,False
48,2.0,292.83,1.91,1.0,195.0,262.0,15.0,6.0,False
49,10.3,305.83,2.16,1.0,144.8,358.0,347.0,162.0,False
50,9.89,310.83,2.2,1.0,113.11,362.0,126.0,48.0,False
51,3.0,312.83,1.84,1.0,235.75,364.0,38.0,15.0,False
52,24.71,110.0,1.98,1.0,121.29,43.0,90.0,66.0,False
53,7.0,2.0,1.77,1.0,91.25,2.0,359.0,12.0,False
54,9.5,42.0,0.95,1.0,289.5,30.0,47.0,90.0,False
55,3.94,11.0,3.18,1.0,144.76,9.0,367.0,52.0,False
56,17.75,326.15,2.46,1.0,307.12,85.0,13.0,26.0,False
57,7.0,146.0,1.54,1.0,175.6,104.0,32.0,47.0,False
58,2.4,150.5,1.76,1.0,223.0,11.0,6.0,19.0,False
59,4.67,1163.83,2.33,1.0,472.0,208.0,47.0,10.0,False
60,1.0,1165.75,2.08,1.0,274.4,210.0,31.0,19.0,False
61,11.17,46.0,1.99,1.0,86.83,27.0,282.0,19.0,False
62,2.69,181.0,3.16,1.0,282.06,140.0,24.0,71.0,False
63,0.22,19.0,2.92,1.0,121.78,18.0,441.0,1.0,False
64,2.83,4.0,1.71,1.0,211.83,3.0,183.0,20.0,False
65,19.71,215.0,2.5,1.0,179.43,177.0,63.0,24.0,False
66,7.55,27.0,2.55,1.0,125.91,4.0,213.0,57.0,False
67,22.25,223.17,1.45,1.0,208.0,180.0,43.0,33.0,False
68,16.38,28.5,3.8,1.0,323.0,0.0,120.0,101.0,False
69,9.8,206.0,1.68,1.0,150.0,129.0,57.0,26.0,False
70,24.0,1065.08,1.14,1.0,259.33,551.0,128.0,31.0,False
71,1.62,3.0,2.93,1.0,210.38,2.0,20.0,81.0,False
72,6.33,279.0,1.44,1.0,312.67,178.0,9.0,75.0,False
73,4.0,283.0,2.75,1.0,168.14,221.0,137.0,6.0,False
74,1.5,15.0,1.45,1.0,288.75,11.0,93.0,19.0,False
75,29.0,310.0,2.39,1.0,320.5,31.0,62.0,55.0,False
76,1.0,1068.7,1.72,1.0,331.0,569.0,72.0,0.0,False
77,10.6,1068.5,2.07,1.0,209.3,1682.0,290.0,13.0,False
78,11.67,284.67,1.8,1.0,340.17,230.0,97.0,15.0,False
79,17.5,335.5,0.99,1.0,207.5,117.0,123.0,155.0,False
80,7.4,295.33,2.24,1.0,156.2,234.0,9.0,19.0,False
81,11.73,288.83,2.92,1.0,333.73,237.0,372.0,179.0,False
82,2.43,294.67,3.0,1.0,353.86,249.0,36.0,107.0,False
83,41.5,26.22,1.99,1.0,290.0,29.0,213.0,61.0,False
84,38.14,27.22,1.55,1.0,236.14,30.0,187.0,267.0,False
85,1.25,18.0,1.98,1.0,350.0,2.0,30.0,2.0,False
86,6.22,29.0,2.55,1.0,188.44,11.0,400.0,109.0,False
87,9.12,373.5,2.67,1.0,262.75,269.0,78.0,99.0,False
88,3.0,41.0,1.13,1.0,264.0,29.0,67.0,1.0,False
89,14.6,4.0,1.72,1.0,182.8,3.0,209.0,11.0,False
90,3.33,72.0,1.2,1.0,315.67,51.0,125.0,14.0,False
91,5.33,0.0,1.52,1.0,330.67,0.0,69.0,6.0,True
92,15.0,0.0,2.5,1.0,547.14,0.0,96.0,186.0,True
93,9.0,90.0,1.75,1.0,190.25,63.0,48.0,9.0,False
94,2.75,145.0,1.51,1.0,273.25,105.0,183.0,6.0,False
95,6.6,148.0,2.04,1.0,259.8,108.0,193.0,17.0,False
96,15.43,1.0,2.59,1.0,231.86,0.0,214.0,207.0,False
97,4.5,2.0,2.39,1.0,509.33,1.0,190.0,78.0,False
98,4.71,1.0,3.63,1.0,218.64,1.0,238.0,98.0,False
99,5.5,176.0,2.45,1.0,182.75,132.0,343.0,74.0,False
100,7.5,14.5,2.05,1.0,300.17,24.0,180.0,175.0,False
101,23.33,185.0,1.56,1.0,320.33,141.0,27.0,0.0,False
102,6.88,239.0,3.87,1.0,442.44,176.0,174.0,39.0,False
103,7.64,243.0,3.1,1.0,417.09,180.0,86.0,84.0,False
104,44.25,54.5,2.9,1.0,356.67,51.0,229.0,172.0,False
105,5.17,303.0,2.43,1.0,181.5,65.0,9.0,17.0,False
106,39.8,304.0,2.16,1.0,392.8,220.0,3.0,5.0,False
107,9.11,0.0,2.53,1.0,284.0,0.0,321.0,20.0,True
108,31.33,329.0,2.08,1.0,75.5,236.0,285.0,2.0,False
109,7.0,367.0,2.52,1.0,414.5,258.0,59.0,41.0,False
110,7.0,423.0,1.54,1.0,148.75,298.0,268.0,18.0,False
111,3.22,2.0,2.4,1.0,274.44,0.0,222.0,33.0,False
112,16.75,9.0,1.42,1.0,208.0,8.0,90.0,3.0,False
113,6.0,390.17,2.57,1.0,346.43,396.0,32.0,3.0,False
114,7.2,9.0,2.33,1.0,83.6,7.0,247.0,157.0,False
115,1.75,0.0,1.97,1.0,214.25,0.0,115.0,17.0,True
116,6.67,1.0,1.12,1.0,365.0,1.0,96.0,21.0,False
117,12.0,572.5,1.31,1.0,308.0,444.0,114.0,0.0,False
118,9.6,1.0,2.14,1.0,125.8,1.0,206.0,6.0,True
119,10.33,2.0,1.39,1.0,120.0,2.0,105.0,117.0,False
120,7.12,65.17,2.51,1.0,140.38,7.0,12.0,19.0,False
121,3.77,647.5,2.62,1.0,66.23,505.0,510.0,79.0,False
122,3.8,0.0,2.17,1.0,180.0,0.0,71.0,12.0,True
123,44.33,0.0,1.07,1.0,262.33,0.0,42.0,9.0,True
124,21.4,703.5,1.98,1.0,253.0,558.0,23.0,20.0,False
125,6.96,757.5,3.63,1.0,197.43,615.0,295.0,237.0,False
126,19.5,0.0,1.97,1.0,441.5,0.0,4.0,5.0,True
127,26.88,85.67,1.9,1.0,237.12,78.0,185.0,74.0,False
128,4.0,802.0,2.19,1.0,188.2,661.0,15.0,7.0,False
129,8.67,4.0,2.03,1.0,110.17,4.0,94.0,10.0,False
130,7.33,7.0,1.54,1.0,463.0,7.0,40.0,0.0,False
131,6.0,0.0,2.17,1.0,521.33,0.0,30.0,7.0,True
132,15.5,852.5,1.81,1.0,373.0,727.0,69.0,19.0,False
133,39.0,3.0,1.34,1.0,375.5,3.0,181.0,9.0,False
134,1.6,0.0,2.12,1.0,197.4,0.0,14.0,10.0,True
135,5.4,889.0,1.72,1.0,236.2,772.0,111.0,6.0,False
136,27.25,84.5,1.41,1.0,218.75,18.0,158.0,0.0,False
137,3.89,118.0,2.5,1.0,284.33,42.0,297.0,59.0,False
138,6.64,119.0,2.43,1.0,102.27,43.0,631.0,120.0,False
139,1.75,2.0,1.97,1.0,262.75,2.0,154.0,206.0,False
140,4.2,53.0,1.03,1.0,371.6,25.0,153.0,4.0,False
141,12.17,0.0,2.32,1.0,79.5,0.0,301.0,22.0,True
142,10.4,17.0,2.22,1.0,224.2,16.0,36.0,2.0,False
143,6.5,21.5,1.81,1.0,197.0,26.0,126.0,54.0,False
144,3.5,134.95,1.99,1.0,158.25,281.0,138.0,0.0,False
145,5.25,0.0,0.71,1.0,354.5,0.0,178.0,133.0,False
146,7.36,40.5,2.56,1.0,597.36,32.0,55.0,131.0,False
147,7.67,87.0,1.01,1.0,419.33,50.0,115.0,2.0,False
148,9.25,123.0,1.93,1.0,306.75,73.0,99.0,0.0,False
149,10.75,144.0,1.88,1.0,177.5,84.0,28.0,3.0,False
150,8.67,183.0,2.28,1.0,592.58,0.0,457.0,1.0,False
151,13.92,135.23,3.02,1.0,191.42,288.0,65.0,143.0,False
152,2.67,1.5,2.48,1.0,492.0,2.0,134.0,24.0,False
153,3.57,24.5,2.75,1.0,156.57,27.0,178.0,16.0,False
154,4.17,21.0,1.9,1.0,238.0,15.0,99.0,37.0,False
155,2.67,0.0,2.14,1.0,147.5,0.0,175.0,6.0,True
156,3.08,1.0,3.05,1.0,243.92,1.0,483.0,0.0,False
157,27.0,0.0,1.35,1.0,483.33,0.0,49.0,14.0,True
158,8.0,412.0,1.57,1.0,508.75,5.0,159.0,30.0,False
159,19.0,425.0,1.31,1.0,327.0,192.0,12.0,1.0,False
160,30.88,0.0,2.43,1.0,424.25,0.0,229.0,7.0,True
161,11.17,0.0,1.93,1.0,86.33,0.0,249.0,35.0,True
162,2.33,0.0,2.08,1.0,206.0,0.0,115.0,17.0,True
163,7.25,11.0,2.84,1.0,226.88,8.0,16.0,18.0,False
164,3.0,17.86,1.8,1.0,378.75,62.0,93.0,11.0,False
165,5.0,240.25,2.32,1.0,231.0,436.0,0.0,5.0,False
166,11.5,15.5,2.44,1.0,268.83,13.0,56.0,8.0,False
167,32.6,0.0,1.76,1.0,266.6,0.0,47.0,105.0,True
168,4.83,0.0,2.27,1.0,347.33,0.0,28.0,14.0,True
169,6.0,54.83,1.25,1.0,285.33,47.0,92.0,1.0,False
170,8.6,0.0,1.89,1.0,304.2,0.0,227.0,63.0,True
171,3.33,0.0,1.53,1.0,207.67,0.0,138.0,27.0,True
172,3.25,27.5,1.47,1.0,279.0,22.0,103.0,9.0,False
173,5.11,0.0,3.24,1.0,455.78,0.0,307.0,78.0,True
174,18.25,36.5,1.54,1.0,294.25,30.0,205.0,26.0,False
175,3.86,40.5,2.57,1.0,448.29,33.0,126.0,59.0,False
176,10.2,0.0,1.95,1.0,466.4,0.0,259.0,15.0,True
177,4.86,1.0,2.54,1.0,129.43,0.0,299.0,21.0,False
178,23.33,57.5,1.12,1.0,224.67,16.0,212.0,1.0,False
179,58.5,10.67,1.66,1.0,343.5,7.0,102.0,0.0,False
180,6.25,122.46,1.52,1.0,221.0,130.0,21.0,2.0,False
181,3.0,123.0,1.83,1.0,194.5,70.0,22.0,21.0,False
182,6.29,861.0,2.58,1.0,373.71,371.0,216.0,123.0,False
