,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.0,0.0,5.07,1.0,0.0,0.0,2295.0,0.0,True
1,1.55,30.0,3.68,3.0,0.05,0.06,633.0,84.0,False
2,0.0,20.0,3.44,1.0,0.0,0.0,1003.0,0.0,True
3,2.47,86.0,3.11,3.0,0.94,0.06,806.0,162.0,False
4,1.52,94.0,3.74,2.0,1.41,0.22,1664.0,63.0,False
5,1.2,106.0,3.54,2.0,0.07,0.04,1162.0,2.0,False
6,0.0,114.0,3.46,1.0,0.0,0.0,1096.0,0.0,True
7,0.0,140.0,3.55,1.0,0.0,0.0,2192.0,0.0,True
8,3.15,198.0,3.54,1.0,0.0,118.0,603.0,3.0,False
9,0.0,201.0,3.82,1.0,0.0,0.0,1117.0,0.0,True
10,6.42,239.0,3.81,2.0,5.58,0.22,628.0,550.0,False
11,0.0,262.0,4.57,1.0,0.0,0.0,1812.0,0.0,True
12,4.7,294.0,3.35,4.0,5.0,0.02,837.0,10.0,False
13,0.0,311.0,4.01,1.0,0.0,19.0,1358.0,0.0,False
14,0.0,0.0,2.46,2.0,0.0,0.0,1520.0,0.0,True
15,6.73,336.0,3.04,3.0,3.47,0.0,1142.0,2.0,False
16,5.5,386.0,3.66,3.0,0.31,0.06,605.0,22.0,False
17,0.06,398.0,4.85,1.0,0.18,200.0,1601.0,99.0,False
18,2.77,461.0,4.41,2.0,5.34,0.22,579.0,286.0,False
19,0.83,615.0,4.07,2.0,2.88,0.22,1805.0,12.0,False
20,5.89,653.0,3.58,4.0,6.68,0.02,771.0,76.0,False
21,1.71,657.0,3.35,2.0,0.21,0.22,840.0,0.0,False
22,3.8,659.0,2.58,3.0,2.5,0.05,627.0,6.0,False
23,0.94,5.0,3.5,1.0,0.0,0.0,1964.0,0.0,False
24,4.3,674.0,3.65,2.0,5.9,0.22,602.0,16.0,False
25,2.55,3.0,3.14,1.0,0.64,2.0,606.0,0.0,False
