,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.0,0.0,5.07,1.0,0.0,0.0,2295.0,0.0,True
1,2.31,12.0,3.27,2.0,0.0,0.25,343.0,94.0,False
2,2.07,38.0,3.4,4.0,0.2,0.02,495.0,50.0,False
3,2.14,19.0,3.36,2.0,0.14,1.0,480.0,67.0,False
4,0.0,20.0,3.44,1.0,0.0,0.0,1003.0,0.0,True
5,1.65,28.0,2.98,2.0,0.12,1.0,350.0,168.0,False
6,2.86,59.0,1.18,7.0,0.0,0.0,85.0,22.0,False
7,0.0,114.0,3.46,1.0,0.0,0.0,1096.0,0.0,True
8,3.25,129.0,5.62,10.0,5.62,0.0,81.0,92.0,False
9,6.43,51.0,2.92,7.0,0.0,0.17,67.0,112.0,True
10,0.0,140.0,3.55,1.0,0.0,0.0,2192.0,0.0,True
11,6.03,68.0,4.44,11.0,11.52,0.1,602.0,502.0,False
12,0.0,201.0,3.82,1.0,0.0,0.0,1117.0,0.0,True
13,9.67,69.0,1.84,3.0,9.67,0.5,55.0,43.0,False
14,2.69,71.0,3.26,2.0,0.0,0.0,647.0,0.0,False
15,4.48,253.0,4.54,8.0,4.35,0.0,87.0,108.0,False
16,0.0,262.0,4.57,1.0,0.0,0.0,1812.0,0.0,True
17,3.8,289.0,3.35,3.0,1.45,0.0,605.0,65.0,False
18,2.48,314.0,4.95,3.0,18.9,0.06,530.0,2.0,False
19,0.0,0.0,2.46,2.0,0.0,0.0,1520.0,0.0,True
20,4.75,339.0,2.67,3.0,11.12,0.06,57.0,32.0,False
21,2.22,362.0,3.62,2.0,9.78,0.22,646.0,110.0,False
22,0.0,373.0,2.49,2.0,0.0,0.22,323.0,0.0,True
23,6.0,529.0,3.63,2.0,1.24,0.22,852.0,5.0,False
24,10.71,623.0,3.1,3.0,1.29,0.0,657.0,10.0,False
25,6.0,662.0,2.84,2.0,6.73,0.22,551.0,56.0,False
26,7.0,671.0,3.08,2.0,0.14,0.04,293.0,29.0,False
27,17.44,13.0,2.49,3.0,22.67,0.39,83.0,33.0,False
28,13.67,862.0,3.36,4.0,6.78,0.02,724.0,7.0,False
29,3.25,899.0,3.22,2.0,38.25,0.22,399.0,34.0,False
30,15.82,928.0,2.87,3.0,21.64,0.06,356.0,1.0,False
31,12.31,162.0,1.02,2.0,7.85,0.99,352.0,17.0,False
32,18.33,892.5,3.47,2.0,29.0,0.22,344.0,16.0,False
33,20.0,110.0,1.77,3.0,43.6,0.61,66.0,6.0,False
34,5.38,825.5,2.58,2.0,54.12,0.22,273.0,23.0,False
35,23.0,771.5,3.22,3.0,6.29,0.0,836.0,0.0,False
36,2.25,494.0,1.97,3.0,2.0,0.5,4.0,6.0,False
37,12.0,741.5,1.58,3.0,38.67,0.05,683.0,466.0,False
38,32.0,585.0,3.02,3.0,36.2,0.46,46.0,10.0,False
39,12.76,520.0,3.43,3.0,48.76,0.49,78.0,78.0,False
40,20.2,548.0,2.66,2.0,37.8,0.44,337.0,2.0,False
41,20.78,663.0,2.5,2.0,2.78,0.99,266.0,154.0,False
42,2.86,617.5,2.38,2.0,3.43,0.44,424.0,0.0,False
43,8.0,813.0,4.04,2.0,2.79,0.99,212.0,127.0,False
44,9.92,852.0,2.92,2.0,0.83,0.99,229.0,25.0,False
45,13.19,944.0,3.91,3.0,9.65,0.5,356.0,204.0,False
