,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.0,2.0,2.88,1.0,0.0,0.0,147.0,46.0,True
1,0.46,3.0,3.07,1.0,0.0,1.0,295.0,114.0,True
2,1.12,1.0,2.23,1.0,0.0,1.0,114.0,49.0,True
3,0.72,4.0,3.36,2.0,0.0,0.94,174.0,66.0,False
4,2.78,21.0,3.58,2.0,0.0,0.25,393.0,180.0,False
5,0.0,20.0,3.44,1.0,0.0,0.0,1003.0,0.0,True
6,1.0,47.0,2.44,1.0,0.0,19.0,332.0,62.0,False
7,0.0,69.0,2.52,1.0,0.0,1.0,476.0,0.0,True
8,2.38,78.0,2.94,1.0,0.69,9.0,145.0,77.0,False
9,2.29,44.0,2.45,1.0,1.43,25.0,131.0,143.0,False
10,2.46,156.0,3.31,1.0,8.23,88.0,563.0,84.0,False
11,0.65,162.0,2.35,1.0,2.47,13.0,702.0,20.0,False
12,0.0,12.0,2.66,1.0,0.0,0.0,600.0,0.0,True
13,3.15,198.0,3.54,1.0,0.0,118.0,603.0,3.0,False
14,1.68,270.0,3.44,1.0,0.0,3.0,646.0,202.0,False
15,0.11,331.0,2.25,1.0,3.89,28.0,151.0,71.0,False
16,0.75,352.0,2.61,1.0,0.25,42.0,304.0,86.0,False
17,3.5,355.0,2.56,1.0,32.38,174.0,201.0,21.0,False
18,0.38,379.0,2.44,1.0,0.38,58.0,240.0,6.0,False
19,1.25,389.0,2.91,1.0,0.0,66.0,69.0,88.0,False
20,0.12,391.0,2.9,1.0,0.0,68.0,287.0,0.0,False
21,1.52,392.0,3.6,1.0,0.0,69.0,59.0,59.0,False
22,1.69,404.0,3.06,2.0,0.25,0.22,109.0,152.0,False
23,1.5,493.0,3.32,2.0,3.0,0.0,362.0,106.0,False
24,5.6,590.0,2.79,1.0,19.5,297.0,332.0,26.0,False
25,13.33,2.0,2.38,1.0,11.5,0.0,150.0,6.0,False
26,7.56,150.0,2.68,1.0,3.78,66.0,770.0,61.0,False
27,5.08,756.0,3.37,1.0,33.0,391.0,19.0,19.0,False
28,1.29,22.0,3.97,1.0,10.71,10.0,889.0,72.0,False
29,1.33,830.0,2.48,1.0,27.33,300.0,419.0,52.0,False
30,0.0,15.0,2.51,1.0,0.0,1.0,364.0,0.0,True
31,4.0,939.0,3.36,1.0,17.0,491.0,622.0,36.0,False
