,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.0,0.0,5.07,1.0,0.0,0.0,2295.0,0.0,True
1,3.26,29.0,3.78,1.0,0.0,23.0,700.0,67.0,False
2,0.0,20.0,3.44,1.0,0.0,0.0,1003.0,0.0,True
3,1.12,57.0,2.15,2.0,0.0,0.22,706.0,0.0,False
4,1.88,63.0,2.08,3.0,0.0,0.0,757.0,35.0,False
5,2.47,86.0,3.11,3.0,0.94,0.06,806.0,162.0,False
6,0.0,114.0,3.46,1.0,0.0,0.0,1096.0,0.0,True
7,0.0,140.0,3.55,1.0,0.0,0.0,2192.0,0.0,True
8,0.0,201.0,3.82,1.0,0.0,0.0,1117.0,0.0,True
9,6.42,239.0,3.81,2.0,5.58,0.22,628.0,550.0,False
10,0.0,262.0,4.57,1.0,0.0,0.0,1812.0,0.0,True
11,1.12,268.0,4.05,1.0,0.67,2.0,807.0,206.0,False
12,1.68,270.0,3.44,1.0,0.0,3.0,646.0,202.0,False
13,8.26,300.0,3.64,2.0,11.11,0.22,680.0,98.0,False
14,0.0,0.0,2.46,2.0,0.0,0.0,1520.0,0.0,True
15,6.73,336.0,3.04,3.0,3.47,0.0,1142.0,2.0,False
16,3.91,375.0,4.0,3.0,0.73,0.06,1298.0,37.0,False
17,2.1,396.0,4.16,2.0,4.08,0.22,884.0,443.0,False
18,0.31,428.0,3.36,1.0,1.25,12.0,878.0,0.0,False
19,2.77,461.0,4.41,2.0,5.34,0.22,579.0,286.0,False
20,5.64,510.0,4.34,1.0,0.71,261.0,751.0,84.0,False
21,2.33,516.0,3.47,1.0,0.4,264.0,624.0,52.0,False
22,0.64,593.0,3.69,2.0,2.29,0.22,558.0,126.0,False
23,7.12,133.0,3.53,1.0,10.0,60.0,598.0,44.0,False
24,5.89,653.0,3.58,4.0,6.68,0.02,771.0,76.0,False
25,3.8,659.0,2.58,3.0,2.5,0.05,627.0,6.0,False
26,0.61,148.0,5.3,1.0,4.26,31.0,3835.0,115.0,False
27,13.67,862.0,3.36,4.0,6.78,0.02,724.0,7.0,False
28,2.73,9.0,2.84,1.0,1.64,4.0,608.0,0.0,False
29,0.0,925.0,3.0,1.0,0.0,354.0,605.0,0.0,False
30,4.86,1.0,3.35,1.0,11.14,1.0,660.0,294.0,False
31,5.19,48.0,4.08,2.0,3.29,0.99,747.0,8.0,False
32,1.95,123.0,4.05,1.0,0.25,77.0,1068.0,1.0,False
33,1.46,184.0,3.43,1.0,2.15,19.0,587.0,1.0,False
34,2.05,881.5,3.65,1.0,3.7,422.0,887.0,0.0,False
35,0.0,829.5,3.98,1.0,0.0,436.0,1787.0,0.0,False
36,19.08,123.0,3.14,2.0,25.0,0.84,670.0,17.0,False
37,2.61,38.0,3.66,1.0,148.48,13.0,882.0,318.0,False
38,7.57,584.0,3.2,1.0,8.64,303.0,701.0,174.0,False
39,0.0,709.0,2.31,1.0,0.0,468.0,1109.0,0.0,False
40,3.92,661.0,5.53,1.0,62.87,329.0,4109.0,1834.0,False
41,0.0,4.0,3.57,1.0,0.0,2.0,1264.0,0.0,False
42,5.68,717.0,2.86,2.0,65.68,0.99,670.0,141.0,False
43,3.5,21.0,3.24,1.0,1.5,17.0,650.0,1.0,False
44,29.81,863.0,2.77,4.0,13.88,0.33,1091.0,10.0,False
45,9.45,1086.5,4.11,2.0,35.94,0.99,701.0,483.0,False
46,8.82,1148.5,3.66,2.0,0.94,0.99,849.0,12.0,False
47,8.65,1185.0,4.75,3.0,57.75,0.5,1410.0,366.0,False
48,20.83,1230.5,3.88,4.0,11.09,0.33,999.0,3.0,False
49,7.74,1272.0,4.4,2.0,34.35,0.99,1370.0,46.0,False
50,6.14,1345.0,4.12,2.0,8.14,0.99,938.0,4.0,False
51,9.82,1392.0,5.49,2.0,40.04,0.99,3743.0,797.0,False
52,3.71,1421.5,4.15,2.0,14.76,0.99,1124.0,21.0,False
53,0.39,21.33,5.68,1.0,0.63,1.0,2505.0,0.0,False
54,8.23,1503.5,4.33,3.0,0.63,0.46,1774.0,2.0,False
55,4.33,71.0,3.37,1.0,27.2,57.0,1050.0,6.0,False
56,6.2,1606.5,3.86,2.0,13.7,0.99,1040.0,10.0,False
57,3.82,1656.0,3.01,2.0,0.09,0.87,691.0,0.0,False
58,3.89,28.0,4.57,1.0,33.83,27.0,1431.0,1654.0,False
59,4.75,1733.0,4.95,1.0,14.19,1086.0,1635.0,177.0,False
60,3.58,929.5,1.73,2.0,9.25,0.44,1790.0,0.0,False
61,2.26,934.5,5.7,1.0,22.66,784.0,1041.0,499.0,False
62,18.16,1784.0,4.13,2.0,25.36,0.99,840.0,91.0,False
63,0.0,960.5,4.43,1.0,0.0,123.0,1678.0,0.0,False
64,0.25,1831.5,3.1,1.0,0.75,1158.0,826.0,8.0,False
65,0.37,15.0,5.16,1.0,12.14,8.0,2989.0,19.0,False
66,5.23,995.17,4.76,2.0,0.13,0.44,2358.0,0.0,False
67,1.29,1890.0,4.04,2.0,0.0,0.99,803.0,6.0,False
68,20.35,1893.5,3.46,2.0,70.76,0.99,611.0,95.0,False
69,9.14,1896.5,5.74,4.0,73.12,0.32,2797.0,1162.0,False
70,5.94,1903.0,3.86,2.0,0.0,0.99,623.0,4.0,False
71,11.09,1940.67,4.08,2.0,192.7,0.99,602.0,13.0,False
72,0.0,22.0,4.6,1.0,0.0,12.0,2859.0,0.0,False
73,15.26,1939.67,5.48,2.0,143.89,0.99,1014.0,254.0,False
74,9.12,1054.17,4.07,2.0,0.38,0.44,1155.0,1.0,False
75,16.54,1973.0,3.85,3.0,0.17,0.46,1320.0,0.0,False
76,8.69,1981.83,3.26,1.0,4.0,1330.0,632.0,92.0,False
77,6.53,2076.33,3.29,2.0,76.97,0.99,936.0,118.0,False
78,11.08,2098.5,3.16,2.0,22.83,0.99,692.0,47.0,False
79,4.35,2094.5,3.43,1.0,67.83,1506.0,799.0,338.0,False
80,9.85,2152.17,4.44,1.0,63.88,1561.0,1548.0,1150.0,False
81,0.0,11.0,2.86,1.0,0.0,4.0,998.0,0.0,False
82,14.09,2184.0,3.97,1.0,25.91,1693.0,954.0,19.0,False
83,13.19,2240.5,4.07,2.0,82.19,0.99,854.0,4.0,False
84,1.33,2254.17,3.87,3.0,24.94,0.5,966.0,10.0,False
85,0.97,219.5,4.42,1.0,0.0,253.0,3883.0,0.0,False
86,1.88,32.0,2.83,1.0,12.38,8.0,714.0,1.0,False
87,0.0,2296.83,3.34,1.0,0.0,124.0,764.0,0.0,False
88,16.58,2306.83,4.73,3.0,0.0,0.46,2764.0,0.0,False
89,6.29,2317.17,5.15,1.0,116.35,1773.0,1039.0,84.0,False
90,8.07,0.0,4.22,2.0,29.29,0.0,1531.0,1.0,True
91,11.35,2352.0,3.91,2.0,79.17,0.99,819.0,89.0,False
92,5.4,32.0,3.39,1.0,0.13,0.0,756.0,0.0,False
93,21.09,2459.17,4.11,2.0,0.26,0.87,1508.0,0.0,False
94,14.1,2475.0,2.83,1.0,0.8,1989.0,821.0,5.0,False
95,0.0,73.0,3.65,2.0,0.0,0.99,2355.0,0.0,True
96,11.5,1177.0,3.18,1.0,16.25,1287.0,757.0,76.0,False
97,12.77,2514.33,5.14,3.0,75.13,0.5,1078.0,256.0,False
98,3.56,2529.42,3.89,1.0,2.17,72.0,1264.0,0.0,False
99,27.37,2532.75,4.21,3.0,4.03,0.46,3665.0,3.0,False
100,0.0,2550.33,3.51,2.0,0.0,0.99,617.0,0.0,True
101,0.0,2551.33,3.5,2.0,0.0,0.99,645.0,0.0,True
102,0.0,2554.17,4.37,2.0,0.0,0.99,1210.0,0.0,True
103,27.08,2564.0,3.71,2.0,112.56,0.99,749.0,100.0,False
104,7.16,0.0,5.08,1.0,158.25,0.0,942.0,435.0,True
105,14.53,2566.92,3.83,1.0,28.82,2254.0,872.0,67.0,False
106,4.21,2570.08,3.76,4.0,484.34,0.33,758.0,37.0,False
107,4.33,2575.0,5.58,1.0,267.32,163.0,1495.0,1623.0,False
108,19.54,0.0,3.97,3.0,41.12,0.0,586.0,61.0,True
109,5.7,1127.0,3.03,1.0,63.7,1354.0,868.0,72.0,False
110,3.04,2599.42,4.98,1.0,17.14,2324.0,4209.0,952.0,False
111,23.0,1128.92,1.46,1.0,0.4,189.0,736.0,0.0,False
112,41.96,2575.17,4.25,4.0,5.81,0.32,1868.0,2.0,False
113,12.35,7.0,3.23,1.0,82.65,5.0,760.0,47.0,False
114,41.94,2594.92,3.82,6.0,18.71,0.2,1834.0,5.0,False
115,4.71,2598.75,5.15,1.0,34.38,2422.0,1546.0,357.0,False
116,0.42,153.5,4.81,2.0,0.47,0.99,2991.0,214.0,False
117,21.46,2608.58,5.91,6.0,0.7,0.2,6582.0,42.0,False
118,0.0,35.33,4.51,1.0,0.0,44.0,3060.0,0.0,False
119,18.79,31.55,2.84,2.0,15.29,0.02,768.0,9.0,False
120,13.47,366.55,3.59,1.0,0.41,437.0,1236.0,0.0,False
121,4.6,16.0,4.06,1.0,22.1,14.0,766.0,14.0,False
122,43.93,2610.75,2.2,4.0,5.59,0.33,6276.0,0.0,False
123,2.93,50.67,2.43,1.0,46.5,56.0,902.0,65.0,False
124,49.17,6.33,3.58,2.0,0.11,0.0,1151.0,0.0,False
125,103.17,22.5,3.48,4.0,4.67,0.25,871.0,0.0,False
126,31.14,1025.67,4.18,3.0,350.93,0.15,1064.0,104.0,False
127,0.18,285.3,3.31,2.0,166.91,0.22,678.0,0.0,False
