,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.0,2.0,2.88,1.0,0.0,0.0,147.0,46.0,True
1,0.46,3.0,3.07,1.0,0.0,1.0,295.0,114.0,True
2,1.12,1.0,2.23,1.0,0.0,1.0,114.0,49.0,True
3,0.0,20.0,3.44,1.0,0.0,0.0,1003.0,0.0,True
4,1.65,28.0,2.98,2.0,0.12,1.0,350.0,168.0,False
5,0.0,69.0,2.52,1.0,0.0,1.0,476.0,0.0,True
6,1.67,100.0,2.18,1.0,1.33,7.0,332.0,43.0,False
7,2.5,102.0,2.75,1.0,0.25,9.0,111.0,88.0,False
8,0.0,163.0,1.77,1.0,0.0,14.0,0.0,584.0,False
9,3.79,168.0,3.33,2.0,2.71,0.22,86.0,53.0,False
10,0.0,12.0,2.66,1.0,0.0,0.0,600.0,0.0,True
11,1.12,268.0,4.05,1.0,0.67,2.0,807.0,206.0,False
12,0.94,310.0,3.2,2.0,5.94,0.22,35.0,118.0,False
13,1.25,389.0,2.91,1.0,0.0,66.0,69.0,88.0,False
14,2.67,395.0,3.42,2.0,0.0,0.22,420.0,28.0,False
15,4.57,445.0,3.14,1.0,6.76,224.0,1040.0,50.0,False
16,5.9,451.0,3.76,2.0,12.33,0.22,565.0,89.0,False
17,1.72,456.0,3.84,2.0,17.38,0.22,252.0,393.0,False
18,0.5,501.0,1.87,1.0,7.5,15.0,0.0,189.0,False
19,2.0,686.0,1.7,1.0,11.5,347.0,302.0,223.0,False
20,6.6,755.0,1.98,1.0,26.1,390.0,49.0,266.0,False
21,2.42,886.0,3.2,1.0,40.42,334.0,313.0,1096.0,False
22,0.0,15.0,2.51,1.0,0.0,1.0,364.0,0.0,True
23,1.71,37.0,3.69,1.0,81.53,19.0,4.0,723.0,False
24,0.86,69.0,2.43,1.0,50.14,40.0,249.0,14.0,False
25,5.78,83.0,2.83,1.0,179.33,16.0,41.0,92.0,False
26,2.29,90.0,3.18,1.0,47.07,13.0,58.0,61.0,False
27,4.86,1.0,3.35,1.0,11.14,1.0,660.0,294.0,False
28,3.5,136.0,3.09,1.0,2.0,85.0,26.0,33.0,False
29,3.5,66.0,2.07,1.0,11.67,32.0,201.0,41.0,False
30,5.62,103.0,2.79,1.0,11.5,60.0,77.0,157.0,False
31,7.25,160.0,2.67,1.0,30.62,106.0,249.0,3.0,False
