,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.46,3.0,3.07,1.0,0.0,1.0,295.0,114.0,True
1,2.14,19.0,3.36,2.0,0.14,1.0,480.0,67.0,False
2,0.82,45.0,2.84,1.0,0.82,26.0,779.0,422.0,False
3,1.52,94.0,3.74,2.0,1.41,0.22,1664.0,63.0,False
4,0.0,114.0,3.46,1.0,0.0,0.0,1096.0,0.0,True
5,6.0,187.0,2.22,1.0,10.33,109.0,289.0,87.0,False
6,0.0,201.0,3.82,1.0,0.0,0.0,1117.0,0.0,True
7,6.42,239.0,3.81,2.0,5.58,0.22,628.0,550.0,False
8,1.68,270.0,3.44,1.0,0.0,3.0,646.0,202.0,False
9,0.0,0.0,2.46,2.0,0.0,0.0,1520.0,0.0,True
10,2.67,395.0,3.42,2.0,0.0,0.22,420.0,28.0,False
11,2.1,396.0,4.16,2.0,4.08,0.22,884.0,443.0,False
12,2.0,399.0,5.36,2.0,0.0,0.22,706.0,1701.0,False
13,4.0,753.0,1.86,2.0,30.5,0.22,253.0,52.0,False
14,3.13,770.0,4.3,2.0,23.63,0.22,1470.0,188.0,False
15,7.95,786.0,3.47,2.0,33.91,0.22,301.0,31.0,False
16,9.69,846.0,3.34,2.0,51.31,0.22,209.0,100.0,False
17,3.52,31.0,4.01,1.0,32.29,14.0,712.0,165.0,False
18,2.44,104.0,3.12,1.0,14.0,63.0,184.0,164.0,False
19,1.0,31.0,2.27,1.0,2.0,13.0,285.0,114.0,False
20,4.14,64.0,2.3,1.0,37.86,30.0,143.0,118.0,False
21,7.33,144.0,3.23,2.0,13.72,0.44,1042.0,92.0,False
22,4.25,76.0,1.97,1.0,0.0,41.0,169.0,113.0,False
23,2.0,87.0,2.3,1.0,4.0,49.0,0.0,182.0,False
24,1.64,179.0,3.24,1.0,5.71,15.0,296.0,354.0,False
25,5.2,235.0,1.97,1.0,82.6,113.0,154.0,194.0,False
26,8.8,319.0,4.36,2.0,53.74,0.44,1040.0,186.0,False
27,7.63,392.0,3.74,2.0,39.93,0.99,918.0,119.0,False
28,1.56,741.5,2.14,2.0,4.89,0.0,2009.0,3.0,False
29,15.0,655.0,3.17,1.0,14.38,322.0,657.0,166.0,False
30,10.21,783.0,3.23,2.0,23.5,0.99,316.0,187.0,False
31,16.59,860.0,3.53,2.0,26.59,0.99,544.0,208.0,False
32,14.13,926.0,3.67,3.0,40.85,0.5,1072.0,186.0,False
33,2.81,767.5,3.63,1.0,5.25,548.0,235.0,95.0,False
34,12.94,45.0,3.44,2.0,46.5,1.19,1703.0,85.0,False
35,11.47,1065.0,5.22,2.0,75.91,0.99,107.0,128.0,False
36,10.15,1114.0,3.96,2.0,0.46,0.99,505.0,311.0,False
37,18.25,1145.5,2.81,2.0,3.25,0.99,352.0,13.0,False
38,4.26,1159.0,3.89,2.0,25.52,0.99,543.0,67.0,False
39,18.5,1180.0,2.21,2.0,45.33,0.99,123.0,53.0,False
40,3.78,1219.0,3.76,1.0,34.33,685.0,618.0,28.0,False
41,18.07,1240.5,3.08,2.0,10.93,0.99,324.0,1.0,False
42,13.17,1268.0,3.81,2.0,12.39,0.99,761.0,214.0,False
43,7.74,1272.0,4.4,2.0,34.35,0.99,1370.0,46.0,False
44,8.14,1284.0,2.45,2.0,24.0,0.99,437.0,25.0,False
45,27.67,1309.0,0.79,1.0,1.33,787.0,210.0,125.0,False
46,5.44,797.0,2.78,1.0,0.0,620.0,209.0,208.0,False
47,15.0,1367.0,2.77,1.0,4.5,858.0,476.0,20.0,False
48,1.95,237.0,5.0,1.0,11.56,186.0,221.0,370.0,False
49,6.62,1379.5,3.46,2.0,33.77,0.99,581.0,6.0,False
50,21.11,1443.5,2.71,1.0,1.67,922.0,314.0,40.0,False
51,17.5,851.5,1.04,2.0,81.5,0.44,208.0,65.0,False
52,7.0,920.0,1.37,1.0,200.33,110.0,348.0,142.0,False
53,3.71,1805.5,3.39,2.0,63.35,0.99,375.0,37.0,False
54,13.88,1811.5,2.27,2.0,23.38,0.99,561.0,183.0,False
55,25.0,1899.5,1.22,1.0,48.5,1217.0,110.0,110.0,False
56,11.0,1014.5,0.84,1.0,0.0,877.0,9.0,171.0,False
57,12.33,1905.0,0.96,2.0,35.0,0.99,61.0,51.0,False
58,2.0,2029.17,2.15,1.0,13.11,1387.0,198.0,102.0,False
59,114.0,2033.17,1.04,1.0,134.67,1498.0,1.0,146.0,False
60,9.65,2035.67,4.29,2.0,20.13,0.99,1009.0,8.0,False
61,0.0,2036.33,1.96,2.0,0.0,0.99,189.0,0.0,True
62,11.87,2032.0,3.72,2.0,4.0,0.99,1035.0,64.0,False
63,8.26,2041.17,4.07,1.0,407.22,1420.0,2.0,2057.0,False
64,8.4,2038.83,1.75,1.0,0.0,1553.0,237.0,43.0,False
65,21.0,1169.0,2.88,1.0,47.53,402.0,515.0,13.0,False
66,20.75,1173.0,2.6,2.0,110.75,0.44,110.0,47.0,False
67,10.79,2102.5,3.1,2.0,17.21,0.99,60.0,33.0,False
68,0.0,48.5,3.36,1.0,0.0,8.0,1238.0,0.0,False
69,8.83,2156.67,4.45,1.0,292.69,1566.0,115.0,203.0,False
70,25.47,2158.17,3.57,2.0,49.26,0.99,763.0,98.0,False
71,14.8,2190.17,1.69,1.0,201.8,1705.0,87.0,193.0,False
72,1.56,2245.17,3.88,2.0,126.17,0.13,426.0,0.0,False
73,29.08,2255.67,2.99,2.0,89.17,0.99,95.0,27.0,False
74,0.64,31.0,3.24,1.0,1.82,17.0,465.0,72.0,False
75,45.88,2297.67,2.25,2.0,47.69,0.99,804.0,472.0,False
76,8.07,0.0,4.22,2.0,29.29,0.0,1531.0,1.0,True
