,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.46,3.0,3.07,1.0,0.0,1.0,295.0,114.0,True
1,0.67,0.0,1.82,1.0,0.0,0.0,477.0,24.0,True
2,0.29,11.0,2.33,1.0,0.0,2.0,302.0,13.0,False
3,0.33,18.0,3.02,1.0,0.0,4.0,409.0,18.0,False
4,0.0,20.0,3.44,1.0,0.0,0.0,1003.0,0.0,True
5,1.0,47.0,2.44,1.0,0.0,19.0,332.0,62.0,False
6,0.0,4.0,2.13,1.0,0.0,0.0,398.0,0.0,True
7,0.0,69.0,2.52,1.0,0.0,1.0,476.0,0.0,True
8,4.4,89.0,2.06,1.0,3.0,59.0,251.0,2.0,False
9,0.0,114.0,3.46,1.0,0.0,0.0,1096.0,0.0,True
10,2.5,122.0,2.12,1.0,0.0,6.0,286.0,15.0,False
11,0.0,144.0,1.91,1.0,0.0,0.0,357.0,0.0,True
12,0.65,162.0,2.35,1.0,2.47,13.0,702.0,20.0,False
13,3.4,179.0,1.98,1.0,8.0,105.0,255.0,28.0,False
14,0.0,12.0,2.66,1.0,0.0,0.0,600.0,0.0,True
15,0.0,22.0,2.11,1.0,0.0,0.0,338.0,0.0,True
16,1.38,237.0,2.86,1.0,0.25,27.0,358.0,19.0,False
17,1.12,268.0,4.05,1.0,0.67,2.0,807.0,206.0,False
18,0.11,328.0,2.96,1.0,0.44,3.0,285.0,1.0,False
19,2.77,364.0,3.47,1.0,3.62,181.0,846.0,119.0,False
20,0.38,379.0,2.44,1.0,0.38,58.0,240.0,6.0,False
21,0.12,391.0,2.9,1.0,0.0,68.0,287.0,0.0,False
22,0.0,402.0,2.6,1.0,0.0,78.0,324.0,0.0,False
23,0.31,428.0,3.36,1.0,1.25,12.0,878.0,0.0,False
24,0.75,442.0,2.4,1.0,0.12,18.0,353.0,0.0,False
25,1.17,474.0,2.22,1.0,0.0,245.0,436.0,0.0,False
26,0.62,476.0,3.08,1.0,0.0,126.0,559.0,1.0,False
27,5.56,568.0,3.32,1.0,5.62,283.0,252.0,78.0,False
28,1.09,585.0,3.2,1.0,1.09,293.0,376.0,16.0,False
29,5.6,590.0,2.79,1.0,19.5,297.0,332.0,26.0,False
30,7.12,133.0,3.53,1.0,10.0,60.0,598.0,44.0,False
31,0.0,655.0,2.46,1.0,0.0,202.0,516.0,0.0,False
32,0.0,681.0,2.45,1.0,0.0,218.0,298.0,0.0,False
33,0.0,713.0,2.41,1.0,0.0,235.0,411.0,0.0,False
34,1.29,22.0,3.97,1.0,10.71,10.0,889.0,72.0,False
35,0.5,878.0,2.76,1.0,32.42,327.0,860.0,26.0,False
36,3.11,5.0,2.7,1.0,103.56,3.0,359.0,137.0,False
37,0.0,15.0,2.51,1.0,0.0,1.0,364.0,0.0,True
38,2.73,9.0,2.84,1.0,1.64,4.0,608.0,0.0,False
39,3.88,913.0,2.77,1.0,22.25,476.0,337.0,0.0,False
40,0.0,916.0,2.96,1.0,0.0,347.0,580.0,0.0,False
41,0.0,925.0,3.0,1.0,0.0,354.0,605.0,0.0,False
42,4.0,939.0,3.36,1.0,17.0,491.0,622.0,36.0,False
43,3.67,61.0,3.08,1.0,29.08,34.0,267.0,62.0,False
44,8.71,952.0,3.22,1.0,1.36,522.0,831.0,5.0,False
45,1.0,31.0,2.27,1.0,2.0,13.0,285.0,114.0,False
46,0.0,131.0,3.42,1.0,0.0,16.0,551.0,0.0,False
47,4.24,73.0,2.97,1.0,55.53,39.0,197.0,117.0,False
48,7.25,160.0,2.67,1.0,30.62,106.0,249.0,3.0,False
49,6.5,190.0,2.26,1.0,5.0,124.0,315.0,2.0,False
50,0.53,194.0,3.77,1.0,0.24,22.0,730.0,5.0,False
51,1.44,166.0,2.72,1.0,13.33,84.0,307.0,9.0,False
52,12.0,97.0,3.15,1.0,19.56,36.0,260.0,141.0,False
53,2.05,881.5,3.65,1.0,3.7,422.0,887.0,0.0,False
54,0.0,885.5,2.48,1.0,0.0,425.0,413.0,0.0,False
55,0.0,19.0,3.15,1.0,0.0,14.0,646.0,0.0,False
56,1.33,305.0,2.0,1.0,0.33,15.0,281.0,0.0,False
57,6.4,377.0,1.75,1.0,2.8,205.0,279.0,44.0,False
58,1.2,417.0,2.07,1.0,10.4,222.0,369.0,10.0,False
59,0.75,773.5,2.47,1.0,0.0,438.0,254.0,15.0,False
60,9.6,450.0,2.63,1.0,29.0,241.0,239.0,39.0,False
61,0.0,487.0,2.58,1.0,0.0,260.0,231.0,0.0,False
62,1.4,745.0,3.1,1.0,22.6,450.0,372.0,83.0,False
63,14.82,52.0,2.36,1.0,50.77,24.0,344.0,16.0,False
64,2.8,165.0,2.73,1.0,111.9,92.0,614.0,84.0,False
65,6.5,512.0,2.23,1.0,47.3,322.0,238.0,5.0,False
66,23.94,590.0,3.45,1.0,37.62,275.0,511.0,85.0,False
67,0.0,707.5,2.23,1.0,0.0,466.0,338.0,0.0,False
68,6.25,527.0,1.89,1.0,19.75,168.0,326.0,3.0,False
69,3.29,103.0,3.21,1.0,28.71,58.0,234.0,127.0,False
70,12.5,632.0,3.06,1.0,25.6,307.0,518.0,52.0,False
71,0.0,728.0,3.07,1.0,0.0,40.0,785.0,0.0,False
72,0.0,743.0,3.28,1.0,0.0,47.0,878.0,0.0,False
73,2.36,160.0,2.72,1.0,0.64,4.0,517.0,0.0,False
74,8.33,59.0,2.7,1.0,69.92,23.0,208.0,9.0,False
75,16.0,846.0,2.37,1.0,26.88,420.0,390.0,6.0,False
76,7.05,31.0,3.67,1.0,30.95,27.0,761.0,296.0,False
77,1.1,764.5,2.75,1.0,2.0,536.0,375.0,29.0,False
78,13.14,895.0,2.1,1.0,9.57,467.0,242.0,103.0,False
79,14.33,993.0,2.32,1.0,21.0,511.0,399.0,130.0,False
80,9.88,1171.0,2.19,1.0,79.0,656.0,295.0,28.0,False
81,1.83,1221.0,3.29,1.0,7.92,687.0,533.0,6.0,False
82,21.83,1321.0,1.96,1.0,31.33,794.0,384.0,74.0,False
83,4.0,9.0,1.96,1.0,0.0,9.0,354.0,72.0,False
84,3.12,795.0,2.62,1.0,7.88,611.0,273.0,3.0,False
85,3.64,11.0,2.88,1.0,44.82,11.0,467.0,29.0,False
86,15.0,1367.0,2.77,1.0,4.5,858.0,476.0,20.0,False
87,4.27,60.0,3.06,1.0,39.0,49.0,587.0,71.0,False
88,2.0,17.83,1.67,1.0,1.5,21.0,1062.0,55.0,False
89,7.71,1498.0,2.49,1.0,196.57,967.0,417.0,21.0,False
90,6.6,1502.0,2.81,1.0,61.2,975.0,399.0,3.0,False
91,1.4,1566.0,2.94,1.0,189.6,964.0,585.0,90.0,False
92,4.33,71.0,3.37,1.0,27.2,57.0,1050.0,6.0,False
93,1.71,235.5,2.54,1.0,76.86,208.0,465.0,13.0,False
94,3.33,917.0,2.29,1.0,5.0,104.0,266.0,11.0,False
95,13.78,1879.0,2.2,1.0,119.78,1299.0,660.0,37.0,False
96,16.88,1906.5,2.48,1.0,39.5,1364.0,827.0,53.0,False
97,0.0,42.0,3.42,1.0,0.0,2.0,833.0,0.0,False
98,1.88,1.0,2.54,1.0,29.62,1.0,321.0,179.0,False
99,4.0,48.0,1.92,1.0,28.62,40.0,1035.0,3.0,False
100,21.0,1169.0,2.88,1.0,47.53,402.0,515.0,13.0,False
101,1.29,5.0,2.54,1.0,42.57,5.0,306.0,7.0,False
102,3.5,10.0,1.81,1.0,3.25,9.0,342.0,190.0,False
103,37.8,12.0,3.43,1.0,38.93,1.0,355.0,46.0,False
104,14.64,53.5,2.71,1.0,63.5,71.0,411.0,30.0,False
105,4.56,18.0,2.84,1.0,19.56,11.0,580.0,129.0,False
106,0.0,46.5,2.13,1.0,0.0,0.0,429.0,0.0,True
107,0.0,27.0,2.79,1.0,0.0,13.0,1217.0,0.0,False
108,7.7,1230.5,2.72,1.0,1.1,176.0,593.0,0.0,False
109,11.25,49.0,1.72,1.0,2.0,33.0,372.0,11.0,False
110,1.33,1206.5,2.18,1.0,158.33,1254.0,455.0,5.0,False
111,11.88,1183.17,2.47,1.0,1.38,184.0,625.0,0.0,False
112,10.56,1171.75,3.01,1.0,2.0,158.0,650.0,0.0,False
113,5.7,1127.0,3.03,1.0,63.7,1354.0,868.0,72.0,False
114,6.6,1127.17,1.8,1.0,115.4,177.0,501.0,29.0,False
115,13.8,39.17,2.8,1.0,13.7,80.0,290.0,18.0,False
116,22.29,121.5,2.32,1.0,13.14,53.0,363.0,95.0,False
117,7.0,2.0,1.77,1.0,91.25,2.0,359.0,12.0,False
118,23.0,1128.92,1.46,1.0,0.4,189.0,736.0,0.0,False
119,20.33,147.5,2.24,1.0,27.33,118.0,243.0,5.0,False
120,8.67,3.0,2.57,1.0,1.33,0.0,525.0,0.0,False
121,12.35,7.0,3.23,1.0,82.65,5.0,760.0,47.0,False
122,0.14,149.58,2.61,1.0,0.57,120.0,267.0,36.0,False
123,0.78,43.67,2.35,1.0,0.0,50.0,593.0,121.0,False
124,11.17,46.0,1.99,1.0,86.83,27.0,282.0,19.0,False
125,14.56,367.27,2.57,1.0,153.33,439.0,330.0,132.0,False
126,0.22,19.0,2.92,1.0,121.78,18.0,441.0,1.0,False
127,2.93,50.67,2.43,1.0,46.5,56.0,902.0,65.0,False
128,0.17,370.02,2.0,1.0,0.67,115.0,368.0,2.0,False
129,0.0,261.48,2.28,1.0,0.0,594.0,247.0,0.0,False
130,5.86,1069.42,3.17,1.0,7.21,1659.0,680.0,137.0,False
131,6.67,1078.32,2.09,1.0,51.83,575.0,305.0,4.0,False
132,45.33,15.0,2.03,1.0,49.83,11.0,276.0,23.0,False
133,18.82,21.0,2.79,1.0,21.09,14.0,1125.0,3.0,False
134,0.0,28.22,2.08,1.0,0.0,54.0,310.0,0.0,False
135,9.75,30.0,3.77,1.0,3.05,21.0,838.0,0.0,False
136,0.4,112.7,3.1,1.0,2.0,215.0,977.0,71.0,False
137,0.0,1.0,1.31,1.0,0.0,0.0,770.0,0.0,True
138,15.0,0.0,3.16,1.0,4.45,0.0,463.0,0.0,False
139,1.0,101.0,3.86,1.0,3.0,45.0,566.0,16.0,False
140,5.5,176.0,2.45,1.0,182.75,132.0,343.0,74.0,False
141,13.0,208.87,1.64,1.0,65.5,485.0,438.0,95.0,False
142,19.44,209.7,3.61,1.0,0.25,486.0,937.0,0.0,False
143,9.75,411.0,2.33,1.0,3.62,290.0,911.0,1.0,False
144,8.8,2.0,2.05,1.0,59.8,2.0,232.0,42.0,False
145,9.0,1.0,1.46,1.0,68.5,1.0,376.0,126.0,False
146,13.89,5.0,2.83,1.0,7.44,1.0,691.0,0.0,False
147,6.67,22.0,3.47,1.0,4.28,12.0,1043.0,0.0,False
148,0.7,25.0,2.7,1.0,0.7,15.0,609.0,21.0,False
149,0.56,38.0,2.72,1.0,1.22,27.0,877.0,101.0,False
150,7.2,9.0,2.33,1.0,83.6,7.0,247.0,157.0,False
151,1.0,49.67,3.01,1.0,33.0,58.0,221.0,90.0,False
152,1.44,7.0,2.82,1.0,5.11,5.0,479.0,0.0,False
153,1.32,118.2,3.46,1.0,35.32,247.0,477.0,27.0,False
154,0.0,0.0,2.71,1.0,0.0,0.0,277.0,0.0,True
155,22.87,1.5,3.55,1.0,0.33,3.0,832.0,0.0,False
156,31.27,2.5,3.09,1.0,0.0,4.0,538.0,0.0,False
157,35.83,0.0,2.22,1.0,54.0,0.0,552.0,24.0,True
158,66.67,15.0,2.8,1.0,234.22,1.0,452.0,0.0,False
159,4.2,0.0,1.81,1.0,32.0,0.0,381.0,177.0,True
160,1.47,9.5,2.63,1.0,27.93,10.0,491.0,71.0,False
161,0.5,123.5,2.55,1.0,8.5,125.0,240.0,0.0,False
162,0.0,3.0,2.62,1.0,0.0,0.0,555.0,0.0,True
163,4.67,7.0,2.52,1.0,2.0,5.0,207.0,187.0,False
