test_idx,candidate_id,nuc,arexp,ent,ns,age,asexp,la,ld,proba0,proba1,num_features_changed,dist_unit_l2
18376,0,7.29166666666667,5.0,4.00196366496667,1.0,113.75,5.0,996.0747709274292,193.0,0.5000321726029622,0.4999678273970379,1,28.163570735124264
18423,0,0.1875,1895.49999999996,3.446256978604143,2.0,6.0,0.9999999544843092,1317.0,1.0,0.5000004084498606,0.49999959155013934,1,0.1507216295914906
18896,0,7.05,1.5,5.73117748557935,2.0,0.825,1.375,68.106689453125,0.0,0.500146336604657,0.499853663395343,1,189.48884454718544
18909,0,12.3636363636364,4070.63315295846,3.0653062467573204,2.0,117.818181818182,0.992184877394992,1692.0,15.0,0.5000049884839399,0.49999501151606013,1,1.128005387335193
18915,0,90.375,0.0,5.32466572264205,3.0,0.0535714285714286,0.0,358.009765625,0.0,0.5000707630218351,0.49992923697816494,1,108.24534773830764
19000,0,87.4659090909091,325.116666666665,5.33022880306517,8.0,103.659090909091,0.267857679169798,685.109375,308.0,0.5000606347362933,0.4999393652637068,1,54.77458978698244
19184,0,3.76923076923077,82.5,3.91012036360884,3.0,28.03846153846149,0.858018395588927,1084.9949298501015,205.0,0.5000113489091695,0.4999886510908304,1,19.049357806103924
19705,0,0.3529411764705879,2781.750000000189,3.079064935777339,2.0,8.823529411764712,0.9999999544843092,1553.0,1.0,0.5000145276383678,0.4999854723616322,1,0.44807926144243737
20030,0,8.20481927710843,3117.5000000002,5.721071763970048,2.0,552.373493975904,0.9999999544843092,487.548095703125,0.0,0.5000251312432027,0.49997486875679736,1,163.05204829142727
20180,0,33.2272727272727,229.529148629149,2.59187894328061,3.0,70.0454545454545,0.0014247423749905,1821.189435660839,329.0,0.5000016866118735,0.4999983133881265,1,0.8545708877353064
20570,0,124.28846153846202,0.0,5.3615939589240185,3.0,0.25,0.0,360.5481390953064,0.0,0.500016067239478,0.499983932760522,1,60.75428221724801
21445,0,26.975609756097608,169.750000000001,5.477731021289667,3.0,14.4512195121951,0.166666666664918,314.0,195.0,0.5000024863352662,0.4999975136647338,1,0.07534672511898366
21934,0,244.461538461538,1.0,4.4392799635829405,7.0,0.256410256410256,0.0,1039.939453125,0.0,0.5000164341845275,0.4999835658154726,1,53.69478980159643
22306,0,410.958333333333,51.0,3.4482369155506096,6.0,0.0,0.167463991769547,1601.7627682685852,1.0,0.500011555134988,0.4999884448650121,1,5.155505515114925
22418,0,263.911764705882,7.33333333333333,3.3272214767718635,7.0,2.08823529411765,0.167499653500761,1612.0,16.0,0.5000001801331129,0.4999998198668871,1,0.4233423581677118
