,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,1.0,15.0,1.46,0.33,24.0,14.0,58.0,41.0,0
1,4.17,72.0,2.99,0.25,13.75,61.0,35.0,38.0,0
2,10.62,147.0,2.86,0.38,15.75,116.0,11.0,18.0,0
3,6.55,175.0,3.31,0.27,15.82,143.0,13.0,20.0,0
4,3.0,294.0,2.9,0.11,12.33,233.0,28.0,185.0,1
5,8.75,325.0,2.36,0.12,15.12,0.13,110.0,92.0,1
6,7.0,333.0,2.68,0.1,12.5,263.0,97.0,87.0,1
7,9.21,341.0,2.85,0.07,9.79,0.13,138.0,137.0,1
8,2.33,356.0,1.56,0.33,26.33,286.0,3.0,4.0,0
9,7.0,359.0,2.95,0.1,15.1,0.13,31.0,174.0,1
10,5.92,363.0,4.63,0.03,15.32,292.0,232.0,125.0,1
11,6.65,370.0,3.15,0.06,16.71,0.13,63.0,55.0,1
12,5.22,379.0,4.96,0.02,14.61,305.0,89.0,89.0,1
13,14.5,388.0,1.26,0.67,33.17,0.33,0.0,243.0,0
14,4.73,396.0,2.84,0.09,19.82,0.13,72.0,56.0,1
15,11.19,427.0,3.85,0.1,20.19,347.0,91.0,51.0,1
16,9.4,438.0,3.25,0.13,7.33,0.13,116.0,69.0,1
17,10.53,505.0,3.17,0.11,11.47,0.06,407.0,132.0,1
18,3.33,508.0,2.38,0.33,20.5,418.0,77.0,29.0,0
19,27.67,551.0,1.75,0.33,20.33,0.13,23.0,41.0,0
20,14.33,603.0,1.99,0.17,20.0,0.13,30.0,1.0,1
21,10.6,610.0,2.26,0.1,23.3,502.0,115.0,137.0,1
22,14.86,628.0,2.47,0.14,28.43,520.0,54.0,247.0,1
23,7.6,663.0,1.94,0.2,26.4,553.0,7.0,36.0,0
24,1.0,80.0,0.91,0.5,32.0,35.0,75.0,1.0,1
25,33.72,809.0,3.62,0.28,11.06,0.04,56.0,84.0,1
26,1.0,96.0,0.0,1.0,61.0,5.0,1.0,2.0,0
27,12.88,857.0,3.93,0.12,57.62,0.13,99.0,243.0,1
28,10.43,101.0,2.72,0.14,27.29,46.0,10.0,17.0,1
29,27.38,5.0,2.87,0.38,8.88,0.16,21.0,32.0,0
30,3.18,14.0,2.76,0.18,102.55,12.0,39.0,62.0,0
31,25.89,899.0,2.7,0.28,20.11,0.13,60.0,124.0,0
32,71.5,11.0,2.13,1.0,14.0,0.02,30.0,13.0,0
33,11.8,974.0,2.02,0.8,21.4,0.13,14.0,11.0,0
34,38.57,992.0,2.12,0.86,24.57,0.13,63.0,87.0,0
35,17.75,1035.0,2.08,0.38,82.88,0.02,98.0,131.0,0
36,47.83,54.0,1.88,0.83,14.67,41.0,124.0,37.0,0
37,8.8,85.0,2.0,0.6,48.0,0.2,33.0,46.0,0
38,49.25,88.0,1.61,1.5,26.25,0.06,24.0,4.0,0
39,27.5,94.0,2.57,0.62,11.0,74.0,106.0,62.0,0
40,47.62,1066.0,2.43,0.62,17.38,0.13,33.0,33.0,0
41,14.0,1086.0,0.0,1.0,103.0,1028.0,43.0,58.0,0
42,38.77,1095.0,3.11,0.54,13.77,0.03,160.0,32.0,0
43,17.87,3.0,2.8,0.4,19.87,0.04,543.0,26.0,1
44,28.92,1117.5,2.47,0.5,27.5,0.39,88.0,209.0,0
45,39.0,1122.5,0.7,1.33,145.0,1088.0,22.0,65.0,0
46,28.5,161.0,2.43,1.0,18.0,129.0,38.0,25.0,0
47,24.67,165.0,2.88,0.5,28.08,0.2,216.0,184.0,0
48,73.17,191.0,2.2,1.17,12.17,154.0,45.0,32.0,0
49,64.36,211.0,2.69,0.64,23.27,0.2,49.0,40.0,0
50,12.75,266.5,2.84,0.5,13.5,121.0,267.0,103.0,0
51,28.5,1200.5,0.76,1.5,91.5,1198.0,9.0,41.0,0
52,159.5,1236.5,1.0,2.5,41.5,0.12,3.0,1.0,1
53,43.0,1240.5,2.77,0.88,20.38,0.75,27.0,25.0,0
54,98.0,1277.0,1.53,1.25,117.25,0.12,157.0,88.0,0
55,158.5,1284.5,1.22,1.75,44.25,0.02,61.0,208.0,0
56,83.0,1395.5,1.26,1.0,82.8,0.13,17.0,6.0,0
57,53.3,70.0,2.88,0.8,19.6,36.0,145.0,8.0,0
58,62.75,318.0,1.73,1.25,22.5,0.2,61.0,7.0,0
59,27.67,116.0,1.58,1.33,18.0,63.0,17.0,0.0,1
60,87.18,1607.0,2.41,0.73,28.73,0.12,92.0,181.0,0
61,19.7,345.5,2.42,0.6,47.5,0.2,24.0,16.0,0
62,39.97,346.5,4.29,0.28,17.22,0.04,263.0,120.0,1
63,17.71,347.5,5.02,0.13,21.68,0.2,362.0,337.0,1
64,91.8,153.0,1.41,1.6,53.0,0.25,111.0,56.0,0
65,30.6,1832.83,1.58,1.2,64.8,0.25,74.0,41.0,0
66,0.5,1837.83,2.94,0.07,97.34,0.0,34.0,876.0,1
67,281.0,115.0,0.59,2.67,43.33,1.26,50.0,41.0,0
68,137.56,20.0,1.97,1.0,28.33,0.35,184.0,15.0,0
69,69.0,28.5,0.0,4.0,88.0,22.0,21.0,6.0,0
70,161.09,2050.67,2.21,0.91,42.18,0.02,95.0,82.0,0
71,106.08,2055.5,3.18,0.75,54.58,0.02,98.0,65.0,0
72,196.3,2112.67,2.7,1.0,45.6,0.12,60.0,11.0,0
73,139.0,2129.67,3.02,0.58,35.42,0.01,224.0,33.0,0
74,133.33,2134.17,1.31,3.33,125.33,0.13,8.0,3.0,0
75,137.62,222.0,2.09,1.0,11.88,1.26,123.0,21.0,0
76,132.0,0.0,2.76,1.0,8.44,0.0,239.0,33.0,0
77,8.0,2178.17,0.0,2.0,162.0,2231.0,12.0,10.0,0
78,94.35,14.0,2.88,0.45,9.7,1.48,258.0,270.0,0
79,322.2,2193.33,1.55,2.2,57.6,0.12,27.0,61.0,0
80,185.62,265.0,2.31,1.25,73.0,0.02,121.0,110.0,0
81,199.31,439.0,2.4,0.77,35.69,1.26,255.0,216.0,0
82,215.27,65.0,2.8,0.91,28.09,1.48,87.0,16.0,0
83,707.0,466.0,0.65,4.5,34.5,1.66,5.0,1.0,0
84,37.0,291.0,0.0,5.0,61.0,64.0,3.0,0.0,0
85,517.67,94.0,1.05,3.0,20.0,1.99,37.0,23.0,0
86,187.0,297.5,1.42,3.0,47.33,217.0,18.0,0.0,0
87,30.0,0.0,0.0,5.0,141.0,0.0,0.0,1.0,0
88,15.0,1.0,1.03,2.0,48.33,1.0,291.0,206.0,0
89,209.89,561.0,2.87,1.11,4.56,1.26,122.0,7.0,1
90,530.5,13.0,0.92,3.0,77.0,0.5,250.0,36.0,0
91,477.25,613.0,0.97,2.75,90.25,1.66,3.0,31.0,0
92,558.33,624.0,0.59,3.67,73.33,1.66,20.0,8.0,0
93,16.0,2308.83,1.86,1.25,110.25,0.13,74.0,10.0,0
94,228.5,376.5,1.79,3.5,20.5,262.0,18.0,0.0,0
95,2.5,2319.75,1.52,0.5,82.0,18.0,31.0,1.0,0
96,613.67,192.0,1.52,4.0,25.67,1.99,3.0,2.0,0
97,124.88,196.0,4.01,0.41,19.88,1.48,312.0,231.0,0
98,468.75,0.0,1.52,3.25,20.75,0.0,65.0,3.0,0
99,623.33,748.5,1.16,5.0,60.0,1.26,30.0,0.0,0
100,55.78,752.5,3.79,0.61,33.89,1.66,317.0,261.0,0
101,1.0,749.5,0.0,1.0,78.0,511.0,1.0,1.0,1
102,291.38,214.0,1.24,1.88,26.25,1.99,94.0,144.0,0
103,173.67,14.0,2.34,1.25,230.08,0.63,467.0,204.0,0
104,1.0,28.0,0.0,1.0,79.0,11.0,1.0,1.0,1
105,35.17,520.83,2.09,1.5,29.67,317.0,131.0,17.0,0
106,20.0,518.0,0.0,4.0,76.0,320.0,1.0,0.0,1
107,102.33,236.0,4.04,0.5,29.27,1.99,671.0,80.0,0
108,177.0,758.0,0.89,6.0,29.0,579.0,10.0,3.0,0
109,207.1,766.5,3.17,1.6,26.5,0.88,210.0,46.0,0
110,68.13,80.0,3.19,0.93,34.33,0.33,283.0,16.0,0
111,21.97,60.0,5.28,0.2,40.14,0.8,24.0,168.0,0
112,12.2,2203.5,1.36,1.6,92.8,0.13,29.0,26.0,0
113,62.78,2202.67,4.89,0.32,86.54,0.13,147.0,151.0,0
114,12.0,66.0,0.88,2.5,49.0,43.0,6.0,4.0,0
115,421.8,2202.58,1.42,3.2,94.6,0.12,35.0,92.0,0
116,356.82,2211.0,2.17,1.73,40.0,0.02,178.0,23.0,0
117,186.5,808.0,3.77,0.9,27.25,1.26,139.0,88.0,0
118,127.8,598.83,3.09,1.5,60.8,348.0,27.0,14.0,0
119,5.0,88.0,0.0,2.0,296.0,22.0,6.0,1.0,0
120,29.0,612.5,0.0,6.0,121.0,49.0,76.0,71.0,0
121,227.58,853.5,2.63,1.42,68.5,1.26,69.0,121.0,0
122,1.5,889.0,1.0,1.0,255.5,1.66,2.0,2.0,0
123,116.63,109.0,2.77,0.95,45.26,1.01,584.0,112.0,0
124,258.6,659.0,2.36,1.2,11.67,0.01,153.0,28.0,0
125,366.0,100.0,2.21,2.43,58.86,0.94,66.0,46.0,0
126,300.62,882.0,2.65,2.12,21.38,1.66,103.0,22.0,0
127,63.0,134.0,0.0,6.0,48.0,2.0,8.0,1.0,0
128,223.62,885.5,3.02,1.19,38.38,1.26,127.0,66.0,0
129,174.36,887.5,3.35,1.29,33.43,0.6,344.0,170.0,0
130,37.08,663.0,3.57,1.17,77.67,57.0,39.0,0.0,1
131,61.0,211.5,0.0,12.0,43.0,179.0,1.0,1.0,0
132,576.5,148.0,1.19,4.5,18.0,0.94,63.0,31.0,0
133,153.32,211.0,3.37,0.76,64.6,0.99,161.0,98.0,0
134,1161.0,2193.5,0.92,9.5,92.5,0.12,3.0,0.0,0
135,406.43,160.0,1.63,2.86,20.71,0.49,85.0,35.0,0
136,443.88,181.0,2.32,2.62,4.62,0.33,122.0,1.0,1
137,41.33,123.0,5.37,0.29,47.62,0.45,15.0,140.0,0
138,653.5,186.0,1.72,5.0,14.25,0.49,14.0,10.0,0
139,6.0,128.0,0.0,2.0,83.0,73.0,1.0,1.0,0
140,92.0,131.0,0.0,9.0,76.0,76.0,0.0,6.0,0
141,137.22,6.0,3.36,1.11,119.78,1.66,51.0,36.0,0
142,790.67,192.0,1.1,6.67,55.33,0.49,10.0,1.0,0
143,0.43,9.0,4.06,0.03,24.51,4.0,31.0,12.0,1
144,40.0,184.0,0.0,5.0,82.0,104.0,1.0,1.0,0
145,53.11,194.0,4.87,0.53,12.58,0.8,0.0,76.0,0
146,3.0,879.83,0.0,2.0,171.0,756.0,2.0,2.0,0
147,827.67,642.33,0.85,7.33,50.67,0.05,26.0,0.0,0
148,14.0,267.0,0.0,2.0,70.0,72.0,3.0,17.0,0
149,338.11,269.0,1.97,2.44,13.56,0.4,26.0,93.0,0
150,351.1,2223.6,2.22,2.3,57.5,0.12,234.0,78.0,0
151,848.0,231.5,0.85,7.33,62.33,0.81,24.0,2.0,0
152,4.0,40.0,0.39,1.5,49.0,1.17,23.0,201.0,0
153,1.44,234.5,2.94,0.33,17.11,145.0,4.0,19.0,0
154,855.33,245.0,1.04,7.33,59.0,0.81,2.0,10.0,0
155,339.75,889.33,2.15,2.75,10.88,0.88,32.0,4.0,0
156,20.0,256.5,0.0,7.0,60.0,14.0,1.0,1.0,0
157,746.0,155.0,2.1,4.6,15.8,0.5,26.0,3.0,0
158,26.23,258.5,5.31,0.32,24.19,0.8,1.0,157.0,0
159,269.0,381.0,1.21,5.33,21.0,0.0,39.0,10.0,0
