,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,658.0,156.0,0.0,19.0,0.0,87.0,1.0,1.0,1
1,663.0,166.0,0.0,19.0,2.0,93.0,0.0,1.0,1
2,687.0,298.5,0.0,20.0,3.0,188.0,0.0,2.0,0
3,698.0,697.33,0.0,20.0,0.0,478.0,1.0,1.0,1
4,699.0,39.0,0.0,20.0,0.0,22.0,1.0,1.0,1
5,700.0,40.0,0.0,20.0,0.0,23.0,1.0,1.0,1
6,701.0,705.33,0.0,20.0,0.0,480.0,1.0,0.0,1
7,701.0,705.33,0.0,20.0,0.0,480.0,1.0,0.0,1
8,703.0,709.33,0.0,20.0,0.0,482.0,1.0,1.0,1
9,704.0,711.33,0.0,20.0,0.0,483.0,1.0,1.0,1
10,705.0,713.33,0.0,20.0,0.0,484.0,2.0,1.0,1
11,706.0,344.0,0.0,20.0,0.0,208.0,6.0,6.0,0
12,710.0,364.5,0.0,20.0,1.0,214.0,1.0,1.0,1
13,763.0,202.33,0.0,21.0,2.0,121.0,13.0,14.0,0
14,777.0,34.0,0.0,21.0,0.0,10.0,5.0,34.0,0
15,823.0,225.17,0.0,19.0,1.0,131.0,2.0,1.0,1
16,784.0,452.0,0.0,24.0,1.0,262.0,3.0,3.0,0
17,787.0,898.17,0.0,24.0,0.0,584.0,1.0,1.0,1
18,789.0,926.5,0.0,24.0,1.0,590.0,30.0,0.0,1
19,790.0,928.5,0.0,24.0,0.0,591.0,6.0,6.0,0
20,827.0,79.0,0.0,19.0,0.0,35.0,2.0,1.0,1
21,1140.0,121.5,1.25,15.33,26.33,1.67,13.0,3.0,0
22,795.0,504.33,0.0,24.0,5.0,277.0,3.0,2.0,0
23,796.0,508.33,0.0,24.0,0.0,278.0,0.0,2.0,1
24,831.0,524.17,0.0,20.0,9.0,288.0,1.0,1.0,0
25,638.0,80.0,1.0,13.5,3.0,22.0,2.0,2.0,1
26,671.6,22.0,1.73,10.0,20.0,0.51,127.0,10.0,0
27,1131.33,96.0,0.95,17.33,16.67,1.13,14.0,0.0,0
28,1131.33,96.0,0.95,17.33,16.67,1.13,14.0,0.0,0
29,963.75,170.0,1.89,13.5,23.5,1.67,7.0,2.0,0
30,883.5,167.5,0.96,13.5,23.25,0.69,85.0,4.0,0
31,861.0,1111.92,1.67,13.75,16.25,1.26,59.0,8.0,0
32,400.0,723.0,0.0,22.0,2.0,282.0,16.0,2.0,1
33,1107.5,78.5,1.63,14.0,7.5,0.84,72.0,5.0,0
34,1168.0,43.0,0.89,18.33,24.33,0.51,65.0,33.0,0
35,879.75,251.67,1.62,14.0,53.0,1.0,54.0,6.0,0
36,1181.33,743.0,1.12,19.0,30.67,0.94,24.0,29.0,0
37,1176.0,210.5,0.97,19.33,40.0,0.69,45.0,0.0,0
38,404.0,761.0,0.0,22.0,2.0,288.0,4.0,1.0,1
39,405.0,764.0,0.0,22.0,0.0,289.0,1.0,0.0,1
40,406.0,767.0,0.0,22.0,0.0,290.0,2.0,2.0,1
41,736.8,186.0,1.48,12.0,8.6,0.93,38.0,3.0,0
42,629.33,5.0,1.93,10.0,7.67,1.07,105.0,22.0,0
43,989.8,202.5,1.82,12.8,12.2,1.67,30.0,28.0,0
44,746.4,106.5,1.61,12.0,12.0,0.84,213.0,20.0,0
45,825.0,507.5,0.0,25.0,1.0,315.0,0.0,3.0,0
46,1192.67,110.5,0.53,20.0,4.0,0.53,26.0,6.0,0
47,937.5,1.0,1.18,15.0,3.75,1.0,101.0,3.0,0
48,938.5,256.5,1.18,15.0,0.0,1.13,3.0,101.0,1
49,1225.33,0.0,1.08,20.0,0.0,0.0,155.0,0.0,1
50,922.0,0.0,1.84,15.25,0.0,0.0,7.0,0.0,1
51,1205.33,1259.57,1.3,21.0,0.0,0.2,8.0,0.0,1
52,907.5,253.0,1.76,16.0,12.75,1.0,19.0,0.0,0
53,1291.0,114.5,1.27,21.33,70.67,1.53,19.0,2.0,0
54,909.25,1144.17,1.95,16.25,22.5,1.66,7.0,0.0,0
55,1217.0,1147.08,1.26,21.67,26.67,1.26,7.0,7.0,0
56,1259.33,211.5,0.95,21.67,13.67,1.67,30.0,2.0,0
57,1300.0,0.0,1.38,22.67,35.67,0.0,4.0,3.0,0
58,1221.67,0.0,1.14,22.67,15.33,0.0,17.0,3.0,0
59,650.43,124.33,1.62,10.29,1.86,0.65,30.0,4.0,0
60,1019.75,272.5,0.75,17.75,56.75,1.13,57.0,25.0,0
61,997.6,21.67,0.97,15.2,12.8,0.96,31.0,22.0,0
62,1182.75,776.0,0.79,20.0,22.0,0.49,33.0,33.0,0
63,1138.5,0.0,1.27,20.0,19.0,0.0,57.0,40.0,0
64,1402.67,26.58,0.7,26.67,1.33,0.04,157.0,0.0,1
65,967.0,1.0,1.48,19.25,40.75,1.0,71.0,1.0,0
66,829.6,1.0,1.2,15.4,21.2,0.5,59.0,23.0,0
67,830.8,2.0,1.19,15.4,0.0,1.0,59.0,24.0,1
68,492.0,37.0,0.0,22.0,0.0,7.0,1.0,1.0,1
69,933.75,1227.43,1.3,19.5,25.75,0.06,131.0,14.0,0
70,1358.33,1230.1,1.52,26.33,11.33,0.2,4.0,1.0,0
71,995.8,1234.1,1.92,16.6,1.4,0.2,29.0,0.0,1
72,1287.0,301.5,0.42,26.0,11.33,0.69,30.0,0.0,0
73,418.0,766.0,0.0,25.0,0.0,310.0,1.0,1.0,1
74,419.0,769.0,0.0,25.0,0.0,311.0,7.0,54.0,0
75,1262.67,3.0,0.98,26.67,1.0,1.5,80.0,20.0,1
76,1248.0,281.33,1.36,26.33,4.67,1.0,10.0,0.0,0
77,1526.67,3.0,1.15,27.67,4.67,1.25,8.0,6.0,0
78,763.8,90.5,2.0,15.8,67.2,1.03,11.0,0.0,0
79,851.0,486.0,0.0,23.0,8.0,329.0,7.0,5.0,0
80,1263.67,229.5,0.96,26.33,38.33,0.93,60.0,11.0,0
81,424.0,778.5,0.0,25.0,0.0,319.0,3.0,5.0,0
82,998.25,231.5,1.23,19.75,15.5,0.93,226.0,51.0,0
83,1249.0,237.5,0.88,26.33,4.67,0.93,79.0,44.0,0
84,1054.75,239.5,1.16,19.75,3.5,0.93,82.0,42.0,0
85,1375.67,1234.37,1.52,27.0,11.67,0.2,4.0,1.0,0
86,804.4,241.5,1.36,16.0,14.0,1.67,129.0,84.0,0
87,859.0,485.83,0.0,27.0,1.0,336.0,2.0,2.0,1
88,1546.67,245.0,1.22,27.0,2.33,1.67,12.0,5.0,0
89,1344.67,248.0,0.98,26.67,10.33,0.93,81.0,10.0,0
90,971.5,16.0,1.27,20.0,57.25,1.39,50.0,0.0,0
91,1264.0,42.0,1.22,26.67,1.67,0.03,8.0,1.0,1
92,1257.67,252.0,0.77,26.67,0.0,1.25,241.0,0.0,1
93,1265.33,43.83,1.35,27.0,38.0,0.03,11.0,0.0,0
94,424.67,284.25,1.23,14.0,1.0,164.0,24.0,14.0,1
95,1274.0,114.0,0.87,27.0,40.67,0.51,62.0,32.0,0
96,1282.67,261.5,1.33,27.0,14.67,0.93,9.0,3.0,0
97,609.62,16.0,2.12,10.25,27.5,1.0,138.0,89.0,0
98,996.25,266.5,1.69,20.25,24.5,1.67,35.0,17.0,0
99,1291.0,21.0,0.72,27.67,18.0,1.39,21.0,0.0,0
100,823.0,4.0,1.98,14.17,51.67,1.41,249.0,4.0,0
101,1374.67,1.0,1.06,29.67,0.0,0.5,46.0,80.0,0
102,504.0,0.0,0.0,25.0,3.0,0.0,23.0,23.0,0
103,1297.67,132.0,1.3,29.0,5.0,1.07,8.0,0.0,0
104,1298.67,134.0,1.3,29.0,0.0,1.07,8.0,0.0,1
105,825.2,279.5,1.17,17.4,2.0,1.67,55.0,4.0,0
106,1287.33,8.0,1.08,29.33,32.33,1.41,30.0,22.0,0
107,637.14,0.0,2.8,12.57,51.86,0.0,34.0,1.0,0
108,1419.33,377.5,1.2,30.0,28.67,0.58,12.0,2.0,0
109,831.0,0.0,2.01,18.2,18.8,0.0,13.0,7.0,0
110,764.17,769.5,1.51,15.33,12.17,0.94,182.0,7.0,0
111,505.0,53.05,0.0,26.0,9.0,43.0,2.0,1.0,0
112,271.0,144.0,0.0,18.0,8.0,40.0,1.0,1.0,0
113,904.4,770.33,1.77,18.4,4.0,0.94,27.0,7.0,0
114,1023.5,22.0,1.5,22.75,24.5,1.39,303.0,12.0,0
115,854.4,151.0,1.81,18.2,0.0,0.51,138.0,69.0,0
116,506.0,56.05,0.0,26.0,6.0,44.0,1.0,2.0,0
117,835.4,166.0,1.2,18.2,14.4,1.07,168.0,83.0,0
118,889.2,172.0,1.89,18.2,35.6,1.07,14.0,3.0,0
119,1253.0,276.0,1.47,23.25,11.25,1.67,42.0,28.0,0
120,637.43,197.0,1.9,13.43,42.71,0.34,297.0,2.0,0
121,801.2,23.0,1.77,18.4,72.8,1.39,198.0,24.0,0
122,637.25,211.0,1.67,11.62,4.38,0.51,136.0,41.0,0
123,679.75,1.0,1.63,11.88,14.5,0.33,160.0,1.0,0
124,1405.67,1.0,0.98,33.33,13.33,1.0,39.0,0.0,0
125,980.75,25.0,1.88,23.5,22.5,2.0,25.0,5.0,0
126,877.0,84.0,0.0,29.0,5.0,25.0,4.0,0.0,0
127,668.17,222.0,2.26,15.83,4.17,1.07,54.0,13.0,0
128,1339.33,230.0,1.06,31.67,0.0,1.07,40.0,48.0,1
129,1023.75,3.0,1.44,24.25,29.0,1.25,65.0,3.0,0
130,243.0,232.0,0.0,19.0,7.0,78.0,8.0,6.0,0
131,302.0,495.0,0.0,21.0,4.0,361.0,1.0,2.0,0
132,831.33,4.0,1.48,16.17,18.83,0.27,277.0,102.0,0
133,551.88,7.0,2.72,12.62,43.88,0.7,152.0,95.0,0
134,519.62,238.0,2.09,12.12,20.0,0.51,270.0,30.0,0
135,1418.0,249.0,1.18,32.0,0.67,0.51,15.0,7.0,0
136,1003.0,92.0,0.48,24.0,0.0,1.15,134.0,1.0,1
137,671.75,72.62,2.21,12.75,18.88,0.17,150.0,15.0,0
138,599.78,73.62,2.41,11.33,10.89,0.17,157.0,18.0,0
139,722.5,427.5,1.4,16.33,73.33,0.69,108.0,31.0,0
140,68.0,507.0,0.0,25.0,5.0,375.0,3.0,3.0,0
141,1334.0,1.0,1.06,33.33,12.67,0.33,20.0,6.0,0
142,595.57,259.0,1.68,14.43,5.71,0.51,191.0,15.0,0
143,1030.5,438.5,1.79,25.25,9.25,1.13,5.0,6.0,0
144,349.0,511.0,0.0,23.0,0.0,379.0,0.0,7.0,0
145,1337.0,2.0,1.07,33.67,0.0,0.67,67.0,8.0,0
146,1343.0,4.0,0.74,33.67,14.0,1.0,28.0,24.0,0
147,233.0,300.42,0.0,25.0,2.0,171.0,1.0,1.0,1
148,1298.0,269.0,0.93,25.75,6.25,1.07,18.0,11.0,0
149,710.86,293.5,0.89,15.29,38.71,1.67,228.0,11.0,0
150,1083.25,2.0,1.58,25.75,27.25,1.3,56.0,1.0,0
151,518.0,522.0,0.0,29.0,3.0,395.0,0.0,5.0,0
152,685.67,521.67,1.89,17.83,5.0,0.81,456.0,395.0,0
153,1023.25,6.0,1.13,26.0,40.75,1.02,39.0,6.0,0
