,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,1.04,22.0,3.19,0.12,2.77,0.13,1020.0,336.0,1
1,2.18,29.0,4.52,0.09,4.94,0.13,429.0,591.0,1
2,1.38,56.0,3.42,0.06,0.0,6.0,0.0,711.0,1
3,4.2,57.0,3.11,0.12,0.0,0.13,990.0,336.0,1
4,8.75,70.0,3.11,0.25,2.42,59.0,57.0,868.0,1
5,6.29,176.0,3.44,0.18,1.65,0.13,589.0,365.0,1
6,6.13,186.0,4.33,0.1,19.81,0.13,578.0,512.0,1
7,0.11,226.0,4.2,0.03,0.16,177.0,118.0,173.0,1
8,1.84,265.0,4.4,0.08,7.36,0.22,109.0,109.0,1
9,7.93,306.0,3.19,0.14,11.43,0.12,49.0,971.0,1
10,4.63,310.0,2.65,0.05,8.05,0.13,390.0,892.0,1
11,7.56,332.0,2.52,0.06,11.06,0.13,267.0,360.0,1
12,6.6,334.0,3.89,0.03,9.37,0.13,429.0,358.0,1
13,5.92,363.0,4.63,0.03,15.32,292.0,232.0,125.0,1
14,9.95,374.0,2.19,0.05,6.71,0.13,728.0,708.0,0
15,9.19,386.0,3.81,0.08,14.27,0.13,125.0,750.0,1
16,11.62,433.0,1.97,0.12,5.32,0.27,871.0,876.0,0
17,12.06,442.0,3.12,0.11,2.78,0.13,240.0,243.0,1
18,10.53,505.0,3.17,0.11,11.47,0.06,407.0,132.0,1
19,15.0,514.0,2.31,0.31,28.77,0.2,0.0,607.0,0
20,9.22,526.0,3.58,0.22,10.78,0.39,410.0,46.0,0
21,29.82,637.0,2.47,0.36,8.27,0.13,472.0,454.0,0
22,11.64,665.0,5.41,0.05,28.43,0.02,725.0,1192.0,1
23,8.2,787.0,2.74,0.4,34.8,0.13,185.0,246.0,0
24,12.88,857.0,3.93,0.12,57.62,0.13,99.0,243.0,1
25,3.18,14.0,2.76,0.18,102.55,12.0,39.0,62.0,0
26,26.14,923.0,3.98,0.18,15.86,0.13,140.0,250.0,0
27,7.6,941.0,3.72,0.2,31.6,794.0,98.0,901.0,0
28,13.3,978.0,3.24,0.26,3.04,0.13,628.0,611.0,0
29,27.69,23.0,2.9,0.46,4.77,0.29,551.0,205.0,0
30,31.08,1034.0,3.08,0.38,13.23,0.13,611.0,165.0,0
31,28.32,30.0,3.07,0.26,15.26,0.06,554.0,440.0,0
32,40.0,31.0,1.89,0.75,28.0,0.2,486.0,154.0,0
33,17.18,48.0,3.07,0.27,61.18,0.29,69.0,61.0,0
34,21.31,49.0,6.26,0.08,22.06,0.02,299.0,210.0,1
35,27.69,1054.0,3.8,0.17,53.52,0.13,279.0,204.0,0
36,24.33,65.0,3.45,0.33,4.61,0.2,1304.0,341.0,1
37,23.4,69.0,3.43,0.3,29.65,0.2,182.0,41.0,0
38,7.33,81.0,2.93,0.22,80.78,0.2,85.0,79.0,0
39,14.79,83.0,2.01,0.43,13.29,0.02,378.0,321.0,0
40,22.8,1055.0,2.76,0.4,4.2,0.02,524.0,281.0,1
41,16.48,1051.0,3.89,0.15,21.58,0.27,808.0,169.0,0
42,20.05,1069.0,3.56,0.21,84.79,0.13,64.0,57.0,0
43,30.04,14.0,3.59,0.26,5.39,0.0,497.0,112.0,0
44,7.61,1075.5,2.89,0.17,26.56,0.13,534.0,423.0,0
45,59.0,147.0,2.64,0.67,4.44,0.06,285.0,203.0,1
46,17.87,3.0,2.8,0.4,19.87,0.04,543.0,26.0,1
47,24.67,165.0,2.88,0.5,28.08,0.2,216.0,184.0,0
48,51.19,15.0,3.03,0.44,16.06,0.06,378.0,59.0,0
49,34.95,1152.0,2.85,0.32,12.42,0.01,269.0,571.0,0
50,26.36,184.0,3.25,0.32,0.0,0.02,585.0,953.0,1
51,12.75,266.5,2.84,0.5,13.5,121.0,267.0,103.0,0
52,35.59,1206.5,4.07,0.3,51.33,0.13,116.0,102.0,0
53,36.39,1315.5,5.33,0.1,51.6,0.02,413.0,1062.0,1
54,99.78,62.0,2.48,0.44,2.5,0.01,559.0,168.0,1
55,3.0,332.5,2.65,0.14,10.29,0.74,333.0,200.0,1
56,45.26,1598.0,3.3,0.3,16.35,0.02,548.0,843.0,0
57,20.89,374.0,3.17,0.89,94.56,0.25,9.0,9.0,0
58,39.97,346.5,4.29,0.28,17.22,0.04,263.0,120.0,1
59,17.71,347.5,5.02,0.13,21.68,0.2,362.0,337.0,1
60,38.31,150.0,3.53,0.54,28.46,85.0,109.0,12.0,0
61,51.41,11.0,3.98,0.28,17.31,0.53,656.0,98.0,0
62,11.42,349.5,3.5,0.5,29.25,0.2,94.0,16.0,0
63,42.79,2.0,4.3,0.17,3.88,0.81,410.0,180.0,1
64,2.73,371.0,2.13,0.18,6.09,13.0,1032.0,741.0,0
65,0.5,1837.83,2.94,0.07,97.34,0.0,34.0,876.0,1
66,48.81,1840.5,4.0,0.32,50.71,0.02,458.0,176.0,0
67,112.26,1949.5,3.32,0.47,44.63,0.02,336.0,484.0,0
68,1.21,208.0,2.71,0.29,18.5,1.0,606.0,181.0,0
69,94.35,2077.17,3.42,0.53,48.53,0.02,320.0,385.0,0
70,91.61,232.0,3.02,0.36,34.93,1.26,992.0,133.0,0
71,35.94,234.0,2.57,0.31,57.78,145.0,558.0,60.0,0
72,94.35,14.0,2.88,0.45,9.7,1.48,258.0,270.0,0
73,14.44,469.17,4.0,0.39,81.89,256.0,3.0,628.0,0
74,152.57,30.0,2.7,0.71,8.0,1.48,472.0,241.0,0
75,85.0,246.5,2.76,1.0,0.0,0.19,448.0,283.0,1
76,34.59,462.83,2.94,0.59,70.76,0.21,248.0,203.0,0
77,185.62,265.0,2.31,1.25,73.0,0.02,121.0,110.0,0
78,150.62,495.0,3.39,0.77,93.46,0.88,103.0,22.0,0
79,2.1,442.67,2.97,0.5,19.8,0.0,688.0,7.0,0
80,144.35,520.0,3.53,0.59,46.24,1.26,146.0,51.0,0
81,47.67,439.0,2.72,0.6,66.73,0.69,423.0,80.0,0
82,102.48,534.0,3.64,0.43,112.83,1.66,57.0,87.0,0
83,174.94,554.0,3.2,0.62,23.31,1.26,204.0,51.0,0
84,94.4,562.0,3.0,0.55,6.6,0.88,531.0,303.0,0
85,257.5,566.0,1.88,1.2,49.2,1.26,318.0,121.0,0
