,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,531.0,392.0,1.58,3.0,3.67,1.66,4.0,2.0,0
1,589.75,573.0,1.44,3.0,3.25,1.66,17.0,18.0,0
2,853.5,670.0,0.92,6.0,2.5,1.66,2.0,1.0,1
3,595.67,719.5,1.49,4.0,16.67,1.66,8.0,2.0,0
4,297.14,723.5,2.7,1.71,11.29,1.66,27.0,16.0,0
5,367.0,733.0,2.05,2.4,5.0,1.66,40.0,11.0,0
6,614.0,736.0,1.1,4.33,3.0,1.66,4.0,7.0,0
7,742.67,231.0,1.22,5.33,14.0,1.99,5.0,4.0,0
8,878.0,765.0,1.1,5.33,1.0,1.66,24.0,2.0,1
9,336.0,759.5,2.22,2.14,1.14,1.66,127.0,9.0,1
10,565.25,244.5,1.51,3.75,7.5,1.99,14.0,7.0,0
11,785.67,754.0,1.13,5.0,5.0,1.66,20.0,24.0,0
12,459.43,756.5,2.17,2.57,13.86,1.26,106.0,33.0,0
13,415.6,757.5,1.82,3.2,0.8,1.66,47.0,37.0,1
14,781.33,46.0,1.58,5.33,28.0,0.81,3.0,0.0,0
15,514.75,769.5,1.4,4.0,11.5,0.88,47.0,26.0,0
16,439.0,770.5,2.5,2.57,12.57,1.66,30.0,22.0,0
17,356.67,768.5,2.21,2.67,6.5,1.66,27.0,20.0,0
18,738.33,817.5,0.98,5.67,1.0,1.66,31.0,2.0,1
19,1079.0,822.5,0.81,8.5,8.5,1.66,4.0,0.0,0
20,1091.5,823.5,0.92,8.5,0.0,1.66,3.0,0.0,1
21,1083.5,839.5,0.92,8.5,3.0,1.66,5.0,1.0,1
22,990.0,866.0,1.37,6.33,0.0,1.66,4.0,1.0,1
23,785.67,646.0,1.14,5.67,0.0,0.2,36.0,0.0,1
24,907.0,882.5,1.3,5.67,0.33,0.88,17.0,1.0,1
25,406.0,653.67,0.97,9.0,0.5,378.0,18.0,12.0,0
26,508.67,662.0,2.2,2.83,23.0,0.06,41.0,0.0,0
27,666.0,664.33,1.33,3.8,7.0,0.2,122.0,23.0,0
28,1146.0,887.5,0.92,8.5,11.0,1.66,2.0,1.0,0
29,588.0,662.67,1.84,3.17,15.33,0.2,81.0,4.0,0
30,1141.5,880.0,0.97,8.5,7.5,1.66,5.0,0.0,0
31,300.62,882.0,2.65,2.12,21.38,1.66,103.0,22.0,0
32,506.67,890.5,2.97,2.44,4.78,0.88,29.0,11.0,0
33,784.0,893.5,1.09,6.67,36.0,1.66,56.0,17.0,0
34,781.0,893.17,1.22,6.67,2.0,1.66,8.0,1.0,1
35,345.43,891.67,2.1,2.86,27.71,1.66,76.0,23.0,0
36,443.88,181.0,2.32,2.62,4.62,0.33,122.0,1.0,1
37,653.5,186.0,1.72,5.0,14.25,0.49,14.0,10.0,0
38,1222.5,875.67,0.92,10.5,0.0,1.66,2.0,1.0,1
39,928.67,228.0,1.53,6.67,20.33,0.94,8.0,1.0,0
40,612.5,245.0,1.6,5.5,42.25,0.94,100.0,40.0,0
41,831.0,19.0,1.21,7.33,6.33,0.19,19.0,4.0,0
42,847.33,204.5,1.05,7.33,25.67,0.81,48.0,3.0,0
43,636.5,207.5,1.61,5.5,0.0,0.81,72.0,0.0,1
44,461.43,642.5,2.25,3.29,6.57,0.2,77.0,2.0,0
45,461.43,642.5,1.83,3.29,6.57,0.2,125.0,1.0,1
46,464.0,646.5,1.83,3.29,0.0,0.2,1.0,125.0,1
47,934.0,651.75,1.38,7.33,22.0,0.05,15.0,2.0,0
48,669.5,882.33,1.28,5.5,12.25,1.66,99.0,65.0,0
49,339.75,889.33,2.15,2.75,10.88,0.88,32.0,4.0,0
50,640.75,899.5,1.46,5.5,17.5,1.66,18.0,0.0,0
51,746.0,155.0,2.1,4.6,15.8,0.5,26.0,3.0,0
52,576.0,158.5,1.49,4.8,25.8,1.0,59.0,5.0,0
53,761.0,275.0,2.41,4.33,5.67,0.81,14.0,8.0,0
54,263.25,925.83,1.57,4.0,8.25,0.5,6.0,12.0,0
55,599.8,406.0,2.0,5.2,18.4,0.94,28.0,12.0,0
56,880.67,644.92,1.05,8.67,27.33,0.2,135.0,22.0,0
57,506.67,419.0,1.98,4.5,55.0,0.49,36.0,33.0,0
58,675.75,429.0,1.43,6.5,48.5,0.94,49.0,5.0,0
59,1008.67,925.0,1.0,8.67,33.33,1.66,56.0,13.0,0
60,1013.33,192.5,1.06,8.67,3.67,1.0,33.0,10.0,0
61,1023.33,942.67,1.12,8.67,24.0,1.66,21.0,2.0,0
62,596.5,456.0,2.29,4.5,25.5,0.94,95.0,34.0,0
63,405.5,351.0,1.0,10.0,9.0,210.0,2.0,2.0,0
64,598.33,476.0,2.32,4.67,13.67,0.94,17.0,3.0,0
65,494.33,936.5,2.02,4.5,56.67,1.66,76.0,8.0,0
66,329.0,494.0,1.0,8.0,1.0,0.0,3.0,1.0,1
67,1038.67,505.0,1.38,9.0,2.67,0.94,7.0,0.0,1
68,374.0,373.0,0.97,10.0,5.5,216.0,2.0,3.0,0
69,1140.33,948.17,1.14,9.33,10.0,0.88,13.0,0.0,0
70,457.86,949.17,2.55,4.0,15.43,1.66,41.0,5.0,0
71,554.0,960.0,2.29,4.67,27.17,0.46,22.0,4.0,0
72,1207.0,524.0,1.21,10.0,0.67,0.94,22.0,0.0,1
73,577.8,949.17,1.44,5.8,28.0,1.66,24.0,0.0,0
74,755.75,939.83,1.35,7.25,17.25,1.66,85.0,67.0,0
75,839.25,946.17,1.67,7.25,31.25,1.66,20.0,4.0,0
76,992.67,527.5,1.15,9.67,5.67,0.49,11.0,3.0,0
77,412.5,544.5,1.91,3.75,9.5,0.5,99.0,25.0,0
78,373.5,746.75,0.8,10.0,27.5,0.25,84.0,42.0,0
79,972.0,548.0,1.05,10.0,4.0,0.49,144.0,17.0,0
80,382.0,785.0,0.7,10.0,5.5,0.25,15.0,1.0,0
81,971.67,947.17,0.74,10.0,13.33,1.26,216.0,12.0,0
82,333.0,951.0,2.67,3.0,29.5,0.88,175.0,73.0,0
83,470.83,570.0,2.57,2.67,16.17,0.33,140.0,38.0,0
84,1259.33,802.75,1.03,10.67,15.0,0.2,10.0,30.0,0
85,318.73,574.0,2.6,2.73,25.55,0.49,56.0,45.0,0
86,829.6,803.75,2.13,6.4,0.8,0.2,18.0,0.0,1
87,974.5,805.75,1.19,8.0,2.25,0.2,33.0,1.0,1
88,1003.33,601.5,1.09,10.67,57.67,0.94,14.0,8.0,0
89,562.5,965.0,1.85,5.17,26.67,1.66,67.0,54.0,0
90,383.0,969.17,2.56,3.88,57.12,1.66,36.0,7.0,0
91,516.67,972.17,2.04,5.17,45.67,1.26,74.0,14.0,0
92,1015.33,822.0,0.76,10.33,14.33,0.06,61.0,73.0,0
93,1003.0,983.5,1.23,10.33,53.0,1.26,17.0,3.0,0
94,1004.33,990.83,1.24,11.0,19.0,1.66,9.0,2.0,0
95,384.25,132.67,2.17,4.5,3.0,0.99,38.0,24.0,0
96,719.0,95.5,1.7,7.4,10.8,0.91,20.0,0.0,0
97,653.12,98.5,2.09,5.12,7.88,1.67,161.0,54.0,0
98,808.8,1009.33,1.94,7.8,8.6,1.26,23.0,7.0,0
99,780.75,8.0,1.01,9.5,23.25,0.55,63.0,41.0,0
100,1050.5,626.5,1.25,9.75,2.25,0.94,50.0,37.0,0
101,1042.33,640.5,0.55,12.67,4.0,0.94,98.0,58.0,0
102,860.25,831.33,0.97,9.75,0.0,0.06,47.0,15.0,1
103,803.6,647.0,1.65,7.8,3.8,0.94,83.0,63.0,0
104,657.17,222.67,1.91,6.67,5.83,1.0,100.0,16.0,0
105,501.0,646.5,2.31,4.1,40.2,0.49,189.0,88.0,0
106,1129.67,3.0,1.3,13.33,34.67,1.75,3.0,5.0,0
107,793.25,76.0,1.56,9.75,30.0,0.19,22.0,28.0,0
108,627.0,655.0,1.37,6.67,9.33,0.49,417.0,54.0,0
109,800.75,17.0,1.1,9.75,12.5,0.56,62.0,28.0,0
110,1287.33,1049.17,1.22,13.0,6.33,1.66,11.0,11.0,0
111,1052.0,893.17,1.03,13.33,0.0,0.06,196.0,0.0,1
112,1053.0,910.17,0.98,13.33,0.0,0.06,299.0,0.0,1
113,541.17,9.0,1.86,6.83,44.17,1.53,142.0,43.0,0
114,1112.33,1066.83,1.0,13.67,1.0,1.66,46.0,0.0,1
115,804.25,1074.42,1.29,11.25,27.25,1.66,15.0,9.0,0
116,464.43,1076.75,1.94,6.43,11.0,1.26,149.0,10.0,0
117,1140.0,121.5,1.25,15.33,26.33,1.67,13.0,3.0,0
118,1091.33,1089.75,1.3,15.0,21.33,1.26,8.0,2.0,0
119,476.14,1090.75,2.44,6.43,42.71,1.26,152.0,125.0,0
120,687.0,1096.92,1.59,9.0,26.6,1.66,40.0,21.0,0
121,1079.33,1102.67,0.98,15.0,0.0,1.66,34.0,22.0,1
122,694.6,127.0,1.29,9.2,14.2,0.48,123.0,26.0,0
123,824.5,672.0,1.95,11.5,39.75,0.94,4.0,3.0,0
124,1253.33,675.5,0.94,16.0,12.33,0.94,15.0,3.0,0
125,583.17,71.0,1.77,7.83,3.67,0.38,114.0,10.0,0
126,476.88,692.5,2.46,5.88,56.88,0.94,59.0,39.0,0
127,1184.67,986.17,1.5,15.67,4.67,0.06,3.0,1.0,0
128,1185.67,988.17,1.5,15.67,0.0,0.06,3.0,1.0,1
129,478.5,696.0,2.46,5.88,0.88,0.94,39.0,59.0,1
130,493.0,35.0,1.52,6.71,33.0,0.84,201.0,9.0,0
131,642.17,152.0,1.23,8.17,33.17,0.93,120.0,7.0,0
132,579.17,40.0,1.58,8.17,4.33,0.84,216.0,44.0,0
133,751.83,1042.33,1.29,8.67,21.17,0.2,390.0,110.0,0
134,604.14,1044.33,1.44,7.43,1.29,0.06,411.0,145.0,0
135,605.14,1046.33,1.43,7.43,0.0,0.06,437.0,207.0,1
136,638.0,80.0,1.0,13.5,3.0,22.0,2.0,2.0,1
137,721.4,706.5,1.52,10.0,13.2,0.94,33.0,15.0,0
138,712.2,237.33,1.9,10.0,40.4,0.63,51.0,31.0,0
139,880.75,1109.75,1.08,12.5,14.25,1.26,117.0,45.0,0
140,486.0,1110.75,2.27,7.14,41.86,1.26,110.0,30.0,0
141,525.14,25.0,1.77,7.14,23.86,0.51,205.0,48.0,0
142,1131.33,96.0,0.95,17.33,16.67,1.13,14.0,0.0,0
143,495.5,112.0,2.57,6.62,55.38,0.69,108.0,31.0,0
144,488.43,32.0,1.63,7.57,10.86,1.59,102.0,15.0,0
145,883.5,167.5,0.96,13.5,23.25,0.69,85.0,4.0,0
146,816.83,66.0,1.92,9.17,21.0,0.84,44.0,42.0,0
147,1316.0,1092.92,1.1,19.33,4.67,0.88,6.0,5.0,0
148,769.14,1119.92,2.62,8.43,3.57,1.66,30.0,1.0,1
149,340.4,1122.92,2.09,6.4,2.0,1044.0,32.0,0.0,1
150,706.0,1189.9,0.76,11.0,15.6,0.2,150.0,10.0,0
151,1107.5,78.5,1.63,14.0,7.5,0.84,72.0,5.0,0
152,645.0,1.0,2.11,9.5,51.0,0.33,358.0,62.0,0
153,508.43,1174.33,1.21,8.57,17.0,1.26,286.0,22.0,0
154,629.33,5.0,1.93,10.0,7.67,1.07,105.0,22.0,0
155,608.67,1175.17,1.85,10.0,40.0,1.26,140.0,33.0,0
156,746.4,106.5,1.61,12.0,12.0,0.84,213.0,20.0,0
157,390.0,65.0,2.53,6.3,26.8,0.96,331.0,25.0,0
158,527.67,71.0,2.74,6.89,25.67,1.07,16.0,24.0,0
159,937.5,1.0,1.18,15.0,3.75,1.0,101.0,3.0,0
160,938.5,256.5,1.18,15.0,0.0,1.13,3.0,101.0,1
161,922.0,0.0,1.84,15.25,0.0,0.0,7.0,0.0,1
162,835.0,1251.78,1.82,12.4,8.8,0.2,79.0,30.0,0
163,1205.33,1259.57,1.3,21.0,0.0,0.2,8.0,0.0,1
164,907.5,253.0,1.76,16.0,12.75,1.0,19.0,0.0,0
165,909.25,1144.17,1.95,16.25,22.5,1.66,7.0,0.0,0
166,650.43,124.33,1.62,10.29,1.86,0.65,30.0,4.0,0
167,610.67,9.0,1.27,12.0,13.33,1.08,379.0,1.0,0
168,479.67,1242.18,1.08,11.67,2.67,697.0,42.0,33.0,0
169,1138.5,0.0,1.27,20.0,19.0,0.0,57.0,40.0,0
170,967.0,1.0,1.48,19.25,40.75,1.0,71.0,1.0,0
171,829.6,1.0,1.2,15.4,21.2,0.5,59.0,23.0,0
